        f (GHz),            V_inc[1][1] (V),            Re{V[1][1]} (V),            Im{V[1][1]} (V),            Re{V[2][1]} (V),            Im{V[2][1]} (V),            V_inc[2][2] (V),            Re{V[1][2]} (V),            Im{V[1][2]} (V),            Re{V[2][2]} (V),            Im{V[2][2]} (V)
 1.20000000e+02,        +7.071067811865e+00,        +7.989155945829e+00,        -6.040795563982e-01,        +3.106902407615e+00,        +4.775304034551e+00,        +7.071067811865e+00,        +3.106902407615e+00,        +4.775304034551e+00,        +7.960727972976e+00,        -6.450639325963e-01
 1.22000000e+02,        +7.071067811865e+00,        +7.897576958688e+00,        -6.116533401600e-01,        +3.511994492156e+00,        +4.486619311659e+00,        +7.071067811865e+00,        +3.511994492156e+00,        +4.486619311659e+00,        +7.865531750249e+00,        -6.508156865289e-01
 1.24000000e+02,        +7.071067811865e+00,        +7.805824921763e+00,        -6.032598511998e-01,        +3.891234361574e+00,        +4.162469588849e+00,        +7.071067811865e+00,        +3.891234361574e+00,        +4.162469588849e+00,        +7.770424389969e+00,        -6.401390394943e-01
 1.26000000e+02,        +7.071067811865e+00,        +7.716700429911e+00,        -5.790695594721e-01,        +4.241167146463e+00,        +3.804998407513e+00,        +7.071067811865e+00,        +4.241167146463e+00,        +3.804998407513e+00,        +7.678276649126e+00,        -6.132447618020e-01
 1.28000000e+02,        +7.071067811865e+00,        +7.632950892611e+00,        -5.397510173640e-01,        +4.558483495628e+00,        +3.416781144659e+00,        +7.071067811865e+00,        +4.558483495628e+00,        +3.416781144659e+00,        +7.591899345133e+00,        -5.708533028326e-01
 1.30000000e+02,        +7.071067811865e+00,        +7.557177532351e+00,        -4.864609274249e-01,        +4.840095919140e+00,        +3.000821613482e+00,        +7.071067811865e+00,        +4.840095919140e+00,        +3.000821613482e+00,        +7.513948306586e+00,        -5.141837088242e-01
 1.32000000e+02,        +7.071067811865e+00,        +7.491743388652e+00,        -4.208150029953e-01,        +5.083216649702e+00,        +2.560531006224e+00,        +7.071067811865e+00,        +5.083216649702e+00,        +2.560531006224e+00,        +7.446830519217e+00,        -4.449229207356e-01
 1.34000000e+02,        +7.071067811865e+00,        +7.438686950209e+00,        -3.448394851958e-01,        +5.285432292613e+00,        +2.099688699686e+00,        +7.071067811865e+00,        +5.285432292613e+00,        +2.099688699686e+00,        +7.392616191600e+00,        -3.651753476224e-01
 1.36000000e+02,        +7.071067811865e+00,        +7.399646147358e+00,        -2.609044994509e-01,        +5.444770424012e+00,        +1.622385839019e+00,        +7.071067811865e+00,        +5.444770424012e+00,        +1.622385839019e+00,        +7.352961567890e+00,        -2.773939612078e-01
 1.38000000e+02,        +7.071067811865e+00,        +7.375797111066e+00,        -1.716417877720e-01,        +5.559753639151e+00,        +1.132954031284e+00,        +7.071067811865e+00,        +5.559753639151e+00,        +1.132954031284e+00,        +7.329046971454e+00,        -1.842955383727e-01
 1.40000000e+02,        +7.071067811865e+00,        +7.367811340174e+00,        -7.985057912165e-02,        +5.629437346173e+00,        +6.358827540991e-01,        +7.071067811865e+00,        +5.629437346173e+00,        +6.358827540991e-01,        +7.321533772412e+00,        -8.876392614686e-02
 1.42000000e+02,        +7.071067811865e+00,        +7.375833777219e+00,        +1.160369555593e-02,        +5.653428780904e+00,        +1.357300598571e-01,        +7.071067811865e+00,        +5.653428780904e+00,        +1.357300598571e-01,        +7.330542797816e+00,        +6.253839526570e-03
 1.44000000e+02,        +7.071067811865e+00,        +7.399482893923e+00,        +9.989259704877e-02,        +5.631886161111e+00,        -3.629682909970e-01,        +7.071067811865e+00,        +5.631886161111e+00,        -3.629682909970e-01,        +7.355655268373e+00,        +9.785318874372e-02
 1.46000000e+02,        +7.071067811865e+00,        +7.437872389711e+00,        +1.823244657149e-01,        +5.565498441044e+00,        -8.557860712439e-01,        +7.071067811865e+00,        +5.565498441044e+00,        -8.557860712439e-01,        +7.395935813744e+00,        +1.832740160358e-01
 1.48000000e+02,        +7.071067811865e+00,        +7.489652683076e+00,        +2.564358936662e-01,        +5.455447592006e+00,        -1.338485434032e+00,        +7.071067811865e+00,        +5.455447592006e+00,        -1.338485434032e+00,        +7.449975666162e+00,        +2.599940172060e-01
 1.50000000e+02,        +7.071067811865e+00,        +7.553069183919e+00,        +3.200707842808e-01,        +5.303356560888e+00,        -1.807083449287e+00,        +7.071067811865e+00,        +5.303356560888e+00,        -1.807083449287e+00,        +7.515952920167e+00,        +3.258092002279e-01
 1.52000000e+02,        +7.071067811865e+00,        +7.626033492032e+00,        +3.714440054555e-01,        +5.111226925634e+00,        -2.257903570445e+00,        +7.071067811865e+00,        +5.111226925634e+00,        -2.257903570445e+00,        +7.591705893366e+00,        +3.788985409454e-01
 1.54000000e+02,        +7.071067811865e+00,        +7.706203233598e+00,        +4.091878900932e-01,        +4.881370710687e+00,        -2.687610586915e+00,        +7.071067811865e+00,        +4.881370710687e+00,        -2.687610586915e+00,        +7.674815190312e+00,        +4.178710330640e-01
 1.56000000e+02,        +7.071067811865e+00,        +7.791066224282e+00,        +4.323810772184e-01,        +4.616340843450e+00,        -3.093228935806e+00,        +7.071067811865e+00,        +4.616340843450e+00,        -3.093228935806e+00,        +7.762690058134e+00,        +4.417946500040e-01
 1.58000000e+02,        +7.071067811865e+00,        +7.878024981436e+00,        +4.405602886893e-01,        +4.318864374471e+00,        -3.472145435275e+00,        +7.071067811865e+00,        +4.318864374471e+00,        -3.472145435275e+00,        +7.852654973452e+00,        +4.502078598616e-01
 1.60000000e+02,        +7.071067811865e+00,        +7.964478208686e+00,        +4.337165050341e-01,        +3.991781936871e+00,        -3.822098464213e+00,        +7.071067811865e+00,        +3.991781936871e+00,        -3.822098464213e+00,        +7.942033021973e+00,        +4.431152178202e-01
 1.62000000e+02,        +7.071067811865e+00,        +8.047896634684e+00,        +4.122775889423e-01,        +3.637996089679e+00,        -4.141156295452e+00,        +7.071067811865e+00,        +3.637996089679e+00,        -4.141156295452e+00,        +8.028223413208e+00,        +4.209691520241e-01
 1.64000000e+02,        +7.071067811865e+00,        +8.125891394956e+00,        +3.770796991485e-01,        +3.260430280111e+00,        -4.427687680943e+00,        +7.071067811865e+00,        +3.260430280111e+00,        -4.427687680943e+00,        +8.108771301168e+00,        +3.846403525873e-01
 1.66000000e+02,        +7.071067811865e+00,        +8.196273907291e+00,        +3.293298693803e-01,        +2.861999261266e+00,        -4.680327910070e+00,        +7.071067811865e+00,        +2.861999261266e+00,        -4.680327910070e+00,        +8.181428861449e+00,        +3.353791989563e-01
 1.68000000e+02,        +7.071067811865e+00,        +8.257106836013e+00,        +2.705619499270e-01,        +2.445590980605e+00,        -4.897943461592e+00,        +7.071067811865e+00,        +2.445590980605e+00,        -4.897943461592e+00,        +8.244207233625e+00,        +2.747704732683e-01
 1.70000000e+02,        +7.071067811865e+00,        +8.306746225107e+00,        +2.025877893417e-01,        +2.014059251308e+00,        -5.079598100631e+00,        +7.071067811865e+00,        +2.014059251308e+00,        -5.079598100631e+00,        +8.295419431019e+00,        +2.046832745951e-01
 1.72000000e+02,        +7.071067811865e+00,        +8.343875186672e+00,        +1.274451394661e-01,        +1.570225949774e+00,        -5.224522889191e+00,        +7.071067811865e+00,        +1.570225949774e+00,        -5.224522889191e+00,        +8.333714630040e+00,        +1.272176414381e-01
 1.74000000e+02,        +7.071067811865e+00,        +8.367529663745e+00,        +4.734336191341e-02,        +1.116891046541e+00,        -5.332092127960e+00,        +7.071067811865e+00,        +1.116891046541e+00,        -5.332092127960e+00,        +8.358104382856e+00,        +4.464897251785e-02
 1.76000000e+02,        +7.071067811865e+00,        +8.377116765990e+00,        -3.539234801696e-02,        +6.568484618159e-01,        -5.401806762629e+00,        +7.071067811865e+00,        +6.568484618159e-01,        -5.401806762629e+00,        +8.367981272005e+00,        -4.062903640912e-02
 1.78000000e+02,        +7.071067811865e+00,        +8.372426035755e+00,        -1.183777818296e-01,        +1.929055233627e-01,        -5.433286289957e+00,        +7.071067811865e+00,        +1.929055233627e-01,        -5.433286289957e+00,        +8.363130377167e+00,        -1.261625070272e-01
 1.80000000e+02,        +7.071067811865e+00,        +8.353633780406e+00,        -1.992273093833e-01,        -2.720963217549e-01,        -5.426269696456e+00,        +7.071067811865e+00,        -2.720963217549e-01,        -5.426269696456e+00,        +8.343733693548e+00,        -2.094962801560e-01
 1.82000000e+02,        +7.071067811865e+00,        +8.321300348605e+00,        -2.756120039474e-01,        -7.352619388096e-01,        -5.380625456578e+00,        +7.071067811865e+00,        -7.352619388096e-01,        -5.380625456578e+00,        +8.310367373402e+00,        -2.882333764430e-01
 1.84000000e+02,        +7.071067811865e+00,        +8.276359979120e+00,        -3.453179662595e-01,        -1.193626449807e+00,        -5.296370105266e+00,        +7.071067811865e+00,        -1.193626449807e+00,        -5.296370105266e+00,        +8.263991403869e+00,        -3.600946872096e-01
 1.86000000e+02,        +7.071067811865e+00,        +8.220102656157e+00,        -4.063042919871e-01,        -1.644144947997e+00,        -5.173694380724e+00,        +7.071067811865e+00,        -1.644144947997e+00,        -5.173694380724e+00,        +8.205931132019e+00,        -4.229783383112e-01
 1.88000000e+02,        +7.071067811865e+00,        +8.154147307865e+00,        -4.567598030369e-01,        -2.083690028834e+00,        -5.012995413021e+00,        +7.071067811865e+00,        -2.083690028834e+00,        -5.012995413021e+00,        +8.137849945703e+00,        -4.750178356909e-01
 1.90000000e+02,        +7.071067811865e+00,        +8.080405721916e+00,        -4.951572706447e-01,        -2.509058855697e+00,        -4.814912928639e+00,        +7.071067811865e+00,        -2.509058855696e+00,        -4.814912928639e+00,        +8.061712454646e+00,        -5.146376963257e-01
 1.92000000e+02,        +7.071067811865e+00,        +8.001036751322e+00,        -5.203034441687e-01,        -2.916991017511e+00,        -4.580366979213e+00,        +7.071067811865e+00,        -2.916991017510e+00,        -4.580366979213e+00,        +7.979737718700e+00,        -5.406048407015e-01
 1.94000000e+02,        +7.071067811865e+00,        +7.918390758364e+00,        -5.313828221631e-01,        -3.304197833884e+00,        -4.310594325833e+00,        +7.071067811865e+00,        -3.304197833883e+00,        -4.310594325833e+00,        +7.894342452938e+00,        -5.520736323793e-01
 1.96000000e+02,        +7.071067811865e+00,        +7.834944787928e+00,        -5.279928269009e-01,        -3.667403029280e+00,        -4.007180369571e+00,        +7.071067811865e+00,        -3.667403029280e+00,        -4.007180369571e+00,        +7.808074695974e+00,        -5.486221636727e-01
 1.98000000e+02,        +7.071067811865e+00,        +7.753229643804e+00,        -5.101679359551e-01,        -4.003393860388e+00,        -3.672083468601e+00,        +7.071067811865e+00,        -4.003393860388e+00,        -3.672083468601e+00,        +7.723539127880e+00,        -5.302772716438e-01
 2.00000000e+02,        +7.071067811865e+00,        +7.675750806483e+00,        -4.783904420735e-01,        -4.309080893318e+00,        -3.307648671015e+00,        +7.071067811865e+00,        -4.309080893318e+00,        -3.307648671015e+00,        +7.643316010157e+00,        -4.975258846672e-01
 2.02000000e+02,        +7.071067811865e+00,        +7.604905899337e+00,        -4.335858935330e-01,        -4.581563766000e+00,        -2.916608351396e+00,        +7.071067811865e+00,        -4.581563766000e+00,        -2.916608351396e+00,        +7.569876511124e+00,        -4.513106861740e-01
 2.04000000e+02,        +7.071067811865e+00,        +7.542902085491e+00,        -3.771019198900e-01,        -4.818199529005e+00,        -2.502067972076e+00,        +7.071067811865e+00,        -4.818199529005e+00,        -2.502067972076e+00,        +7.505497877001e+00,        -3.930087480306e-01
 2.06000000e+02,        +7.071067811865e+00,        +7.491677259139e+00,        -3.106700436155e-01,        -5.016669633089e+00,        -2.067476163755e+00,        +7.071067811865e+00,        -5.016669633089e+00,        -2.067476163755e+00,        +7.452182408049e+00,        -3.243927021142e-01
 2.08000000e+02,        +7.071067811865e+00,        +7.452829092414e+00,        -2.363511477839e-01,        -5.175041411364e+00,        -1.616579463110e+00,        +7.071067811865e+00,        -5.175041411364e+00,        -1.616579463110e+00,        +7.411584407636e+00,        -2.475751149382e-01
 2.10000000e+02,        +7.071067811865e+00,        +7.427555849721e+00,        -1.564664100149e-01,        -5.291820047923e+00,        -1.153363250503e+00,        +7.071067811865e+00,        -5.291820047923e+00,        -1.153363250503e+00,        +7.384949125281e+00,        -1.649379005016e-01
 2.12000000e+02,        +7.071067811865e+00,        +7.416612365378e+00,        -7.351659694680e-02,        -5.365987550714e+00,        -6.819815702681e-01,        +7.071067811865e+00,        -5.365987550714e+00,        -6.819815702681e-01,        +7.373067191250e+00,        -7.904972138365e-02
 2.14000000e+02,        +7.071067811865e+00,        +7.420283727430e+00,        +9.906488566434e-03,        -5.397026121603e+00,        -2.066794566398e-01,        +7.071067811865e+00,        -5.397026121603e+00,        -2.066794566398e-01,        +7.376247170070e+00,        +7.424746283035e-03
 2.16000000e+02,        +7.071067811865e+00,        +7.438378099892e+00,        +9.121201626783e-02,        -5.384924458246e+00,        +2.682879842526e-01,        +7.071067811865e+00,        -5.384924458246e+00,        +2.682879842526e-01,        +7.394307724232e+00,        +9.181918798817e-02
 2.18000000e+02,        +7.071067811865e+00,        +7.470238865993e+00,        +1.679009773042e-01,        -5.330166808663e+00,        +7.387352488464e-01,        +7.071067811865e+00,        -5.330166808663e+00,        +7.387352488464e-01,        +7.426589598625e+00,        +1.715589331806e-01
 2.20000000e+02,        +7.071067811865e+00,        +7.514775025138e+00,        +2.376514314344e-01,        -5.233705887161e+00,        +1.200620558343e+00,        +7.071067811865e+00,        -5.233705887161e+00,        +1.200620558343e+00,        +7.471986353243e+00,        +2.442485843229e-01
 2.22000000e+02,        +7.071067811865e+00,        +7.570507663402e+00,        +2.983942549555e-01,        -5.096921908659e+00,        +1.650110684919e+00,        +7.071067811865e+00,        -5.096921908659e+00,        +1.650110684919e+00,        +7.528991627326e+00,        +3.077499845662e-01
 2.24000000e+02,        +7.071067811865e+00,        +7.635629454559e+00,        +3.483763271293e-01,        -4.921570890098e+00,        +2.083633610784e+00,        +7.071067811865e+00,        -4.921570890098e+00,        +2.083633610784e+00,        +7.595759828782e+00,        +3.602473687326e-01
 2.26000000e+02,        +7.071067811865e+00,        +7.708073608819e+00,        +3.862091087078e-01,        -4.709725926009e+00,        +2.497917216495e+00,        +7.071067811865e+00,        -4.709725926009e+00,        +2.497917216495e+00,        +7.670176583968e+00,        +4.002975817903e-01
 2.28000000e+02,        +7.071067811865e+00,        +7.785588494330e+00,        +4.109016376224e-01,        -4.463715342104e+00,        +2.890013330837e+00,        +7.071067811865e+00,        -4.463715342104e+00,        +2.890013330837e+00,        +7.749935080509e+00,        +4.268643474034e-01
 2.30000000e+02,        +7.071067811865e+00,        +7.865814289674e+00,        +4.218779760496e-01,        -4.186061484948e+00,        +3.257307558525e+00,        +7.071067811865e+00,        -4.186061484948e+00,        +3.257307558525e+00,        +7.832614567711e+00,        +4.393366052639e-01
 2.32000000e+02,        +7.071067811865e+00,        +7.946358424222e+00,        +4.189799951030e-01,        -3.879423474012e+00,        +3.597516236287e+00,        +7.071067811865e+00,        -3.879423474012e+00,        +3.597516236287e+00,        +7.915757684121e+00,        +4.375318121949e-01
 2.34000000e+02,        +7.071067811865e+00,        +8.024867143744e+00,        +4.024570168718e-01,        -3.546546605060e+00,        +3.908672587689e+00,        +7.071067811865e+00,        -3.546546605060e+00,        +3.908672587689e+00,        +7.996943874682e+00,        +4.216857549376e-01
 2.36000000e+02,        +7.071067811865e+00,        +8.099091209365e+00,        +3.729442233067e-01,        -3.190220339017e+00,        +4.189104622969e+00,        +7.071067811865e+00,        -3.190220339017e+00,        +4.189104622969e+00,        +8.073856846644e+00,        +3.924308258229e-01
 2.38000000e+02,        +7.071067811865e+00,        +8.166944412882e+00,        +3.314318955392e-01,        -2.813246021168e+00,        +4.437407564813e+00,        +7.071067811865e+00,        -2.813246021168e+00,        +4.437407564813e+00,        +8.144344705797e+00,        +3.507648739050e-01
 2.40000000e+02,        +7.071067811865e+00,        +8.226554200118e+00,        +2.792274992731e-01,        -2.418414718843e+00,        +4.652413600887e+00,        +7.071067811865e+00,        -2.418414718843e+00,        +4.652413600887e+00,        +8.206472040023e+00,        +2.980126977202e-01
 2.42000000e+02,        +7.071067811865e+00,        +8.276304186838e+00,        +2.179124318537e-01,        -2.008494889240e+00,        +4.833161610066e+00,        +7.071067811865e+00,        -2.008494889240e+00,        +4.833161610066e+00,        +8.258563724776e+00,        +2.357820425957e-01
 2.44000000e+02,        +7.071067811865e+00,        +8.314868701812e+00,        +1.492949515609e-01,        -1.586229019067e+00,        +4.978869227201e+00,        +7.071067811865e+00,        -1.586229019067e+00,        +4.978869227201e+00,        +8.299240586535e+00,        +1.659156636842e-01
 2.46000000e+02,        +7.071067811865e+00,        +8.341239691947e+00,        +7.536047604573e-02,        -1.154337923386e+00,        +5.088909243851e+00,        +7.071067811865e+00,        -1.154337923386e+00,        +5.088909243851e+00,        +8.327447268366e+00,        +9.044067353783e-02
 2.48000000e+02,        +7.071067811865e+00,        +8.354746385319e+00,        -1.779884861866e-03,        -7.155310485220e-01,        +5.162791924379e+00,        +7.071067811865e+00,        -7.155310485220e-01,        +5.162791924379e+00,        +8.342472706535e+00,        +1.151606184117e-02
 2.50000000e+02,        +7.071067811865e+00,        +8.355068052008e+00,        -7.994196531085e-02,        -2.725208824126e-01,        +5.200154372931e+00,        +7.071067811865e+00,        -2.725208824126e-01,        +5.200154372931e+00,        +8.343963571496e+00,        -6.862100270198e-02
 2.52000000e+02,        +7.071067811865e+00,        +8.342240061071e+00,        -1.569219368770e-01,        +1.719605771887e-01,        +5.200757631522e+00,        +7.071067811865e+00,        +1.719605771887e-01,        +5.200757631522e+00,        +8.331930882341e+00,        -1.477096709904e-01
 2.54000000e+02,        +7.071067811865e+00,        +8.316653241328e+00,        -2.305501297941e-01,        +6.151454204584e-01,        +5.164491729322e+00,        +7.071067811865e+00,        +6.151454204584e-01,        +5.164491729322e+00,        +8.306749808082e+00,        -2.235203830198e-01
 2.56000000e+02,        +7.071067811865e+00,        +8.279046352795e+00,        -2.987449237014e-01,        +1.054215612868e+00,        +5.091388439984e+00,        +7.071067811865e+00,        +1.054215612868e+00,        +5.091388439984e+00,        +8.269152461782e+00,        -2.939099527184e-01
 2.58000000e+02,        +7.071067811865e+00,        +8.230491304070e+00,        -3.595662128628e-01,        +1.486293019012e+00,        +4.981641038679e+00,        +7.071067811865e+00,        +1.486293019012e+00,        +4.981641038679e+00,        +8.220213314835e+00,        -3.568762757192e-01
 2.60000000e+02,        +7.071067811865e+00,        +8.172370646505e+00,        -4.112677200107e-01,        +1.908435547951e+00,        +4.835629887602e+00,        +7.071067811865e+00,        +1.908435547951e+00,        +4.835629887602e+00,        +8.161326747462e+00,        -4.106119337140e-01
 2.62000000e+02,        +7.071067811865e+00,        +8.106346872179e+00,        -4.523471332486e-01,        +2.317641046273e+00,        +4.653952229455e+00,        +7.071067811865e+00,        +2.317641046273e+00,        +4.653952229455e+00,        +8.094176242136e+00,        -4.535556633034e-01
 2.64000000e+02,        +7.071067811865e+00,        +8.034323165901e+00,        -4.815927077820e-01,        +2.710860197318e+00,        +4.437454153046e+00,        +7.071067811865e+00,        +2.710860197318e+00,        +4.437454153046e+00,        +8.020694846711e+00,        -4.844403161448e-01
 2.66000000e+02,        +7.071067811865e+00,        +7.958395527303e+00,        -4.981246542386e-01,        +3.085019201137e+00,        +4.187262344191e+00,        +7.071067811865e+00,        +3.085019201137e+00,        +4.187262344191e+00,        +7.943016799733e+00,        -5.023356070626e-01
 2.68000000e+02,        +7.071067811865e+00,        +7.880796588000e+00,        -5.014293805238e-01,        +3.437052413354e+00,        +3.904812987223e+00,        +7.071067811865e+00,        +3.437052413354e+00,        +3.904812987223e+00,        +7.863420623033e+00,        -5.066836811928e-01
 2.70000000e+02,        +7.071067811865e+00,        +7.803831983040e+00,        -4.913845193786e-01,        +3.763944430504e+00,        +3.591875080896e+00,        +7.071067811865e+00,        +3.763944430504e+00,        +3.591875080896e+00,        +7.784264528750e+00,        -4.973253863390e-01
 2.72000000e+02,        +7.071067811865e+00,        +7.729810756862e+00,        -4.682727095145e-01,        +4.062780361793e+00,        +3.250565518366e+00,        +7.071067811865e+00,        +4.062780361793e+00,        +3.250565518366e+00,        +7.707915620680e+00,        -4.745151644292e-01
 2.74000000e+02,        +7.071067811865e+00,        +7.660971933385e+00,        -4.327823423340e-01,        +4.330802278534e+00,        +2.883353585037e+00,        +7.071067811865e+00,        +4.330802278534e+00,        +2.883353585037e+00,        +7.636675034371e+00,        -4.389227157108e-01
 2.76000000e+02,        +7.071067811865e+00,        +7.599409983003e+00,        -3.859939557051e-01,        +4.565469154137e+00,        +2.493053061820e+00,        +7.071067811865e+00,        +4.565469154137e+00,        +2.493053061820e+00,        +7.572701780813e+00,        -3.916200592872e-01
 2.78000000e+02,        +7.071067811865e+00,        +7.547002393962e+00,        -3.293516398254e-01,        +4.764517079036e+00,        +2.082800869722e+00,        +7.071067811865e+00,        +4.764517079036e+00,        +2.082800869722e+00,        +7.517938550902e+00,        -3.340533034010e-01
 2.80000000e+02,        +7.071067811865e+00,        +7.505342822861e+00,        -2.646196747694e-01,        +4.926016232269e+00,        +1.656022108445e+00,        +7.071067811865e+00,        +4.926016232269e+00,        +1.656022108445e+00,        +7.474043021157e+00,        -2.679993056216e-01
 2.82000000e+02,        +7.071067811865e+00,        +7.475683296735e+00,        -1.938255712854e-01,        +5.048421074404e+00,        +1.216382351065e+00,        +7.071067811865e+00,        +5.048421074404e+00,        +1.216382351065e+00,        +7.442328211124e+00,        -1.955083726099e-01
 2.84000000e+02,        +7.071067811865e+00,        +7.458888634577e+00,        -1.191916390047e-01,        +5.130610525602e+00,        +7.677290599250e-01,        +7.071067811865e+00,        +5.130610525602e+00,        +7.677290599250e-01,        +7.423715144887e+00,        -1.188351232389e-01
 2.86000000e+02,        +7.071067811865e+00,        +7.455405654606e+00,        -4.305805235159e-02,        +5.171915500232e+00,        +3.140248768030e-01,        +7.071067811865e+00,        +5.171915500232e+00,        +3.140248768030e-01,        +7.418700467173e+00,        -4.036050835332e-02
 2.88000000e+02,        +7.071067811865e+00,        +7.465248881570e+00,        +3.219897704197e-02,        +5.172132036746e+00,        -1.407237897084e-01,        +7.071067811865e+00,        +5.172132036746e+00,        -1.407237897084e-01,        +7.427340804770e+00,        +3.749135829140e-02
 2.90000000e+02,        +7.071067811865e+00,        +7.488003448835e+00,        +1.042499601054e-01,        +5.131519303061e+00,        -5.925390847263e-01,        +7.071067811865e+00,        +5.131519303061e+00,        -5.925390847264e-01,        +7.449254629782e+00,        +1.123375313147e-01
 2.92000000e+02,        +7.071067811865e+00,        +7.522844810438e+00,        +1.708918367120e-01,        +5.050782862936e+00,        -1.037541110039e+00,        +7.071067811865e+00,        +5.050782862936e+00,        -1.037541110039e+00,        +7.483641281648e+00,        +1.819176622151e-01
 2.94000000e+02,        +7.071067811865e+00,        +7.568573854313e+00,        +2.301209459534e-01,        +4.931044638989e+00,        -1.472010894429e+00,        +7.071067811865e+00,        +4.931044638989e+00,        -1.472010894429e+00,        +7.529315757619e+00,        +2.441687556755e-01
 2.96000000e+02,        +7.071067811865e+00,        +7.623665144988e+00,        +2.801961637838e-01,        +4.773801894172e+00,        -1.892444024036e+00,        +7.071067811865e+00,        +4.773801894172e+00,        -1.892444024036e+00,        +7.584756994497e+00,        +2.972900706532e-01
 2.98000000e+02,        +7.071067811865e+00,        +7.686325401572e+00,        +3.196899030739e-01,        +4.580878192620e+00,        -2.295592852141e+00,        +7.071067811865e+00,        +4.580878192620e+00,        -2.295592852141e+00,        +7.648166719908e+00,        +3.397957820653e-01
 3.00000000e+02,        +7.071067811865e+00,        +7.754558978231e+00,        +3.475255698012e-01,        +4.354369645919e+00,        -2.678496153943e+00,        +7.071067811865e+00,        +4.354369645919e+00,        -2.678496153943e+00,        +7.717535594511e+00,        +3.705539306406e-01
