        f (GHz),              E_elec[1] (J),               E_mag[1] (J),               E_cap[1] (J),               E_ind[1] (J),              E_elec[2] (J),               E_mag[2] (J),               E_cap[2] (J),               E_ind[2] (J)
 1.22000000e+02,        +2.827526121436e-12,        +2.771754231202e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.827662901243e-12,        +2.770802493135e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.24000000e+02,        +2.822946034452e-12,        +2.782124529363e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.823079525281e-12,        +2.781193951396e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.26000000e+02,        +2.821016132921e-12,        +2.792676334279e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.821140219092e-12,        +2.791773690750e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.28000000e+02,        +2.821677382230e-12,        +2.803133716938e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.821785886273e-12,        +2.802265148466e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.30000000e+02,        +2.824805253731e-12,        +2.813220979462e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.824892104916e-12,        +2.812391850247e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.32000000e+02,        +2.830211985866e-12,        +2.822667875340e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.830271379827e-12,        +2.821882646167e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.34000000e+02,        +2.837650210299e-12,        +2.831215284939e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.837676758909e-12,        +2.830477403905e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.36000000e+02,        +2.846818122406e-12,        +2.838621280726e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.846806992417e-12,        +2.837933094201e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.38000000e+02,        +2.857366340115e-12,        +2.844667446990e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.857313378368e-12,        +2.844030133705e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.40000000e+02,        +2.868906524301e-12,        +2.849165246478e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.868808366725e-12,        +2.848578777702e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.42000000e+02,        +2.881021729343e-12,        +2.851962158913e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.880875890517e-12,        +2.851425287524e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.44000000e+02,        +2.893278320071e-12,        +2.852947263090e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.893083259965e-12,        +2.852457543786e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.46000000e+02,        +2.905239142670e-12,        +2.852055904339e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.904994307317e-12,        +2.851609746310e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.48000000e+02,        +2.916477488119e-12,        +2.849273090860e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.916183321518e-12,        +2.848865843031e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.50000000e+02,        +2.926591256670e-12,        +2.844635300972e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.926249182103e-12,        +2.844261368399e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.52000000e+02,        +2.935216640410e-12,        +2.838230459539e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.934829010552e-12,        +2.837883447949e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.54000000e+02,        +2.942040604826e-12,        +2.830195951180e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.941610621505e-12,        +2.829868835026e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.56000000e+02,        +2.946811480432e-12,        +2.820714670350e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.946343086389e-12,        +2.820399978366e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.58000000e+02,        +2.949347073574e-12,        +2.810009249655e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.948844820093e-12,        +2.809699260832e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.60000000e+02,        +2.949539863673e-12,        +2.798334741173e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.949008759229e-12,        +2.798021683492e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.62000000e+02,        +2.947359055143e-12,        +2.785970134940e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.946804401166e-12,        +2.785646379150e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.64000000e+02,        +2.942849472566e-12,        +2.773209171266e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.942276692979e-12,        +2.772867412493e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.66000000e+02,        +2.936127501317e-12,        +2.760350931601e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.935541972560e-12,        +2.759984352530e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.68000000e+02,        +2.927374458790e-12,        +2.747690675397e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.926781346721e-12,        +2.747293086126e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.70000000e+02,        +2.916827915394e-12,        +2.735511333090e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.916232024719e-12,        +2.735077284314e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.72000000e+02,        +2.904771559635e-12,        +2.724075978270e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.904177200516e-12,        +2.723600846077e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.74000000e+02,        +2.891524216735e-12,        +2.713621498240e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.890935092091e-12,        +2.713101540377e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.76000000e+02,        +2.877428592144e-12,        +2.704353575076e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.876847707980e-12,        +2.703785959868e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.78000000e+02,        +2.862840232419e-12,        +2.696442990615e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.862269832376e-12,        +2.695825800831e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.80000000e+02,        +2.848117091426e-12,        +2.690023187554e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.847558615805e-12,        +2.689355402258e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.82000000e+02,        +2.833609975233e-12,        +2.685188959961e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.833064043932e-12,        +2.684470417847e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.84000000e+02,        +2.819654027903e-12,        +2.681996111884e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.819120446151e-12,        +2.681227459742e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.86000000e+02,        +2.806561323072e-12,        +2.680461910868e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.806039108429e-12,        +2.679644540750e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.88000000e+02,        +2.794614549420e-12,        +2.680566170960e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.794101978322e-12,        +2.679702149336e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.90000000e+02,        +2.784061725270e-12,        +2.682252822507e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.783556397289e-12,        +2.681344814320e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.92000000e+02,        +2.775111848813e-12,        +2.685431858991e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.774610766773e-12,        +2.684483049040e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.94000000e+02,        +2.767931384132e-12,        +2.689981589372e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.767431048244e-12,        +2.688995602980e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.96000000e+02,        +2.762641495960e-12,        +2.695751163749e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.762138010137e-12,        +2.694731988176e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.98000000e+02,        +2.759315973825e-12,        +2.702563376574e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.758805162261e-12,        +2.701515284240e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.00000000e+02,        +2.757979824108e-12,        +2.710217782101e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.757457356100e-12,        +2.709145256280e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.02000000e+02,        +2.758608551702e-12,        +2.718494178191e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.758070072464e-12,        +2.717401841575e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.04000000e+02,        +2.761128196033e-12,        +2.727156524738e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.760569460947e-12,        +2.726049071044e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.06000000e+02,        +2.765416223819e-12,        +2.735957359791e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.764833233208e-12,        +2.734839488459e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.08000000e+02,        +2.771303407619e-12,        +2.744642758627e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.770692538728e-12,        +2.743519112617e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.10000000e+02,        +2.778576829596e-12,        +2.752957848094e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.777934962060e-12,        +2.751832954822e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.12000000e+02,        +2.786984139323e-12,        +2.760652841332e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.786308770099e-12,        +2.759531056877e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.14000000e+02,        +2.796239159513e-12,        +2.767489498953e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.795528503063e-12,        +2.766374955823e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.16000000e+02,        +2.806028872916e-12,        +2.773247856271e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.805281942458e-12,        +2.772144415202e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.18000000e+02,        +2.816021738965e-12,        +2.777732988678e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.815238404890e-12,        +2.776644195134e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.20000000e+02,        +2.825877185231e-12,        +2.780781526679e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.825058207383e-12,        +2.779710572902e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.22000000e+02,        +2.835256005371e-12,        +2.782267587551e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.834403036797e-12,        +2.781217281135e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.24000000e+02,        +2.843831284230e-12,        +2.782107770588e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.842946845199e-12,        +2.781080510643e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.26000000e+02,        +2.851299376526e-12,        +2.780264874506e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.850386799046e-12,        +2.779262636404e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.28000000e+02,        +2.857390402403e-12,        +2.776750042230e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.856453747009e-12,        +2.775774371833e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.30000000e+02,        +2.861877703270e-12,        +2.771623119124e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.860921651405e-12,        +2.770675137115e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.32000000e+02,        +2.864585731961e-12,        +2.764991119665e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.863615458631e-12,        +2.764071536265e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.34000000e+02,        +2.865395932987e-12,        +2.757004823862e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.864416965498e-12,        +2.756113963811e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.36000000e+02,        +2.864250294939e-12,        +2.747853654499e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.863268364196e-12,        +2.746991491709e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.38000000e+02,        +2.861152414392e-12,        +2.737759104349e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.860173305469e-12,        +2.736925305187e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.40000000e+02,        +2.856166081184e-12,        +2.726967075244e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.855195489625e-12,        +2.726161049001e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.42000000e+02,        +2.849411558849e-12,        +2.715739548305e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.848454958463e-12,        +2.714960503082e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.44000000e+02,        +2.841059873441e-12,        +2.704346021929e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.840122400302e-12,        +2.703593023921e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.46000000e+02,        +2.831325525228e-12,        +2.693055132242e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.830411881339e-12,        +2.692327166334e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.48000000e+02,        +2.820458093557e-12,        +2.682126815764e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.819572472227e-12,        +2.681422845318e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.50000000e+02,        +2.808733214723e-12,        +2.671805295620e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.807879248407e-12,        +2.671124319463e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.52000000e+02,        +2.796443381448e-12,        +2.662313082217e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.795624111553e-12,        +2.661654187002e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.54000000e+02,        +2.783888949828e-12,        +2.653846088143e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.783106817015e-12,        +2.653208494499e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.56000000e+02,        +2.771369657391e-12,        +2.646569874550e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.770626510156e-12,        +2.645952975681e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.58000000e+02,        +2.759176865964e-12,        +2.640616979319e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.758473984790e-12,        +2.640020370965e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.60000000e+02,        +2.747586655939e-12,        +2.636085229534e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.746924790082e-12,        +2.635508730456e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.62000000e+02,        +2.736853822445e-12,        +2.633036913297e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.736233236399e-12,        +2.632480575645e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.64000000e+02,        +2.727206764066e-12,        +2.631498677242e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.726627290865e-12,        +2.630962786384e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.66000000e+02,        +2.718843213763e-12,        +2.631462023508e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.718304312569e-12,        +2.630947087053e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.68000000e+02,        +2.711926739896e-12,        +2.632884299553e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.711427555619e-12,        +2.632391025499e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.70000000e+02,        +2.706583941156e-12,        +2.635690101998e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.706123364250e-12,        +2.635219366134e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.72000000e+02,        +2.702902270363e-12,        +2.639773047652e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.702478995281e-12,        +2.639325850602e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.74000000e+02,        +2.700928444906e-12,        +2.644997897222e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.700541026099e-12,        +2.644575311812e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.76000000e+02,        +2.700667432402e-12,        +2.651203046481e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.700314337058e-12,        +2.650806156539e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.78000000e+02,        +2.702082034778e-12,        +2.658203422884e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.701761691828e-12,        +2.657833255075e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.80000000e+02,        +2.705093128093e-12,        +2.665793839981e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.704803973309e-12,        +2.665451290895e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.82000000e+02,        +2.709580644672e-12,        +2.673752865169e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.709321161954e-12,        +2.673438626600e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.84000000e+02,        +2.715385403972e-12,        +2.681847246595e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.715154163162e-12,        +2.681561732750e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.86000000e+02,        +2.722311904794e-12,        +2.689836921293e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.722107596646e-12,        +2.689580202491e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.88000000e+02,        +2.730132180324e-12,        +2.697480588946e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.729953649466e-12,        +2.697252337196e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.90000000e+02,        +2.738590786341e-12,        +2.704541785554e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.738437063326e-12,        +2.704341238100e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.92000000e+02,        +2.747410940977e-12,        +2.710795331918e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.747281274714e-12,        +2.710621279377e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.94000000e+02,        +2.756301763052e-12,        +2.716033968472e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.756195655126e-12,        +2.715884774407e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.96000000e+02,        +2.764966469754e-12,        +2.720074927299e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.764883712252e-12,        +2.719948585933e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.98000000e+02,        +2.773111300518e-12,        +2.722766142384e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.773052019105e-12,        +2.722660380569e-12,        +0.000000000000e+00,        +0.000000000000e+00
 3.00000000e+02,        +2.780454842628e-12,        +2.723991768527e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.780419546580e-12,        +2.723904196992e-12,        +0.000000000000e+00,        +0.000000000000e+00
