        f (GHz),            I_inc[1][1] (A),            Re{I[1][1]} (A),            Im{I[1][1]} (A),            Re{I[2][1]} (A),            Im{I[2][1]} (A),            I_inc[2][2] (A),            Re{I[1][2]} (A),            Im{I[1][2]} (A),            Re{I[2][2]} (A),            Im{I[2][2]} (A)
 1.48000000e+02,        +1.414213562373e-01,        +9.850690808700e-02,        -1.898325773052e-02,        +7.770567498077e-02,        -3.193433224000e-02,        +1.414213562373e-01,        +7.770567498077e-02,        -3.193433224000e-02,        +9.823231032311e-02,        -1.890005324816e-02
 1.50000000e+02,        +1.414213562373e-01,        +9.491131648039e-02,        -2.227696903595e-02,        +7.309775985411e-02,        -3.909818636343e-02,        +1.414213562373e-01,        +7.309775985411e-02,        -3.909818636343e-02,        +9.465032600255e-02,        -2.217424111092e-02
 1.52000000e+02,        +1.414213562373e-01,        +9.084592429785e-02,        -2.471855613882e-02,        +6.782952867891e-02,        -4.539668182418e-02,        +1.414213562373e-01,        +6.782952867891e-02,        -4.539668182418e-02,        +9.060086572835e-02,        -2.459957214668e-02
 1.54000000e+02,        +1.414213562373e-01,        +8.652325701368e-02,        -2.627563362616e-02,        +6.210532284320e-02,        -5.079807262508e-02,        +1.414213562373e-01,        +6.210532284320e-02,        -5.079807262508e-02,        +8.629564174335e-02,        -2.614387471362e-02
 1.56000000e+02,        +1.414213562373e-01,        +8.213776719767e-02,        -2.696866674396e-02,        +5.610967953982e-02,        -5.532233945402e-02,        +1.414213562373e-01,        +5.610967953982e-02,        -5.532233945402e-02,        +8.192834281467e-02,        -2.682761976261e-02
 1.58000000e+02,        +1.414213562373e-01,        +7.785484362524e-02,        -2.685712366869e-02,        +4.999629953887e-02,        -5.902713403535e-02,        +1.414213562373e-01,        +4.999629953887e-02,        -5.902713403535e-02,        +7.766369023216e-02,        -2.671012236083e-02
 1.60000000e+02,        +1.414213562373e-01,        +7.380640185808e-02,        -2.602524873438e-02,        +4.388357822587e-02,        -6.199329746006e-02,        +1.414213562373e-01,        +4.388357822587e-02,        -6.199329746006e-02,        +7.363305009793e-02,        -2.587536802453e-02
 1.62000000e+02,        +1.414213562373e-01,        +7.009151297332e-02,        -2.456973869335e-02,        +3.785516601699e-02,        -6.431221861907e-02,        +1.414213562373e-01,        +3.785516601699e-02,        -6.431221861907e-02,        +6.993506365741e-02,        -2.441973660520e-02
 1.64000000e+02,        +1.414213562373e-01,        +6.678018343243e-02,        -2.259038965505e-02,        +3.196368435230e-02,        -6.607608505099e-02,        +1.414213562373e-01,        +3.196368435230e-02,        -6.607608505099e-02,        +6.663941549830e-02,        -2.244268657004e-02
 1.66000000e+02,        +1.414213562373e-01,        +6.391861545611e-02,        -2.018385222014e-02,        +2.623594364863e-02,        -6.737114854188e-02,        +1.414213562373e-01,        +2.623594364863e-02,        -6.737114854188e-02,        +6.379207532864e-02,        -2.004053603359e-02
 1.68000000e+02,        +1.414213562373e-01,        +6.153473543121e-02,        -1.744009126088e-02,        +2.067847254415e-02,        -6.827358641025e-02,        +1.414213562373e-01,        +2.067847254415e-02,        -6.827358641025e-02,        +6.142080564385e-02,        -1.730293806839e-02
 1.70000000e+02,        +1.414213562373e-01,        +5.964325030694e-02,        -1.444093362327e-02,        +1.528264686217e-02,        -6.884732588125e-02,        +1.414213562373e-01,        +1.528264686217e-02,        -6.884732588125e-02,        +5.954019828948e-02,        -1.431143562769e-02
 1.72000000e+02,        +1.414213562373e-01,        +5.824986601297e-02,        -1.126008414263e-02,        +1.002909007922e-02,        -6.914319656185e-02,        +1.414213562373e-01,        +1.002909007922e-02,        -6.914319656185e-02,        +5.815587556964e-02,        -1.113947866512e-02
 1.74000000e+02,        +1.414213562373e-01,        +5.735454951222e-02,        -7.964090209424e-03,        +4.891277150919e-03,        -6.919887844175e-02,        +1.414213562373e-01,        +4.891277150919e-03,        -6.919887844175e-02,        +5.726773815046e-02,        -7.853385571725e-03
 1.76000000e+02,        +1.414213562373e-01,        +5.695385327965e-02,        -4.613864073685e-03,        -1.615731723768e-04,        -6.903924815230e-02,        +1.414213562373e-01,        -1.615731723769e-04,        -6.903924815230e-02,        +5.687227862461e-02,        -4.513859537650e-03
 1.78000000e+02,        +1.414213562373e-01,        +5.704237852269e-02,        -1.266489505859e-03,        -5.162155122681e-03,        -6.867685616297e-02,        +1.414213562373e-01,        -5.162155122681e-03,        -6.867685616297e-02,        +5.696403688427e-02,        -1.177787421697e-03
 1.80000000e+02,        +1.414213562373e-01,        +5.761346107848e-02,        +2.022872241060e-03,        -1.014308898832e-02,        -6.811237785368e-02,        +1.414213562373e-01,        -1.014308898832e-02,        -6.811237785368e-02,        +5.753628104138e-02,        +2.099863323022e-03
 1.82000000e+02,        +1.414213562373e-01,        +5.865914487812e-02,        +5.199107691263e-03,        -1.513509299506e-02,        -6.733497153778e-02,        +1.414213562373e-01,        -1.513509299506e-02,        -6.733497153778e-02,        +5.858097869400e-02,        +5.264179827603e-03
 1.84000000e+02,        +1.414213562373e-01,        +6.016947891194e-02,        +8.205416428196e-03,        -2.016512513105e-02,        -6.632255267522e-02,        +1.414213562373e-01,        -2.016512513105e-02,        -6.632255267522e-02,        +6.008809456071e-02,        +8.258579637748e-03
 1.86000000e+02,        +1.414213562373e-01,        +6.213114733043e-02,        +1.098183355516e-02,        -2.525432360912e-02,        -6.504206385255e-02,        +1.414213562373e-01,        -2.525432360912e-02,        -6.504206385255e-02,        +6.204422441511e-02,        +1.102334407300e-02
 1.88000000e+02,        +1.414213562373e-01,        +6.452542987817e-02,        +1.346416168239e-02,        -3.041560365303e-02,        -6.344989182276e-02,        +1.414213562373e-01,        -3.041560365303e-02,        -6.344989182276e-02,        +6.443056301384e-02,        +1.349456101001e-02
 1.90000000e+02,        +1.414213562373e-01,        +6.732550353737e-02,        +1.558352212789e-02,        -3.565081730084e-02,        -6.149265977092e-02,        +1.414213562373e-01,        -3.565081730084e-02,        -6.149265977092e-02,        +6.722021752407e-02,        +1.560368599016e-02
 1.92000000e+02,        +1.414213562373e-01,        +7.049315061774e-02,        +1.726680554538e-02,        -4.094746558052e-02,        -5.910870227309e-02,        +1.414213562373e-01,        -4.094746558052e-02,        -5.910870227309e-02,        +7.037493230472e-02,        +1.727800057672e-02
 1.94000000e+02,        +1.414213562373e-01,        +7.397504947720e-02,        +1.843836821370e-02,        -4.627508504468e-02,        -5.623059877689e-02,        +1.414213562373e-01,        -4.627508504468e-02,        -5.623059877689e-02,        +7.384140157116e-02,        +1.844231226595e-02
 1.96000000e+02,        +1.414213562373e-01,        +7.769900395802e-02,        +1.902335015606e-02,        -5.158162654676e-02,        -5.278917014471e-02,        +1.414213562373e-01,        -5.158162654676e-02,        -5.278917014471e-02,        +7.754752569741e-02,        +1.902226950162e-02
 1.98000000e+02,        +1.414213562373e-01,        +8.157071464721e-02,        +1.895293636858e-02,        -5.679040250912e-02,        -4.871928501483e-02,        +1.414213562373e-01,        -5.679040250912e-02,        -4.871928501483e-02,        +8.139921271787e-02,        +1.894960992934e-02
 2.00000000e+02,        +1.414213562373e-01,        +8.547197624764e-02,        +1.817168082457e-02,        -6.179846779384e-02,        -4.396761779537e-02,        +1.414213562373e-01,        -6.179846779384e-02,        -4.396761779537e-02,        +8.527860596674e-02,        +1.816945841129e-02
 2.02000000e+02,        +1.414213562373e-01,        +8.926141750004e-02,        +1.664660850206e-02,        -6.647753640367e-02,        -3.850209278324e-02,        +1.414213562373e-01,        -6.647753640367e-02,        -3.850209278324e-02,        +8.904484874418e-02,        +1.664938791071e-02
 2.04000000e+02,        +1.414213562373e-01,        +9.277894159208e-02,        +1.437719343517e-02,        -7.067858093528e-02,        -3.232212972524e-02,        +1.414213562373e-01,        -7.067858093528e-02,        -3.232212972524e-02,        +9.253853636054e-02,        +1.438934159064e-02
 2.06000000e+02,        +1.414213562373e-01,        +9.585470076814e-02,        +1.140457303908e-02,        -7.424093994618e-02,        -2.546806765205e-02,        +1.414213562373e-01,        -7.424093994618e-02,        -2.546806765205e-02,        +9.559068083959e-02,        +1.143078081335e-02
 2.08000000e+02,        +1.414213562373e-01,        +9.832262003541e-02,        +7.817738382422e-03,        -7.700594231874e-02,        -1.802752343555e-02,        +1.414213562373e-01,        -7.700594231874e-02,        -1.802752343555e-02,        +9.803619634305e-02,        +7.862808232658e-03
 2.10000000e+02,        +1.414213562373e-01,        +1.000372157366e-01,        +3.754294183234e-03,        -7.883379232800e-02,        -1.013629592242e-02,        +1.414213562373e-01,        -7.883379232800e-02,        -1.013629592242e-02,        +9.973064918327e-02,        +3.822873700837e-03
 2.12000000e+02,        +1.414213562373e-01,        +1.008910606847e-01,        -6.059554187551e-04,        -7.962106982345e-02,        -1.972087951981e-03,        +1.414213562373e-01,        -7.962106982345e-02,        -1.972087951982e-03,        +1.005676301032e-01,        -5.096656314532e-04
 2.14000000e+02,        +1.414213562373e-01,        +1.008293065603e-01,        -5.054798619499e-03,        -7.931526378162e-02,        +6.259143790875e-03,        +1.414213562373e-01,        -7.931526378162e-02,        +6.259143790875e-03,        +1.004931741125e-01,        -4.927322698977e-03
 2.16000000e+02,        +1.414213562373e-01,        +9.985777215501e-02,        -9.374953107114e-03,        -7.792285857559e-02,        +1.434237098436e-02,        +1.414213562373e-01,        -7.792285857559e-02,        +1.434237098436e-02,        +9.951375675159e-02,        -9.213760540357e-03
 2.18000000e+02,        +1.414213562373e-01,        +9.804245897431e-02,        -1.336136406161e-02,        -7.550884525628e-02,        +2.207462169234e-02,        +1.414213562373e-01,        -7.550884525628e-02,        +2.207462169234e-02,        +9.769574811097e-02,        -1.316499915790e-02
 2.20000000e+02,        +1.414213562373e-01,        +9.550056594730e-02,        -1.684020489005e-02,        -7.218773693588e-02,        +2.928379942366e-02,        +1.414213562373e-01,        -7.218773693588e-02,        +2.928379942366e-02,        +9.515640884159e-02,        -1.660830936272e-02
 2.22000000e+02,        +1.414213562373e-01,        +9.238526835881e-02,        -1.968206077596e-02,        -6.810835523540e-02,        +3.584167840269e-02,        +1.414213562373e-01,        -6.810835523540e-02,        +3.584167840269e-02,        +9.204869425090e-02,        -1.941529539921e-02
 2.24000000e+02,        +1.414213562373e-01,        +8.886783330266e-02,        -2.180757489185e-02,        -6.343595682214e-02,        +4.166935795257e-02,        +1.414213562373e-01,        -6.343595682214e-02,        +4.166935795257e-02,        +8.854342882663e-02,        -2.150746422280e-02
 2.26000000e+02,        +1.414213562373e-01,        +8.512068070748e-02,        -2.318589046240e-02,        -5.833530316845e-02,        +4.673550752490e-02,        +1.414213562373e-01,        -5.833530316845e-02,        +4.673550752490e-02,        +8.481244395759e-02,        -2.285462406573e-02
 2.28000000e+02,        +1.414213562373e-01,        +8.130399947157e-02,        -2.382774837128e-02,        -5.295727772745e-02,        +5.104925506427e-02,        +1.414213562373e-01,        -5.295727772745e-02,        +5.104925506427e-02,        +8.101527174881e-02,        -2.346797197239e-02
 2.30000000e+02,        +1.414213562373e-01,        +7.755709402478e-02,        -2.377572420825e-02,        -4.743022369824e-02,        +5.465019132086e-02,        +1.414213562373e-01,        -4.743022369824e-02,        +5.465019132086e-02,        +7.729055779977e-02,        -2.339034724435e-02
 2.32000000e+02,        +1.414213562373e-01,        +7.399435311646e-02,        -2.309389557038e-02,        -4.185589659923e-02,        +5.759776716987e-02,        +1.414213562373e-01,        -4.185589659923e-02,        +5.759776716987e-02,        +7.375207830098e-02,        -2.268593161960e-02
 2.34000000e+02,        +1.414213562373e-01,        +7.070492257582e-02,        -2.185856810150e-02,        -3.630912069772e-02,        +5.996169780739e-02,        +1.414213562373e-01,        -3.630912069772e-02,        +5.996169780739e-02,        +7.048844215778e-02,        -2.143101505569e-02
 2.36000000e+02,        +1.414213562373e-01,        +6.775486237902e-02,        -2.015092338659e-02,        -3.083994169991e-02,        +6.181422245814e-02,        +1.414213562373e-01,        -3.083994169991e-02,        +6.181422245814e-02,        +6.756526099881e-02,        -1.970668295618e-02
 2.38000000e+02,        +1.414213562373e-01,        +6.519063650404e-02,        -1.805182257093e-02,        -2.547714108031e-02,        +6.322443956727e-02,        +1.414213562373e-01,        -2.547714108031e-02,        +6.322443956727e-02,        +6.502863965713e-02,        -1.759365430304e-02
 2.40000000e+02,        +1.414213562373e-01,        +6.304303938343e-02,        -1.563859518286e-02,        -2.023223817826e-02,        +6.425453391043e-02,        +1.414213562373e-01,        -2.023223817826e-02,        +6.425453391043e-02,        +6.290909515053e-02,        -1.516909824318e-02
 2.42000000e+02,        +1.414213562373e-01,        +6.133096045568e-02,        -1.298344767078e-02,        -1.510341053792e-02,        +6.495751847180e-02,        +1.414213562373e-01,        -1.510341053792e-02,        +6.495751847180e-02,        +6.122530917542e-02,        -1.250506342283e-02
 2.44000000e+02,        +1.414213562373e-01,        +6.006464534714e-02,        -1.015307978258e-02,        -1.007902847224e-02,        +6.537607015481e-02,        +1.414213562373e-01,        -1.007902847224e-02,        +6.537607015481e-02,        +5.998737517443e-02,        -9.668108935089e-03
 2.46000000e+02,        +1.414213562373e-01,        +5.924829761814e-02,        -7.209134176493e-03,        -5.140695924295e-03,        +6.554208056391e-02,        +1.414213562373e-01,        -5.140695924295e-03,        +6.554208056391e-02,        +5.919938549860e-02,        -6.719763380184e-03
 2.48000000e+02,        +1.414213562373e-01,        +5.888197953803e-02,        -4.209175565016e-03,        -2.658172493886e-04,        +6.547662278585e-02,        +1.414213562373e-01,        -2.658172493886e-04,        +6.547662278585e-02,        +5.886131796779e-02,        -3.717509450337e-03
 2.50000000e+02,        +1.414213562373e-01,        +5.896282884373e-02,        -1.207968815855e-03,        +4.570217010126e-03,        +6.519012294039e-02,        +1.414213562373e-01,        +4.570217010126e-03,        +6.519012294039e-02,        +5.897023909994e-02,        -7.160643695910e-04
 2.52000000e+02,        +1.414213562373e-01,        +5.948562884287e-02,        +1.741115733833e-03,        +9.392096199492e-03,        +6.468260741413e-02,        +1.414213562373e-01,        +9.392096199492e-03,        +6.468260741413e-02,        +5.952086137038e-02,        +2.231214943190e-03
 2.54000000e+02,        +1.414213562373e-01,        +6.044276765999e-02,        +4.584703810941e-03,        +1.422276608837e-02,        +6.394396944286e-02,        +1.414213562373e-01,        +1.422276608837e-02,        +6.394396944286e-02,        +6.050549015459e-02,        +5.070935755826e-03
 2.56000000e+02,        +1.414213562373e-01,        +6.182361200339e-02,        +7.268144687251e-03,        +1.908157775645e-02,        +6.295426382949e-02,        +1.414213562373e-01,        +1.908157775645e-02,        +6.295426382949e-02,        +6.191338558478e-02,        +7.748401563550e-03
 2.58000000e+02,        +1.414213562373e-01,        +6.361331241584e-02,        +9.734490358783e-03,        +2.398228649890e-02,        +6.168409981247e-02,        +1.414213562373e-01,        +2.398228649890e-02,        +6.168409981247e-02,        +6.372955625962e-02,        +1.020659833187e-02
 2.60000000e+02,        +1.414213562373e-01,        +6.579106054544e-02,        +1.192387750821e-02,        +2.893080863394e-02,        +6.009526253206e-02,        +1.414213562373e-01,        +2.893080863394e-02,        +6.009526253206e-02,        +6.593300557081e-02,        +1.238558653932e-02
 2.62000000e+02,        +1.414213562373e-01,        +6.832784475621e-02,        +1.377350192291e-02,        +3.392269479233e-02,        +5.814175329546e-02,        +1.414213562373e-01,        +3.392269479233e-02,        +5.814175329546e-02,        +6.849447757363e-02,        +1.422248933323e-02
 2.64000000e+02,        +1.414213562373e-01,        +7.118380896133e-02,        +1.521841702424e-02,        +3.894035825424e-02,        +5.577149250673e-02,        +1.414213562373e-01,        +3.894035825424e-02,        +5.577149250673e-02,        +7.137380840318e-02,        +1.565230906293e-02
 2.66000000e+02,        +1.414213562373e-01,        +7.430542006375e-02,        +1.619341654407e-02,        +4.395021489087e-02,        +5.292896299101e-02,        +1.414213562373e-01,        +4.395021489087e-02,        +5.292896299101e-02,        +7.451709034723e-02,        +1.660983255149e-02
 2.68000000e+02,        +1.414213562373e-01,        +7.762279491281e-02,        +1.663624968701e-02,        +4.890005055498e-02,        +4.955906131848e-02,        +1.414213562373e-01,        +4.890005055498e-02,        +4.955906131848e-02,        +7.785400182045e-02,        +1.703287312017e-02
 2.70000000e+02,        +1.414213562373e-01,        +8.104771708437e-02,        +1.649232972352e-02,        +5.371712163769e-02,        +4.561233653197e-02,        +1.414213562373e-01,        +5.371712163769e-02,        +4.561233653197e-02,        +8.129583630715e-02,        +1.686700887806e-02
 2.72000000e+02,        +1.414213562373e-01,        +8.447305105797e-02,        +1.572089578825e-02,        +5.830767940965e-02,        +4.105159234160e-02,        +1.414213562373e-01,        +5.830767940965e-02,        +4.105159234160e-02,        +8.473494053903e-02,        +1.607177404516e-02
 2.74000000e+02,        +1.414213562373e-01,        +8.777436712581e-02,        +1.430224915582e-02,        +6.255871969008e-02,        +3.585948754666e-02,        +1.414213562373e-01,        +6.255871969008e-02,        +3.585948754666e-02,        +8.804637699744e-02,        +1.462791972951e-02
 2.76000000e+02,        +1.414213562373e-01,        +9.081452508271e-02,        +1.224522851918e-02,        +6.634269711482e-02,        +3.004630988953e-02,        +1.414213562373e-01,        +6.634269711482e-02,        +3.004630988953e-02,        +9.109255840656e-02,        +1.254490220318e-02
 2.78000000e+02,        +1.414213562373e-01,        +9.345162610387e-02,        +9.593606526767e-03,        +6.952560586239e-02,        +2.365661407681e-02,        +1.414213562373e-01,        +6.952560586239e-02,        +2.365661407681e-02,        +9.373125986353e-02,        +9.867273849447e-03
 2.80000000e+02,        +1.414213562373e-01,        +9.555008311516e-02,        +6.429760309306e-03,        +7.197816962309e-02,        +1.677308415989e-02,        +1.414213562373e-01,        +7.197816962309e-02,        +1.677308415989e-02,        +9.582675107700e-02,        +6.678323777740e-03
 2.82000000e+02,        +1.414213562373e-01,        +9.699366191472e-02,        +2.874017963487e-03,        +7.358898524767e-02,        +9.516030213071e-03,        +1.414213562373e-01,        +7.358898524767e-02,        +9.516030213071e-03,        +9.726288964038e-02,        +3.099368240747e-03
 2.84000000e+02,        +1.414213562373e-01,        +9.769846049083e-02,        -9.213188410766e-04,        +7.427758011603e-02,        +2.037529329886e-03,        +1.414213562373e-01,        +7.427758011603e-02,        +2.037529329886e-03,        +9.795613027276e-02,        -7.163046991702e-04
 2.86000000e+02,        +1.414213562373e-01,        +9.762329454195e-02,        -4.783151641858e-03,        +7.400484582652e-02,        -5.489652284408e-03,        +1.414213562373e-01,        +7.400484582652e-02,        -5.489652284408e-03,        +9.786590810240e-02,        -4.594700787690e-03
 2.88000000e+02,        +1.414213562373e-01,        +9.677516937791e-02,        -8.532482581367e-03,        +7.277852672869e-02,        -1.288686337789e-02,        +1.414213562373e-01,        +7.277852672869e-02,        -1.288686337789e-02,        +9.700007270890e-02,        -8.356101026370e-03
 2.90000000e+02,        +1.414213562373e-01,        +9.520851245472e-02,        -1.200046503755e-02,        +7.065244060402e-02,        -1.998551675492e-02,        +1.414213562373e-01,        +7.065244060402e-02,        -1.998551675492e-02,        +9.541405231189e-02,        -1.183117549587e-02
 2.92000000e+02,        +1.414213562373e-01,        +9.301832505972e-02,        -1.504267792613e-02,        +6.771959724903e-02,        -2.664124266384e-02,        +1.414213562373e-01,        +6.771959724903e-02,        -2.664124266384e-02,        +9.320391938097e-02,        -1.487528856338e-02
 2.94000000e+02,        +1.414213562373e-01,        +9.032884166638e-02,        -1.754922297479e-02,        +6.410081298148e-02,        -3.274383865102e-02,        +1.414213562373e-01,        +6.410081298148e-02,        -3.274383865102e-02,        +9.049496266518e-02,        -1.737859143700e-02
 2.96000000e+02,        +1.414213562373e-01,        +8.728014347783e-02,        -1.944943195158e-02,        +5.993127690120e-02,        -3.822179982125e-02,        +1.414213562373e-01,        +5.993127690120e-02,        -3.822179982125e-02,        +8.742822727748e-02,        -1.927069416588e-02
 2.98000000e+02,        +1.414213562373e-01,        +8.401522953747e-02,        -2.071132670658e-02,        +5.534757955945e-02,        -4.304157192901e-02,        +1.414213562373e-01,        +5.534757955945e-02,        -4.304157192901e-02,        +8.414753596484e-02,        -2.052007090322e-02
 3.00000000e+02,        +1.414213562373e-01,        +8.066943515306e-02,        -2.133702174859e-02,        +5.047709849912e-02,        -4.720271703204e-02,        +1.414213562373e-01,        +5.047709849912e-02,        -4.720271703204e-02,        +8.078888420308e-02,        -2.112940091196e-02
