        f (GHz),            I_inc[1][1] (A),            Re{I[1][1]} (A),            Im{I[1][1]} (A),            Re{I[2][1]} (A),            Im{I[2][1]} (A),            I_inc[2][2] (A),            Re{I[1][2]} (A),            Im{I[1][2]} (A),            Re{I[2][2]} (A),            Im{I[2][2]} (A)
 1.20000000e+02,        +1.414213562373e-01,        +1.300893817711e-01,        -2.017383318145e-04,        +6.777493481798e-02,        +7.480763630427e-02,        +1.414213562373e-01,        +6.777493481798e-02,        +7.480763630427e-02,        +1.301452173671e-01,        -1.033131863854e-04
 1.22000000e+02,        +1.414213562373e-01,        +1.308724165045e-01,        +2.192822069905e-04,        +7.396369576784e-02,        +6.840928976676e-02,        +1.414213562373e-01,        +7.396369576784e-02,        +6.840928976676e-02,        +1.309360264955e-01,        +3.118412925176e-04
 1.24000000e+02,        +1.414213562373e-01,        +1.317082967769e-01,        +4.834084608001e-04,        +7.956238129988e-02,        +6.150408008577e-02,        +1.414213562373e-01,        +7.956238129988e-02,        +6.150408008577e-02,        +1.317795057802e-01,        +5.693675531921e-04
 1.26000000e+02,        +1.414213562373e-01,        +1.325679714494e-01,        +5.843880448426e-04,        +8.452921839379e-02,        +5.414375511718e-02,        +1.414213562373e-01,        +8.452921839379e-02,        +5.414375511718e-02,        +1.326465194807e-01,        +6.629618842977e-04
 1.28000000e+02,        +1.414213562373e-01,        +1.334218031263e-01,        +5.212429180837e-04,        +8.882637626979e-02,        +4.638379051759e-02,        +1.414213562373e-01,        +8.882637626979e-02,        +4.638379051759e-02,        +1.335073243768e-01,        +5.916148558823e-04
 1.30000000e+02,        +1.414213562373e-01,        +1.342405055297e-01,        +2.982938836946e-04,        +9.242040720784e-02,        +3.828323656439e-02,        +1.414213562373e-01,        +9.242040720784e-02,        +3.828323656439e-02,        +1.343325132461e-01,        +3.596399394471e-04
 1.32000000e+02,        +1.414213562373e-01,        +1.349960784073e-01,        -7.497844267147e-05,        +9.528272345594e-02,        +2.990448205173e-02,        +1.414213562373e-01,        +9.528272345594e-02,        +2.990448205173e-02,        +1.350939562456e-01,        -2.346293320932e-05
 1.34000000e+02,        +1.414213562373e-01,        +1.356627113647e-01,        -5.842374094554e-04,        +9.739008891847e-02,        +2.131292025249e-02,        +1.414213562373e-01,        +9.739008891847e-02,        +2.131292025249e-02,        +1.357657112910e-01,        -5.433100371885e-04
 1.36000000e+02,        +1.414213562373e-01,        +1.362176265204e-01,        -1.210754721088e-03,        +9.872510019880e-02,        +1.257650791066e-02,        +1.414213562373e-01,        +9.872510019880e-02,        +1.257650791066e-02,        +1.363248730645e-01,        -1.181098527891e-03
 1.38000000e+02,        +1.414213562373e-01,        +1.366418295858e-01,        -1.932025164020e-03,        +9.927662913133e-02,        +3.765215267631e-03,        +1.414213562373e-01,        +9.927662913133e-02,        +3.765215267631e-03,        +1.367523300128e-01,        -1.914222710979e-03
 1.40000000e+02,        +1.414213562373e-01,        +1.369207402071e-01,        -2.722514768448e-03,        +9.904019847675e-02,        -5.049627239190e-03,        +1.414213562373e-01,        +9.904019847675e-02,        -5.049627239190e-03,        +1.370333999682e-01,        -2.717024848649e-03
 1.42000000e+02,        +1.414213562373e-01,        +1.370446753983e-01,        -3.554518897914e-03,        +9.801826413499e-02,        -1.379607230949e-02,        +1.414213562373e-01,        +9.801826413499e-02,        -1.379607230949e-02,        +1.371583180562e-01,        -3.561656804967e-03
 1.44000000e+02,        +1.414213562373e-01,        +1.370091646948e-01,        -4.399100713562e-03,        +9.622038103844e-02,        -2.240236879418e-02,        +1.414213562373e-01,        +9.622038103844e-02,        -2.240236879418e-02,        +1.371225553962e-01,        -4.419022767204e-03
 1.46000000e+02,        +1.414213562373e-01,        +1.368150821171e-01,        -5.227075552311e-03,        +9.366323561289e-02,        -3.079781821132e-02,        +1.414213562373e-01,        +9.366323561289e-02,        -3.079781821131e-02,        +1.369269536115e-01,        -5.259768360749e-03
 1.48000000e+02,        +1.414213562373e-01,        +1.364685878235e-01,        -6.010003506550e-03,        +9.037053492328e-02,        -3.891364452830e-02,        +1.414213562373e-01,        +9.037053492328e-02,        -3.891364452830e-02,        +1.365776679975e-01,        -6.055278221494e-03
 1.50000000e+02,        +1.414213562373e-01,        +1.359808809166e-01,        -6.721151286963e-03,        +8.637275078085e-02,        -4.668384509209e-02,        +1.414213562373e-01,        +8.637275078085e-02,        -4.668384509209e-02,        +1.360859208350e-01,        -6.778642891974e-03
 1.52000000e+02,        +1.414213562373e-01,        +1.353677736408e-01,        -7.336385493399e-03,        +8.170672548673e-02,        -5.404599108314e-02,        +1.414213562373e-01,        +8.170672548673e-02,        -5.404599108314e-02,        +1.354675751460e-01,        -7.405556969464e-03
 1.54000000e+02,        +1.414213562373e-01,        +1.346491054712e-01,        -7.834962694837e-03,        +7.641515379965e-02,        -6.094194870834e-02,        +1.414213562373e-01,        +7.641515379965e-02,        -6.094194870834e-02,        +1.347425474942e-01,        -7.915113738042e-03
 1.56000000e+02,        +1.414213562373e-01,        +1.338480227310e-01,        -8.200186989234e-03,        +7.054596246183e-02,        -6.731849727327e-02,        +1.414213562373e-01,        +7.054596246183e-02,        -6.731849727327e-02,        +1.339340855924e-01,        -8.290466821137e-03
 1.58000000e+02,        +1.414213562373e-01,        +1.329901548508e-01,        -8.419912544140e-03,        +6.415161364203e-02,        -7.312782681863e-02,        +1.414213562373e-01,        +6.415161364203e-02,        -7.312782681863e-02,        +1.330679419757e-01,        -8.519336260425e-03
 1.60000000e+02,        +1.414213562373e-01,        +1.321027218653e-01,        -8.486876439043e-03,        +5.728836158612e-02,        -7.832790556289e-02,        +1.414213562373e-01,        +5.728836158612e-02,        -7.832790556289e-02,        +1.321714784884e-01,        -8.594344287448e-03
 1.62000000e+02,        +1.414213562373e-01,        +1.312136090924e-01,        -8.398855305498e-03,        +5.001549245032e-02,        -8.288271528206e-02,        +1.414213562373e-01,        +5.001549245032e-02,        -8.288271528206e-02,        +1.312727376733e-01,        -8.513174268132e-03
 1.64000000e+02,        +1.414213562373e-01,        +1.303504442338e-01,        -8.158647171050e-03,        +4.239457579943e-02,        -8.676236030825e-02,        +1.414213562373e-01,        +4.239457579943e-02,        -8.676236030825e-02,        +1.303995164399e-01,        -8.278554244267e-03
 1.66000000e+02,        +1.414213562373e-01,        +1.295397096405e-01,        -7.773887022279e-03,        +3.448875284566e-02,        -8.994306245105e-02,        +1.414213562373e-01,        +3.448875284566e-02,        -8.994306245105e-02,        +1.295784748620e-01,        -7.898073632256e-03
 1.68000000e+02,        +1.414213562373e-01,        +1.288059185921e-01,        -7.256710513108e-03,        +2.636208159844e-02,        -9.240705938275e-02,        +1.414213562373e-01,        +2.636208159844e-02,        -9.240705938275e-02,        +1.288343090438e-01,        -7.383847568758e-03
 1.70000000e+02,        +1.414213562373e-01,        +1.281708796284e-01,        -6.623284725659e-03,        +1.807895319601e-02,        -9.414242759095e-02,        +1.414213562373e-01,        +1.807895319601e-02,        -9.414242759095e-02,        +1.281890121473e-01,        -6.752047883239e-03
 1.72000000e+02,        +1.414213562373e-01,        +1.276530677124e-01,        -5.893227880945e-03,        +9.703587327072e-03,        -9.514285276923e-02,        +1.414213562373e-01,        +9.703587327072e-03,        -9.514285276923e-02,        +1.276612423917e-01,        -6.022322667898e-03
 1.74000000e+02,        +1.414213562373e-01,        +1.272671157506e-01,        -5.088941485784e-03,        +1.299608334458e-03,        -9.540737052920e-02,        +1.414213562373e-01,        +1.299608334458e-03,        -9.540737052920e-02,        +1.272658115557e-01,        -5.217127996913e-03
 1.76000000e+02,        +1.414213562373e-01,        +1.270234350784e-01,        -4.234878797043e-03,        -7.070302239915e-03,        -9.494009874019e-02,        +1.414213562373e-01,        -7.070302239915e-03,        -9.494009874019e-02,        +1.270133025765e-01,        -4.360995727625e-03
 1.78000000e+02,        +1.414213562373e-01,        +1.269279691871e-01,        -3.356772963646e-03,        -1.534468590818e-02,        -9.374997989541e-02,        +1.414213562373e-01,        -1.534468590818e-02,        -9.374997989541e-02,        +1.269098204962e-01,        -3.479760777021e-03
 1.80000000e+02,        +1.414213562373e-01,        +1.269820813278e-01,        -2.480847076601e-03,        -2.346353344587e-02,        -9.185054797643e-02,        +1.414213562373e-01,        -2.346353344587e-02,        -9.185054797643e-02,        +1.269568773552e-01,        -2.599770115658e-03
 1.82000000e+02,        +1.414213562373e-01,        +1.271825736834e-01,        -1.633026908223e-03,        -3.136847290381e-02,        -8.925972967358e-02,        +1.414213562373e-01,        -3.136847290381e-02,        -8.925972967358e-02,        +1.271514086959e-01,        -1.747094250761e-03
 1.84000000e+02,        +1.414213562373e-01,        +1.275218334626e-01,        -8.381755958875e-04,        -3.900293666339e-02,        -8.599968484753e-02,        +1.414213562373e-01,        -3.900293666339e-02,        -8.599968484753e-02,        +1.274859170061e-01,        -9.467604248611e-04
 1.86000000e+02,        +1.414213562373e-01,        +1.279880993845e-01,        -1.193680931326e-04,        -4.631232488262e-02,        -8.209668609425e-02,        +1.414213562373e-01,        -4.631232488262e-02,        -8.209668609425e-02,        +1.279487355638e-01,        -2.220253079653e-04
 1.88000000e+02,        +1.414213562373e-01,        +1.285658403965e-01,        +5.027780423779e-04,        -5.324418156198e-02,        -7.758103248551e-02,        +1.414213562373e-01,        -5.324418156198e-02,        -7.758103248551e-02,        +1.285244045380e-01,        +4.062963025853e-04
 1.90000000e+02,        +1.414213562373e-01,        +1.292362369176e-01,        +1.010700028876e-03,        -5.974839722123e-02,        -7.248698825053e-02,        +1.414213562373e-01,        -5.974839722123e-02,        -7.248698825053e-02,        +1.291941496772e-01,        +9.204313386679e-04
 1.92000000e+02,        +1.414213562373e-01,        +1.299777532588e-01,        +1.390400887299e-03,        -6.577744896531e-02,        -6.685273356747e-02,        +1.414213562373e-01,        -6.577744896531e-02,        -6.685273356747e-02,        +1.299364522938e-01,        +1.306162408704e-03
 1.94000000e+02,        +1.414213562373e-01,        +1.307667880228e-01,        +1.631860608482e-03,        -7.128668470654e-02,        -6.072031194109e-02,        +1.414213562373e-01,        -7.128668470654e-02,        -6.072031194109e-02,        +1.307276974390e-01,        +1.553242373145e-03
 1.96000000e+02,        +1.414213562373e-01,        +1.315783872049e-01,        +1.729335191187e-03,        -7.623465371678e-02,        -5.413555702241e-02,        +1.414213562373e-01,        -7.623465371678e-02,        -5.413555702241e-02,        +1.315428850953e-01,        +1.655697302584e-03
 1.98000000e+02,        +1.414213562373e-01,        +1.323870024255e-01,        +1.681532934436e-03,        -8.058348075755e-02,        -4.714798130455e-02,        +1.414213562373e-01,        -8.058348075755e-02,        -4.714798130455e-02,        +1.323563869459e-01,        +1.612007198757e-03
 2.00000000e+02,        +1.414213562373e-01,        +1.331672743706e-01,        +1.491659613027e-03,        -8.429927606635e-02,        -3.981060998700e-02,        +1.414213562373e-01,        -8.429927606635e-02,        -3.981060998700e-02,        +1.331427289320e-01,        +1.425156070866e-03
 2.02000000e+02,        +1.414213562373e-01,        +1.338948192832e-01,        +1.167327131234e-03,        -8.735256878084e-02,        -3.217974545287e-02,        +1.414213562373e-01,        -8.735256878084e-02,        -3.217974545287e-02,        +1.338773775795e-01,        +1.102545888270e-03
 2.04000000e+02,        +1.414213562373e-01,        +1.345469945114e-01,        +7.203239884760e-04,        -8.971874729423e-02,        -2.431465118765e-02,        +1.414213562373e-01,        -8.971874729423e-02,        -2.431465118765e-02,        +1.345375062281e-01,        +6.557726303846e-04
 2.06000000e+02,        +1.414213562373e-01,        +1.351036179565e-01,        +1.662503572089e-04,        -9.137848688416e-02,        -1.627714842710e-02,        +1.414213562373e-01,        -9.137848688416e-02,        -1.627714842710e-02,        +1.351027161131e-01,        +1.002670834286e-04
 2.08000000e+02,        +1.414213562373e-01,        +1.355476160660e-01,        -4.759743860124e-04,        -9.231814303987e-02,        -8.131124105187e-03,        +1.414213562373e-01,        -9.231814303987e-02,        -8.131124105187e-03,        +1.355556870204e-01,        -5.451919584721e-04
 2.10000000e+02,        +1.414213562373e-01,        +1.358655760191e-01,        -1.184718479712e-03,        -9.253008845716e-02,        +5.804556561474e-05,        +1.414213562373e-01,        -9.253008845716e-02,        +5.804556561460e-05,        +1.358827331956e-01,        -1.259079099616e-03
 2.12000000e+02,        +1.414213562373e-01,        +1.360481800971e-01,        -1.936340427783e-03,        -9.201297280787e-02,        +8.224145725387e-03,        +1.414213562373e-01,        -9.201297280787e-02,        +8.224145725387e-03,        +1.360742424846e-01,        -2.017820059756e-03
 2.14000000e+02,        +1.414213562373e-01,        +1.360905039668e-01,        -2.705964077029e-03,        -9.077188712105e-02,        +1.630083212746e-02,        +1.414213562373e-01,        -9.077188712105e-02,        +1.630083212746e-02,        +1.361249803673e-01,        -2.796562521378e-03
 2.16000000e+02,        +1.414213562373e-01,        +1.359921656105e-01,        -3.468298688846e-03,        -8.881841879864e-02,        +2.422237887669e-02,        +1.414213562373e-01,        -8.881841879864e-02,        +2.422237887669e-02,        +1.360342454965e-01,        -3.569992884529e-03
 2.18000000e+02,        +1.414213562373e-01,        +1.357573176817e-01,        -4.198473778799e-03,        -8.617058864586e-02,        +3.192444118738e-02,        +1.414213562373e-01,        -8.617058864586e-02,        +3.192444118738e-02,        +1.358058693514e-01,        -4.313168886334e-03
 2.20000000e+02,        +1.414213562373e-01,        +1.353944827725e-01,        -4.872857234874e-03,        -8.285266742327e-02,        +3.934480797179e-02,        +1.414213562373e-01,        -8.285266742327e-02,        +3.934480797179e-02,        +1.354480592797e-01,        -5.002336740072e-03
 2.22000000e+02,        +1.414213562373e-01,        +1.349162380036e-01,        -5.469825659157e-03,        -7.889487583205e-02,        +4.642411908770e-02,        +1.414213562373e-01,        -7.889487583205e-02,        +4.642411908770e-02,        +1.349730911009e-01,        -5.615701833580e-03
 2.24000000e+02,        +1.414213562373e-01,        +1.343387619955e-01,        -5.970458022833e-03,        -7.433297800205e-02,        +5.310652385241e-02,        +1.414213562373e-01,        -7.433297800205e-02,        +5.310652385241e-02,        +1.343968640679e-01,        -6.134124116853e-03
 2.26000000e+02,        +1.414213562373e-01,        +1.336812631707e-01,        -6.359127436825e-03,        -6.920778395835e-02,        +5.934026081723e-02,        +1.414213562373e-01,        -6.920778395835e-02,        +5.934026081723e-02,        +1.337383368806e-01,        -6.541712964279e-03
 2.28000000e+02,        +1.414213562373e-01,        +1.329653130822e-01,        -6.623970834451e-03,        -6.356458076653e-02,        +6.507814348914e-02,        +1.414213562373e-01,        -6.356458076653e-02,        +6.507814348914e-02,        +1.330188681965e-01,        -6.826301236625e-03
 2.30000000e+02,        +1.414213562373e-01,        +1.322141117615e-01,        -6.757222245331e-03,        -5.745251479107e-02,        +7.027794226884e-02,        +1.414213562373e-01,        -5.745251479107e-02,        +7.027794226884e-02,        +1.322614884106e-01,        -6.979784102599e-03
 2.32000000e+02,        +1.414213562373e-01,        +1.314517137966e-01,        -6.755401659139e-03,        -5.092394858421e-02,        +7.490265886436e-02,        +1.414213562373e-01,        -5.092394858421e-02,        +7.490265886436e-02,        +1.314901312266e-01,        -6.998314460348e-03
 2.34000000e+02,        +1.414213562373e-01,        +1.307022439893e-01,        -6.619357775731e-03,        -4.403381535025e-02,        +7.892069534434e-02,        +1.414213562373e-01,        -4.403381535025e-02,        +7.892069534434e-02,        +1.307288537183e-01,        -6.882353069405e-03
 2.36000000e+02,        +1.414213562373e-01,        +1.299891301391e-01,        -6.354168800598e-03,        -3.683899184582e-02,        +8.230592535981e-02,        +1.414213562373e-01,        -3.683899184582e-02,        +8.230592535981e-02,        +1.300010723276e-01,        -6.636577349902e-03
 2.38000000e+02,        +1.414213562373e-01,        +1.293343780201e-01,        -5.968910542572e-03,        -2.939770724182e-02,        +8.503767951530e-02,        +1.414213562373e-01,        -2.939770724182e-02,        +8.503767951530e-02,        +1.293288397986e-01,        -6.269657898836e-03
 2.40000000e+02,        +1.414213562373e-01,        +1.287579102672e-01,        -5.476305185468e-03,        -2.176900123038e-02,        +8.710066014453e-02,        +1.414213562373e-01,        -2.176900123038e-02,        +8.710066014453e-02,        +1.287321847423e-01,        -5.793915892163e-03
 2.42000000e+02,        +1.414213562373e-01,        +1.282769870178e-01,        -4.892267137445e-03,        -1.401223989500e-02,        +8.848480269866e-02,        +1.414213562373e-01,        -1.401223989500e-02,        +8.848480269866e-02,        +1.282285316842e-01,        -5.224877584988e-03
 2.44000000e+02,        +1.414213562373e-01,        +1.279057220973e-01,        -4.235364324375e-03,        -6.186692955801e-03,        +8.918510155871e-02,        +1.414213562373e-01,        -6.186692955801e-03,        +8.918510155871e-02,        +1.278322154166e-01,        -4.580744100162e-03
 2.46000000e+02,        +1.414213562373e-01,        +1.276547045649e-01,        -3.526214292309e-03,        +1.648828691429e-03,        +8.920141741361e-02,        +1.414213562373e-01,        +1.648828691429e-03,        +8.920141741361e-02,        +1.275540995237e-01,        -3.881795711563e-03
 2.48000000e+02,        +1.414213562373e-01,        +1.275307317614e-01,        -2.786834690155e-03,        +9.436280409374e-03,        +8.853828155609e-02,        +1.414213562373e-01,        +9.436280409374e-03,        +8.853828155609e-02,        +1.274013052835e-01,        -3.149750050638e-03
 2.50000000e+02,        +1.414213562373e-01,        +1.275366567514e-01,        -2.039967321531e-03,        +1.711864494044e-02,        +8.720470975025e-02,        +1.414213562373e-01,        +1.711864494044e-02,        +8.720470975025e-02,        +1.273770539108e-01,        -2.407093296201e-03
 2.52000000e+02,        +1.414213562373e-01,        +1.276713502641e-01,        -1.308394192019e-03,        +2.464015847952e-02,        +8.521403495803e-02,        +1.414213562373e-01,        +2.464015847952e-02,        +8.521403495803e-02,        +1.274806223214e-01,        -1.676402654503e-03
 2.54000000e+02,        +1.414213562373e-01,        +1.279297748908e-01,        -6.142630189321e-04,        +3.194651452452e-02,        +8.258376443003e-02,        +1.414213562373e-01,        +3.194651452452e-02,        +8.258376443003e-02,        +1.277074102554e-01,        -9.796774832318e-04
 2.56000000e+02,        +1.414213562373e-01,        +1.283031673033e-01,        +2.156134408982e-05,        +3.898505887212e-02,        +7.933546271744e-02,        +1.414213562373e-01,        +3.898505887212e-02,        +7.933546271744e-02,        +1.280491146112e-01,        -3.376954004077e-04
 2.58000000e+02,        +1.414213562373e-01,        +1.287793225025e-01,        +5.801041012859e-04,        +4.570498866514e-02,        +7.549465828390e-02,        +1.414213562373e-01,        +4.570498866514e-02,        +7.549465828390e-02,        +1.284940050949e-01,        +2.305912668685e-04
 2.60000000e+02,        +1.414213562373e-01,        +1.293429724615e-01,        +1.044831795001e-03,        +5.205756699546e-02,        +7.109076780715e-02,        +1.414213562373e-01,        +5.205756699546e-02,        +7.109076780715e-02,        +1.290272936609e-01,        +7.086042729841e-04
 2.62000000e+02,        +1.414213562373e-01,        +1.299762498793e-01,        +1.402134055272e-03,        +5.799636232203e-02,        +6.615702915963e-02,        +1.414213562373e-01,        +5.799636232203e-02,        +6.615702915963e-02,        +1.296315885904e-01,        +1.082619977627e-03
 2.64000000e+02,        +1.414213562373e-01,        +1.306592260235e-01,        +1.641723184996e-03,        +6.347751900780e-02,        +6.073043162012e-02,        +1.414213562373e-01,        +6.347751900780e-02,        +6.073043162012e-02,        +1.302874223383e-01,        +1.342169074034e-03
 2.66000000e+02,        +1.414213562373e-01,        +1.313705097730e-01,        +1.756940115209e-03,        +6.846006177911e-02,        +5.485163024625e-02,        +1.414213562373e-01,        +6.846006177911e-02,        +5.485163024625e-02,        +1.309738404457e-01,        +1.480344148898e-03
 2.68000000e+02,        +1.414213562373e-01,        +1.320878930067e-01,        +1.744956752546e-03,        +7.290623306244e-02,        +4.856483064777e-02,        +1.414213562373e-01,        +7.290623306244e-02,        +4.856483064777e-02,        +1.316690368715e-01,        +1.494005167933e-03
 2.70000000e+02,        +1.414213562373e-01,        +1.327890254843e-01,        +1.606866674850e-03,        +7.678185818305e-02,        +4.191763072283e-02,        +1.414213562373e-01,        +7.678185818305e-02,        +4.191763072283e-02,        +1.323510191335e-01,        +1.383874884366e-03
 2.72000000e+02,        +1.414213562373e-01,        +1.334521004918e-01,        +1.347658608555e-03,        +8.005672957036e-02,        +3.496080728089e-02,        +1.414213562373e-01,        +8.005672957036e-02,        +3.496080728089e-02,        +1.329982847917e-01,        +1.154518604523e-03
 2.74000000e+02,        +1.414213562373e-01,        +1.340565309436e-01,        +9.760701892017e-04,        +8.270499767002e-02,        +2.774803784519e-02,        +1.414213562373e-01,        +8.270499767002e-02,        +2.774803784519e-02,        +1.335904892467e-01,        +8.142057623074e-04
 2.76000000e+02,        +1.414213562373e-01,        +1.345835945687e-01,        +5.043231426036e-04,        +8.470555347869e-02,        +2.033555120003e-02,        +1.414213562373e-01,        +8.470555347869e-02,        +2.033555120003e-02,        +1.341090837638e-01,        +3.746543330037e-04
 2.78000000e+02,        +1.414213562373e-01,        +1.350170264751e-01,        -5.225487163818e-05,        +8.604238573560e-02,        +1.278170424716e-02,        +1.414213562373e-01,        +8.604238573560e-02,        +1.278170424716e-02,        +1.345379022880e-01,        -1.493368406894e-04
 2.80000000e+02,        +1.414213562373e-01,        +1.353435379609e-01,        -6.757121202107e-04,        +8.670489502259e-02,        +5.146487211388e-03,        +1.414213562373e-01,        +8.670489502259e-02,        +5.146487211388e-03,        +1.348636761679e-01,        -7.403584069316e-04
 2.82000000e+02,        +1.414213562373e-01,        +1.355532420710e-01,        -1.346044295014e-03,        +8.668814746801e-02,        -2.509036121389e-03,        +1.414213562373e-01,        +8.668814746801e-02,        -2.509036121389e-03,        +1.350764574879e-01,        -1.378949770231e-03
 2.84000000e+02,        +1.414213562373e-01,        +1.356399691176e-01,        -2.041837416814e-03,        +8.599305245410e-02,        -1.012334198781e-02,        +1.414213562373e-01,        +8.599305245410e-02,        -1.012334198781e-02,        +1.351699343753e-01,        -2.044229365051e-03
 2.86000000e+02,        +1.414213562373e-01,        +1.356014591563e-01,        -2.740960321063e-03,        +8.462645162272e-02,        -1.763509898178e-02,        +1.414213562373e-01,        +8.462645162272e-02,        -1.763509898178e-02,        +1.351416253465e-01,        -2.714574483007e-03
 2.88000000e+02,        +1.414213562373e-01,        +1.354394230745e-01,        -3.421282200083e-03,        +8.260111038245e-02,        -2.498384101500e-02,        +1.414213562373e-01,        +8.260111038245e-02,        -2.498384101500e-02,        +1.349929443473e-01,        -3.368326510967e-03
 2.90000000e+02,        +1.414213562373e-01,        +1.351594692615e-01,        -4.061389110057e-03,        +7.993560776332e-02,        -3.211064086370e-02,        +1.414213562373e-01,        +7.993560776332e-02,        -3.211064086370e-02,        +1.347291333666e-01,        -3.984495866333e-03
 2.92000000e+02,        +1.414213562373e-01,        +1.347708984581e-01,        -4.641273090580e-03,        +7.665412549284e-02,        -3.895876366548e-02,        +1.414213562373e-01,        +7.665412549284e-02,        -3.895876366548e-02,        +1.343590650591e-01,        -4.543440629229e-03
 2.94000000e+02,        +1.414213562373e-01,        +1.342863749650e-01,        -5.142968648814e-03,        +7.278614218134e-02,        -4.547428051513e-02,        +1.414213562373e-01,        +7.278614218134e-02,        -4.547428051513e-02,        +1.338949233177e-01,        -5.027493930360e-03
 2.96000000e+02,        +1.414213562373e-01,        +1.337214875448e-01,        -5.551113771712e-03,        +6.836604311058e-02,        -5.160662441207e-02,        +1.414213562373e-01,        +6.836604311058e-02,        -5.160662441207e-02,        +1.333517748378e-01,        -5.421517503563e-03
 2.98000000e+02,        +1.414213562373e-01,        +1.330942177415e-01,        -5.853416177823e-03,        +6.343265995602e-02,        -5.730907405494e-02,        +1.414213562373e-01,        +6.343265995602e-02,        -5.730907405494e-02,        +1.327470490671e-01,        -5.713362287664e-03
 3.00000000e+02,        +1.414213562373e-01,        +1.324243367096e-01,        -6.041009941085e-03,        +5.802875755789e-02,        -6.253915508196e-02,        +1.414213562373e-01,        +5.802875755789e-02,        -6.253915508196e-02,        +1.320999472835e-01,        -5.894221305232e-03
