        f (GHz),              E_elec[1] (J),               E_mag[1] (J),               E_cap[1] (J),               E_ind[1] (J),              E_elec[2] (J),               E_mag[2] (J),               E_cap[2] (J),               E_ind[2] (J)
 1.32000000e+02,        +2.598889579990e-12,        +2.362504970084e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.598950134079e-12,        +2.363220065054e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.34000000e+02,        +2.597586271552e-12,        +2.358500472478e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.597745961695e-12,        +2.359195511075e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.36000000e+02,        +2.596613261739e-12,        +2.353999938421e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.596867971545e-12,        +2.354669822102e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.38000000e+02,        +2.595785898804e-12,        +2.349036273673e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.596130517153e-12,        +2.349676071233e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.40000000e+02,        +2.594922075314e-12,        +2.343655491249e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.595350569292e-12,        +2.344260522555e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.42000000e+02,        +2.593848197170e-12,        +2.337915212673e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.594353702389e-12,        +2.338481132459e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.44000000e+02,        +2.592404771001e-12,        +2.331882822725e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.592979698799e-12,        +2.332405701547e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.46000000e+02,        +2.590451405411e-12,        +2.325633332704e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.591087565240e-12,        +2.326109732362e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.48000000e+02,        +2.587871041742e-12,        +2.319247022264e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.588559776078e-12,        +2.319674063284e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.50000000e+02,        +2.584573261609e-12,        +2.312806941699e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.585305589963e-12,        +2.313182360750e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.52000000e+02,        +2.580496559681e-12,        +2.306396364070e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.581263327803e-12,        +2.306718559544e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.54000000e+02,        +2.575609518283e-12,        +2.300096278927e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.576401548462e-12,        +2.300364343299e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.56000000e+02,        +2.569910871758e-12,        +2.293983016424e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.570719110167e-12,        +2.294196754401e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.58000000e+02,        +2.563428499287e-12,        +2.288126082604e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.564244156617e-12,        +2.288286014504e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.60000000e+02,        +2.556217431241e-12,        +2.282586274338e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.557032113354e-12,        +2.282693624538e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.62000000e+02,        +2.548356993009e-12,        +2.277414127067e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.549162818959e-12,        +2.277470797728e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.64000000e+02,        +2.539947239363e-12,        +2.272648731381e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.540736944835e-12,        +2.272657262035e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.66000000e+02,        +2.531104850652e-12,        +2.268316937190e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.531871875586e-12,        +2.268280451036e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.68000000e+02,        +2.521958669522e-12,        +2.264432947843e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.522697229361e-12,        +2.264355085868e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.70000000e+02,        +2.512645054316e-12,        +2.260998292330e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.513350194924e-12,        +2.260883136554e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.72000000e+02,        +2.503303214717e-12,        +2.258002152084e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.503970851500e-12,        +2.257854139388e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.74000000e+02,        +2.494070678597e-12,        +2.255422010379e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.494697620706e-12,        +2.255245838474e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.76000000e+02,        +2.485079018815e-12,        +2.253224586744e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.485662979539e-12,        +2.253025113943e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.78000000e+02,        +2.476449947037e-12,        +2.251367015887e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.476989541575e-12,        +2.251149156402e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.80000000e+02,        +2.468291860279e-12,        +2.249798229778e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.468786592051e-12,        +2.249566846334e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.82000000e+02,        +2.460696906130e-12,        +2.248460502150e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.461147142672e-12,        +2.248220297784e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.84000000e+02,        +2.453738615241e-12,        +2.247291116043e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.454145554538e-12,        +2.247046527016e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.86000000e+02,        +2.447470134841e-12,        +2.246224116535e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.447835762741e-12,        +2.245979208376e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.88000000e+02,        +2.441923084515e-12,        +2.245192112022e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.442250123634e-12,        +2.244950480797e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.90000000e+02,        +2.437107044661e-12,        +2.244128087955e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.437398894986e-12,        +2.243892768918e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.92000000e+02,        +2.433009678005e-12,        +2.242967196759e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.433270349278e-12,        +2.242740582595e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.94000000e+02,        +2.429597474568e-12,        +2.241648486828e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.429831510407e-12,        +2.241432257692e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.96000000e+02,        +2.426817099540e-12,        +2.240116532213e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.427029493292e-12,        +2.239911599710e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.98000000e+02,        +2.424597311202e-12,        +2.238322923453e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.424793413611e-12,        +2.238129390585e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.00000000e+02,        +2.422851401973e-12,        +2.236227579357e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.423036820918e-12,        +2.236044718217e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.02000000e+02,        +2.421480100079e-12,        +2.233799840076e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.421660592930e-12,        +2.233626088770e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.04000000e+02,        +2.420374852723e-12,        +2.231019304062e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.420556212205e-12,        +2.230852283882e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.06000000e+02,        +2.419421395124e-12,        +2.227876375885e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.419609329957e-12,        +2.227712929253e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.08000000e+02,        +2.418503494521e-12,        +2.224372498691e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.418703506552e-12,        +2.224208747753e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.10000000e+02,        +2.417506745953e-12,        +2.220520054277e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.417724005867e-12,        +2.220351479394e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.12000000e+02,        +2.416322288614e-12,        +2.216341925158e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.416561512696e-12,        +2.216163461792e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.14000000e+02,        +2.414850309388e-12,        +2.211870725940e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.415115640084e-12,        +2.211676877793e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.16000000e+02,        +2.413003204601e-12,        +2.207147725101e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.413298097805e-12,        +2.206932690700e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.18000000e+02,        +2.410708282498e-12,        +2.202221491916e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.411035404560e-12,        +2.201979301319e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.20000000e+02,        +2.407909907247e-12,        +2.197146315659e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.408271044600e-12,        +2.196870973536e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.22000000e+02,        +2.404571009318e-12,        +2.191980454493e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.404966993446e-12,        +2.191666085599e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.24000000e+02,        +2.400673915508e-12,        +2.186784278694e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.401104565603e-12,        +2.186425271671e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.26000000e+02,        +2.396220482536e-12,        +2.181618376611e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.396684567785e-12,        +2.181209522139e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.28000000e+02,        +2.391231548989e-12,        +2.176541691675e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.391726771906e-12,        +2.176078311296e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.30000000e+02,        +2.385745749237e-12,        +2.171609755191e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.386268750893e-12,        +2.171087817489e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.32000000e+02,        +2.379817757908e-12,        +2.166873072766e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.380364145339e-12,        +2.166289294141e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.34000000e+02,        +2.373516053245e-12,        +2.162375712978e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.374080448777e-12,        +2.161727640819e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.36000000e+02,        +2.366920301337e-12,        +2.158154135989e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.367496413027e-12,        +2.157440212690e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.38000000e+02,        +2.360118470569e-12,        +2.154236288249e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.360699182520e-12,        +2.153455895116e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.40000000e+02,        +2.353203787112e-12,        +2.150640977954e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.353781268030e-12,        +2.149794458657e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.42000000e+02,        +2.346271638601e-12,        +2.147377535408e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.346837466646e-12,        +2.146466199142e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.44000000e+02,        +2.339416525493e-12,        +2.144445753189e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.339961827204e-12,        +2.143471858163e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.46000000e+02,        +2.332729149140e-12,        +2.141836093484e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.333244750050e-12,        +2.140802811740e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.48000000e+02,        +2.326293713644e-12,        +2.139530144154e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.326770298020e-12,        +2.138441508988e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.50000000e+02,        +2.320185506089e-12,        +2.137501300835e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.320613783112e-12,        +2.136362138326e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.52000000e+02,        +2.314468807565e-12,        +2.135715649557e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.314839681168e-12,        +2.134531495864e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.54000000e+02,        +2.309195176172e-12,        +2.134133022465e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.309499915636e-12,        +2.132910028661e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.56000000e+02,        +2.304402132936e-12,        +2.132708197993e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.304632541260e-12,        +2.131453024293e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.58000000e+02,        +2.300112272435e-12,        +2.131392215851e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.300260849405e-12,        +2.130111917175e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.60000000e+02,        +2.296332811577e-12,        +2.130133776227e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.296392908357e-12,        +2.128835681094e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.62000000e+02,        +2.293055581922e-12,        +2.128880691402e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.293021543967e-12,        +2.127572276237e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.64000000e+02,        +2.290257462908e-12,        +2.127581356577e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.290124757961e-12,        +2.126270117596e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.66000000e+02,        +2.287901244731e-12,        +2.126186205130e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.287666572738e-12,        +2.124879530058e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.68000000e+02,        +2.285936900230e-12,        +2.124649112006e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.285598282121e-12,        +2.123354153971e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.70000000e+02,        +2.284303234754e-12,        +2.122928707748e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.283860077306e-12,        +2.121652263765e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.72000000e+02,        +2.282929871812e-12,        +2.120989565270e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.282383006161e-12,        +2.119737961791e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.74000000e+02,        +2.281739520584e-12,        +2.118803222166e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.281091212436e-12,        +2.117582210154e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.76000000e+02,        +2.280650459811e-12,        +2.116349003572e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.279904390064e-12,        +2.115163665501e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.78000000e+02,        +2.279579161971e-12,        +2.113614614591e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.278740377150e-12,        +2.112469285653e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.80000000e+02,        +2.278442972847e-12,        +2.110596477227e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.277517805642e-12,        +2.109494682798e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.82000000e+02,        +2.277162755705e-12,        +2.107299794592e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.276158716763e-12,        +2.106244205705e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.84000000e+02,        +2.275665407038e-12,        +2.103738334576e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.274591050103e-12,        +2.102730742765e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.86000000e+02,        +2.273886152952e-12,        +2.099933935815e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.272750916306e-12,        +2.098975248243e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.88000000e+02,        +2.271770541974e-12,        +2.095915749990e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.270584569955e-12,        +2.095006005246e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.90000000e+02,        +2.269276061375e-12,        +2.091719245536e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.268050010403e-12,        +2.090857649961e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.92000000e+02,        +2.266373319430e-12,        +2.087385007945e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.265118153478e-12,        +2.086569991793e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.94000000e+02,        +2.263046754540e-12,        +2.082957380339e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.261773535271e-12,        +2.082186672588e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.96000000e+02,        +2.259294852622e-12,        +2.078482994237e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.258014529515e-12,        +2.077753714354e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.98000000e+02,        +2.255129875257e-12,        +2.074009244011e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.253853080891e-12,        +2.073318008658e-12,        +0.000000000000e+00,        +0.000000000000e+00
 3.00000000e+02,        +2.250577121435e-12,        +2.069582759400e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.249313976782e-12,        +2.068925801712e-12,        +0.000000000000e+00,        +0.000000000000e+00
