        f (GHz),            V_inc[1][1] (V),            Re{V[1][1]} (V),            Im{V[1][1]} (V),            Re{V[2][1]} (V),            Im{V[2][1]} (V),            V_inc[2][2] (V),            Re{V[1][2]} (V),            Im{V[1][2]} (V),            Re{V[2][2]} (V),            Im{V[2][2]} (V)
 1.20000000e+02,        +7.071067811865e+00,        +8.562992973112e+00,        -8.203086718316e-01,        +2.810255109407e+00,        +4.898812746877e+00,        +7.071067811865e+00,        +2.810255109407e+00,        +4.898812746877e+00,        +8.551125029845e+00,        -8.404898487849e-01
 1.22000000e+02,        +7.071067811865e+00,        +8.432621033265e+00,        -8.577380931592e-01,        +3.227936970273e+00,        +4.648809209200e+00,        +7.071067811865e+00,        +3.227936970273e+00,        +4.648809209200e+00,        +8.418869848786e+00,        -8.775386841679e-01
 1.24000000e+02,        +7.071067811865e+00,        +8.296991757218e+00,        -8.724342707889e-01,        +3.626024558583e+00,        +4.361297855246e+00,        +7.071067811865e+00,        +3.626024558583e+00,        +4.361297855246e+00,        +8.281399375643e+00,        -8.915952354251e-01
 1.26000000e+02,        +7.071067811865e+00,        +8.160086399624e+00,        -8.635806206930e-01,        +4.000570342844e+00,        +4.037180389930e+00,        +7.071067811865e+00,        +4.000570342844e+00,        +4.037180389930e+00,        +8.142735681394e+00,        -8.818467413526e-01
 1.28000000e+02,        +7.071067811865e+00,        +8.026063627184e+00,        -8.310699735163e-01,        +4.347485488385e+00,        +3.677926531965e+00,        +7.071067811865e+00,        +4.347485488385e+00,        +3.677926531965e+00,        +8.007078475007e+00,        -8.481969647123e-01
 1.30000000e+02,        +7.071067811865e+00,        +7.899125232089e+00,        -7.755592791206e-01,        +4.662654510996e+00,        +3.285645208153e+00,        +7.071067811865e+00,        +4.662654510996e+00,        +3.285645208153e+00,        +7.878669417364e+00,        -7.913212283006e-01
 1.32000000e+02,        +7.071067811865e+00,        +7.783362138752e+00,        -6.984954495237e-01,        +4.942073277785e+00,        +2.863127219408e+00,        +7.071067811865e+00,        +4.942073277785e+00,        +2.863127219408e+00,        +7.761636569275e+00,        -7.126922641318e-01
 1.34000000e+02,        +7.071067811865e+00,        +7.682588191191e+00,        -6.021049278571e-01,        +5.182002375724e+00,        +2.413851651294e+00,        +7.071067811865e+00,        +5.182002375724e+00,        +2.413851651294e+00,        +7.659826552138e+00,        -6.145693987433e-01
 1.36000000e+02,        +7.071067811865e+00,        +7.600172078304e+00,        -4.893419445933e-01,        +5.379125042785e+00,        +1.941950800253e+00,        +7.071067811865e+00,        +5.379125042785e+00,        +1.941950800253e+00,        +7.576634895135e+00,        -4.999460015582e-01
 1.38000000e+02,        +7.071067811865e+00,        +7.538879729662e+00,        -3.637939604720e-01,        +5.530696937558e+00,        +1.452132030134e+00,        +7.071067811865e+00,        +5.530696937558e+00,        +1.452132030134e+00,        +7.514847032283e+00,        -3.724537021669e-01
 1.40000000e+02,        +7.071067811865e+00,        +7.500740092419e+00,        -2.295471071797e-01,        +5.634674512865e+00,        +9.495593720630e-01,        +7.071067811865e+00,        +5.634674512865e+00,        +9.495593720630e-01,        +7.476502988292e+00,        -2.362262400630e-01
 1.42000000e+02,        +7.071067811865e+00,        +7.486946073581e+00,        -9.101889950758e-02,        +5.689809962961e+00,        +4.397022116698e-01,        +7.071067811865e+00,        +5.689809962961e+00,        +4.397022116698e-01,        +7.462797645608e+00,        -9.573031730115e-02
 1.44000000e+02,        +7.071067811865e+00,        +7.497799602024e+00,        +4.723063564340e-02,        +5.695703629932e+00,        -7.183767231691e-02,        +7.071067811865e+00,        +5.695703629932e+00,        -7.183767231693e-02,        +7.474025618274e+00,        +4.442526910012e-02
 1.46000000e+02,        +7.071067811865e+00,        +7.532705580674e+00,        +1.806956837740e-01,        +5.652809030750e+00,        -5.795068429051e-01,        +7.071067811865e+00,        +5.652809030750e+00,        -5.795068429051e-01,        +7.509575525862e+00,        +1.796883352785e-01
 1.48000000e+02,        +7.071067811865e+00,        +7.590214605629e+00,        +3.051146724122e-01,        +5.562390653771e+00,        -1.077974014409e+00,        +7.071067811865e+00,        +5.562390653771e+00,        -1.077974014409e+00,        +7.567973514880e+00,        +3.057551617895e-01
 1.50000000e+02,        +7.071067811865e+00,        +7.668109525214e+00,        +4.166401404808e-01,        +5.426439568902e+00,        -1.562283338322e+00,        +7.071067811865e+00,        +5.426439568902e+00,        -1.562283338322e+00,        +7.646971023713e+00,        +4.187418943193e-01
 1.52000000e+02,        +7.071067811865e+00,        +7.763526965554e+00,        +5.119777288904e-01,        +5.247555927928e+00,        -2.027976351667e+00,        +7.071067811865e+00,        +5.247555927928e+00,        -2.027976351667e+00,        +7.743667805488e+00,        +5.153246832140e-01
 1.54000000e+02,        +7.071067811865e+00,        +7.873102422171e+00,        +5.884874414552e-01,        +5.028810036358e+00,        -2.471175697804e+00,        +7.071067811865e+00,        +5.028810036358e+00,        -2.471175697804e+00,        +7.854658677725e+00,        +5.928416637681e-01
 1.56000000e+02,        +7.071067811865e+00,        +7.993126656074e+00,        +6.442446103557e-01,        +4.773594607523e+00,        -2.888628087738e+00,        +7.071067811865e+00,        +4.773594607523e+00,        -2.888628087738e+00,        +7.976191606347e+00,        +6.493542103114e-01
 1.58000000e+02,        +7.071067811865e+00,        +8.119701853184e+00,        +6.780620102530e-01,        +4.485480147965e+00,        -3.277708068703e+00,        +7.071067811865e+00,        +4.485480147965e+00,        -3.277708068703e+00,        +8.104325467453e+00,        +6.836689469690e-01
 1.60000000e+02,        +7.071067811865e+00,        +8.248887958275e+00,        +6.894777610758e-01,        +4.168083519469e+00,        -3.636387468553e+00,        +7.071067811865e+00,        +4.168083519469e+00,        -3.636387468553e+00,        +8.235077809221e+00,        +6.953252229836e-01
 1.62000000e+02,        +7.071067811865e+00,        +8.376832284437e+00,        +6.787157377663e-01,        +3.824957070671e+00,        -3.963177588169e+00,        +7.071067811865e+00,        +3.824957070671e+00,        -3.963177588169e+00,        +8.364555658082e+00,        +6.845548548512e-01
 1.64000000e+02,        +7.071067811865e+00,        +8.499878413236e+00,        +6.466261066047e-01,        +3.459502839539e+00,        -4.257052264506e+00,        +7.071067811865e+00,        +3.459502839539e+00,        -4.257052264506e+00,        +8.489065359500e+00,        +6.522218423651e-01
 1.66000000e+02,        +7.071067811865e+00,        +8.614653108607e+00,        +5.946134698800e-01,        +3.074913621291e+00,        -4.517359966293e+00,        +7.071067811865e+00,        +3.074913621291e+00,        -4.517359966293e+00,        +8.605200179327e+00,        +5.997496210443e-01
 1.68000000e+02,        +7.071067811865e+00,        +8.718132175747e+00,        +5.245591815316e-01,        +2.674140457361e+00,        -4.743732374236e+00,        +7.071067811865e+00,        +2.674140457361e+00,        -4.743732374237e+00,        +8.709906621069e+00,        +5.290424804473e-01
 1.70000000e+02,        +7.071067811865e+00,        +8.807687759785e+00,        +4.387429950951e-01,        +2.259884460143e+00,        -4.935995738392e+00,        +7.071067811865e+00,        +2.259884460143e+00,        -4.935995738392e+00,        +8.800531991589e+00,        +4.424063590734e-01
 1.72000000e+02,        +7.071067811865e+00,        +8.881120478306e+00,        +3.397676005347e-01,        +1.834609846376e+00,        -5.094089972587e+00,        +7.071067811865e+00,        +1.834609846376e+00,        -5.094089972587e+00,        +8.874856653483e+00,        +3.424726034771e-01
 1.74000000e+02,        +7.071067811865e+00,        +8.936680083737e+00,        +2.304880201941e-01,        +1.400574519990e+00,        -5.217999151839e+00,        +7.071067811865e+00,        +1.400574519990e+00,        -5.217999151839e+00,        +8.931114704805e+00,        +2.321266758454e-01
 1.76000000e+02,        +7.071067811865e+00,        +8.973078168408e+00,        +1.139464190359e-01,        +9.598743863828e-01,        -5.307695957596e+00,        +7.071067811865e+00,        +9.598743863828e-01,        -5.307695957597e+00,        +8.968006639557e+00,        +1.144423647891e-01
 1.78000000e+02,        +7.071067811865e+00,        +8.989495881081e+00,        -6.688269761720e-03,        +5.144976464495e-01,        -5.363101726661e+00,        +7.071067811865e+00,        +5.144976464495e-01,        -5.363101726661e+00,        +8.984706991143e+00,        -7.379111234546e-03
 1.80000000e+02,        +7.071067811865e+00,        +8.985588833314e+00,        -1.281773538750e-01,        +6.638547627767e-02,        -5.384063100092e+00,        +7.071067811865e+00,        +6.638547627766e-02,        -5.384063100092e+00,        +8.980869161535e+00,        -1.300665774612e-01
 1.82000000e+02,        +7.071067811865e+00,        +8.961490432837e+00,        -2.472680108637e-01,        -3.825043568684e-01,        -5.370345790420e+00,        +7.071067811865e+00,        -3.825043568684e-01,        -5.370345790420e+00,        +8.956628687656e+00,        -2.503349628927e-01
 1.84000000e+02,        +7.071067811865e+00,        +8.917813865699e+00,        -3.607497421534e-01,        -8.301343264464e-01,        -5.321645612759e+00,        +7.071067811865e+00,        -8.301343264464e-01,        -5.321645612759e+00,        +8.912605170795e+00,        -3.649421779089e-01
 1.86000000e+02,        +7.071067811865e+00,        +8.855651924177e+00,        -4.655137634822e-01,        -1.274327850749e+00,        -5.237616567618e+00,        +7.071067811865e+00,        -1.274327850749e+00,        -5.237616567618e+00,        +8.849902059948e+00,        -4.707489458595e-01
 1.88000000e+02,        +7.071067811865e+00,        +8.776572906246e+00,        -5.586170369982e-01,        -1.712717423763e+00,        -5.117915329243e+00,        +7.071067811865e+00,        -1.712717423763e+00,        -5.117915329244e+00,        +8.770102499341e+00,        -5.647833149581e-01
 1.90000000e+02,        +7.071067811865e+00,        +8.682609966461e+00,        -6.373519320588e-01,        -2.142703892136e+00,        -4.962260904039e+00,        +7.071067811865e+00,        -2.142703892136e+00,        -4.962260904039e+00,        +8.675258596107e+00,        -6.443108521852e-01
 1.92000000e+02,        +7.071067811865e+00,        +8.576240664803e+00,        -6.993214829374e-01,        -2.561430705018e+00,        -4.770507425621e+00,        +7.071067811865e+00,        -2.561430705018e+00,        -4.770507425621e+00,        +8.567870824293e+00,        -7.069104929708e-01
 1.94000000e+02,        +7.071067811865e+00,        +8.460353143927e+00,        -7.425189275583e-01,        -2.965776892250e+00,        -4.542727033325e+00,        +7.071067811865e+00,        -2.965776892250e+00,        -4.542727033325e+00,        +8.450853961369e+00,        -7.505547248413e-01
 1.96000000e+02,        +7.071067811865e+00,        +8.338195480488e+00,        -7.654087384027e-01,        -3.352372139967e+00,        -4.279298582297e+00,        +7.071067811865e+00,        -3.352372139967e+00,        -4.279298582297e+00,        +8.327486068471e+00,        -7.736912968965e-01
 1.98000000e+02,        +7.071067811865e+00,        +8.213305408409e+00,        -7.670048262806e-01,        -3.717636502229e+00,        -3.980996665492e+00,        +7.071067811865e+00,        -3.717636502229e+00,        -3.980996665492e+00,        +8.201337682087e+00,        -7.753221023374e-01
 2.00000000e+02,        +7.071067811865e+00,        +8.089418869303e+00,        -7.469402018977e-01,        -4.057845922489e+00,        -3.649074271049e+00,        +7.071067811865e+00,        -4.057845922489e+00,        -3.649074271049e+00,        +8.076179652038e+00,        -7.550734720247e-01
 2.02000000e+02,        +7.071067811865e+00,        +7.970357703938e+00,        -7.055213625367e-01,        -4.369222824905e+00,        -3.285331590940e+00,        +7.071067811865e+00,        -4.369222824905e+00,        -3.285331590940e+00,        +7.955869934430e+00,        -7.132510887540e-01
 2.04000000e+02,        +7.071067811865e+00,        +7.859899148493e+00,        -6.437602965970e-01,        -4.648048667562e+00,        -2.892163302544e+00,        +7.071067811865e+00,        -4.648048667562e+00,        -2.892163302544e+00,        +7.844222018119e+00,        -6.508723517970e-01
 2.06000000e+02,        +7.071067811865e+00,        +7.761632404256e+00,        -5.633775025155e-01,        -4.890792752620e+00,        -2.472577301528e+00,        +7.071067811865e+00,        -4.890792752620e+00,        -2.472577301528e+00,        +7.744860291116e+00,        -5.696695268433e-01
 2.08000000e+02,        +7.071067811865e+00,        +7.678810054110e+00,        -4.667709412297e-01,        -5.094249109707e+00,        -2.030179515660e+00,        +7.071067811865e+00,        -5.094249109707e+00,        -2.030179515660e+00,        +7.661070181035e+00,        -4.720585497860e-01
 2.10000000e+02,        +7.071067811865e+00,        +7.614204072153e+00,        -3.569483643852e-01,        -5.255671335242e+00,        -1.569122060021e+00,        +7.071067811865e+00,        -5.255671335242e+00,        -1.569122060021e+00,        +7.595652896085e+00,        -3.610708956061e-01
 2.12000000e+02,        +7.071067811865e+00,        +7.569977186491e+00,        -2.374237653428e-01,        -5.372894306583e+00,        -1.094015388351e+00,        +7.071067811865e+00,        -5.372894306583e+00,        -1.094015388351e+00,        +7.550795618574e+00,        -2.402492558519e-01
 2.14000000e+02,        +7.071067811865e+00,        +7.547580086985e+00,        -1.120823710331e-01,        -5.444432017197e+00,        -6.098088388819e-01,        +7.071067811865e+00,        -5.444432017197e+00,        -6.098088388819e-01,        +7.527967735765e+00,        -1.135114709141e-01
 2.16000000e+02,        +7.071067811865e+00,        +7.547683299302e+00,        +1.497792382902e-02,        -5.469542516417e+00,        -1.216475124591e-01,        +7.071067811865e+00,        -5.469542516417e+00,        -1.216475124591e-01,        +7.527852011413e+00,        +1.500932183120e-02
 2.18000000e+02,        +7.071067811865e+00,        +7.570149615251e+00,        +1.396180655944e-01,        -5.448253942249e+00,        +3.652838272796e-01,        +7.071067811865e+00,        -5.448253942249e+00,        +3.652838272796e-01,        +7.550316647244e+00,        +1.411376239252e-01
 2.20000000e+02,        +7.071067811865e+00,        +7.614049175753e+00,        +2.578302157716e-01,        -5.381349507415e+00,        +8.459176578122e-01,        +7.071067811865e+00,        -5.381349507415e+00,        +8.459176578122e-01,        +7.594430358786e+00,        +2.608294164301e-01
 2.22000000e+02,        +7.071067811865e+00,        +7.677715228555e+00,        +3.658989578179e-01,        -5.270313453151e+00,        +1.315449275034e+00,        +7.071067811865e+00,        -5.270313453151e+00,        +1.315449275034e+00,        +7.658518480677e+00,        +3.703347678628e-01
 2.24000000e+02,        +7.071067811865e+00,        +7.758834865471e+00,        +4.605408316172e-01,        -5.117243781815e+00,        +1.769460457647e+00,        +7.071067811865e+00,        -5.117243781815e+00,        +1.769460457647e+00,        +7.740254365867e+00,        +4.663386093813e-01
 2.26000000e+02,        +7.071067811865e+00,        +7.854566234417e+00,        +5.390143992694e-01,        -4.924740464612e+00,        +2.204013376456e+00,        +7.071067811865e+00,        -4.924740464612e+00,        +2.204013376456e+00,        +7.836777506902e+00,        +5.460718065542e-01
 2.28000000e+02,        +7.071067811865e+00,        +7.961672168899e+00,        +5.991964396867e-01,        -4.695779442990e+00,        +2.615710353853e+00,        +7.071067811865e+00,        -4.695779442990e+00,        +2.615710353853e+00,        +7.944828238394e+00,        +6.073880787459e-01
 2.30000000e+02,        +7.071067811865e+00,        +8.076659974005e+00,        +6.396233804408e-01,        -4.433583007899e+00,        +3.001718660945e+00,        +7.071067811865e+00,        -4.433583007899e+00,        +3.001718660945e+00,        +8.060888671040e+00,        +6.488058582346e-01
 2.32000000e+02,        +7.071067811865e+00,        +8.195918100972e+00,        +6.595001887221e-01,        -4.141496200512e+00,        +3.359762742366e+00,        +7.071067811865e+00,        -4.141496200512e+00,        +3.359762742366e+00,        +8.181320506188e+00,        +6.695173224496e-01
 2.34000000e+02,        +7.071067811865e+00,        +8.315842304536e+00,        +6.586812920109e-01,        -3.822877056791e+00,        +3.688088715796e+00,        +7.071067811865e+00,        -3.822877056791e+00,        +3.688088715797e+00,        +8.302492255802e+00,        +6.693692036163e-01
 2.36000000e+02,        +7.071067811865e+00,        +8.432946201098e+00,        +6.376295064167e-01,        -3.481006220563e+00,        +3.985407529911e+00,        +7.071067811865e+00,        -3.481006220563e+00,        +3.985407529911e+00,        +8.420890735081e+00,        +6.488214020182e-01
 2.38000000e+02,        +7.071067811865e+00,        +8.543953536711e+00,        +5.973594220647e-01,        -3.119019064866e+00,        +4.250823788837e+00,        +7.071067811865e+00,        -3.119019064866e+00,        +4.250823788837e+00,        +8.533214106034e+00,        +6.088899071945e-01
 2.40000000e+02,        +7.071067811865e+00,        +8.645871617137e+00,        +5.393713731671e-01,        -2.739861296309e+00,        +4.483757108169e+00,        +7.071067811865e+00,        -2.739861296309e+00,        +4.483757108169e+00,        +8.636445912284e+00,        +5.510802093891e-01
 2.42000000e+02,        +7.071067811865e+00,        +8.736047044971e+00,        +4.655812249849e-01,        -2.346267263889e+00,        +4.683862177305e+00,        +7.071067811865e+00,        -2.346267263889e+00,        +4.683862177305e+00,        +8.727911253573e+00,        +4.773164826558e-01
 2.44000000e+02,        +7.071067811865e+00,        +8.812206060803e+00,        +3.782499793429e-01,        -1.940758928084e+00,        +4.850952701641e+00,        +7.071067811865e+00,        -1.940758928084e+00,        +4.850952701641e+00,        +8.805317411726e+00,        +3.898705817327e-01
 2.46000000e+02,        +7.071067811865e+00,        +8.872482397933e+00,        +2.799158498171e-01,        -1.525662649636e+00,        +4.984933294103e+00,        +7.071067811865e+00,        -1.525662649636e+00,        +4.984933294103e+00,        +8.866781859382e+00,        +2.912935340879e-01
 2.48000000e+02,        +7.071067811865e+00,        +8.915435695437e+00,        +1.733301554261e-01,        -1.103140548906e+00,        +5.085742333075e+00,        +7.071067811865e+00,        -1.103140548906e+00,        +5.085742333075e+00,        +8.910850721157e+00,        +1.843508961319e-01
 2.50000000e+02,        +7.071067811865e+00,        +8.940063264897e+00,        +6.139724298314e-02,        -6.752330539799e-01,        +5.153307895556e+00,        +7.071067811865e+00,        -6.752330539799e-01,        +5.153307895556e+00,        +8.936510507533e+00,        +7.196219484732e-02
 2.52000000e+02,        +7.071067811865e+00,        +8.945807471561e+00,        -5.288225828730e-02,        -2.439092826848e-01,        +5.187518145083e+00,        +7.071067811865e+00,        -2.439092826848e-01,        +5.187518145083e+00,        +8.943195405015e+00,        -4.285623789420e-02
 2.54000000e+02,        +7.071067811865e+00,        +8.932560263005e+00,        -1.664661866459e-01,        +1.888780110230e-01,        +5.188206991241e+00,        +7.071067811865e+00,        +1.888780110230e-01,        +5.188206991241e+00,        +8.930791674834e+00,        -1.570463770125e-01
 2.56000000e+02,        +7.071067811865e+00,        +8.900665536564e+00,        -2.763253001184e-01,        +6.211361272112e-01,        +5.155155395441e+00,        +7.071067811865e+00,        +6.211361272112e-01,        +5.155155395441e+00,        +8.899639866449e+00,        -2.675632654083e-01
 2.58000000e+02,        +7.071067811865e+00,        +8.850919148407e+00,        -3.794992075522e-01,        +1.050777938133e+00,        +5.088108309792e+00,        +7.071067811865e+00,        +1.050777938133e+00,        +5.088108309792e+00,        +8.850534659278e+00,        -3.714312087475e-01
 2.60000000e+02,        +7.071067811865e+00,        +8.784565494130e+00,        -4.731553507363e-01,        +1.475572483095e+00,        +4.986806828088e+00,        +7.071067811865e+00,        +1.475572483095e+00,        +4.986806828088e+00,        +8.784721268828e+00,        -4.658029844276e-01
 2.62000000e+02,        +7.071067811865e+00,        +8.703288797062e+00,        -5.546521252963e-01,        +1.893103985086e+00,        +4.851034629740e+00,        +7.071067811865e+00,        +1.893103985086e+00,        +4.851034629740e+00,        +8.703886556121e+00,        -5.480231601427e-01
 2.64000000e+02,        +7.071067811865e+00,        +8.609196599206e+00,        -6.216064719452e-01,        +2.300742709187e+00,        +4.680677154390e+00,        +7.071067811865e+00,        +2.300742709187e+00,        +4.680677154390e+00,        +8.610142334998e+00,        -6.156958597836e-01
 2.66000000e+02,        +7.071067811865e+00,        +8.504792545532e+00,        -6.719652669082e-01,        +2.695631047737e+00,        +4.475791130474e+00,        +7.071067811865e+00,        +2.695631047737e+00,        +4.475791130474e+00,        +8.505997965585e+00,        -6.667563093948e-01
 2.68000000e+02,        +7.071067811865e+00,        +8.392935478991e+00,        -7.040786441289e-01,        +3.074687965520e+00,        +4.236681109706e+00,        +7.071067811865e+00,        +3.074687965520e+00,        +4.236681109706e+00,        +8.394319247821e+00,        -6.995442969945e-01
 2.70000000e+02,        +7.071067811865e+00,        +8.276782213017e+00,        -7.167720855886e-01,        +3.434634360555e+00,        +3.963978597381e+00,        +7.071067811865e+00,        +3.434634360555e+00,        +3.963978597381e+00,        +8.278270978278e+00,        -7.128763809408e-01
 2.72000000e+02,        +7.071067811865e+00,        +8.159712190863e+00,        -7.094128608407e-01,        +3.772040903502e+00,        +3.658718338838e+00,        +7.071067811865e+00,        +3.772040903502e+00,        +3.658718338838e+00,        +8.161241377297e+00,        -7.061124236383e-01
 2.74000000e+02,        +7.071067811865e+00,        +8.045233600111e+00,        -6.819653691538e-01,        +4.083398470863e+00,        +3.322405501339e+00,        +7.071067811865e+00,        +4.083398470863e+00,        +3.322405501339e+00,        +8.046747954621e+00,        -6.792109975912e-01
 2.76000000e+02,        +7.071067811865e+00,        +7.936872334045e+00,        -6.350293525816e-01,        +4.365209421005e+00,        +2.957067087870e+00,        +7.071067811865e+00,        +4.365209421005e+00,        +2.957067087870e+00,        +7.938326208141e+00,        -6.327676246212e-01
 2.78000000e+02,        +7.071067811865e+00,        +7.838047330341e+00,        -5.698550160192e-01,        +4.614095814070e+00,        +2.565281143502e+00,        +7.071067811865e+00,        +4.614095814070e+00,        +2.565281143502e+00,        +7.839404692713e+00,        -5.680298770178e-01
 2.80000000e+02,        +7.071067811865e+00,        +7.751938021292e+00,        -4.883299683673e-01,        +4.826918487771e+00,        +2.150178324160e+00,        +7.071067811865e+00,        +4.826918487771e+00,        +2.150178324160e+00,        +7.753172203287e+00,        -4.868842491769e-01
 2.82000000e+02,        +7.071067811865e+00,        +7.681351566788e+00,        -3.929346391015e-01,        +5.000898995333e+00,        +1.715412245432e+00,        +7.071067811865e+00,        +5.000898995333e+00,        +1.715412245432e+00,        +7.682444756494e+00,        -3.918114517141e-01
 2.84000000e+02,        +7.071067811865e+00,        +7.628598849233e+00,        -2.866653295301e-01,        +5.133735146400e+00,        +1.265097620441e+00,        +7.071067811865e+00,        +5.133735146400e+00,        +1.265097620441e+00,        +7.629541364351e+00,        -2.858092895116e-01
 2.86000000e+02,        +7.071067811865e+00,        +7.595388569226e+00,        -1.729270649493e-01,        +5.223700582084e+00,        +8.037182702275e-01,        +7.071067811865e+00,        +5.223700582084e+00,        +8.037182702275e-01,        +7.596177953160e+00,        -1.722852972506e-01
 2.88000000e+02,        +7.071067811865e+00,        +7.582747998333e+00,        -5.540151844254e-02,        +5.269719652799e+00,        +3.360102450625e-01,        +7.071067811865e+00,        +5.269719652799e+00,        +3.360102450625e-01,        +7.583387995887e+00,        -5.492441556102e-02
 2.90000000e+02,        +7.071067811865e+00,        +7.590977017739e+00,        +6.210199930621e-02,        +5.271410853213e+00,        -1.331719462822e-01,        +7.071067811865e+00,        +5.271410853213e+00,        -1.331719462822e-01,        +7.591476494534e+00,        +6.246028137402e-02
 2.92000000e+02,        +7.071067811865e+00,        +7.619639212818e+00,        +1.758026012953e-01,        +5.229094987395e+00,        -5.989960931952e-01,        +7.071067811865e+00,        +5.229094987395e+00,        -5.989960931952e-01,        +7.620011084580e+00,        +1.760839050732e-01
 2.94000000e+02,        +7.071067811865e+00,        +7.667590405785e+00,        +2.821003262946e-01,        +5.143767685931e+00,        -1.056789385576e+00,        +7.071067811865e+00,        +5.143767685931e+00,        -1.056789385576e+00,        +7.667850639387e+00,        +2.823424896658e-01
 2.96000000e+02,        +7.071067811865e+00,        +7.733041602273e+00,        +3.777150245917e-01,        +5.017039363874e+00,        -1.502161781593e+00,        +7.071067811865e+00,        +5.017039363874e+00,        -1.502161781593e+00,        +7.733208340152e+00,        +3.779520725857e-01
 2.98000000e+02,        +7.071067811865e+00,        +7.813650411939e+00,        +4.598032889831e-01,        +4.851048683981e+00,        -1.931107299889e+00,        +7.071067811865e+00,        +4.851048683981e+00,        -1.931107299889e+00,        +7.813743256377e+00,        +4.600657680911e-01
 3.00000000e+02,        +7.071067811865e+00,        +7.906632977061e+00,        +5.260476589438e-01,        +4.648357673646e+00,        -2.340077496578e+00,        +7.071067811865e+00,        +4.648357673646e+00,        -2.340077496578e+00,        +7.906672452681e+00,        +5.263630545006e-01
