        f (GHz),            I_inc[1][1] (A),            Re{I[1][1]} (A),            Im{I[1][1]} (A),            Re{I[2][1]} (A),            Im{I[2][1]} (A),            I_inc[2][2] (A),            Re{I[1][2]} (A),            Im{I[1][2]} (A),            Re{I[2][2]} (A),            Im{I[2][2]} (A)
 1.48000000e+02,        +1.414213562373e-01,        +1.518042921126e-01,        +6.102293448245e-03,        +1.112478130754e-01,        -2.155948028817e-02,        +1.414213562373e-01,        +1.112478130754e-01,        -2.155948028817e-02,        +1.513594702976e-01,        +6.115103235789e-03
 1.50000000e+02,        +1.414213562373e-01,        +1.533621905043e-01,        +8.332802809616e-03,        +1.085287913780e-01,        -3.124566676643e-02,        +1.414213562373e-01,        +1.085287913780e-01,        -3.124566676643e-02,        +1.529394204743e-01,        +8.374837886387e-03
 1.52000000e+02,        +1.414213562373e-01,        +1.552705393111e-01,        +1.023955457781e-02,        +1.049511185586e-01,        -4.055952703333e-02,        +1.414213562373e-01,        +1.049511185586e-01,        -4.055952703333e-02,        +1.548733561098e-01,        +1.030649366428e-02
 1.54000000e+02,        +1.414213562373e-01,        +1.574620484434e-01,        +1.176974882910e-02,        +1.005762007272e-01,        -4.942351395608e-02,        +1.414213562373e-01,        +1.005762007272e-01,        -4.942351395608e-02,        +1.570931735545e-01,        +1.185683327536e-02
 1.56000000e+02,        +1.414213562373e-01,        +1.598625331215e-01,        +1.288489220711e-02,        +9.547189215046e-02,        -5.777256175476e-02,        +1.414213562373e-01,        +9.547189215047e-02,        -5.777256175476e-02,        +1.595238321269e-01,        +1.298708420623e-02
 1.58000000e+02,        +1.414213562373e-01,        +1.623940370637e-01,        +1.356124020506e-02,        +8.970960295930e-02,        -6.555416137406e-02,        +1.414213562373e-01,        +8.970960295930e-02,        -6.555416137406e-02,        +1.620865093491e-01,        +1.367337893938e-02
 1.60000000e+02,        +1.414213562373e-01,        +1.649777591655e-01,        +1.378955522152e-02,        +8.336167038937e-02,        -7.272774937107e-02,        +1.414213562373e-01,        +8.336167038937e-02,        -7.272774937107e-02,        +1.647015561844e-01,        +1.390650445967e-02
 1.62000000e+02,        +1.414213562373e-01,        +1.675366456887e-01,        +1.357431475533e-02,        +7.649914141343e-02,        -7.926355176338e-02,        +1.414213562373e-01,        +7.649914141343e-02,        -7.926355176338e-02,        +1.672911131616e-01,        +1.369109709702e-02
 1.64000000e+02,        +1.414213562373e-01,        +1.699975682647e-01,        +1.293252213209e-02,        +6.919005679078e-02,        -8.514104529013e-02,        +1.414213562373e-01,        +6.919005679078e-02,        -8.514104529013e-02,        +1.697813071900e-01,        +1.304443684730e-02
 1.66000000e+02,        +1.414213562373e-01,        +1.722930621721e-01,        +1.189226939760e-02,        +6.149827242582e-02,        -9.034719932585e-02,        +1.414213562373e-01,        +6.149827242582e-02,        -9.034719932585e-02,        +1.721040035865e-01,        +1.199499242089e-02
 1.68000000e+02,        +1.414213562373e-01,        +1.743626435149e-01,        +1.049118363063e-02,        +5.348280914723e-02,        -9.487464748473e-02,        +1.414213562373e-01,        +5.348280914723e-02,        -9.487464748473e-02,        +1.741981324214e-01,        +1.058084960895e-02
 1.70000000e+02,        +1.414213562373e-01,        +1.761537551957e-01,        +8.774859901903e-03,        +4.519768920287e-02,        -9.871991476784e-02,        +1.414213562373e-01,        +4.519768920287e-02,        -9.871991476784e-02,        +1.760106398318e-01,        +8.848127181467e-03
 1.72000000e+02,        +1.414213562373e-01,        +1.776224095661e-01,        +6.795352010694e-03,        +3.669219692753e-02,        -1.018817994517e-01,        +1.414213562373e-01,        +3.669219692753e-02,        -1.018817994517e-01,        +1.774971330697e-01,        +6.849452069543e-03
 1.74000000e+02,        +1.414213562373e-01,        +1.787336016747e-01,        +4.609760403882e-03,        +2.801149039980e-02,        -1.043599830368e-01,        +1.414213562373e-01,        +2.801149039980e-02,        -1.043599830368e-01,        +1.786222940961e-01,        +4.642533516908e-03
 1.76000000e+02,        +1.414213562373e-01,        +1.794615633682e-01,        +2.278928380719e-03,        +1.919748772766e-02,        -1.061539191519e-01,        +1.414213562373e-01,        +1.919748772766e-02,        -1.061539191519e-01,        +1.793601327911e-01,        +2.288847295783e-03
 1.78000000e+02,        +1.414213562373e-01,        +1.797899176216e-01,        -1.337653952344e-04,        +1.028995292899e-02,        -1.072620345332e-01,        +1.414213562373e-01,        +1.028995292899e-02,        -1.072620345332e-01,        +1.796941398229e-01,        -1.475822246909e-04
 1.80000000e+02,        +1.414213562373e-01,        +1.797117766663e-01,        -2.563547077499e-03,        +1.327709525553e-03,        -1.076812620018e-01,        +1.414213562373e-01,        +1.327709525553e-03,        -1.076812620018e-01,        +1.796173832307e-01,        -2.601331549223e-03
 1.82000000e+02,        +1.414213562373e-01,        +1.792298086567e-01,        -4.945360217274e-03,        -7.650087137369e-03,        -1.074069158084e-01,        +1.414213562373e-01,        -7.650087137369e-03,        -1.074069158084e-01,        +1.791325737531e-01,        -5.006699257855e-03
 1.84000000e+02,        +1.414213562373e-01,        +1.783562773140e-01,        -7.214994843068e-03,        -1.660268652893e-02,        -1.064329122552e-01,        +1.414213562373e-01,        -1.660268652893e-02,        -1.064329122552e-01,        +1.782521034159e-01,        -7.298843558178e-03
 1.86000000e+02,        +1.414213562373e-01,        +1.771130384835e-01,        -9.310275269644e-03,        -2.548655701498e-02,        -1.047523313524e-01,        +1.414213562373e-01,        -2.548655701498e-02,        -1.047523313524e-01,        +1.769980411990e-01,        -9.414978917190e-03
 1.88000000e+02,        +1.414213562373e-01,        +1.755314581249e-01,        -1.117234073996e-02,        -3.425434847526e-02,        -1.023583065849e-01,        +1.414213562373e-01,        -3.425434847527e-02,        -1.023583065849e-01,        +1.754020499868e-01,        -1.129566629916e-02
 1.90000000e+02,        +1.414213562373e-01,        +1.736521993292e-01,        -1.274703864118e-02,        -4.285407784272e-02,        -9.924521808078e-02,        +1.414213562373e-01,        -4.285407784272e-02,        -9.924521808078e-02,        +1.735051719221e-01,        -1.288621704370e-02
 1.92000000e+02,        +1.414213562373e-01,        +1.715248132961e-01,        -1.398642965875e-02,        -5.122861410037e-02,        -9.541014851242e-02,        +1.414213562373e-01,        -5.122861410037e-02,        -9.541014851242e-02,        +1.713574164859e-01,        -1.413820985942e-02
 1.94000000e+02,        +1.414213562373e-01,        +1.692070628785e-01,        -1.485037855117e-02,        -5.931553784500e-02,        -9.085454066649e-02,        +1.414213562373e-01,        -5.931553784500e-02,        -9.085454066649e-02,        +1.690170792274e-01,        -1.501109449683e-02
 1.96000000e+02,        +1.414213562373e-01,        +1.667639096098e-01,        -1.530817476805e-02,        -6.704744279935e-02,        -8.558597164595e-02,        +1.414213562373e-01,        -6.704744279935e-02,        -8.558597164595e-02,        +1.665497213694e-01,        -1.547382593793e-02
 1.98000000e+02,        +1.414213562373e-01,        +1.642661081682e-01,        -1.534009652561e-02,        -7.435273004459e-02,        -7.961993330984e-02,        +1.414213562373e-01,        -7.435273004459e-02,        -7.961993330984e-02,        +1.640267536417e-01,        -1.550644204675e-02
 2.00000000e+02,        +1.414213562373e-01,        +1.617883773861e-01,        -1.493880403795e-02,        -8.115691844979e-02,        -7.298148542099e-02,        +1.414213562373e-01,        -8.115691844979e-02,        -7.298148542099e-02,        +1.615235930408e-01,        -1.510146944049e-02
 2.02000000e+02,        +1.414213562373e-01,        +1.594071540788e-01,        -1.411042725073e-02,        -8.738445649809e-02,        -6.570663181881e-02,        +1.414213562373e-01,        -8.738445649809e-02,        -6.570663181881e-02,        +1.591173986886e-01,        -1.426502177508e-02
 2.04000000e+02,        +1.414213562373e-01,        +1.571979829699e-01,        -1.287520593194e-02,        -9.296097335125e-02,        -5.784326605089e-02,        +1.414213562373e-01,        -9.296097335125e-02,        -5.784326605089e-02,        +1.568844403624e-01,        -1.301744703594e-02
 2.06000000e+02,        +1.414213562373e-01,        +1.552326480851e-01,        -1.126755005031e-02,        -9.781585505240e-02,        -4.945154603055e-02,        +1.414213562373e-01,        -9.781585505240e-02,        -4.945154603055e-02,        +1.548972058223e-01,        -1.139339053687e-02
 2.08000000e+02,        +1.414213562373e-01,        +1.535762010822e-01,        -9.335418824594e-03,        -1.018849821941e-01,        -4.060359031319e-02,        +1.414213562373e-01,        -1.018849821941e-01,        -4.060359031319e-02,        +1.532214036207e-01,        -9.441170995719e-03
 2.10000000e+02,        +1.414213562373e-01,        +1.522840814431e-01,        -7.138967287705e-03,        -1.051134267048e-01,        -3.138244120041e-02,        +1.414213562373e-01,        -1.051134267048e-01,        -3.138244120041e-02,        +1.519130579217e-01,        -7.221417912123e-03
 2.12000000e+02,        +1.414213562373e-01,        +1.513995437298e-01,        -4.748475306855e-03,        -1.074578861317e-01,        -2.188030776702e-02,        +1.414213562373e-01,        -1.074578861317e-01,        -2.188030776702e-02,        +1.510159123715e-01,        -4.804985117038e-03
 2.14000000e+02,        +1.414213562373e-01,        +1.509516017397e-01,        -2.241647420661e-03,        -1.088886403439e-01,        -1.219617677764e-02,        +1.414213562373e-01,        -1.088886403439e-01,        -1.219617677764e-02,        +1.505593547153e-01,        -2.270229418282e-03
 2.16000000e+02,        +1.414213562373e-01,        +1.509536659860e-01,        +2.995584765804e-04,        -1.093908503283e-01,        -2.432950249182e-03,        +1.414213562373e-01,        -1.093908503283e-01,        -2.432950249182e-03,        +1.505570402283e-01,        +3.001864366240e-04
 2.18000000e+02,        +1.414213562373e-01,        +1.514029923050e-01,        +2.792361311888e-03,        -1.089650788450e-01,        +7.305676545593e-03,        +1.414213562373e-01,        -1.089650788450e-01,        +7.305676545593e-03,        +1.510063329449e-01,        +2.822752478504e-03
 2.20000000e+02,        +1.414213562373e-01,        +1.522809835151e-01,        +5.156604315431e-03,        -1.076269901483e-01,        +1.691835315624e-02,        +1.414213562373e-01,        -1.076269901483e-01,        +1.691835315624e-02,        +1.518886071757e-01,        +5.216588328602e-03
 2.22000000e+02,        +1.414213562373e-01,        +1.535543045711e-01,        +7.317979156359e-03,        -1.054062690630e-01,        +2.630898550069e-02,        +1.414213562373e-01,        -1.054062690630e-01,        +2.630898550069e-02,        +1.531703696135e-01,        +7.406695357255e-03
 2.24000000e+02,        +1.414213562373e-01,        +1.551766973094e-01,        +9.210816632344e-03,        -1.023448756363e-01,        +3.538920915294e-02,        +1.414213562373e-01,        -1.023448756363e-01,        +3.538920915294e-02,        +1.548050873173e-01,        +9.326772187627e-03
 2.26000000e+02,        +1.414213562373e-01,        +1.570913246883e-01,        +1.078028798539e-02,        -9.849480929225e-02,        +4.408026752911e-02,        +1.414213562373e-01,        -9.849480929225e-02,        +4.408026752911e-02,        +1.567355501380e-01,        +1.092143613108e-02
 2.28000000e+02,        +1.414213562373e-01,        +1.592334433780e-01,        +1.198392879373e-02,        -9.391558885980e-02,        +5.231420707706e-02,        +1.414213562373e-01,        -9.391558885980e-02,        +5.231420707706e-02,        +1.588965647679e-01,        +1.214776157492e-02
 2.30000000e+02,        +1.414213562373e-01,        +1.615331994801e-01,        +1.279246760882e-02,        -8.867166015798e-02,        +6.003437321890e-02,        +1.414213562373e-01,        -8.867166015798e-02,        +6.003437321890e-02,        +1.612177734208e-01,        +1.297611716469e-02
 2.32000000e+02,        +1.414213562373e-01,        +1.639183620194e-01,        +1.319000377444e-02,        -8.282992401023e-02,        +6.719525484732e-02,        +1.414213562373e-01,        -8.282992401023e-02,        +6.719525484732e-02,        +1.636264101238e-01,        +1.339034644899e-02
 2.34000000e+02,        +1.414213562373e-01,        +1.663168460907e-01,        +1.317362584022e-02,        -7.645754113581e-02,        +7.376177431593e-02,        +1.414213562373e-01,        -7.645754113581e-02,        +7.376177431593e-02,        +1.660498451160e-01,        +1.338738407233e-02
 2.36000000e+02,        +1.414213562373e-01,        +1.686589240220e-01,        +1.275259012833e-02,        -6.962012441126e-02,        +7.970815059822e-02,        +1.414213562373e-01,        -6.962012441126e-02,        +7.970815059823e-02,        +1.684178147016e-01,        +1.297642804036e-02
 2.38000000e+02,        +1.414213562373e-01,        +1.708790707342e-01,        +1.194718844129e-02,        -6.238038129732e-02,        +8.501647577674e-02,        +1.414213562373e-01,        -6.238038129732e-02,        +8.501647577674e-02,        +1.706642821207e-01,        +1.217779814389e-02
 2.40000000e+02,        +1.414213562373e-01,        +1.729174323427e-01,        +1.078742746334e-02,        -5.479722592618e-02,        +8.967514216338e-02,        +1.414213562373e-01,        -5.479722592618e-02,        +8.967514216338e-02,        +1.727289182457e-01,        +1.102160418778e-02
 2.42000000e+02,        +1.414213562373e-01,        +1.747209408994e-01,        +9.311624499697e-03,        -4.692534527778e-02,        +9.367724354610e-02,        +1.414213562373e-01,        -4.692534527778e-02,        +9.367724354610e-02,        +1.745582250715e-01,        +9.546329653116e-03
 2.44000000e+02,        +1.414213562373e-01,        +1.762441212161e-01,        +7.564999586858e-03,        -3.881517856168e-02,        +9.701905403281e-02,        +1.414213562373e-01,        -3.881517856168e-02,        +9.701905403282e-02,        +1.761063482345e-01,        +7.797411634653e-03
 2.46000000e+02,        +1.414213562373e-01,        +1.774496479587e-01,        +5.598316996343e-03,        -3.051325299271e-02,        +9.969866588206e-02,        +1.414213562373e-01,        -3.051325299271e-02,        +9.969866588206e-02,        +1.773356371876e-01,        +5.825870681758e-03
 2.48000000e+02,        +1.414213562373e-01,        +1.783087139087e-01,        +3.466603108521e-03,        -2.206281097811e-02,        +1.017148466615e-01,        +1.414213562373e-01,        -2.206281097811e-02,        +1.017148466615e-01,        +1.782170144231e-01,        +3.687017922637e-03
 2.50000000e+02,        +1.414213562373e-01,        +1.788012652979e-01,        +1.227944859663e-03,        -1.350466107960e-02,        +1.030661579111e-01,        +1.414213562373e-01,        -1.350466107960e-02,        +1.030661579111e-01,        +1.787302101507e-01,        +1.439243896946e-03
 2.52000000e+02,        +1.414213562373e-01,        +1.789161494312e-01,        -1.057645165746e-03,        -4.878185653696e-03,        +1.037503629017e-01,        +1.414213562373e-01,        -4.878185653696e-03,        +1.037503629017e-01,        +1.788639081003e-01,        -8.571247578839e-04
 2.54000000e+02,        +1.414213562373e-01,        +1.786512052601e-01,        -3.329323732918e-03,        +3.777560220460e-03,        +1.037641398248e-01,        +1.414213562373e-01,        +3.777560220460e-03,        +1.037641398248e-01,        +1.786158334967e-01,        -3.140927540251e-03
 2.56000000e+02,        +1.414213562373e-01,        +1.780133107313e-01,        -5.526506002367e-03,        +1.242272254422e-02,        +1.031031079088e-01,        +1.414213562373e-01,        +1.242272254422e-02,        +1.031031079088e-01,        +1.779927973290e-01,        -5.351265308166e-03
 2.58000000e+02,        +1.414213562373e-01,        +1.770183829681e-01,        -7.589984151044e-03,        +2.101555876267e-02,        +1.017621661958e-01,        +1.414213562373e-01,        +2.101555876267e-02,        +1.017621661958e-01,        +1.770106931856e-01,        -7.428624174950e-03
 2.60000000e+02,        +1.414213562373e-01,        +1.756913098826e-01,        -9.463107014726e-03,        +2.951144966189e-02,        +9.973613656177e-02,        +1.414213562373e-01,        +2.951144966189e-02,        +9.973613656177e-02,        +1.756944253766e-01,        -9.316059688553e-03
 2.62000000e+02,        +1.414213562373e-01,        +1.740657759412e-01,        -1.109304250593e-02,        +3.786207970171e-02,        +9.702069259481e-02,        +1.414213562373e-01,        +3.786207970171e-02,        +9.702069259481e-02,        +1.740777311224e-01,        -1.096046320285e-02
 2.64000000e+02,        +1.414213562373e-01,        +1.721839319841e-01,        -1.243212943890e-02,        +4.601485418374e-02,        +9.361354308780e-02,        +1.414213562373e-01,        +4.601485418374e-02,        +9.361354308780e-02,        +1.722028467000e-01,        -1.231391719567e-02
 2.66000000e+02,        +1.414213562373e-01,        +1.700958509106e-01,        -1.343930533816e-02,        +5.391262095473e-02,        +8.951582260948e-02,        +1.414213562373e-01,        +5.391262095473e-02,        +8.951582260948e-02,        +1.701199593117e-01,        -1.333512618790e-02
 2.68000000e+02,        +1.414213562373e-01,        +1.678587095798e-01,        -1.408157288258e-02,        +6.149375931039e-02,        +8.473362219413e-02,        +1.414213562373e-01,        +6.149375931039e-02,        +8.473362219413e-02,        +1.678863849564e-01,        -1.399088593989e-02
 2.70000000e+02,        +1.414213562373e-01,        +1.655356442603e-01,        -1.433544171177e-02,        +6.869268721110e-02,        +7.927957194763e-02,        +1.414213562373e-01,        +6.869268721110e-02,        +7.927957194763e-02,        +1.655654195656e-01,        -1.425752761882e-02
 2.72000000e+02,        +1.414213562373e-01,        +1.631942438173e-01,        -1.418825721681e-02,        +7.544081807005e-02,        +7.317436677676e-02,        +1.414213562373e-01,        +7.544081807005e-02,        +7.317436677676e-02,        +1.632248275459e-01,        -1.412224847277e-02
 2.74000000e+02,        +1.414213562373e-01,        +1.609046720022e-01,        -1.363930738308e-02,        +8.166796941725e-02,        +6.644811002679e-02,        +1.414213562373e-01,        +8.166796941725e-02,        +6.644811002679e-02,        +1.609349590924e-01,        -1.358421995182e-02
 2.76000000e+02,        +1.414213562373e-01,        +1.587374466809e-01,        -1.270058705163e-02,        +8.730418842010e-02,        +5.914134175740e-02,        +1.414213562373e-01,        +8.730418842010e-02,        +5.914134175740e-02,        +1.587665241628e-01,        -1.265535249242e-02
 2.78000000e+02,        +1.414213562373e-01,        +1.567609466068e-01,        -1.139710032038e-02,        +9.228191628141e-02,        +5.130562287003e-02,        +1.414213562373e-01,        +9.228191628141e-02,        +5.130562287003e-02,        +1.567880938543e-01,        -1.136059754036e-02
 2.80000000e+02,        +1.414213562373e-01,        +1.550387604258e-01,        -9.766599367345e-03,        +9.653836975542e-02,        +4.300356648320e-02,        +1.414213562373e-01,        +9.653836975542e-02,        +4.300356648320e-02,        +1.550634440657e-01,        -9.737684983538e-03
 2.82000000e+02,        +1.414213562373e-01,        +1.536270313358e-01,        -7.858692782031e-03,        +1.000179799067e-01,        +3.430824490864e-02,        +1.414213562373e-01,        +1.000179799067e-01,        +3.430824490864e-02,        +1.536488951299e-01,        -7.836229034281e-03
 2.84000000e+02,        +1.414213562373e-01,        +1.525719769847e-01,        -5.733306590601e-03,        +1.026747029280e-01,        +2.530195240881e-02,        +1.414213562373e-01,        +1.026747029280e-01,        +2.530195240881e-02,        +1.525908272870e-01,        -5.716185790232e-03
 2.86000000e+02,        +1.414213562373e-01,        +1.519077713845e-01,        -3.458541298986e-03,        +1.044740116417e-01,        +1.607436540455e-02,        +1.414213562373e-01,        +1.044740116417e-01,        +1.607436540455e-02,        +1.519235590632e-01,        -3.445705945012e-03
 2.88000000e+02,        +1.414213562373e-01,        +1.516549599667e-01,        -1.108030368851e-03,        +1.053943930560e-01,        +6.720204901249e-03,        +1.414213562373e-01,        +1.053943930560e-01,        +6.720204901249e-03,        +1.516677599177e-01,        -1.098488311220e-03
 2.90000000e+02,        +1.414213562373e-01,        +1.518195403548e-01,        +1.242039986124e-03,        +1.054282170643e-01,        -2.663438925643e-03,        +1.414213562373e-01,        +1.054282170643e-01,        -2.663438925643e-03,        +1.518295298907e-01,        +1.249205627480e-03
 2.92000000e+02,        +1.414213562373e-01,        +1.523927842564e-01,        +3.516052025907e-03,        +1.045818997479e-01,        -1.197992186390e-02,        +1.414213562373e-01,        +1.045818997479e-01,        -1.197992186390e-02,        +1.524002216916e-01,        +3.521678101463e-03
 2.94000000e+02,        +1.414213562373e-01,        +1.533518081157e-01,        +5.642006525892e-03,        +1.028753537186e-01,        -2.113578771153e-02,        +1.414213562373e-01,        +1.028753537186e-01,        -2.113578771153e-02,        +1.533570127877e-01,        +5.646849793315e-03
 2.96000000e+02,        +1.414213562373e-01,        +1.546608320455e-01,        +7.554300491833e-03,        +1.003407872775e-01,        -3.004323563187e-02,        +1.414213562373e-01,        +1.003407872775e-01,        -3.004323563187e-02,        +1.546641668030e-01,        +7.559041451715e-03
 2.98000000e+02,        +1.414213562373e-01,        +1.562730082388e-01,        +9.196065779663e-03,        +9.702097367962e-02,        -3.862214599778e-02,        +1.414213562373e-01,        +9.702097367962e-02,        -3.862214599778e-02,        +1.562748651275e-01,        +9.201315361821e-03
 3.00000000e+02,        +1.414213562373e-01,        +1.581326595412e-01,        +1.052095317888e-02,        +9.296715347292e-02,        -4.680154993157e-02,        +1.414213562373e-01,        +9.296715347292e-02,        -4.680154993157e-02,        +1.581334490536e-01,        +1.052726109001e-02
