        f (GHz),            I_inc[1][1] (A),            Re{I[1][1]} (A),            Im{I[1][1]} (A),            Re{I[2][1]} (A),            Im{I[2][1]} (A),            I_inc[2][2] (A),            Re{I[1][2]} (A),            Im{I[1][2]} (A),            Re{I[2][2]} (A),            Im{I[2][2]} (A)
 1.40000000e+02,        +1.414213562373e-01,        +1.437697927415e-01,        -7.994893240819e-04,        +1.086726029959e-01,        +5.988489646830e-03,        +1.414213562373e-01,        +1.086726029959e-01,        +5.988489646830e-03,        +1.434309758636e-01,        -8.929118892607e-04
 1.42000000e+02,        +1.414213562373e-01,        +1.441108893530e-01,        -1.900769894767e-04,        +1.085859264735e-01,        -3.544662511927e-03,        +1.414213562373e-01,        +1.085859264735e-01,        -3.544662511927e-03,        +1.437907818729e-01,        -2.629895694890e-04
 1.44000000e+02,        +1.414213562373e-01,        +1.445442262172e-01,        +3.466524237446e-04,        +1.076663486182e-01,        -1.301164476021e-02,        +1.414213562373e-01,        +1.076663486182e-01,        -1.301164476021e-02,        +1.442461004643e-01,        +2.902044144681e-04
 1.46000000e+02,        +1.414213562373e-01,        +1.450555377739e-01,        +7.965555040653e-04,        +1.059259110010e-01,        -2.234007668607e-02,        +1.414213562373e-01,        +1.059259110010e-01,        -2.234007668607e-02,        +1.447819601496e-01,        +7.520328196059e-04
 1.48000000e+02,        +1.414213562373e-01,        +1.456284542393e-01,        +1.148229610902e-03,        +1.033828613523e-01,        -3.145945234697e-02,        +1.414213562373e-01,        +1.033828613523e-01,        -3.145945234697e-02,        +1.453812136584e-01,        +1.110718109945e-03
 1.50000000e+02,        +1.414213562373e-01,        +1.462450169703e-01,        +1.393307303915e-03,        +1.000613509129e-01,        -4.030164470508e-02,        +1.414213562373e-01,        +1.000613509129e-01,        -4.030164470508e-02,        +1.460250731438e-01,        +1.357646309805e-03
 1.52000000e+02,        +1.414213562373e-01,        +1.468862301691e-01,        +1.526655860512e-03,        +9.599110045660e-02,        -4.880135571580e-02,        +1.414213562373e-01,        +9.599110045660e-02,        -4.880135571580e-02,        +1.466936827522e-01,        +1.487572736360e-03
 1.54000000e+02,        +1.414213562373e-01,        +1.475326318720e-01,        +1.546478850333e-03,        +9.120704568569e-02,        -5.689651349920e-02,        +1.414213562373e-01,        +9.120704568569e-02,        -5.689651349920e-02,        +1.473667110137e-01,        +1.498726520056e-03
 1.56000000e+02,        +1.414213562373e-01,        +1.481648674278e-01,        +1.454319669285e-03,        +8.574897128499e-02,        -6.452862019969e-02,        +1.414213562373e-01,        +8.574897128499e-02,        -6.452862019969e-02,        +1.480239457811e-01,        +1.392813821589e-03
 1.58000000e+02,        +1.414213562373e-01,        +1.487642493834e-01,        +1.254969622806e-03,        +7.966114108043e-02,        -7.164305581125e-02,        +1.414213562373e-01,        +7.966114108043e-02,        -7.164305581125e-02,        +1.486458751792e-01,        +1.174922400560e-03
 1.60000000e+02,        +1.414213562373e-01,        +1.493132887673e-01,        +9.562855406778e-04,        +7.299192963410e-02,        -7.818934434523e-02,        +1.414213562373e-01,        +7.299192963410e-02,        -7.818934434523e-02,        +1.492142391205e-01,        +8.533326361773e-04
 1.62000000e+02,        +1.414213562373e-01,        +1.497961841004e-01,        +5.689239856735e-04,        +6.579345837471e-02,        -8.412138921606e-02,        +1.414213562373e-01,        +6.579345837471e-02,        -8.412138921606e-02,        +1.497125373079e-01,        +4.392422272088e-04
 1.64000000e+02,        +1.414213562373e-01,        +1.501992559908e-01,        +1.060008907742e-04,        +5.812123716035e-02,        -8.939768462275e-02,        +1.414213562373e-01,        +5.812123716035e-02,        -8.939768462275e-02,        +1.501264811987e-01,        -5.358638646021e-05
 1.66000000e+02,        +1.414213562373e-01,        +1.505113168319e-01,        -4.173130542786e-04,        +5.003381013901e-02,        -9.398150905433e-02,        +1.414213562373e-01,        +5.003381013901e-02,        -9.398150905433e-02,        +1.504443790946e-01,        -6.092453122508e-04
 1.68000000e+02,        +1.414213562373e-01,        +1.507239668735e-01,        -9.842497186223e-04,        +4.159240303453e-02,        -9.784110591285e-02,        +1.414213562373e-01,        +4.159240303453e-02,        -9.784110591285e-02,        +1.506574453008e-01,        -1.210155368139e-03
 1.70000000e+02,        +1.414213562373e-01,        +1.508318097609e-01,        -1.576941002764e-03,        +3.286056764159e-02,        -1.009498547214e-01,        +1.414213562373e-01,        +3.286056764159e-02,        -1.009498547214e-01,        +1.507600261514e-01,        -1.837582249570e-03
 1.72000000e+02,        +1.414213562373e-01,        +1.508325825280e-01,        -2.176943136897e-03,        +2.390381844059e-02,        -1.032864345785e-01,        +1.414213562373e-01,        +2.390381844059e-02,        -1.032864345785e-01,        +1.507497376284e-01,        -2.472181003368e-03
 1.74000000e+02,        +1.414213562373e-01,        +1.507271969943e-01,        -2.765773892552e-03,        +1.478925589057e-02,        -1.048349795554e-01,        +1.414213562373e-01,        +1.478925589057e-02,        -1.048349795554e-01,        +1.506275112988e-01,        -3.094554490213e-03
 1.76000000e+02,        +1.414213562373e-01,        +1.505196915614e-01,        -3.325448426308e-03,        +5.585171147866e-03,        -1.055852237419e-01,        +1.414213562373e-01,        +5.585171147866e-03,        -1.055852237419e-01,        +1.503975473946e-01,        -3.685811108771e-03
 1.78000000e+02,        +1.414213562373e-01,        +1.502170945332e-01,        -3.838999342094e-03,        -3.639372319267e-03,        -1.055326317601e-01,        +1.414213562373e-01,        -3.639372319267e-03,        -1.055326317601e-01,        +1.500671760415e-01,        -4.228106885200e-03
 1.80000000e+02,        +1.414213562373e-01,        +1.498292022940e-01,        -4.290966699875e-03,        -1.281498353131e-02,        -1.046785089137e-01,        +1.414213562373e-01,        -1.281498353131e-02,        -1.046785089137e-01,        +1.496466299219e-01,        -4.705157141115e-03
 1.82000000e+02,        +1.414213562373e-01,        +1.493682779413e-01,        -4.667844158122e-03,        -2.187241687848e-02,        -1.030300838418e-01,        +1.414213562373e-01,        -2.187241687848e-02,        -1.030300838418e-01,        +1.491487339969e-01,        -5.102703389355e-03
 1.84000000e+02,        +1.414213562373e-01,        +1.488486782424e-01,        -4.958468261529e-03,        -3.074307276834e-02,        -1.006005557013e-01,        +1.414213562373e-01,        -3.074307276834e-02,        -1.006005557013e-01,        +1.485885202751e-01,        -5.408921919750e-03
 1.86000000e+02,        +1.414213562373e-01,        +1.482864190059e-01,        -5.154339113198e-03,        -3.935952353477e-02,        -9.740909758925e-02,        +1.414213562373e-01,        -3.935952353477e-02,        -9.740909758924e-02,        +1.479827779282e-01,        -5.614761769324e-03
 1.88000000e+02,        +1.414213562373e-01,        +1.476986910350e-01,        -5.249862325874e-03,        -4.765605983720e-02,        -9.348080818419e-02,        +1.414213562373e-01,        -4.765605983720e-02,        -9.348080818419e-02,        +1.473495512354e-01,        -5.714201450061e-03
 1.90000000e+02,        +1.414213562373e-01,        +1.471033406700e-01,        -5.242504230790e-03,        -5.556925059029e-02,        -8.884660444641e-02,        +1.414213562373e-01,        -5.556925059029e-02,        -8.884660444641e-02,        +1.467075997716e-01,        -5.704415935692e-03
 1.92000000e+02,        +1.414213562373e-01,        +1.465183304124e-01,        -5.132854807006e-03,        -6.303850750464e-02,        -8.354304964119e-02,        +1.414213562373e-01,        -6.303850750464e-02,        -8.354304964119e-02,        +1.460758368403e-01,        -5.585847959753e-03
 1.94000000e+02,        +1.414213562373e-01,        +1.459611961592e-01,        -4.924595618087e-03,        -7.000664373426e-02,        -7.761211287233e-02,        +1.414213562373e-01,        -7.000664373426e-02,        -7.761211287233e-02,        +1.454727632650e-01,        -5.362180589306e-03
 1.96000000e+02,        +1.414213562373e-01,        +1.454485180545e-01,        -4.624373113237e-03,        -7.642041504080e-02,        -7.110085862728e-02,        +1.414213562373e-01,        -7.642041504080e-02,        -7.110085862728e-02,        +1.449159142035e-01,        -5.040211216644e-03
 1.98000000e+02,        +1.414213562373e-01,        +1.449954218293e-01,        -4.241580844075e-03,        -8.223103139307e-02,        -6.406106740323e-02,        +1.414213562373e-01,        -8.223103139307e-02,        -6.406106740323e-02,        +1.444213365524e-01,        -4.629630428957e-03
 2.00000000e+02,        +1.414213562373e-01,        +1.446151267038e-01,        -3.788057322144e-03,        -8.739462707762e-02,        -5.654879114201e-02,        +1.414213562373e-01,        -8.739462707762e-02,        -5.654879114201e-02,        +1.440031137349e-01,        -4.142712523865e-03
 2.02000000e+02,        +1.414213562373e-01,        +1.443185544700e-01,        -3.277709240301e-03,        -9.187267821158e-02,        -4.862384977845e-02,        +1.414213562373e-01,        -9.187267821158e-02,        -4.862384977845e-02,        +1.436729531947e-01,        -3.593927575026e-03
 2.04000000e+02,        +1.414213562373e-01,        +1.441140123090e-01,        -2.726072448697e-03,        -9.563235798256e-02,        -4.034927752950e-02,        +1.414213562373e-01,        -9.563235798256e-02,        -4.034927752950e-02,        +1.434398498167e-01,        -2.999487754925e-03
 2.06000000e+02,        +1.414213562373e-01,        +1.440069592991e-01,        -2.149825272368e-03,        -9.864682190681e-02,        -3.179072946488e-02,        +1.414213562373e-01,        -9.864682190681e-02,        -3.179072946488e-02,        +1.433098358269e-01,        -2.376842943383e-03
 2.08000000e+02,        +1.414213562373e-01,        +1.439998635712e-01,        -1.566270367701e-03,        -1.008954177702e-01,        -2.301586027806e-02,        +1.414213562373e-01,        -1.008954177702e-01,        -2.301586027806e-02,        +1.432858246296e-01,        -1.744142368954e-03
 2.10000000e+02,        +1.414213562373e-01,        +1.440921538055e-01,        -9.928022603028e-04,        -1.023638175403e-01,        -1.409368793384e-02,        +1.414213562373e-01,        -1.023638175403e-01,        -1.409368793384e-02,        +1.433675526636e-01,        -1.119680061376e-03
 2.12000000e+02,        +1.414213562373e-01,        +1.442802654098e-01,        -4.463779502159e-04,        -1.030440712393e-01,        -5.093954964817e-03,        +1.414213562373e-01,        -1.030440712393e-01,        -5.093954964817e-03,        +1.435516198707e-01,        -5.213421957973e-04
 2.14000000e+02,        +1.414213562373e-01,        +1.445577784313e-01,        +5.699248046749e-05,        -1.029345853752e-01,        +3.913500364350e-03,        +1.414213562373e-01,        -1.029345853752e-01,        +3.913500364350e-03,        +1.438316259477e-01,        +3.392601147752e-05
 2.16000000e+02,        +1.414213562373e-01,        +1.449156411877e-01,        +5.027194183881e-04,        -1.020400308695e-01,        +1.285935195292e-02,        +1.414213562373e-01,        -1.020400308695e-01,        +1.285935195292e-02,        +1.441983963439e-01,        +5.306172913463e-04
 2.18000000e+02,        +1.414213562373e-01,        +1.453424708950e-01,        +8.780572442992e-04,        -1.003711873718e-01,        +2.167536339019e-02,        +1.414213562373e-01,        -1.003711873718e-01,        +2.167536339019e-02,        +1.446402891258e-01,        +9.551083132538e-04
 2.20000000e+02,        +1.414213562373e-01,        +1.458249203091e-01,        +1.172465752442e-03,        -9.794473229330e-02,        +3.029492768903e-02,        +1.414213562373e-01,        -9.794473229330e-02,        +3.029492768903e-02,        +1.451435714479e-01,        +1.296041954557e-03
 2.22000000e+02,        +1.414213562373e-01,        +1.463480976600e-01,        +1.377899806858e-03,        -9.478298377148e-02,        +3.865356402865e-02,        +1.414213562373e-01,        -9.478298377148e-02,        +3.865356402865e-02,        +1.456928525227e-01,        +1.544635620511e-03
 2.24000000e+02,        +1.414213562373e-01,        +1.468960259619e-01,        +1.489020190022e-03,        -9.091360707290e-02,        +4.668936859506e-02,        +1.414213562373e-01,        -9.091360707290e-02,        +4.668936859506e-02,        +1.462715587058e-01,        +1.694908089926e-03
 2.26000000e+02,        +1.414213562373e-01,        +1.474521271258e-01,        +1.503321275582e-03,        -8.636929367094e-02,        +5.434341880502e-02,        +1.414213562373e-01,        -8.636929367093e-02,        +5.434341880502e-02,        +1.468624355852e-01,        +1.743820138711e-03
 2.28000000e+02,        +1.414213562373e-01,        +1.479997161525e-01,        +1.421173787575e-03,        -8.118742145755e-02,        +6.156013217476e-02,        +1.414213562373e-01,        -8.118742145755e-02,        +6.156013217476e-02,        +1.474480617770e-01,        +1.691326930486e-03
 2.30000000e+02,        +1.414213562373e-01,        +1.485224909773e-01,        +1.245783404537e-03,        -7.540970335305e-02,        +6.828758273501e-02,        +1.414213562373e-01,        -7.540970335305e-02,        +6.828758273501e-02,        +1.480113593964e-01,        +1.540342766858e-03
 2.32000000e+02,        +1.414213562373e-01,        +1.490050042171e-01,        +9.830682638338e-04,        -6.908183007087e-02,        +7.447777911958e-02,        +1.414213562373e-01,        -6.908183007087e-02,        +7.447777911958e-02,        +1.485360868547e-01,        +1.296621191400e-03
 2.34000000e+02,        +1.414213562373e-01,        +1.494331040587e-01,        +6.414604785206e-04,        -6.225311109898e-02,        +8.008690921388e-02,        +1.414213562373e-01,        -6.225311109898e-02,        +8.008690921388e-02,        +1.490073006281e-01,        +9.685555971488e-04
 2.36000000e+02,        +1.414213562373e-01,        +1.497943327516e-01,        +2.316385768625e-04,        -5.497611619947e-02,        +8.507555652551e-02,        +1.414213562373e-01,        -5.497611619947e-02,        +8.507555652551e-02,        +1.494117739013e-01,        +5.669073763369e-04
 2.38000000e+02,        +1.414213562373e-01,        +1.500782725803e-01,        -2.338006891183e-04,        -4.730631802574e-02,        +8.940889324373e-02,        +1.414213562373e-01,        -4.730631802574e-02,        +8.940889324373e-02,        +1.497383614371e-01,        +1.044702694196e-04
 2.40000000e+02,        +1.414213562373e-01,        +1.502768307327e-01,        -7.407214364299e-04,        -3.930173492325e-02,        +9.305685432778e-02,        +1.414213562373e-01,        -3.930173492325e-02,        +9.305685432778e-02,        +1.499783016145e-01,        -4.043190733670e-04
 2.42000000e+02,        +1.414213562373e-01,        +1.503844561285e-01,        -1.273867871454e-03,        -3.102257171228e-02,        +9.599429596928e-02,        +1.414213562373e-01,        -3.102257171228e-02,        +9.599429596928e-02,        +1.501254482772e-01,        -9.438131970847e-04
 2.44000000e+02,        +1.414213562373e-01,        +1.503982829920e-01,        -1.817312045965e-03,        -2.253085532664e-02,        +9.820114049338e-02,        +1.414213562373e-01,        -2.253085532664e-02,        +9.820114049338e-02,        +1.501764268235e-01,        -1.497616620485e-03
 2.46000000e+02,        +1.414213562373e-01,        +1.503181977520e-01,        -2.354917957113e-03,        -1.389006165640e-02,        +9.966250829356e-02,        +1.414213562373e-01,        -1.389006165640e-02,        +9.966250829356e-02,        +1.501307108253e-01,        -2.049066649060e-03
 2.48000000e+02,        +1.414213562373e-01,        +1.501468277032e-01,        -2.870809418778e-03,        -5.164729847628e-03,        +1.003688358405e-01,        +1.414213562373e-01,        -5.164729847628e-03,        +1.003688358405e-01,        +1.499906173941e-01,        -2.581719166603e-03
 2.50000000e+02,        +1.414213562373e-01,        +1.498894517773e-01,        -3.349828980298e-03,        +3.579939345909e-03,        +1.003159772777e-01,        +1.414213562373e-01,        +3.579939345909e-03,        +1.003159772777e-01,        +1.497612214979e-01,        -3.079826170186e-03
 2.52000000e+02,        +1.414213562373e-01,        +1.495538357313e-01,        -3.777975266256e-03,        +1.227850380366e-02,        +9.950528572135e-02,        +1.414213562373e-01,        +1.227850380366e-02,        +9.950528572135e-02,        +1.494501914735e-01,        -3.528791893459e-03
 2.54000000e+02,        +1.414213562373e-01,        +1.491499960416e-01,        -4.142806484074e-03,        +2.086572038138e-02,        +9.794366922516e-02,        +1.414213562373e-01,        +2.086572038138e-02,        +9.794366922516e-02,        +1.490675500418e-01,        -3.915594729199e-03
 2.56000000e+02,        +1.414213562373e-01,        +1.486898987689e-01,        -4.433798522999e-03,        +2.927700542405e-02,        +9.564361553821e-02,        +1.414213562373e-01,        +2.927700542405e-02,        +9.564361553821e-02,        +1.486253671975e-01,        -4.229162843901e-03
 2.58000000e+02,        +1.414213562373e-01,        +1.481871015822e-01,        -4.642647074351e-03,        +3.744891385647e-02,        +9.262317935107e-02,        +1.414213562373e-01,        +3.744891385647e-02,        +9.262317935107e-02,        +1.481373933520e-01,        -4.460692401702e-03
 2.60000000e+02,        +1.414213562373e-01,        +1.476563489277e-01,        -4.763504554809e-03,        +4.531963348698e-02,        +8.890592574141e-02,        +1.414213562373e-01,        +4.531963348698e-02,        +8.890592574141e-02,        +1.476186429942e-01,        -4.603898699460e-03
 2.62000000e+02,        +1.414213562373e-01,        +1.471131319428e-01,        -4.793144313553e-03,        +5.282948939322e-02,        +8.452082401645e-02,        +1.414213562373e-01,        +5.282948939322e-02,        +8.452082401645e-02,        +1.470849408273e-01,        -4.655192261601e-03
 2.64000000e+02,        +1.414213562373e-01,        +1.465732260511e-01,        -4.731046631571e-03,        +5.992145161926e-02,        +7.950208709963e-02,        +1.414213562373e-01,        +5.992145161926e-02,        +7.950208709963e-02,        +1.465524437513e-01,        -4.613774033846e-03
 2.66000000e+02,        +1.414213562373e-01,        +1.460522201570e-01,        -4.579403335431e-03,        +6.654163802083e-02,        +7.388895298154e-02,        +1.414213562373e-01,        +6.654163802083e-02,        +7.388895298154e-02,        +1.460371531073e-01,        -4.481646206496e-03
 2.68000000e+02,        +1.414213562373e-01,        +1.455650519056e-01,        -4.343040381875e-03,        +7.263980305572e-02,        +6.772540648106e-02,        +1.414213562373e-01,        +7.263980305571e-02,        +6.772540648106e-02,        +1.455544321986e-01,        -4.263537822419e-03
 2.70000000e+02,        +1.414213562373e-01,        +1.451255635360e-01,        -4.029260434218e-03,        +7.816980271693e-02,        +6.105984154189e-02,        +1.414213562373e-01,        +7.816980271692e-02,        +6.105984154189e-02,        +1.451185441970e-01,        -3.966747090379e-03
 2.72000000e+02,        +1.414213562373e-01,        +1.447460923804e-01,        -3.647610138679e-03,        +8.309002570475e-02,        +5.394466640391e-02,        +1.414213562373e-01,        +8.309002570475e-02,        +5.394466640391e-02,        +1.447422250836e-01,        -3.600905118913e-03
 2.74000000e+02,        +1.414213562373e-01,        +1.444371090473e-01,        -3.209579398087e-03,        +8.736378135519e-02,        +4.643585610265e-02,        +1.414213562373e-01,        +8.736378135518e-02,        +4.643585610265e-02,        +1.444363052510e-01,        -3.177668485364e-03
 2.76000000e+02,        +1.414213562373e-01,        +1.442069147968e-01,        -2.728242308355e-03,        +9.095963577365e-02,        +3.859245872862e-02,        +1.414213562373e-01,        +9.095963577365e-02,        +3.859245872862e-02,        +1.442093918329e-01,        -2.710350530380e-03
 2.78000000e+02,        +1.414213562373e-01,        +1.440614076116e-01,        -2.217851451984e-03,        +9.385168901476e-02,        +3.047606359050e-02,        +1.414213562373e-01,        +9.385168901476e-02,        +3.047606359050e-02,        +1.440676217762e-01,        -2.213503397760e-03
 2.80000000e+02,        +1.414213562373e-01,        +1.440039240865e-01,        -1.693398830936e-03,        +9.601978791767e-02,        +2.215024076089e-02,        +1.414213562373e-01,        +9.601978791767e-02,        +2.215024076089e-02,        +1.440144932178e-01,        -1.702464516596e-03
 2.82000000e+02,        +1.414213562373e-01,        +1.440351616049e-01,        -1.170157790395e-03,        +9.744967124052e-02,        +1.367996235575e-02,        +1.414213562373e-01,        +9.744967124052e-02,        +1.367996235575e-02,        +1.440507799887e-01,        -1.192882365148e-03
 2.84000000e+02,        +1.414213562373e-01,        +1.441531824598e-01,        -6.632207878303e-04,        +9.813304590730e-02,        +5.131016258220e-03,        +1.414213562373e-01,        +9.813304590730e-02,        +5.131016258220e-03,        +1.441745311621e-01,        -7.002369133215e-04
 2.86000000e+02,        +1.414213562373e-01,        +1.443534987590e-01,        -1.870477843947e-04,        +9.806759534798e-02,        -3.430577170080e-03,        +1.414213562373e-01,        +9.806759534798e-02,        -3.430577170080e-03,        +1.443811546356e-01,        -2.393700970425e-04
 2.88000000e+02,        +1.414213562373e-01,        +1.446292342391e-01,        +2.449606018854e-04,        +9.725692294227e-02,        -1.193913551591e-02,        +1.414213562373e-01,        +9.725692294227e-02,        -1.193913551591e-02,        +1.446635809179e-01,        +1.759589472661e-04
 2.90000000e+02,        +1.414213562373e-01,        +1.449713566342e-01,        +6.208521882619e-04,        +9.571043534884e-02,        -2.032986311603e-02,        +1.414213562373e-01,        +9.571043534884e-02,        -2.032986311603e-02,        +1.450125007053e-01,        +5.334803149105e-04
 2.92000000e+02,        +1.414213562373e-01,        +1.453689720886e-01,        +9.304631510464e-04,        +9.344317191512e-02,        -2.853937093415e-02,        +1.414213562373e-01,        +9.344317191511e-02,        -2.853937093415e-02,        +1.454166675738e-01,        +8.227694653273e-04
 2.94000000e+02,        +1.414213562373e-01,        +1.458096713451e-01,        +1.165699284536e-03,        +9.047558734904e-02,        -3.650616192105e-02,        +1.414213562373e-01,        +9.047558734904e-02,        -3.650616192105e-02,        +1.458632552708e-01,        +1.035543049505e-03
 2.96000000e+02,        +1.414213562373e-01,        +1.462799161251e-01,        +1.320751250153e-03,        +8.683329535685e-02,        -4.417107809421e-02,        +1.414213562373e-01,        +8.683329535685e-02,        -4.417107809421e-02,        +1.463382576914e-01,        +1.165886636401e-03
 2.98000000e+02,        +1.414213562373e-01,        +1.467654532575e-01,        +1.392238752085e-03,        +8.254678100648e-02,        -5.147770740044e-02,        +1.414213562373e-01,        +8.254678100648e-02,        -5.147770740044e-02,        +1.468269187051e-01,        +1.210408891173e-03
 3.00000000e+02,        +1.414213562373e-01,        +1.472517436992e-01,        +1.379280888805e-03,        +7.765108919408e-02,        -5.837275013331e-02,        +1.414213562373e-01,        +7.765108919408e-02,        -5.837275013331e-02,        +1.473141785325e-01,        +1.168319145381e-03
