        f (GHz),              E_elec[1] (J),               E_mag[1] (J),               E_cap[1] (J),               E_ind[1] (J),              E_elec[2] (J),               E_mag[2] (J),               E_cap[2] (J),               E_ind[2] (J)
 1.86000000e+02,        +2.665885901214e-12,        +2.547494016538e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.668836716067e-12,        +2.548536137392e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.88000000e+02,        +2.677474398039e-12,        +2.543355930216e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.680577855350e-12,        +2.544478281386e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.90000000e+02,        +2.691782434336e-12,        +2.542841711421e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.695031632847e-12,        +2.544052175500e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.92000000e+02,        +2.708411767518e-12,        +2.545908786045e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.711798829445e-12,        +2.547216001290e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.94000000e+02,        +2.726910511735e-12,        +2.552433929748e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.730426533391e-12,        +2.553847121731e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.96000000e+02,        +2.746776595087e-12,        +2.562211239062e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.750411589356e-12,        +2.563739993056e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.98000000e+02,        +2.767462743844e-12,        +2.574950796832e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.771205583756e-12,        +2.576604769452e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.00000000e+02,        +2.788383669087e-12,        +2.590278753288e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.792222042944e-12,        +2.592067325560e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.02000000e+02,        +2.808926063352e-12,        +2.607739656772e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.812846452665e-12,        +2.609671535477e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.04000000e+02,        +2.828461853383e-12,        +2.626801903838e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.832449545056e-12,        +2.628884683455e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.06000000e+02,        +2.846364886761e-12,        +2.646867105461e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.850404030274e-12,        +2.649106808947e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.08000000e+02,        +2.862030855465e-12,        +2.667283957435e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.866104574028e-12,        +2.669684579697e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.10000000e+02,        +2.874899799774e-12,        +2.687366845078e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.878990361408e-12,        +2.689929927558e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.12000000e+02,        +2.884480038999e-12,        +2.706418916174e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.888569089288e-12,        +2.709143183570e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.14000000e+02,        +2.890371914912e-12,        +2.723758765338e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.894440767894e-12,        +2.726639855231e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.16000000e+02,        +2.892289399748e-12,        +2.738749265778e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.896319377703e-12,        +2.741779578297e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.18000000e+02,        +2.890077503255e-12,        +2.750826565333e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.894050310483e-12,        +2.753995252806e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.20000000e+02,        +2.883723577637e-12,        +2.759526944168e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.887621688681e-12,        +2.762820050443e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.22000000e+02,        +2.873361083007e-12,        +2.764509202646e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.877168122833e-12,        +2.767909949508e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.24000000e+02,        +2.859265094261e-12,        +2.765570552297e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.862966187285e-12,        +2.769059757699e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.26000000e+02,        +2.841839698057e-12,        +2.762654596049e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.845421764795e-12,        +2.766211197530e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.28000000e+02,        +2.821598300635e-12,        +2.755850813735e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.825050284989e-12,        +2.759452461986e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.30000000e+02,        +2.799138592792e-12,        +2.745385874232e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.802451608943e-12,        +2.749009557398e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.32000000e+02,        +2.775114377991e-12,        +2.731607920873e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.778281772664e-12,        +2.735230580339e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.34000000e+02,        +2.750206603310e-12,        +2.714965590068e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.753223935906e-12,        +2.718564692707e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.36000000e+02,        +2.725095750047e-12,        +2.695983845242e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.727960698880e-12,        +2.699537884456e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.38000000e+02,        +2.700437309790e-12,        +2.675238725381e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.703149516899e-12,        +2.678727632452e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.40000000e+02,        +2.676841496706e-12,        +2.653332864236e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.679402366140e-12,        +2.656738321028e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.42000000e+02,        +2.654857738356e-12,        +2.630873215572e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.657270203510e-12,        +2.634178868384e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.44000000e+02,        +2.634963938592e-12,        +2.608451917675e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.637232213410e-12,        +2.611643499175e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.46000000e+02,        +2.617560078421e-12,        +2.586630733501e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.619689405496e-12,        +2.589696104719e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.48000000e+02,        +2.602965440719e-12,        +2.565929074932e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.604961846946e-12,        +2.568858202330e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.50000000e+02,        +2.591418609474e-12,        +2.546815296375e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.593288677372e-12,        +2.549600180141e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.52000000e+02,        +2.583079381519e-12,        +2.529700734759e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.584830041994e-12,        +2.532335304129e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.54000000e+02,        +2.578031807169e-12,        +2.514935871846e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.579670157404e-12,        +2.517415861924e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.56000000e+02,        +2.576287713626e-12,        +2.502807982470e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.577820862250e-12,        +2.505130804963e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.58000000e+02,        +2.577790234276e-12,        +2.493539686870e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.579225174803e-12,        +2.495704304836e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.60000000e+02,        +2.582417047582e-12,        +2.487287926478e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.583760560448e-12,        +2.489294740723e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.62000000e+02,        +2.589983207878e-12,        +2.484143013735e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.591241790991e-12,        +2.485993766128e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.64000000e+02,        +2.600243618800e-12,        +2.484127555919e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.601423446382e-12,        +2.485825252600e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.66000000e+02,        +2.612895353569e-12,        +2.487195212160e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.614002262988e-12,        +2.488744067464e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.68000000e+02,        +2.627580160565e-12,        +2.493229405585e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.628619666737e-12,        +2.494634805479e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.70000000e+02,        +2.643887601992e-12,        +2.502042272443e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.644864938687e-12,        +2.503310754340e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.72000000e+02,        +2.661359349529e-12,        +2.513374278539e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.662279536347e-12,        +2.514513522503e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.74000000e+02,        +2.679495191559e-12,        +2.526895057859e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.680363124463e-12,        +2.527913882531e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.76000000e+02,        +2.697761277343e-12,        +2.542206111934e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.698581839341e-12,        +2.543114467019e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.78000000e+02,        +2.715601019181e-12,        +2.558846030255e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.716379206059e-12,        +2.559654976278e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.80000000e+02,        +2.732448882791e-12,        +2.576298829764e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.733189936848e-12,        +2.577020495220e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.82000000e+02,        +2.747747016498e-12,        +2.594005846431e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.748456559135e-12,        +2.594653352607e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.84000000e+02,        +2.760964313807e-12,        +2.611381335856e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.761648465930e-12,        +2.611968680679e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.86000000e+02,        +2.771617103441e-12,        +2.627831561592e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.772282581224e-12,        +2.628373456012e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.88000000e+02,        +2.779290268074e-12,        +2.642776701701e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.779944441135e-12,        +2.643288355329e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.90000000e+02,        +2.783657275402e-12,        +2.655674442389e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.784308175140e-12,        +2.656171299235e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.92000000e+02,        +2.784497434632e-12,        +2.666043727912e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.785153702682e-12,        +2.666541157767e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.94000000e+02,        +2.781708727370e-12,        +2.673486879757e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.782379497739e-12,        +2.673999835569e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.96000000e+02,        +2.775314832848e-12,        +2.677708253952e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.776009546267e-12,        +2.678250909812e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.98000000e+02,        +2.765465458433e-12,        +2.678527809051e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.766193613252e-12,        +2.679113196673e-12,        +0.000000000000e+00,        +0.000000000000e+00
 3.00000000e+02,        +2.752429734513e-12,        +2.675888398093e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.753200584547e-12,        +2.676528061455e-12,        +0.000000000000e+00,        +0.000000000000e+00
