        f (GHz),              E_elec[1] (J),               E_mag[1] (J),               E_cap[1] (J),               E_ind[1] (J),              E_elec[2] (J),               E_mag[2] (J),               E_cap[2] (J),               E_ind[2] (J)
 1.20000000e+02,        +2.608304638458e-12,        +2.369963679672e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.606093378646e-12,        +2.368919303711e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.22000000e+02,        +2.662287278118e-12,        +2.391740463521e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.659904589196e-12,        +2.390633998681e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.24000000e+02,        +2.721715991298e-12,        +2.423125109455e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.719157175140e-12,        +2.421944607203e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.26000000e+02,        +2.785651707817e-12,        +2.463802759113e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.782914306603e-12,        +2.462535162593e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.28000000e+02,        +2.852944223846e-12,        +2.513242673472e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.850028588776e-12,        +2.511874096178e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.30000000e+02,        +2.922197182025e-12,        +2.570642846259e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.919107082593e-12,        +2.569158971389e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.32000000e+02,        +2.991744397019e-12,        +2.634874236471e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.988487636821e-12,        +2.633260851199e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.34000000e+02,        +3.059646346953e-12,        +2.704433087526e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +3.056235331073e-12,        +2.702676756977e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.36000000e+02,        +3.123716868974e-12,        +2.777412862473e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +3.120169046156e-12,        +2.775501731648e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.38000000e+02,        +3.181589588186e-12,        +2.851509529778e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +3.177927673142e-12,        +2.849434217727e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.40000000e+02,        +3.230830281547e-12,        +2.924073906671e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +3.227082155764e-12,        +2.921828427962e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.42000000e+02,        +3.269094487406e-12,        +2.992221011211e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +3.265292688684e-12,        +2.989803630327e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.44000000e+02,        +3.294319487673e-12,        +3.052997948986e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +3.290500235376e-12,        +3.050411852010e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.46000000e+02,        +3.304928202225e-12,        +3.103599282456e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +3.301129967353e-12,        +3.100852947131e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.48000000e+02,        +3.300013094581e-12,        +3.141604743308e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +3.296274802766e-12,        +3.138711910953e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.50000000e+02,        +3.279465131503e-12,        +3.165203084557e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +3.275824164948e-12,        +3.162182286882e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.52000000e+02,        +3.244019159513e-12,        +3.173362710434e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +3.240509378151e-12,        +3.170236372844e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.54000000e+02,        +3.195202509673e-12,        +3.165917272383e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +3.191852523091e-12,        +3.162710486545e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.56000000e+02,        +3.135194042933e-12,        +3.143551455948e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +3.132025926283e-12,        +3.140290568487e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.58000000e+02,        +3.066619568486e-12,        +3.107693445268e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +3.063648137329e-12,        +3.104404631733e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.60000000e+02,        +2.992320537996e-12,        +3.060339011754e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.989553201288e-12,        +3.057046991201e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.62000000e+02,        +2.915133406391e-12,        +3.003842306124e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.912570529627e-12,        +3.000569309402e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.64000000e+02,        +2.837708509714e-12,        +2.940708481403e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.835344160946e-12,        +2.937473530297e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.66000000e+02,        +2.762384047756e-12,        +2.873415324395e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.760206975344e-12,        +2.870233824897e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.68000000e+02,        +2.691117555295e-12,        +2.804279319070e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.689112253794e-12,        +2.801162931246e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.70000000e+02,        +2.625467435789e-12,        +2.735370130964e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.623615184582e-12,        +2.732326854670e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.72000000e+02,        +2.566611921803e-12,        +2.668469014631e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.564891717898e-12,        +2.665503423340e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.74000000e+02,        +2.515391702471e-12,        +2.605061935015e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.513781044671e-12,        +2.602175494969e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.76000000e+02,        +2.472364053030e-12,        +2.546356772452e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.470839563895e-12,        +2.543548195864e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.78000000e+02,        +2.437859170334e-12,        +2.493314769128e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.436397063046e-12,        +2.490580363982e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.80000000e+02,        +2.412032469903e-12,        +2.446688267877e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.410608879795e-12,        +2.444022260090e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.82000000e+02,        +2.394909207389e-12,        +2.407058958901e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.393500414293e-12,        +2.404453773704e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.84000000e+02,        +2.386419709097e-12,        +2.374872790512e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.385002278819e-12,        +2.372319288495e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.86000000e+02,        +2.386424737819e-12,        +2.350469200096e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.384975610795e-12,        +2.347956869662e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.88000000e+02,        +2.394731208665e-12,        +2.334103348254e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.393227762541e-12,        +2.331620460680e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.90000000e+02,        +2.411098769217e-12,        +2.325960657314e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.409518880651e-12,        +2.323494393926e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.92000000e+02,        +2.435237827963e-12,        +2.326163270859e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.433559957815e-12,        +2.323699834362e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.94000000e+02,        +2.466799592715e-12,        +2.334768179178e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.465002918138e-12,        +2.332292903476e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.96000000e+02,        +2.505358685417e-12,        +2.351756812179e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.503423301967e-12,        +2.349254287204e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.98000000e+02,        +2.550389038006e-12,        +2.377016002298e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.548296254248e-12,        +2.374470232490e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.00000000e+02,        +2.601234145659e-12,        +2.410310486547e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.598966891116e-12,        +2.407705103498e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.02000000e+02,        +2.657073449516e-12,        +2.451247676553e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.654616812964e-12,        +2.448566227373e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.04000000e+02,        +2.716887704694e-12,        +2.499236401624e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.714229612374e-12,        +2.496462733970e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.06000000e+02,        +2.779427661375e-12,        +2.553442811004e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.776559692128e-12,        +2.550561572208e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.08000000e+02,        +2.843192123286e-12,        +2.612748602208e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.840110438547e-12,        +2.609745862117e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.10000000e+02,        +2.906423128294e-12,        +2.675719036405e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.903129468965e-12,        +2.672583030014e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.12000000e+02,        +2.967127043996e-12,        +2.740590345631e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.963629714739e-12,        +2.737312311676e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.14000000e+02,        +3.023129970007e-12,        +2.805287333285e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +3.019444698713e-12,        +2.801862399412e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.16000000e+02,        +3.072173092149e-12,        +2.867481159651e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +3.068323625736e-12,        +2.863909196736e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.18000000e+02,        +3.112047933445e-12,        +2.924693455317e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +3.108066221035e-12,        +2.920979798972e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.20000000e+02,        +3.140762998682e-12,        +2.974445545320e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +3.136688830484e-12,        +2.970601469880e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.22000000e+02,        +3.156723606118e-12,        +3.014441419378e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +3.152603627757e-12,        +3.010484257241e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.24000000e+02,        +3.158898558247e-12,        +3.042762442560e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +3.154784664040e-12,        +3.038715274848e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.26000000e+02,        +3.146944126461e-12,        +3.058044189513e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +3.142891337260e-12,        +3.053935090877e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.28000000e+02,        +3.121260125788e-12,        +3.059604700754e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +3.117324153281e-12,        +3.055465591239e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.30000000e+02,        +3.082964700560e-12,        +3.047500610114e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +3.079199463235e-12,        +3.043365833164e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.32000000e+02,        +3.033790822224e-12,        +3.022501628046e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +3.030246188775e-12,        +3.018406417922e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.34000000e+02,        +2.975923316322e-12,        +2.985990568438e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.972643306852e-12,        +2.981969580724e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.36000000e+02,        +2.911805523279e-12,        +2.939810167385e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.908827111266e-12,        +2.935896221929e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.38000000e+02,        +2.843946826304e-12,        +2.886085338739e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.841299380766e-12,        +2.882308474958e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.40000000e+02,        +2.774756834609e-12,        +2.827049085596e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.772462148660e-12,        +2.823435971036e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.42000000e+02,        +2.706422014080e-12,        +2.764893730074e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.704494801534e-12,        +2.761467409424e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.44000000e+02,        +2.640829753086e-12,        +2.701659674295e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.639278465239e-12,        +2.698439607605e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.46000000e+02,        +2.579536140202e-12,        +2.639164736520e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.578363956103e-12,        +2.636167055312e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.48000000e+02,        +2.523768457549e-12,        +2.578970261047e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.522974323053e-12,        +2.576208167272e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.50000000e+02,        +2.474451486326e-12,        +2.522376349870e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.474031108953e-12,        +2.519860590176e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.52000000e+02,        +2.432247283242e-12,        +2.470437354895e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.432194022445e-12,        +2.468176716101e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.54000000e+02,        +2.397600007285e-12,        +2.423989366083e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.397905627801e-12,        +2.421991152559e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.56000000e+02,        +2.370779725930e-12,        +2.383682957010e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.371435003016e-12,        +2.381953424120e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.58000000e+02,        +2.351921308864e-12,        +2.350016228611e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.352916488270e-12,        +2.348560956940e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.60000000e+02,        +2.341056238433e-12,        +2.323364810601e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.342381362037e-12,        +2.322189013091e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.62000000e+02,        +2.338136364412e-12,        +2.304006749662e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.339781476011e-12,        +2.303115508198e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.64000000e+02,        +2.343049367748e-12,        +2.292141097770e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.345004614065e-12,        +2.291539527782e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.66000000e+02,        +2.355626088763e-12,        +2.287899562175e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.357881729552e-12,        +2.287592904037e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.68000000e+02,        +2.375640046715e-12,        +2.291350877572e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.378186385941e-12,        +2.291344512517e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.70000000e+02,        +2.402799548852e-12,        +2.302497710141e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.405626796932e-12,        +2.302797096756e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.72000000e+02,        +2.436732866102e-12,        +2.321266003756e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.439830941776e-12,        +2.321876529181e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.74000000e+02,        +2.476967138520e-12,        +2.347486832917e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.480325418397e-12,        +2.348413571469e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.76000000e+02,        +2.522902058469e-12,        +2.380871139986e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.526509083097e-12,        +2.382118511481e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.78000000e+02,        +2.573780043892e-12,        +2.420978311185e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.577623191544e-12,        +2.422549632801e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.80000000e+02,        +2.628655609845e-12,        +2.467180479652e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.632720753306e-12,        +2.469077409493e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.82000000e+02,        +2.686367963565e-12,        +2.518625784869e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.690639130894e-12,        +2.520847663576e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.84000000e+02,        +2.745522362835e-12,        +2.574205521703e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.749981429903e-12,        +2.576748631208e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.86000000e+02,        +2.804487192166e-12,        +2.632531969977e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.809113641578e-12,        +2.635388745802e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.88000000e+02,        +2.861414514337e-12,        +2.691935263948e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.866185300289e-12,        +2.695093518256e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.90000000e+02,        +2.914291344860e-12,        +2.750488242953e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.919180904009e-12,        +2.753930476696e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.92000000e+02,        +2.961026335220e-12,        +2.806066961342e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.966006776835e-12,        +2.809769860155e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.94000000e+02,        +2.999571477471e-12,        +2.856450679454e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +3.004612969913e-12,        +2.860384892690e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.96000000e+02,        +3.028071109195e-12,        +2.899458513733e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +3.033142453717e-12,        +2.903588802244e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.98000000e+02,        +3.045022226690e-12,        +2.933111324911e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +3.050091576630e-12,        +2.937397127093e-12,        +0.000000000000e+00,        +0.000000000000e+00
 3.00000000e+02,        +3.049423287413e-12,        +2.955798929132e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +3.054458937430e-12,        +2.960195338063e-12,        +0.000000000000e+00,        +0.000000000000e+00
