        f (GHz),            V_inc[1][1] (V),            Re{V[1][1]} (V),            Im{V[1][1]} (V),            Re{V[2][1]} (V),            Im{V[2][1]} (V),            V_inc[2][2] (V),            Re{V[1][2]} (V),            Im{V[1][2]} (V),            Re{V[2][2]} (V),            Im{V[2][2]} (V)
 1.20000000e+02,        +7.071067811865e+00,        +2.769884722772e+00,        +3.073883262191e-01,        +1.734513993092e+00,        +1.069727373868e+00,        +7.071067811865e+00,        +1.734513993092e+00,        +1.069727373868e+00,        +2.758827113936e+00,        +3.060743985304e-01
 1.22000000e+02,        +7.071067811865e+00,        +2.874811462940e+00,        +2.561384555969e-01,        +1.851973134683e+00,        +9.064291793509e-01,        +7.071067811865e+00,        +1.851973134683e+00,        +9.064291793509e-01,        +2.863037047880e+00,        +2.553972823988e-01
 1.24000000e+02,        +7.071067811865e+00,        +2.969205019182e+00,        +1.830819957959e-01,        +1.953485490109e+00,        +7.232718374509e-01,        +7.071067811865e+00,        +1.953485490109e+00,        +7.232718374510e-01,        +2.956771223268e+00,        +1.830564465189e-01
 1.26000000e+02,        +7.071067811865e+00,        +3.047776330864e+00,        +9.017709203705e-02,        +2.034034992926e+00,        +5.220848543041e-01,        +7.071067811865e+00,        +2.034034992926e+00,        +5.220848543041e-01,        +3.034774536679e+00,        +9.100333072373e-02
 1.28000000e+02,        +7.071067811865e+00,        +3.105589816370e+00,        -1.899715939036e-02,        +2.088897587565e+00,        +3.063144395492e-01,        +7.071067811865e+00,        +2.088897587565e+00,        +3.063144395492e-01,        +3.092144924718e+00,        -1.719992723767e-02
 1.30000000e+02,        +7.071067811865e+00,        +3.138684183236e+00,        -1.393168107113e-01,        +2.114264979656e+00,        +8.095116840642e-02,        +7.071067811865e+00,        +2.114264979656e+00,        +8.095116840643e-02,        +3.124950294692e+00,        -1.364567531088e-01
 1.32000000e+02,        +7.071067811865e+00,        +3.144660270678e+00,        -2.644736910345e-01,        +2.107834393911e+00,        -1.478264895095e-01,        +7.071067811865e+00,        +2.107834393911e+00,        -1.478264895095e-01,        +3.130812408413e+00,        -2.604951517001e-01
 1.34000000e+02,        +7.071067811865e+00,        +3.123086260689e+00,        -3.875916938472e-01,        +2.069215254452e+00,        -3.732636777292e-01,        +7.071067811865e+00,        +2.069215254452e+00,        -3.732636777292e-01,        +3.109308999584e+00,        -3.824806356955e-01
 1.36000000e+02,        +7.071067811865e+00,        +3.075601290028e+00,        -5.019833350840e-01,        +2.000034341875e+00,        -5.887803937572e-01,        +7.071067811865e+00,        +2.000034341875e+00,        -5.887803937572e-01,        +3.062075999352e+00,        -4.957682676457e-01
 1.38000000e+02,        +7.071067811865e+00,        +3.005681027912e+00,        -6.018774711230e-01,        +1.903703283453e+00,        -7.886936633061e-01,        +7.071067811865e+00,        +1.903703283453e+00,        -7.886936633061e-01,        +2.992573825376e+00,        -5.946257035398e-01
 1.40000000e+02,        +7.071067811865e+00,        +2.918129333077e+00,        -6.829573611060e-01,        +1.784912468861e+00,        -9.687501767076e-01,        +7.071067811865e+00,        +1.784912468861e+00,        -9.687501767076e-01,        +2.905581615099e+00,        -6.747674703505e-01
 1.42000000e+02,        +7.071067811865e+00,        +2.818432839704e+00,        -7.426149140420e-01,        +1.648987968040e+00,        -1.126375404315e+00,        +7.071067811865e+00,        +1.648987968040e+00,        -1.126375404315e+00,        +2.806555508575e+00,        -7.336070303152e-01
 1.44000000e+02,        +7.071067811865e+00,        +2.712131424423e+00,        -7.799176836899e-01,        +1.501264047656e+00,        -1.260635652619e+00,        +7.071067811865e+00,        +1.501264047656e+00,        -1.260635652619e+00,        +2.701003000334e+00,        -7.702233681361e-01
 1.46000000e+02,        +7.071067811865e+00,        +2.604320554760e+00,        -7.953587484511e-01,        +1.346587028298e+00,        -1.371982839049e+00,        +7.071067811865e+00,        +1.346587028298e+00,        -1.371982839049e+00,        +2.593988580987e+00,        -7.851119247340e-01
 1.48000000e+02,        +7.071067811865e+00,        +2.499338973103e+00,        -7.904923313155e-01,        +1.189003886814e+00,        -1.461884330468e+00,        +7.071067811865e+00,        +1.189003886814e+00,        -1.461884330468e+00,        +2.489823693096e+00,        -7.798221568152e-01
 1.50000000e+02,        +7.071067811865e+00,        +2.400637304819e+00,        -7.675510922188e-01,        +1.031631372637e+00,        -1.532433237342e+00,        +7.071067811865e+00,        +1.031631372637e+00,        -1.532433237342e+00,        +2.391936521176e+00,        -7.565770638353e-01
 1.52000000e+02,        +7.071067811865e+00,        +2.310787408288e+00,        -7.291112632111e-01,        +8.766658302772e-01,        -1.586004843581e+00,        +7.071067811865e+00,        +8.766658302772e-01,        -1.586004843581e+00,        +2.302881613018e+00,        -7.179404086462e-01
 1.54000000e+02,        +7.071067811865e+00,        +2.231580560248e+00,        -6.778376575560e-01,        +7.254823449247e-01,        -1.624990791963e+00,        +7.071067811865e+00,        +7.254823449247e-01,        -1.624990791963e+00,        +2.224437710440e+00,        -6.665634160962e-01
 1.56000000e+02,        +7.071067811865e+00,        +2.164167586301e+00,        -6.163137222301e-01,        +5.787769721679e-01,        -1.651615859579e+00,        +7.071067811865e+00,        +5.787769721679e-01,        -1.651615859579e+00,        +2.157747179668e+00,        -6.050160415112e-01
 1.58000000e+02,        +7.071067811865e+00,        +2.109206615547e+00,        -5.469458964633e-01,        +4.367185221448e-01,        -1.667826319234e+00,        +7.071067811865e+00,        +4.367185221448e-01,        -1.667826319234e+00,        +2.103462939037e+00,        -5.356921038298e-01
 1.60000000e+02,        +7.071067811865e+00,        +2.066997464050e+00,        -4.719251155097e-01,        +2.990898762796e-01,        -1.675232537877e+00,        +7.071067811865e+00,        +2.990898762796e-01,        -1.675232537877e+00,        +2.061882031730e+00,        -4.607712070109e-01
 1.62000000e+02,        +7.071067811865e+00,        +2.037592291460e+00,        -3.932280181618e-01,        +1.654096968843e-01,        -1.675088304823e+00,        +7.071067811865e+00,        +1.654096968843e-01,        -1.675088304823e+00,        +2.033055565376e+00,        -3.822201044868e-01
 1.64000000e+02,        +7.071067811865e+00,        +2.020879225395e+00,        -3.126431382928e-01,        +3.503274851917e-02,        -1.668292315721e+00,        +7.071067811865e+00,        +3.503274851918e-02,        -1.668292315721e+00,        +2.016871743981e+00,        -3.018188728327e-01
 1.66000000e+02,        +7.071067811865e+00,        +2.016639555835e+00,        -2.318109202447e-01,        -9.276867775409e-02,        -1.655401154647e+00,        +7.071067811865e+00,        -9.276867775409e-02,        -1.655401154647e+00,        +2.013112597021e+00,        -2.212008013128e-01
 1.68000000e+02,        +7.071067811865e+00,        +2.024580770914e+00,        -1.522696052050e-01,        -2.187376877311e-01,        -1.636646895845e+00,        +7.071067811865e+00,        -2.187376877311e-01,        -1.636646895845e+00,        +2.021486665436e+00,        -1.418980915984e-01
 1.70000000e+02,        +7.071067811865e+00,        +2.044348022503e+00,        -7.550138851454e-02,        -3.435748406120e-01,        -1.611955667375e+00,        +7.071067811865e+00,        -3.435748406120e-01,        -1.611955667375e+00,        +2.041640216486e+00,        -6.538779819271e-02
 1.72000000e+02,        +7.071067811865e+00,        +2.075516276860e+00,        -2.974634751020e-03,        -4.678842706313e-01,        -1.580966155601e+00,        +7.071067811865e+00,        -4.678842706313e-01,        -1.580966155601e+00,        +2.073149226948e+00,        +6.866185248036e-03
 1.74000000e+02,        +7.071067811865e+00,        +2.117564937656e+00,        +6.382156745943e-02,        -5.921194459567e-01,        -1.543049225408e+00,        +7.071067811865e+00,        -5.921194459567e-01,        -1.543049225408e+00,        +2.115493909806e+00,        +7.337880135165e-02
 1.76000000e+02,        +7.071067811865e+00,        +2.169836515473e+00,        +1.233544697507e-01,        -7.165251830090e-01,        -1.497331750940e+00,        +7.071067811865e+00,        -7.165251830090e-01,        -1.497331750940e+00,        +2.168017350987e+00,        +1.326211188274e-01
 1.78000000e+02,        +7.071067811865e+00,        +2.231481286483e+00,        +1.740410673958e-01,        -8.410740739319e-01,        -1.442729483339e+00,        +7.071067811865e+00,        -8.410740739319e-01,        -1.442729483339e+00,        +2.229870196034e+00,        +1.830139511257e-01
 1.80000000e+02,        +7.071067811865e+00,        +2.301391131677e+00,        +2.142635318623e-01,        -9.653977198049e-01,        -1.377995256722e+00,        +7.071067811865e+00,        -9.653977198049e-01,        -1.377995256722e+00,        +2.299944578855e+00,        +2.229434864594e-01
 1.82000000e+02,        +7.071067811865e+00,        +2.378128121307e+00,        +2.424130656943e-01,        -1.088716317711e+00,        -1.301789751587e+00,        +7.071067811865e+00,        -1.088716317711e+00,        -1.301789751587e+00,        +2.376802859642e+00,        +2.508053100249e-01
 1.84000000e+02,        +7.071067811865e+00,        +2.459856991884e+00,        +2.569683009344e-01,        -1.209774327424e+00,        -1.212781808555e+00,        +7.071067811865e+00,        -1.209774327424e+00,        -1.212781808555e+00,        +2.458610319940e+00,        +2.650829207719e-01
 1.86000000e+02,        +7.071067811865e+00,        +2.544295173943e+00,        +2.566121746630e-01,        -1.326794892591e+00,        -1.109783052368e+00,        +7.071067811865e+00,        -1.326794892591e+00,        -1.109783052368e+00,        +2.543085467273e+00,        +2.644646505214e-01
 1.88000000e+02,        +7.071067811865e+00,        +2.628698543051e+00,        +2.403861014948e-01,        -1.437470519125e+00,        -9.919163853721e-01,        +7.071067811865e+00,        -1.437470519125e+00,        -9.919163853721e-01,        +2.627486103775e+00,        +2.479977748202e-01
 1.90000000e+02,        +7.071067811865e+00,        +2.709903782742e+00,        +2.078715793954e-01,        -1.539010448283e+00,        -8.588091277441e-01,        +7.071067811865e+00,        -1.539010448283e+00,        -8.588091277441e-01,        +2.708652011796e+00,        +2.152699229444e-01
 1.92000000e+02,        +7.071067811865e+00,        +2.784446556044e+00,        +1.593775748143e-01,        -1.628263618907e+00,        -7.107896992907e-01,        +7.071067811865e+00,        -1.628263618907e+00,        -7.107896992907e-01,        +2.783123397326e+00,        +1.665961162425e-01
 1.94000000e+02,        +7.071067811865e+00,        +2.848765870164e+00,        +9.609953871668e-02,        -1.701927403077e+00,        -5.490541669331e-01,        +7.071067811865e+00,        -1.701927403077e+00,        -5.490541669331e-01,        +2.847345404132e+00,        +1.031772955348e-01
 1.96000000e+02,        +7.071067811865e+00,        +2.899487809008e+00,        +2.020739271462e-02,        -1.756835163262e+00,        -3.757604118316e-01,        +7.071067811865e+00,        -1.756835163262e+00,        -3.757604118316e-01,        +2.897951799639e+00,        +2.718772426303e-02
 1.98000000e+02,        +7.071067811865e+00,        +2.933758332463e+00,        -6.517871869343e-02,        -1.790292264448e+00,        -1.940090840125e-01,        +7.071067811865e+00,        -1.790292264448e+00,        -1.940090840125e-01,        +2.932097479285e+00,        -5.824984701166e-02
 2.00000000e+02,        +7.071067811865e+00,        +2.949571798086e+00,        -1.561501694685e-01,        -1.800407189248e+00,        -7.686420135339e-03,        +7.071067811865e+00,        -1.800407189248e+00,        -7.686420135340e-03,        +2.947786440670e+00,        -1.492263950369e-01
 2.02000000e+02,        +7.071067811865e+00,        +2.946029166807e+00,        -2.483045741673e-01,        -1.786351765717e+00,        +1.788262676943e-01,        +7.071067811865e+00,        -1.786351765717e+00,        +1.788262676943e-01,        +2.944129249976e+00,        -2.413415852816e-01
 2.04000000e+02,        +7.071067811865e+00,        +2.923466151136e+00,        -3.371333879976e-01,        -1.748490861565e+00,        +3.610360841681e-01,        +7.071067811865e+00,        -1.748490861565e+00,        +3.610360841681e-01,        +2.921470380927e+00,        -3.300912983307e-01
 2.06000000e+02,        +7.071067811865e+00,        +2.883418522631e+00,        -4.184341925805e-01,        -1.688348885403e+00,        +5.347466444023e-01,        +7.071067811865e+00,        -1.688348885403e+00,        +5.347466444023e-01,        +2.881352795419e+00,        -4.112795222054e-01
 2.08000000e+02,        +7.071067811865e+00,        +2.828431304812e+00,        -4.886710900072e-01,        -1.608419949874e+00,        +6.964140580317e-01,        +7.071067811865e+00,        -1.608419949874e+00,        +6.964140580317e-01,        +2.826326628529e+00,        -4.813781062178e-01
 2.10000000e+02,        +7.071067811865e+00,        +2.761755871291e+00,        -5.452219558742e-01,        -1.511865830249e+00,        +8.433894572207e-01,        +7.071067811865e+00,        -1.511865830249e+00,        +8.433894572207e-01,        +2.759646076196e+00,        -5.377732569857e-01
 2.12000000e+02,        +7.071067811865e+00,        +2.687000337793e+00,        -5.864836109148e-01,        -1.402167200308e+00,        +9.740190407140e-01,        +7.071067811865e+00,        -1.402167200308e+00,        +9.740190407140e-01,        +2.684919875996e+00,        -5.788699801261e-01
 2.14000000e+02,        +7.071067811865e+00,        +2.607798465559e+00,        -6.118418154155e-01,        -1.282793446314e+00,        +1.087608435206e+00,        +7.071067811865e+00,        -1.282793446314e+00,        +1.087608435206e+00,        +2.605780534009e+00,        -6.040614869800e-01
 2.16000000e+02,        +7.071067811865e+00,        +2.527544700162e+00,        -6.215397246776e-01,        -1.156938779763e+00,        +1.184284879181e+00,        +7.071067811865e+00,        -1.156938779763e+00,        +1.184284879181e+00,        +2.525619821752e+00,        -6.135972660339e-01
 2.18000000e+02,        +7.071067811865e+00,        +2.449217819176e+00,        -6.164898979745e-01,        -1.027347259840e+00,        +1.264802157150e+00,        +7.071067811865e+00,        -1.027347259840e+00,        +1.264802157150e+00,        +2.447412915306e+00,        -6.083949172636e-01
 2.20000000e+02,        +7.071067811865e+00,        +2.375292665905e+00,        -5.980723036638e-01,        -8.962264063685e-01,        +1.330330541150e+00,        +7.071067811865e+00,        -8.962264063685e-01,        +1.330330541150e+00,        +2.373630575661e+00,        -5.898381573814e-01
 2.22000000e+02,        +7.071067811865e+00,        +2.307724251530e+00,        -5.679495753900e-01,        -7.652339764018e-01,        +1.382262804564e+00,        +7.071067811865e+00,        -7.652339764018e-01,        +1.382262804564e+00,        +2.306223607170e+00,        -5.595921970019e-01
 2.24000000e+02,        +7.071067811865e+00,        +2.247982104101e+00,        -5.279171886560e-01,        -6.355161788364e-01,        +1.422053805116e+00,        +7.071067811865e+00,        -6.355161788364e-01,        +1.422053805116e+00,        +2.246657457270e+00,        -5.194541040047e-01
 2.26000000e+02,        +7.071067811865e+00,        +2.197113085881e+00,        -4.797945198280e-01,        -5.077760676219e-01,        +1.451099470404e+00,        +7.071067811865e+00,        -5.077760676219e-01,        +1.451099470404e+00,        +2.195975185066e+00,        -4.712440700671e-01
 2.28000000e+02,        +7.071067811865e+00,        +2.155814982210e+00,        -4.253547573617e-01,        -3.823550778179e-01,        +1.470653105247e+00,        +7.071067811865e+00,        -3.823550778179e-01,        +1.470653105247e+00,        +2.154871119501e+00,        -4.167355189224e-01
 2.30000000e+02,        +7.071067811865e+00,        +2.124508416091e+00,        -3.662873592887e-01,        -2.593160811342e-01,        +1.481772790662e+00,        +7.071067811865e+00,        -2.593160811342e-01,        +1.481772790662e+00,        +2.123762782619e+00,        -3.576177321996e-01
 2.32000000e+02,        +7.071067811865e+00,        +2.103399460696e+00,        -3.041852797491e-01,        -1.385213320616e-01,        +1.485292367456e+00,        +7.071067811865e+00,        -1.385213320616e-01,        +1.485292367456e+00,        +2.102853470188e+00,        -2.954832074375e-01
 2.34000000e+02,        +7.071067811865e+00,        +2.092529006697e+00,        -2.405494137859e-01,        -1.970253965274e-02,        +1.481809012803e+00,        +7.071067811865e+00,        -1.970253965274e-02,        +1.481809012803e+00,        +2.092181563338e+00,        -2.318321958002e-01
 2.36000000e+02,        +7.071067811865e+00,        +2.091807398732e+00,        -1.768037122886e-01,        +9.747708688510e-02,        +1.471681836084e+00,        +7.071067811865e+00,        +9.747708688510e-02,        +1.471681836084e+00,        +2.091655098427e+00,        -1.680878732495e-01
 2.38000000e+02,        +7.071067811865e+00,        +2.101034301707e+00,        -1.143155767247e-01,        +2.133674385767e-01,        +1.455037652713e+00,        +7.071067811865e+00,        +2.133674385767e-01,        +1.455037652713e+00,        +2.101071565458e+00,        -1.056167581989e-01
 2.40000000e+02,        +7.071067811865e+00,        +2.119904516914e+00,        -5.441710864493e-02,        +3.282806730624e-01,        +1.431781821899e+00,        +7.071067811865e+00,        +3.282806730624e-01,        +1.431781821899e+00,        +2.120123662409e+00,        -4.574995434179e-02
 2.42000000e+02,        +7.071067811865e+00,        +2.148000864545e+00,        +1.576584434817e-03,        +4.424427865487e-01,        +1.401613617290e+00,        +7.071067811865e+00,        +4.424427865487e-01,        +1.401613617290e+00,        +2.148392128212e+00,        +1.019857615283e-02
 2.44000000e+02,        +7.071067811865e+00,        +2.184775567581e+00,        +5.235554816677e-02,        +5.559458375683e-01,        +1.364046991436e+00,        +7.071067811865e+00,        +5.559458375683e-01,        +1.364046991436e+00,        +2.185327095173e+00,        +6.092022688546e-02
 2.46000000e+02,        +7.071067811865e+00,        +2.229522048791e+00,        +9.661311473663e-02,        +6.686999129519e-01,        +1.318438765770e+00,        +7.071067811865e+00,        +6.686999129519e-01,        +1.318438765770e+00,        +2.230219878720e+00,        +1.051099539858e-01
 2.48000000e+02,        +7.071067811865e+00,        +2.281339873831e+00,        +1.330576047773e-01,        +7.803852159443e-01,        +1.264027155880e+00,        +7.071067811865e+00,        +7.803852159443e-01,        +1.264027155880e+00,        +2.282167944109e+00,        +1.414780641031e-01
 2.50000000e+02,        +7.071067811865e+00,        +2.339096857492e+00,        +1.604411203340e-01,        +8.904064094234e-01,        +1.199983972317e+00,        +7.071067811865e+00,        +8.904064094233e-01,        +1.199983972317e+00,        +2.340037073950e+00,        +1.687790979629e-01
 2.52000000e+02,        +7.071067811865e+00,        +2.401394103950e+00,        +1.776083789612e-01,        +9.978535209895e-01,        +1.125483561956e+00,        +7.071067811865e+00,        +9.978535209895e-01,        +1.125483561956e+00,        +2.402426513339e+00,        +1.858607477429e-01
 2.54000000e+02,        +7.071067811865e+00,        +2.466541796710e+00,        +1.835670576202e-01,        +1.101476113777e+00,        +1.039790232869e+00,        +7.071067811865e+00,        +1.101476113777e+00,        +1.039790232869e+00,        +2.467644911316e+00,        +1.917342607322e-01
 2.56000000e+02,        +7.071067811865e+00,        +2.532555438824e+00,        +1.775783372971e-01,        +1.199679594031e+00,        +9.423631989803e-01,        +7.071067811865e+00,        +1.199679594031e+00,        +9.423631989803e-01,        +2.533706756642e+00,        +1.856649998671e-01
 2.58000000e+02,        +7.071067811865e+00,        +2.597183191215e+00,        +1.592620738187e-01,        +1.290553692543e+00,        +8.329738334094e-01,        +7.071067811865e+00,        +1.290553692543e+00,        +8.329738334094e-01,        +2.598359944235e+00,        +1.672775640594e-01
 2.60000000e+02,        +7.071067811865e+00,        +2.657973923529e+00,        +1.287055314637e-01,        +1.371942288758e+00,        +7.118245198384e-01,        +7.071067811865e+00,        +1.371942288758e+00,        +7.118245198384e-01,        +2.659154063634e+00,        +1.366643842465e-01
 2.62000000e+02,        +7.071067811865e+00,        +2.712391540520e+00,        +8.655888989058e-02,        +1.441559817651e+00,        +5.796526419177e-01,        +7.071067811865e+00,        +1.441559817651e+00,        +5.796526419177e-01,        +2.713554937143e+00,        +9.448099329145e-02
 2.64000000e+02,        +7.071067811865e+00,        +2.757973568273e+00,        +3.409657536228e-02,        +1.497152012153e+00,        +4.377990653171e-01,        +7.071067811865e+00,        +1.497152012153e+00,        +4.377990653171e-01,        +2.759103347534e+00,        +4.200702414447e-02
 2.66000000e+02,        +7.071067811865e+00,        +2.792521551838e+00,        -2.677681681536e-02,        +1.536688371591e+00,        +2.882201594724e-01,        +7.071067811865e+00,        +1.536688371591e+00,        +2.882201594724e-01,        +2.793605461369e+00,        -1.884827131544e-02
 2.68000000e+02,        +7.071067811865e+00,        +2.814299822392e+00,        -9.359169625556e-02,        +1.558562811227e+00,        +1.334279311513e-01,        +7.071067811865e+00,        +1.558562811227e+00,        +1.334279311513e-01,        +2.815331471883e+00,        -8.561162134162e-02
 2.70000000e+02,        +7.071067811865e+00,        +2.822211290653e+00,        -1.634536824205e-01,        +1.561771097950e+00,        -2.364542456462e-02,        +7.071067811865e+00,        +1.561771097950e+00,        -2.364542456462e-02,        +2.823191108612e+00,        -1.553863195858e-01
 2.72000000e+02,        +7.071067811865e+00,        +2.815917884588e+00,        -2.332469647095e-01,        +1.546032685003e+00,        -1.798464621212e-01,        +7.071067811865e+00,        +1.546032685003e+00,        -1.798464621212e-01,        +2.816853655861e+00,        -2.250558517159e-01
 2.74000000e+02,        +7.071067811865e+00,        +2.795881075185e+00,        -2.998736157457e-01,        +1.511832424542e+00,        -3.320355192713e-01,        +7.071067811865e+00,        +1.511832424542e+00,        -3.320355192713e-01,        +2.796787980759e+00,        -2.915233085518e-01
 2.76000000e+02,        +7.071067811865e+00,        +2.763313349411e+00,        -3.604921401144e-01,        +1.460373082834e+00,        -4.773209690313e-01,        +7.071067811865e+00,        +1.460373082834e+00,        -4.773209690313e-01,        +2.764213507735e+00,        -3.519498477269e-01
 2.78000000e+02,        +7.071067811865e+00,        +2.720049956061e+00,        -4.127184828770e-01,        +1.393448068917e+00,        -6.132557846403e-01,        +7.071067811865e+00,        +1.393448068917e+00,        -6.132557846403e-01,        +2.720971543437e+00,        -4.039554474424e-01
 2.80000000e+02,        +7.071067811865e+00,        +2.668365810918e+00,        -4.547622020567e-01,        +1.313259358216e+00,        -7.379690167224e-01,        +7.071067811865e+00,        +1.313259358216e+00,        -7.379690167224e-01,        +2.669341896774e+00,        -4.457547092586e-01
 2.82000000e+02,        +7.071067811865e+00,        +2.610770435533e+00,        -4.854859751094e-01,        +1.222213586530e+00,        -8.502202620744e-01,        +7.071067811865e+00,        +1.222213586530e+00,        -8.502202620744e-01,        +2.611837693664e+00,        -4.762159500247e-01
 2.84000000e+02,        +7.071067811865e+00,        +2.549812789887e+00,        -5.043926922876e-01,        +1.122728285294e+00,        -9.493812904354e-01,        +7.071067811865e+00,        +1.122728285294e+00,        -9.493812904354e-01,        +2.551010237462e+00,        -4.948479039049e-01
 2.86000000e+02,        +7.071067811865e+00,        +2.487919778902e+00,        -5.115564040967e-01,        +1.017072168476e+00,        -1.035361007332e+00,        +7.071067811865e+00,        +1.017072168476e+00,        -1.035361007332e+00,        +2.489287659993e+00,        -5.017303524829e-01
 2.88000000e+02,        +7.071067811865e+00,        +2.427280896792e+00,        -5.075190445352e-01,        +9.072520995286e-01,        -1.108495582829e+00,        +7.071067811865e+00,        +9.072520995286e-01,        -1.108495582829e+00,        +2.428859780059e+00,        -4.974106312487e-01
 2.90000000e+02,        +7.071067811865e+00,        +2.369780706944e+00,        -4.931744704044e-01,        +7.949486498079e-01,        -1.169425198722e+00,        +7.071067811865e+00,        +7.949486498079e-01,        -1.169425198722e+00,        +2.371610820722e+00,        -4.827875564732e-01
 2.92000000e+02,        +7.071067811865e+00,        +2.316973053418e+00,        -4.696569378889e-01,        +6.814944219938e-01,        -1.218974465264e+00,        +7.071067811865e+00,        +6.814944219938e-01,        -1.218974465264e+00,        +2.319093844388e+00,        -4.589998809156e-01
 2.94000000e+02,        +7.071067811865e+00,        +2.270086793656e+00,        -4.382450866665e-01,        +5.678852817034e-01,        -1.258047544867e+00,        +7.071067811865e+00,        +5.678852817034e-01,        -1.258047544867e+00,        +2.272536670781e+00,        -4.273303272550e-01
 2.96000000e+02,        +7.071067811865e+00,        +2.230051911036e+00,        -4.002867157443e-01,        +4.548137955557e-01,        -1.287543297881e+00,        +7.071067811865e+00,        +4.548137955557e-01,        -1.287543297881e+00,        +2.232868123660e+00,        -3.891304600627e-01
 2.98000000e+02,        +7.071067811865e+00,        +2.197536024890e+00,        -3.571451565062e-01,        +3.427154253331e-01,        -1.308291384993e+00,        +7.071067811865e+00,        +3.427154253331e-01,        -1.308291384993e+00,        +2.200754620119e+00,        -3.457671806102e-01
 3.00000000e+02,        +7.071067811865e+00,        +2.172983469538e+00,        -3.101651579863e-01,        +2.318202741634e-01,        -1.321007513311e+00,        +7.071067811865e+00,        +2.318202741634e-01,        -1.321007513311e+00,        +2.176639275658e+00,        -2.985887423315e-01
