        f (GHz),            I_inc[1][1] (A),            Re{I[1][1]} (A),            Im{I[1][1]} (A),            Re{I[2][1]} (A),            Im{I[2][1]} (A),            I_inc[2][2] (A),            Re{I[1][2]} (A),            Im{I[1][2]} (A),            Re{I[2][2]} (A),            Im{I[2][2]} (A)
 1.58000000e+02,        +1.414213562373e-01,        +4.218413231094e-02,        -1.093891792927e-02,        +8.734370442896e-03,        -3.335652638469e-02,        +1.414213562373e-01,        +8.734370442896e-03,        -3.335652638469e-02,        +4.206925878075e-02,        -1.071384207660e-02
 1.60000000e+02,        +1.414213562373e-01,        +4.133994928100e-02,        -9.438502310194e-03,        +5.981797525591e-03,        -3.350465075753e-02,        +1.414213562373e-01,        +5.981797525591e-03,        -3.350465075753e-02,        +4.123764063460e-02,        -9.215424140219e-03
 1.62000000e+02,        +1.414213562373e-01,        +4.075184582920e-02,        -7.864560363236e-03,        +3.308193937687e-03,        -3.350176609645e-02,        +1.414213562373e-01,        +3.308193937687e-03,        -3.350176609645e-02,        +4.066111130751e-02,        -7.644402089737e-03
 1.64000000e+02,        +1.414213562373e-01,        +4.041758450789e-02,        -6.252862765856e-03,        +7.006549703834e-04,        -3.336584631443e-02,        +1.414213562373e-01,        +7.006549703835e-04,        -3.336584631443e-02,        +4.033743487962e-02,        -6.036377456655e-03
 1.66000000e+02,        +1.414213562373e-01,        +4.033279111670e-02,        -4.636218404895e-03,        -1.855373555082e-03,        -3.310802309294e-02,        +1.414213562373e-01,        -1.855373555082e-03,        -3.310802309294e-02,        +4.026225194042e-02,        -4.424016026256e-03
 1.68000000e+02,        +1.414213562373e-01,        +4.049161541828e-02,        -3.045392104100e-03,        -4.374753754622e-03,        -3.273293791690e-02,        +1.414213562373e-01,        -4.374753754622e-03,        -3.273293791690e-02,        +4.042973330872e-02,        -2.837961831968e-03
 1.70000000e+02,        +1.414213562373e-01,        +4.088696045007e-02,        -1.510027770291e-03,        -6.871496812241e-03,        -3.223911334750e-02,        +1.414213562373e-01,        -6.871496812241e-03,        -3.223911334750e-02,        +4.083280432971e-02,        -1.307755963854e-03
 1.72000000e+02,        +1.414213562373e-01,        +4.151032553720e-02,        -5.949269502041e-05,        -9.357685412626e-03,        -3.161932311201e-02,        +1.414213562373e-01,        -9.357685412626e-03,        -3.161932311201e-02,        +4.146298453895e-02,        +1.373237049607e-04
 1.74000000e+02,        +1.414213562373e-01,        +4.235129875311e-02,        +1.276431349189e-03,        -1.184238891913e-02,        -3.086098450816e-02,        +1.414213562373e-01,        -1.184238891913e-02,        -3.086098450816e-02,        +4.230987819611e-02,        +1.467576027033e-03
 1.76000000e+02,        +1.414213562373e-01,        +4.339673030945e-02,        +2.467089395013e-03,        -1.433050366018e-02,        -2.994663501879e-02,        +1.414213562373e-01,        -1.433050366018e-02,        -2.994663501879e-02,        +4.336034701975e-02,        +2.652422376549e-03
 1.78000000e+02,        +1.414213562373e-01,        +4.462962572967e-02,        +3.480821347916e-03,        -1.682148147864e-02,        -2.885458966678e-02,        +1.414213562373e-01,        -1.682148147864e-02,        -2.885458966678e-02,        +4.459740392069e-02,        +3.660279022513e-03
 1.80000000e+02,        +1.414213562373e-01,        +4.602782263354e-02,        +4.285270637245e-03,        -1.930795439610e-02,        -2.755990513444e-02,        +1.414213562373e-01,        -1.930795439610e-02,        -2.755990513444e-02,        +4.599889157709e-02,        +4.458869729188e-03
 1.82000000e+02,        +1.414213562373e-01,        +4.756256242614e-02,        +4.848261313886e-03,        -2.177432635422e-02,        -2.603579503174e-02,        +1.414213562373e-01,        -2.177432635422e-02,        -2.603579503174e-02,        +4.753605719285e-02,        +5.016106200498e-03
 1.84000000e+02,        +1.414213562373e-01,        +4.919713983768e-02,        +5.139366018687e-03,        -2.419548654848e-02,        -2.425563617110e-02,        +1.414213562373e-01,        -2.419548654848e-02,        -2.425563617110e-02,        +4.917220639880e-02,        +5.301658415438e-03
 1.86000000e+02,        +1.414213562373e-01,        +5.088590347886e-02,        +5.132243493261e-03,        -2.653589785181e-02,        -2.219566104737e-02,        +1.414213562373e-01,        -2.653589785181e-02,        -2.219566104737e-02,        +5.086170934546e-02,        +5.289293010428e-03
 1.88000000e+02,        +1.414213562373e-01,        +5.257397086102e-02,        +4.807722029897e-03,        -2.874941038251e-02,        -1.983832770744e-02,        +1.414213562373e-01,        -2.874941038251e-02,        -1.983832770744e-02,        +5.254972207551e-02,        +4.959955496404e-03
 1.90000000e+02,        +1.414213562373e-01,        +5.419807565484e-02,        +4.157431587908e-03,        -3.078020896566e-02,        -1.717618255488e-02,        +1.414213562373e-01,        -3.078020896566e-02,        -1.717618255488e-02,        +5.417304023592e-02,        +4.305398458887e-03
 1.92000000e+02,        +1.414213562373e-01,        +5.568893112089e-02,        +3.187551496286e-03,        -3.256527237814e-02,        -1.421579398581e-02,        +1.414213562373e-01,        -3.256527237814e-02,        -1.421579398581e-02,        +5.566246794652e-02,        +3.331922324849e-03
 1.94000000e+02,        +1.414213562373e-01,        +5.697531740328e-02,        +1.921990774334e-03,        -3.403854806153e-02,        -1.098108333866e-02,        +1.414213562373e-01,        -3.403854806153e-02,        -1.098108333866e-02,        +5.694690808264e-02,        +2.063545910696e-03
 1.96000000e+02,        +1.414213562373e-01,        +5.798975618016e-02,        +4.041478542923e-04,        -3.513670326524e-02,        -7.515208236631e-03,        +1.414213562373e-01,        -3.513670326524e-02,        -7.515208236631e-03,        +5.795903599277e-02,        +5.437544852606e-04
 1.98000000e+02,        +1.414213562373e-01,        +5.867516664926e-02,        -1.303574373869e-03,        -3.580584528895e-02,        -3.880181680251e-03,        +1.414213562373e-01,        -3.580584528895e-02,        -3.880181680251e-03,        +5.864194958570e-02,        -1.164996940233e-03
 2.00000000e+02,        +1.414213562373e-01,        +5.899143596172e-02,        -3.123003389370e-03,        -3.600814378495e-02,        -1.537284027068e-04,        +1.414213562373e-01,        -3.600814378495e-02,        -1.537284027068e-04,        +5.895572881340e-02,        -2.984527900738e-03
 2.02000000e+02,        +1.414213562373e-01,        +5.892058333614e-02,        -4.966091483346e-03,        -3.572703531434e-02,        +3.576525353887e-03,        +1.414213562373e-01,        -3.572703531434e-02,        +3.576525353887e-03,        +5.888258499951e-02,        -4.826831705633e-03
 2.04000000e+02,        +1.414213562373e-01,        +5.846932302272e-02,        -6.742667759953e-03,        -3.496981723130e-02,        +7.220721683363e-03,        +1.414213562373e-01,        -3.496981723130e-02,        +7.220721683363e-03,        +5.842940761853e-02,        -6.601825966615e-03
 2.06000000e+02,        +1.414213562373e-01,        +5.766837045262e-02,        -8.368683851609e-03,        -3.376697770806e-02,        +1.069493288805e-02,        +1.414213562373e-01,        -3.376697770806e-02,        +1.069493288805e-02,        +5.762705590838e-02,        -8.225590444108e-03
 2.08000000e+02,        +1.414213562373e-01,        +5.656862609623e-02,        -9.773421800144e-03,        -3.216839899747e-02,        +1.392828116063e-02,        +1.414213562373e-01,        -3.216839899747e-02,        +1.392828116063e-02,        +5.652653257058e-02,        -9.627562124356e-03
 2.10000000e+02,        +1.414213562373e-01,        +5.523511742582e-02,        -1.090443911748e-02,        -3.023731660498e-02,        +1.686778914441e-02,        +1.414213562373e-01,        -3.023731660498e-02,        +1.686778914441e-02,        +5.519292152392e-02,        -1.075546513971e-02
 2.12000000e+02,        +1.414213562373e-01,        +5.374000675587e-02,        -1.172967221830e-02,        -2.804334400617e-02,        +1.948038081428e-02,        +1.414213562373e-01,        -2.804334400617e-02,        +1.948038081428e-02,        +5.369839751992e-02,        -1.157739960252e-02
 2.14000000e+02,        +1.414213562373e-01,        +5.215596931118e-02,        -1.223683630831e-02,        -2.565586892627e-02,        +2.175216870412e-02,        +1.414213562373e-01,        -2.565586892627e-02,        +2.175216870412e-02,        +5.211561068018e-02,        -1.208122973960e-02
 2.16000000e+02,        +1.414213562373e-01,        +5.055089400323e-02,        -1.243079449355e-02,        -2.313877559527e-02,        +2.368569758361e-02,        +1.414213562373e-01,        -2.313877559527e-02,        +2.368569758361e-02,        +5.051239643503e-02,        -1.227194532068e-02
 2.18000000e+02,        +1.414213562373e-01,        +4.898435638352e-02,        -1.232979795949e-02,        -2.054694519680e-02,        +2.529604314300e-02,        +1.414213562373e-01,        -2.054694519680e-02,        +2.529604314300e-02,        +4.894825830612e-02,        -1.216789834527e-02
 2.20000000e+02,        +1.414213562373e-01,        +4.750585331809e-02,        -1.196144607328e-02,        -1.792452812737e-02,        +2.660661082300e-02,        +1.414213562373e-01,        -1.792452812737e-02,        +2.660661082300e-02,        +4.747261151322e-02,        -1.179676314763e-02
 2.22000000e+02,        +1.414213562373e-01,        +4.615448503060e-02,        -1.135899150780e-02,        -1.530467952804e-02,        +2.764525609129e-02,        +1.414213562373e-01,        -1.530467952804e-02,        +2.764525609128e-02,        +4.612447214340e-02,        -1.119184394004e-02
 2.24000000e+02,        +1.414213562373e-01,        +4.495964208202e-02,        -1.055834377312e-02,        -1.271032357673e-02,        +2.844107610233e-02,        +1.414213562373e-01,        -1.271032357673e-02,        +2.844107610233e-02,        +4.493314914541e-02,        -1.038908208009e-02
 2.26000000e+02,        +1.414213562373e-01,        +4.394226171763e-02,        -9.595890396561e-03,        -1.015552135244e-02,        +2.902198940809e-02,        +1.414213562373e-01,        -1.015552135244e-02,        +2.902198940809e-02,        +4.391950370131e-02,        -9.424881401343e-03
 2.28000000e+02,        +1.414213562373e-01,        +4.311629964419e-02,        -8.507095147234e-03,        -7.647101556357e-03,        +2.941306210494e-02,        +1.414213562373e-01,        -7.647101556357e-03,        +2.941306210494e-02,        +4.309742239002e-02,        -8.334710378449e-03
 2.30000000e+02,        +1.414213562373e-01,        +4.249016832181e-02,        -7.325747185775e-03,        -5.186321622684e-03,        +2.963545581325e-02,        +1.414213562373e-01,        -5.186321622684e-03,        +2.963545581325e-02,        +4.247525565239e-02,        -7.152354643992e-03
 2.32000000e+02,        +1.414213562373e-01,        +4.206798921392e-02,        -6.083705594981e-03,        -2.770426641233e-03,        +2.970584734912e-02,        +1.414213562373e-01,        -2.770426641233e-03,        +2.970584734912e-02,        +4.205706940375e-02,        -5.909664148750e-03
 2.34000000e+02,        +1.414213562373e-01,        +4.185058013395e-02,        -4.810988275718e-03,        -3.940507930548e-04,        +2.963618025607e-02,        +1.414213562373e-01,        -3.940507930547e-04,        +2.963618025607e-02,        +4.184363126675e-02,        -4.636643916003e-03
 2.36000000e+02,        +1.414213562373e-01,        +4.183614797465e-02,        -3.536074245772e-03,        +1.949541737702e-03,        +2.943363672167e-02,        +1.414213562373e-01,        +1.949541737702e-03,        +2.943363672167e-02,        +4.183310196854e-02,        -3.361757464989e-03
 2.38000000e+02,        +1.414213562373e-01,        +4.202068603414e-02,        -2.286311534494e-03,        +4.267348771534e-03,        +2.910075305425e-02,        +1.414213562373e-01,        +4.267348771534e-03,        +2.910075305425e-02,        +4.202143130915e-02,        -2.112335163978e-03
 2.40000000e+02,        +1.414213562373e-01,        +4.239809033827e-02,        -1.088342172899e-03,        +6.565613461248e-03,        +2.863563643798e-02,        +1.414213562373e-01,        +6.565613461248e-03,        +2.863563643798e-02,        +4.240247324817e-02,        -9.149990868357e-04
 2.42000000e+02,        +1.414213562373e-01,        +4.296001729091e-02,        +3.153168869633e-05,        +8.848855730974e-03,        +2.803227234580e-02,        +1.414213562373e-01,        +8.848855730974e-03,        +2.803227234580e-02,        +4.296784256424e-02,        +2.039715230566e-04
 2.44000000e+02,        +1.414213562373e-01,        +4.369551135162e-02,        +1.047110963335e-03,        +1.111891675137e-02,        +2.728093982872e-02,        +1.414213562373e-01,        +1.111891675137e-02,        +2.728093982872e-02,        +4.370654190345e-02,        +1.218404537709e-03
 2.46000000e+02,        +1.414213562373e-01,        +4.459044097582e-02,        +1.932262294733e-03,        +1.337399825904e-02,        +2.636877531540e-02,        +1.414213562373e-01,        +1.337399825904e-02,        +2.636877531540e-02,        +4.460439757441e-02,        +2.102199079716e-03
 2.48000000e+02,        +1.414213562373e-01,        +4.562679747661e-02,        +2.661152095547e-03,        +1.560770431889e-02,        +2.528054311761e-02,        +1.414213562373e-01,        +1.560770431889e-02,        +2.528054311760e-02,        +4.564335888218e-02,        +2.829561282061e-03
 2.50000000e+02,        +1.414213562373e-01,        +4.678193714984e-02,        +3.208822406680e-03,        +1.780812818847e-02,        +2.399967944634e-02,        +1.414213562373e-01,        +1.780812818847e-02,        +2.399967944634e-02,        +4.680074147900e-02,        +3.375581959259e-03
 2.52000000e+02,        +1.414213562373e-01,        +4.802788207900e-02,        +3.552167579223e-03,        +1.995707041979e-02,        +2.250967123912e-02,        +1.414213562373e-01,        +1.995707041979e-02,        +2.250967123912e-02,        +4.804853026677e-02,        +3.717214954858e-03
 2.54000000e+02,        +1.414213562373e-01,        +4.933083593420e-02,        +3.671341152405e-03,        +2.202952227554e-02,        +2.079580465738e-02,        +1.414213562373e-01,        +2.202952227554e-02,        +2.079580465738e-02,        +4.935289822631e-02,        +3.834685214644e-03
 2.56000000e+02,        +1.414213562373e-01,        +5.065110877649e-02,        +3.551566745943e-03,        +2.399359188062e-02,        +1.884726397961e-02,        +1.414213562373e-01,        +2.399359188062e-02,        +1.884726397961e-02,        +5.067413513283e-02,        +3.713299997343e-03
 2.58000000e+02,        +1.414213562373e-01,        +5.194366382430e-02,        +3.185241476375e-03,        +2.581107385087e-02,        +1.665947666819e-02,        +1.414213562373e-01,        +2.581107385087e-02,        +1.665947666819e-02,        +5.196719888470e-02,        +3.345551281189e-03
 2.60000000e+02,        +1.414213562373e-01,        +5.315947847058e-02,        +2.574110629273e-03,        +2.743884577517e-02,        +1.423649039677e-02,        +1.414213562373e-01,        +2.743884577517e-02,        +1.423649039677e-02,        +5.318308127269e-02,        +2.733287684929e-03
 2.62000000e+02,        +1.414213562373e-01,        +5.424783081039e-02,        +1.731177797812e-03,        +2.883119635302e-02,        +1.159305283835e-02,        +1.414213562373e-01,        +2.883119635302e-02,        +1.159305283835e-02,        +5.427109874286e-02,        +1.889619865829e-03
 2.64000000e+02,        +1.414213562373e-01,        +5.515947136546e-02,        +6.819315072455e-04,        +2.994304024306e-02,        +8.755981306343e-03,        +1.414213562373e-01,        +2.994304024306e-02,        +8.755981306343e-03,        +5.518206695068e-02,        +8.401404828895e-04
 2.66000000e+02,        +1.414213562373e-01,        +5.585043103676e-02,        -5.355363363071e-04,        +3.073376743181e-02,        +5.764403189448e-03,        +1.414213562373e-01,        +3.073376743181e-02,        +5.764403189448e-03,        +5.587210922738e-02,        -3.769654263088e-04
 2.68000000e+02,        +1.414213562373e-01,        +5.628599644783e-02,        -1.871833925111e-03,        +3.117125622454e-02,        +2.668558623027e-03,        +1.414213562373e-01,        +3.117125622454e-02,        +2.668558623027e-03,        +5.630662943766e-02,        -1.712232426832e-03
 2.70000000e+02,        +1.414213562373e-01,        +5.644422581305e-02,        -3.269073648409e-03,        +3.123542195900e-02,        -4.729084912924e-04,        +1.414213562373e-01,        +3.123542195900e-02,        -4.729084912924e-04,        +5.646382217224e-02,        -3.107726391715e-03
 2.72000000e+02,        +1.414213562373e-01,        +5.631835769176e-02,        -4.664939294190e-03,        +3.092065370005e-02,        -3.596929242424e-03,        +1.414213562373e-01,        +3.092065370005e-02,        -3.596929242424e-03,        +5.633707311723e-02,        -4.501117034319e-03
 2.74000000e+02,        +1.414213562373e-01,        +5.591762150371e-02,        -5.997472314915e-03,        +3.023664849083e-02,        -6.640710385426e-03,        +1.414213562373e-01,        +3.023664849083e-02,        -6.640710385426e-03,        +5.593575961517e-02,        -5.830466171036e-03
 2.76000000e+02,        +1.414213562373e-01,        +5.526626698821e-02,        -7.209842802288e-03,        +2.920746165667e-02,        -9.546419380625e-03,        +1.414213562373e-01,        +2.920746165667e-02,        -9.546419380625e-03,        +5.528427015469e-02,        -7.038996954538e-03
 2.78000000e+02,        +1.414213562373e-01,        +5.440099912123e-02,        -8.254369657539e-03,        +2.786896137834e-02,        -1.226511569281e-02,        +1.414213562373e-01,        +2.786896137834e-02,        -1.226511569281e-02,        +5.441943086874e-02,        -8.079108948848e-03
 2.80000000e+02,        +1.414213562373e-01,        +5.336731621837e-02,        -9.095244041134e-03,        +2.626518716431e-02,        -1.475938033445e-02,        +1.414213562373e-01,        +2.626518716431e-02,        -1.475938033445e-02,        +5.338683793548e-02,        -8.915094185171e-03
 2.82000000e+02,        +1.414213562373e-01,        +5.221540871066e-02,        -9.709719502188e-03,        +2.444427173060e-02,        -1.700440524149e-02,        +1.414213562373e-01,        +2.444427173060e-02,        -1.700440524149e-02,        +5.223675387328e-02,        -9.524319000493e-03
 2.84000000e+02,        +1.414213562373e-01,        +5.099625579774e-02,        -1.008785384575e-02,        +2.245456570588e-02,        -1.898762580871e-02,        +1.414213562373e-01,        +2.245456570588e-02,        -1.898762580871e-02,        +5.102020474923e-02,        -9.896958078098e-03
 2.86000000e+02,        +1.414213562373e-01,        +4.975839557804e-02,        -1.023112808193e-02,        +2.034144336952e-02,        -2.070722014665e-02,        +1.414213562373e-01,        +2.034144336952e-02,        -2.070722014665e-02,        +4.978575319986e-02,        -1.003460704966e-02
 2.88000000e+02,        +1.414213562373e-01,        +4.854561793583e-02,        -1.015038089070e-02,        +1.814504199057e-02,        -2.216991165657e-02,        +1.414213562373e-01,        +1.814504199057e-02,        -2.216991165657e-02,        +4.857719560119e-02,        -9.948212624974e-03
 2.90000000e+02,        +1.414213562373e-01,        +4.739561413889e-02,        -9.863489408089e-03,        +1.589897299616e-02,        -2.338850397444e-02,        +1.414213562373e-01,        +1.589897299616e-02,        -2.338850397444e-02,        +4.743221641443e-02,        -9.655751129464e-03
 2.92000000e+02,        +1.414213562373e-01,        +4.633946106836e-02,        -9.393138757779e-03,        +1.362988843988e-02,        -2.437948930529e-02,        +1.414213562373e-01,        +1.362988843988e-02,        -2.437948930529e-02,        +4.638187688776e-02,        -9.179997618312e-03
 2.94000000e+02,        +1.414213562373e-01,        +4.540173587313e-02,        -8.764901733331e-03,        +1.135770563407e-02,        -2.516095089735e-02,        +1.414213562373e-01,        +1.135770563407e-02,        -2.516095089735e-02,        +4.545073341562e-02,        -8.546606545099e-03
 2.96000000e+02,        +1.414213562373e-01,        +4.460103822071e-02,        -8.005734314886e-03,        +9.096275911114e-03,        -2.575086595763e-02,        +1.414213562373e-01,        +9.096275911114e-03,        -2.575086595763e-02,        +4.465736247319e-02,        -7.782609201254e-03
 2.98000000e+02,        +1.414213562373e-01,        +4.395072049779e-02,        -7.142903130123e-03,        +6.854308506661e-03,        -2.616582769987e-02,        +1.414213562373e-01,        +6.854308506661e-03,        -2.616582769987e-02,        +4.401509240238e-02,        -6.915343612204e-03
 3.00000000e+02,        +1.414213562373e-01,        +4.345966939076e-02,        -6.203303159726e-03,        +4.636405483268e-03,        -2.642015026622e-02,        +1.414213562373e-01,        +4.636405483268e-03,        -2.642015026622e-02,        +4.353278551316e-02,        -5.971774846631e-03
