        f (GHz),            I_inc[1][1] (A),            Re{I[1][1]} (A),            Im{I[1][1]} (A),            Re{I[2][1]} (A),            Im{I[2][1]} (A),            I_inc[2][2] (A),            Re{I[1][2]} (A),            Im{I[1][2]} (A),            Re{I[2][2]} (A),            Im{I[2][2]} (A)
 1.20000000e+02,        +1.414213562373e-01,        +1.431923264858e-01,        -2.630066075625e-03,        +2.151717358025e-02,        +1.275708190330e-01,        +1.414213562373e-01,        +2.151717358025e-02,        +1.275708190330e-01,        +1.432035512877e-01,        -2.473772694894e-03
 1.22000000e+02,        +1.414213562373e-01,        +1.429091750433e-01,        -2.675449479488e-03,        +3.174830467366e-02,        +1.253315057692e-01,        +1.414213562373e-01,        +3.174830467366e-02,        +1.253315057692e-01,        +1.429318442031e-01,        -2.524156355170e-03
 1.24000000e+02,        +1.414213562373e-01,        +1.426221499651e-01,        -2.676753849505e-03,        +4.175882280620e-02,        +1.222734595929e-01,        +1.414213562373e-01,        +4.175882280620e-02,        +1.222734595929e-01,        +1.426553781468e-01,        -2.531811776962e-03
 1.26000000e+02,        +1.414213562373e-01,        +1.423382852641e-01,        -2.634156940563e-03,        +5.148325375016e-02,        +1.184176139245e-01,        +1.414213562373e-01,        +5.148325375016e-02,        +1.184176139245e-01,        +1.423810041229e-01,        -2.496789369649e-03
 1.28000000e+02,        +1.414213562373e-01,        +1.420644638173e-01,        -2.548940506621e-03,        +6.085805754133e-02,        +1.137901601135e-01,        +1.414213562373e-01,        +6.085805754133e-02,        +1.137901601135e-01,        +1.421154398447e-01,        -2.420217308353e-03
 1.30000000e+02,        +1.414213562373e-01,        +1.418072460815e-01,        -2.423448611626e-03,        +6.982205826079e-02,        +1.084223709684e-01,        +1.414213562373e-01,        +6.982205826079e-02,        +1.084223709684e-01,        +1.418651023541e-01,        -2.304262361784e-03
 1.32000000e+02,        +1.414213562373e-01,        +1.415727079662e-01,        -2.261019499013e-03,        +7.831685737001e-02,        +1.023503873179e-01,        +1.414213562373e-01,        +7.831685737001e-02,        +1.023503873179e-01,        +1.416359494394e-01,        -2.152064872509e-03
 1.34000000e+02,        +1.414213562373e-01,        +1.413662919496e-01,        -2.065892851660e-03,        +8.628722702318e-02,        +9.561496931362e-02,        +1.414213562373e-01,        +8.628722702318e-02,        +9.561496931362e-02,        +1.414333338443e-01,        -1.967649669522e-03
 1.36000000e+02,        +1.414213562373e-01,        +1.411926751726e-01,        -1.843094910645e-03,        +9.368148001006e-02,        +8.826121460630e-02,        +1.414213562373e-01,        +9.368148001006e-02,        +8.826121460630e-02,        +1.412618739214e-01,        -1.755815315046e-03
 1.38000000e+02,        +1.414213562373e-01,        +1.410556577924e-01,        -1.598304490181e-03,        +1.004518132756e-01,        +8.033824590815e-02,        +1.414213562373e-01,        +1.004518132756e-01,        +8.033824590815e-02,        +1.411253439342e-01,        -1.522004643367e-03
 1.40000000e+02,        +1.414213562373e-01,        +1.409580743348e-01,        -1.337703411464e-03,        +1.065546223081e-01,        +7.189887078262e-02,        +1.414213562373e-01,        +1.065546223081e-01,        +7.189887078262e-02,        +1.410265866883e-01,        -1.272160023181e-03
 1.42000000e+02,        +1.414213562373e-01,        +1.409017301770e-01,        -1.067815266264e-03,        +1.119507840763e-01,        +6.299921676591e-02,        +1.414213562373e-01,        +1.119507840763e-01,        +6.299921676591e-02,        +1.409674505735e-01,        -1.012567153433e-03
 1.44000000e+02,        +1.414213562373e-01,        +1.408873646232e-01,        -7.953367017631e-04,        +1.166059066096e-01,        +5.369834512123e-02,        +1.414213562373e-01,        +1.166059066096e-01,        +5.369834512123e-02,        +1.409487524474e-01,        -7.496914757632e-04
 1.46000000e+02,        +1.414213562373e-01,        +1.409146413382e-01,        -5.269655844554e-04,        +1.204905437472e-01,        +4.405784665155e-02,        +1.414213562373e-01,        +1.204905437472e-01,        +4.405784665155e-02,        +1.409702671100e-01,        -4.900114479900e-04
 1.48000000e+02,        +1.414213562373e-01,        +1.409821661922e-01,        -2.692304498978e-04,        +1.235803740079e-01,        +3.414142305117e-02,        +1.414213562373e-01,        +1.235803740079e-01,        +3.414142305117e-02,        +1.410307434227e-01,        -2.398529695101e-04
 1.50000000e+02,        +1.414213562373e-01,        +1.410875318597e-01,        -2.832557704307e-05,        +1.258563429480e-01,        +2.401445726408e-02,        +1.414213562373e-01,        +1.258563429480e-01,        +2.401445726408e-02,        +1.411279464350e-01,        -5.229181673986e-06
 1.52000000e+02,        +1.414213562373e-01,        +1.412273878369e-01,        +1.900441551157e-04,        +1.273047687605e-01,        +1.374357624438e-02,        +1.414213562373e-01,        +1.273047687605e-01,        +1.374357624438e-02,        +1.412587242193e-01,        +2.083103119655e-04
 1.54000000e+02,        +1.414213562373e-01,        +1.413975339013e-01,        +3.808047578627e-04,        +1.279174112231e-01,        +3.396209390236e-03,        +1.414213562373e-01,        +1.279174112231e-01,        +3.396209390236e-03,        +1.414190974900e-01,        +3.958170421075e-04
 1.56000000e+02,        +1.414213562373e-01,        +1.415930344584e-01,        +5.396374824221e-04,        +1.276915044041e-01,        -6.959854241839e-03,        +1.414213562373e-01,        +1.276915044041e-01,        -6.959854241839e-03,        +1.416043695231e-01,        +5.530646985135e-04
 1.58000000e+02,        +1.414213562373e-01,        +1.418083507129e-01,        +6.630830085426e-04,        +1.266297537980e-01,        -1.725690702924e-02,        +1.414213562373e-01,        +1.266297537980e-01,        -1.725690702924e-02,        +1.418092533966e-01,        +6.766506515949e-04
 1.60000000e+02,        +1.414213562373e-01,        +1.420374871811e-01,        +7.486229890121e-04,        +1.247402987635e-01,        -2.742775947872e-02,        +1.414213562373e-01,        +1.247402987635e-01,        -2.742775947872e-02,        +1.420280131672e-01,        +7.640755640342e-04
 1.62000000e+02,        +1.414213562373e-01,        +1.422741487296e-01,        +7.947370597008e-04,        +1.220366412980e-01,        -3.740617003646e-02,        +1.414213562373e-01,        +1.220366412980e-01,        -3.740617003646e-02,        +1.422546152780e-01,        +8.137992637645e-04
 1.64000000e+02,        +1.414213562373e-01,        +1.425119040983e-01,        +8.009340566714e-04,        +1.185375422872e-01,        -4.712726573203e-02,        +1.414213562373e-01,        +1.185375422872e-01,        -4.712726573203e-02,        +1.424828862712e-01,        +8.252716653984e-04
 1.66000000e+02,        +1.414213562373e-01,        +1.427443517345e-01,        +7.677568370501e-04,        +1.142668864400e-01,        -5.652795156712e-02,        +1.414213562373e-01,        +1.142668864400e-01,        -5.652795156712e-02,        +1.427066727621e-01,        +7.989381648226e-04
 1.68000000e+02,        +1.414213562373e-01,        +1.429652837438e-01,        +6.967607626688e-04,        +1.092535171546e-01,        -6.554730672750e-02,        +1.414213562373e-01,        +1.092535171546e-01,        -6.554730672750e-02,        +1.429199996051e-01,        +7.362195754702e-04
 1.70000000e+02,        +1.414213562373e-01,        +1.431688438396e-01,        +5.904665593553e-04,        +1.035310425733e-01,        -7.412696583477e-02,        +1.414213562373e-01,        +1.035310425733e-01,        -7.412696583477e-02,        +1.431172222696e-01,        +6.394673094489e-04
 1.72000000e+02,        +1.414213562373e-01,        +1.433496753521e-01,        +4.522888951904e-04,        +9.713761408408e-02,        -8.221148356054e-02,        +1.414213562373e-01,        +9.713761408408e-02,        -8.221148356054e-02,        +1.432931696129e-01,        +5.118951176608e-04
 1.74000000e+02,        +1.414213562373e-01,        +1.435030556249e-01,        +2.864426140205e-04,        +9.011567852364e-02,        -8.974868099864e-02,        +1.414213562373e-01,        +9.011567852364e-02,        -8.974868099864e-02,        +1.434432735073e-01,        +3.574892766384e-04
 1.76000000e+02,        +1.414213562373e-01,        +1.436250134866e-01,        +9.782910299435e-05,        +8.251170533786e-02,        -9.668997223439e-02,        +1.414213562373e-01,        +8.251170533786e-02,        -9.668997223439e-02,        +1.435636821277e-01,        +1.808996333994e-04
 1.78000000e+02,        +1.414213562373e-01,        +1.437124269182e-01,        -1.080942469059e-04,        +7.437588997766e-02,        -1.029906695673e-01,        +1.414213562373e-01,        +7.437588997766e-02,        -1.029906695673e-01,        +1.436513541299e-01,        -1.268561818844e-05
 1.80000000e+02,        +1.414213562373e-01,        +1.437630985375e-01,        -3.254581209559e-04,        +6.576183484711e-02,        -1.086102658419e-01,        +1.414213562373e-01,        +6.576183484711e-02,        -1.086102658419e-01,        +1.437041314396e-01,        -2.176781653281e-04
 1.82000000e+02,        +1.414213562373e-01,        +1.437758070799e-01,        -5.481352093865e-04,        +5.672620919232e-02,        -1.135126923296e-01,        +1.414213562373e-01,        +5.672620919232e-02,        -1.135126923296e-01,        +1.437207889136e-01,        -4.282372336935e-04
 1.84000000e+02,        +1.414213562373e-01,        +1.437503336562e-01,        -7.699000563098e-04,        +4.732838941988e-02,        -1.176665505897e-01,        +1.414213562373e-01,        +4.732838941988e-02,        -1.176665505897e-01,        +1.437010597207e-01,        -6.384228760830e-04
 1.86000000e+02,        +1.414213562373e-01,        +1.436874621979e-01,        -9.845907591171e-04,        +3.763008146713e-02,        -1.210453167342e-01,        +1.414213562373e-01,        +3.763008146713e-02,        -1.210453167342e-01,        +1.436456358989e-01,        -8.423509632136e-04
 1.88000000e+02,        +1.414213562373e-01,        +1.435889541467e-01,        -1.186268406038e-03,        +2.769492700904e-02,        -1.236275165318e-01,        +1.414213562373e-01,        +2.769492700904e-02,        -1.236275165318e-01,        +1.435561441710e-01,        -1.034345912747e-03
 1.90000000e+02,        +1.414213562373e-01,        +1.434574980904e-01,        -1.369370197677e-03,        +1.758809547557e-02,        -1.253968698270e-01,        +1.414213562373e-01,        +1.758809547557e-02,        -1.253968698270e-01,        +1.434350977274e-01,        -1.209087255427e-03
 1.92000000e+02,        +1.414213562373e-01,        +1.432966356822e-01,        -1.528852356764e-03,        +7.375864060719e-03,        -1.263424028259e-01,        +1.414213562373e-01,        +7.375864060719e-03,        -1.263424028259e-01,        +1.432858252893e-01,        -1.361746297029e-03
 1.94000000e+02,        +1.414213562373e-01,        +1.431106657753e-01,        -1.660319186403e-03,        -2.874811876114e-03,        -1.264585269155e-01,        +1.414213562373e-01,        -2.874811876114e-03,        -1.264585269155e-01,        +1.431123793461e-01,        -1.488109388827e-03
 1.96000000e+02,        +1.414213562373e-01,        +1.429045292679e-01,        -1.760134985742e-03,        -1.309673539642e-02,        -1.257450828442e-01,        +1.414213562373e-01,        -1.309673539642e-02,        -1.257450828442e-01,        +1.429194259925e-01,        -1.584684662296e-03
 1.98000000e+02,        +1.414213562373e-01,        +1.426836776415e-01,        -1.825515965735e-03,        -2.322290872530e-02,        -1.242073493000e-01,        +1.414213562373e-01,        -2.322290872530e-02,        -1.242073493000e-01,        +1.427121192629e-01,        -1.648789508344e-03
 2.00000000e+02,        +1.414213562373e-01,        +1.424539286042e-01,        -1.854599816624e-03,        -3.318697512923e-02,        -1.218560151767e-01,        +1.414213562373e-01,        -3.318697512923e-02,        -1.218560151767e-01,        +1.424959632620e-01,        -1.678616577650e-03
 2.02000000e+02,        +1.414213562373e-01,        +1.422213125831e-01,        -1.846491150964e-03,        -4.292365874748e-02,        -1.187071151154e-01,        +1.414213562373e-01,        -4.292365874748e-02,        -1.187071151154e-01,        +1.422766657067e-01,        -1.673276634810e-03
 2.04000000e+02,        +1.414213562373e-01,        +1.419919140536e-01,        -1.801281667203e-03,        -5.236919907673e-02,        -1.147819282401e-01,        +1.414213562373e-01,        -5.236919907673e-02,        -1.147819282401e-01,        +1.420599867226e-01,        -1.632817201009e-03
 2.06000000e+02,        +1.414213562373e-01,        +1.417717118343e-01,        -1.720044533416e-03,        -6.146177673724e-02,        -1.101068403728e-01,        +1.414213562373e-01,        -6.146177673724e-02,        -1.101068403728e-01,        +1.418515868569e-01,        -1.558216552464e-03
 2.08000000e+02,        +1.414213562373e-01,        +1.415664225038e-01,        -1.604803161559e-03,        -7.014192713357e-02,        -1.047131703898e-01,        +1.414213562373e-01,        -7.014192713357e-02,        -1.047131703898e-01,        +1.416568782969e-01,        -1.451353288169e-03
 2.10000000e+02,        +1.414213562373e-01,        +1.413813510249e-01,        -1.458475211848e-03,        -7.835293866506e-02,        -9.863696177330e-02,        +1.414213562373e-01,        -7.835293866506e-02,        -9.863696177330e-02,        +1.414808831936e-01,        -1.314952323197e-03
 2.12000000e+02,        +1.414213562373e-01,        +1.412212524695e-01,        -1.284793316421e-03,        -8.604123224521e-02,        -9.191874079836e-02,        +1.414213562373e-01,        -8.604123224521e-02,        -9.191874079836e-02,        +1.413281028025e-01,        -1.152508785350e-03
 2.14000000e+02,        +1.414213562373e-01,        +1.410902084524e-01,        -1.088204623561e-03,        -9.315671905068e-02,        -8.460324316445e-02,        +1.414213562373e-01,        -9.315671905068e-02,        -8.460324316445e-02,        +1.412024008655e-01,        -9.681918761860e-04
 2.16000000e+02,        +1.414213562373e-01,        +1.409915214956e-01,        -8.737518214970e-04,        -9.965313363904e-02,        -7.673911122501e-02,        +1.414213562373e-01,        -9.965313363904e-02,        -7.673911122501e-02,        +1.411069042757e-01,        -7.667312860993e-04
 2.18000000e+02,        +1.414213562373e-01,        +1.409276300699e-01,        -6.469387887292e-04,        -1.054883398406e-01,        -6.837856427565e-02,        +1.414213562373e-01,        -1.054883398406e-01,        -6.837856427565e-02,        +1.410439236057e-01,        -5.532892124437e-04
 2.20000000e+02,        +1.414213562373e-01,        +1.409000465164e-01,        -4.135844223053e-04,        -1.106246071385e-01,        -5.957704462286e-02,        +1.414213562373e-01,        -1.106246071385e-01,        -5.957704462286e-02,        +1.410148955480e-01,        -3.333214070085e-04
 2.22000000e+02,        +1.414213562373e-01,        +1.409093194437e-01,        -1.796685052944e-04,        -1.150288555888e-01,        -5.039284236421e-02,        +1.414213562373e-01,        -1.150288555888e-01,        -5.039284236421e-02,        +1.410203487285e-01,        -1.124309639666e-04
 2.24000000e+02,        +1.414213562373e-01,        +1.409550215478e-01,        +4.882631869180e-05,        -1.186728676943e-01,        -4.088670196462e-02,        +1.414213562373e-01,        -1.186728676943e-01,        -4.088670196462e-02,        +1.410598937330e-01,        +1.037812557976e-04
 2.26000000e+02,        +1.414213562373e-01,        +1.410357631296e-01,        +2.660722983689e-04,        -1.215334660112e-01,        -3.112141380834e-02,        +1.414213562373e-01,        -1.215334660112e-01,        -3.112141380834e-02,        +1.411322375379e-01,        +3.098655881302e-04
 2.28000000e+02,        +1.414213562373e-01,        +1.411492309039e-01,        +4.665499031598e-04,        -1.235926556344e-01,        -2.116139394509e-02,        +1.414213562373e-01,        -1.235926556344e-01,        -2.116139394509e-02,        +1.412352218908e-01,        +5.006679675313e-04
 2.30000000e+02,        +1.414213562373e-01,        +1.412922510274e-01,        +6.451926997399e-04,        -1.248377310593e-01,        -1.107225523341e-02,        +1.414213562373e-01,        -1.248377310593e-01,        -1.107225523341e-02,        +1.413658845492e-01,        +6.714659500705e-04
 2.32000000e+02,        +1.414213562373e-01,        +1.414608746338e-01,        +7.975199810631e-04,        -1.252613472473e-01,        -9.203730221100e-04,        +1.414213562373e-01,        -1.252613472473e-01,        -9.203730221099e-04,        +1.415205416858e-01,        +8.180927726343e-04
 2.34000000e+02,        +1.414213562373e-01,        +1.416504835751e-01,        +9.197536843494e-04,        -1.248615550175e-01,        +9.227551592803e-03,        +1.414213562373e-01,        -1.248615550175e-01,        +9.227551592803e-03,        +1.416948892093e-01,        +9.370461908312e-04
 2.36000000e+02,        +1.414213562373e-01,        +1.418559135395e-01,        +1.008916557724e-03,        -1.236418011514e-01,        +1.930492803153e-02,        +1.414213562373e-01,        -1.236418011514e-01,        +1.930492803153e-02,        +1.418841202583e-01,        +1.025579249739e-03
 2.38000000e+02,        +1.414213562373e-01,        +1.420715912682e-01,        +1.062909037655e-03,        -1.216108938170e-01,        +2.924570926562e-02,        +1.414213562373e-01,        -1.216108938170e-01,        +2.924570926562e-02,        +1.420830557029e-01,        +1.081770627047e-03
 2.40000000e+02,        +1.414213562373e-01,        +1.422916822278e-01,        +1.080562867017e-03,        -1.187829340974e-01,        +3.898481904172e-02,        +1.414213562373e-01,        -1.187829340974e-01,        +3.898481904172e-02,        +1.422862841536e-01,        +1.104572733932e-03
 2.42000000e+02,        +1.414213562373e-01,        +1.425102448343e-01,        +1.061670100982e-03,        -1.151772145527e-01,        +4.845857087720e-02,        +1.414213562373e-01,        -1.151772145527e-01,        +4.845857087720e-02,        +1.424883077323e-01,        +1.093836350819e-03
 2.44000000e+02,        +1.414213562373e-01,        +1.427213871621e-01,        +1.006986798182e-03,        -1.108180858448e-01,        +5.760507656949e-02,        +1.414213562373e-01,        -1.108180858448e-01,        +5.760507656949e-02,        +1.426836897170e-01,        +1.050311197627e-03
 2.46000000e+02,        +1.414213562373e-01,        +1.429194220198e-01,        +9.182113603418e-04,        -1.057347925359e-01,        +6.636464210270e-02,        +1.414213562373e-01,        -1.057347925359e-01,        +6.636464210270e-02,        +1.428672001269e-01,        +9.756224752806e-04
 2.48000000e+02,        +1.414213562373e-01,        +1.430990163281e-01,        +7.979381471906e-04,        -9.996127922073e-02,        +7.468014895601e-02,        +1.414213562373e-01,        -9.996127922073e-02,        +7.468014895601e-02,        +1.430339553743e-01,        +8.722240509090e-04
 2.50000000e+02,        +1.414213562373e-01,        +1.432553308982e-01,        +6.495876377454e-04,        -9.353596819907e-02,        +8.249741891386e-02,        +1.414213562373e-01,        -9.353596819907e-02,        +8.249741891386e-02,        +1.431795482709e-01,        +7.433295772362e-04
 2.52000000e+02,        +1.414213562373e-01,        +1.433841469672e-01,        +4.773150175710e-04,        -8.650150993084e-02,        +8.976556054745e-02,        +1.414213562373e-01,        -8.650150993084e-02,        +8.976556054745e-02,        +1.433001649334e-01,        +5.928234213852e-04
 2.54000000e+02,        +1.414213562373e-01,        +1.434819762023e-01,        +2.858996290919e-04,        -7.890450756246e-02,        +9.643729558338e-02,        +1.414213562373e-01,        -7.890450756246e-02,        +9.643729558338e-02,        +1.433926854838e-01,        +4.251538146956e-04
 2.56000000e+02,        +1.414213562373e-01,        +1.435461513258e-01,        +8.061821474371e-05,        -7.079521687230e-02,        +1.024692634008e-01,        +1.414213562373e-01,        -7.079521687230e-02,        +1.024692634008e-01,        +1.434547658693e-01,        +2.452111090859e-04
 2.58000000e+02,        +1.414213562373e-01,        +1.435748950167e-01,        -1.328947012524e-04,        -6.222722306368e-02,        +1.078223019118e-01,        +1.414213562373e-01,        -6.222722306368e-02,        +1.078223019118e-01,        +1.434848986352e-01,        +5.819442423463e-05
 2.60000000e+02,        +1.414213562373e-01,        +1.435673653192e-01,        -3.487956174361e-04,        -5.325709594137e-02,        +1.124617030866e-01,        +1.414213562373e-01,        -5.325709594137e-02,        +1.124617030866e-01,        +1.434824510423e-01,        -1.305297177869e-04
 2.62000000e+02,        +1.414213562373e-01,        +1.435236763969e-01,        -5.611861362541e-04,        -4.394402514301e-02,        +1.163574413999e-01,        +1.414213562373e-01,        -4.394402514301e-02,        +1.163574413999e-01,        +1.434476795347e-01,        -3.155729570397e-04
 2.64000000e+02,        +1.414213562373e-01,        +1.434448941165e-01,        -7.642682777247e-04,        -3.434943726217e-02,        +1.194843734979e-01,        +1.414213562373e-01,        -3.434943726217e-02,        +1.194843734979e-01,        +1.433817201999e-01,        -4.916709318348e-04
 2.66000000e+02,        +1.414213562373e-01,        +1.433330065990e-01,        -9.524969508636e-04,        -2.453659688917e-02,        +1.218224074413e-01,        +1.414213562373e-01,        -2.453659688917e-02,        +1.218224074413e-01,        +1.432865555125e-01,        -6.538254515893e-04
 2.68000000e+02,        +1.414213562373e-01,        +1.431908705300e-01,        -1.120725582205e-03,        -1.457019380672e-02,        +1.233566399606e-01,        +1.414213562373e-01,        -1.457019380672e-02,        +1.233566399606e-01,        +1.431649583005e-01,        -7.974391726285e-04
 2.70000000e+02,        +1.414213562373e-01,        +1.430221346545e-01,        -1.264341078198e-03,        -4.515918798913e-03,        +1.240774602884e-01,        +1.414213562373e-01,        -4.515918798913e-03,        +1.240774602884e-01,        +1.430204144881e-01,        -9.184391507744e-04
 2.72000000e+02,        +1.414213562373e-01,        +1.428311424798e-01,        -1.379384575261e-03,        +5.559969243842e-03,        +1.239806193025e-01,        +1.414213562373e-01,        +5.559969243842e-03,        +1.239806193025e-01,        +1.428570267526e-01,        -1.013385953744e-03
 2.74000000e+02,        +1.414213562373e-01,        +1.426228167579e-01,        -1.462654801504e-03,        +1.559108202691e-02,        +1.230672629371e-01,        +1.414213562373e-01,        +1.559108202691e-02,        +1.230672629371e-01,        +1.426794017427e-01,        -1.079565418714e-03
 2.76000000e+02,        +1.414213562373e-01,        +1.424025288009e-01,        -1.511791328808e-03,        +2.551134327112e-02,        +1.213439290823e-01,        +1.414213562373e-01,        +2.551134327112e-02,        +1.213439290823e-01,        +1.424925239533e-01,        -1.115060624291e-03
 2.78000000e+02,        +1.414213562373e-01,        +1.421759560862e-01,        -1.525335521944e-03,        +3.525542960108e-02,        +1.188225075119e-01,        +1.414213562373e-01,        +3.525542960108e-02,        +1.188225075119e-01,        +1.423016197006e-01,        -1.118802197104e-03
 2.80000000e+02,        +1.414213562373e-01,        +1.419489319209e-01,        -1.502767579359e-03,        +4.475920753874e-02,        +1.155201627236e-01,        +1.414213562373e-01,        +4.475920753874e-02,        +1.155201627236e-01,        +1.421120148940e-01,        -1.090595674297e-03
 2.82000000e+02,        +1.414213562373e-01,        +1.417272911517e-01,        -1.444518692925e-03,        +5.396016317756e-02,        +1.114592199613e-01,        +1.414213562373e-01,        +5.396016317756e-02,        +1.114592199613e-01,        +1.419289904493e-01,        -1.031125275627e-03
 2.84000000e+02,        +1.414213562373e-01,        +1.415167160090e-01,        -1.351958014438e-03,        +6.279782111280e-02,        +1.066670150827e-01,        +1.414213562373e-01,        +6.279782111280e-02,        +1.066670150827e-01,        +1.417576392206e-01,        -9.419340828450e-04
 2.86000000e+02,        +1.414213562373e-01,        +1.413225861801e-01,        -1.227354787157e-03,        +7.121414926830e-02,        +1.011757093417e-01,        +1.414213562373e-01,        +7.121414926830e-02,        +1.011757093417e-01,        +1.416027282567e-01,        -8.253812594777e-04
 2.88000000e+02,        +1.414213562373e-01,        +1.411498370867e-01,        -1.073816662701e-03,        +7.915394639102e-02,        +9.502207054300e-02,        +1.414213562373e-01,        +7.915394639102e-02,        +9.502207054300e-02,        +1.414685700073e-01,        -6.845775517005e-04
 2.90000000e+02,        +1.414213562373e-01,        +1.410028301301e-01,        -8.952058588404e-04,        +8.656520917917e-02,        +8.824722240136e-02,        +1.414213562373e-01,        +8.656520917917e-02,        +8.824722240136e-02,        +1.413589058315e-01,        -5.233008728840e-04
 2.92000000e+02,        +1.414213562373e-01,        +1.408852383424e-01,        -6.960354045437e-04,        +9.339947626268e-02,        +8.089636426666e-02,        +1.414213562373e-01,        +9.339947626268e-02,        +8.089636426666e-02,        +1.412768047981e-01,        -3.458942751137e-04
 2.94000000e+02,        +1.414213562373e-01,        +1.407999504720e-01,        -4.813482487298e-04,        +9.961214655672e-02,        +7.301846366315e-02,        +1.414213562373e-01,        +9.961214655672e-02,        +7.301846366315e-02,        +1.412245803389e-01,        -1.571490380862e-04
 2.96000000e+02,        +1.414213562373e-01,        +1.407489960369e-01,        -2.565824641648e-04,        +1.051627698496e-01,        +6.466592431797e-02,        +1.414213562373e-01,        +1.051627698496e-01,        +6.466592431797e-02,        +1.412037268303e-01,        +3.782404967816e-05
 2.98000000e+02,        +1.414213562373e-01,        +1.407334933185e-01,        -2.742614570976e-05,        +1.100153078515e-01,        +5.589423251642e-02,        +1.414213562373e-01,        +1.100153078515e-01,        +5.589423251642e-02,        +1.412148776528e-01,        +2.337318855945e-04
 3.00000000e+02,        +1.414213562373e-01,        +1.407536216586e-01,        +2.003341266841e-04,        +1.141383643075e-01,        +4.676158471682e-02,        +1.414213562373e-01,        +1.141383643075e-01,        +4.676158471682e-02,        +1.412577857369e-01,        +4.252412243550e-04
