        f (GHz),              E_elec[1] (J),               E_mag[1] (J),               E_cap[1] (J),               E_ind[1] (J),              E_elec[2] (J),               E_mag[2] (J),               E_cap[2] (J),               E_ind[2] (J)
 1.56000000e+02,        +2.995853134210e-12,        +2.729406303022e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.995680262411e-12,        +2.729497560065e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.58000000e+02,        +2.969742343684e-12,        +2.692948894015e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.969561538037e-12,        +2.693015856230e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.60000000e+02,        +2.938433639464e-12,        +2.655905633105e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.938240972994e-12,        +2.655942037679e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.62000000e+02,        +2.903086507744e-12,        +2.619373803575e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.902878290820e-12,        +2.619373510956e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.64000000e+02,        +2.864920455718e-12,        +2.584355956108e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.864693199300e-12,        +2.584313017436e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.66000000e+02,        +2.825156735502e-12,        +2.551732162915e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.824907098725e-12,        +2.551640862070e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.68000000e+02,        +2.784971394362e-12,        +2.522244691842e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.784696121742e-12,        +2.522099565210e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.70000000e+02,        +2.745460741800e-12,        +2.496493257356e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.745156595203e-12,        +2.496289096148e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.72000000e+02,        +2.707618648179e-12,        +2.474938310654e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.707282338169e-12,        +2.474670151561e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.74000000e+02,        +2.672323968928e-12,        +2.457909660072e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.671952089427e-12,        +2.457572770328e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.76000000e+02,        +2.640335807683e-12,        +2.445617918702e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.639924777257e-12,        +2.445207781496e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.78000000e+02,        +2.612294186095e-12,        +2.438166700314e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.611840198630e-12,        +2.437679006098e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.80000000e+02,        +2.588723840977e-12,        +2.435563995183e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.588222828249e-12,        +2.434994643932e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.82000000e+02,        +2.570039193947e-12,        +2.437731664073e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.569486802504e-12,        +2.437076783038e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.84000000e+02,        +2.556548938036e-12,        +2.444512443427e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.555940522938e-12,        +2.443768424458e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.86000000e+02,        +2.548459099724e-12,        +2.455674243152e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.547789737950e-12,        +2.454837803139e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.88000000e+02,        +2.545873836061e-12,        +2.470911847621e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.545138362716e-12,        +2.469980115039e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.90000000e+02,        +2.548793611991e-12,        +2.489846419110e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.547986682727e-12,        +2.488817048837e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.92000000e+02,        +2.557110785107e-12,        +2.512023471251e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.556226968238e-12,        +2.510894788732e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.94000000e+02,        +2.570603021391e-12,        +2.536910242656e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.569636922917e-12,        +2.535681416832e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.96000000e+02,        +2.588925389861e-12,        +2.563893659938e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.587871813804e-12,        +2.562564902151e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.98000000e+02,        +2.611602436062e-12,        +2.592280318989e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.610456580968e-12,        +2.590853102114e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.00000000e+02,        +2.638021990008e-12,        +2.621300095434e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.636779680024e-12,        +2.619777383877e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.02000000e+02,        +2.667432867236e-12,        +2.650115058117e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.666090812776e-12,        +2.648501535209e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.04000000e+02,        +2.698948880175e-12,        +2.677835223703e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.697504958904e-12,        +2.676137498788e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.06000000e+02,        +2.731561569388e-12,        +2.703542272682e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.730015113357e-12,        +2.701769046585e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.08000000e+02,        +2.764163660286e-12,        +2.726321586701e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.762515730229e-12,        +2.724483752005e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.10000000e+02,        +2.795584351024e-12,        +2.745301861105e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.793837974831e-12,        +2.743412513861e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.12000000e+02,        +2.824636124363e-12,        +2.759700185517e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.822796474702e-12,        +2.757774528474e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.14000000e+02,        +2.850170967533e-12,        +2.768869073692e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.848245454531e-12,        +2.766924198318e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.16000000e+02,        +2.871141956315e-12,        +2.772340765611e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.869140215775e-12,        +2.770395310876e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.18000000e+02,        +2.886664522579e-12,        +2.769863561836e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.884598288517e-12,        +2.767937260826e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.20000000e+02,        +2.896070829725e-12,        +2.761425258895e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.893953691212e-12,        +2.759538397825e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.22000000e+02,        +2.898950879152e-12,        +2.747260032201e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.896797933969e-12,        +2.745432857879e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.24000000e+02,        +2.895175372399e-12,        +2.727837202745e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.893002801598e-12,        +2.726089321683e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.26000000e+02,        +2.884897747406e-12,        +2.703832823377e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.882722343458e-12,        +2.702182636987e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.28000000e+02,        +2.868535697592e-12,        +2.676087387188e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.866374382722e-12,        +2.674551602503e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.30000000e+02,        +2.846735232729e-12,        +2.645554678320e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.844604602805e-12,        +2.644147923575e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.32000000e+02,        +2.820322373341e-12,        +2.613247524802e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.818238296847e-12,        +2.611982085992e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.34000000e+02,        +2.790248537385e-12,        +2.580185918180e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.788225830013e-12,        +2.579071598983e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.36000000e+02,        +2.757535534926e-12,        +2.547351838373e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.755587720089e-12,        +2.546395933792e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.38000000e+02,        +2.723225056191e-12,        +2.515653526383e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.721364212035e-12,        +2.514860891691e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.40000000e+02,        +2.688335995628e-12,        +2.485900273576e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.686572681252e-12,        +2.485273465259e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.42000000e+02,        +2.653831292642e-12,        +2.458787356486e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.652174540861e-12,        +2.458326820684e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.44000000e+02,        +2.620594497822e-12,        +2.434889719032e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.619051859008e-12,        +2.434594004664e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.46000000e+02,        +2.589415170386e-12,        +2.414662433503e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.587992791369e-12,        +2.414528410892e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.48000000e+02,        +2.560981530008e-12,        +2.398445802697e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.559684253064e-12,        +2.398468873075e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.50000000e+02,        +2.535878483867e-12,        +2.386473091839e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.534709952907e-12,        +2.386647377883e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.52000000e+02,        +2.514589139003e-12,        +2.378879184603e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.513551902648e-12,        +2.379197696565e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.54000000e+02,        +2.497498091159e-12,        +2.375708844392e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.496593695013e-12,        +2.376163620221e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.56000000e+02,        +2.484895067579e-12,        +2.376923661355e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.484124130546e-12,        +2.377505882348e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.58000000e+02,        +2.476977830645e-12,        +2.382407139092e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.476340102393e-12,        +2.383107225150e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.60000000e+02,        +2.473853585686e-12,        +2.391967708834e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.473347984354e-12,        +2.392775399348e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.62000000e+02,        +2.475538465783e-12,        +2.405339755999e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.475163096822e-12,        +2.406244183979e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.64000000e+02,        +2.481954990458e-12,        +2.422183015525e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.481707149206e-12,        +2.423172783735e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.66000000e+02,        +2.492927723310e-12,        +2.442080950314e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.492803885467e-12,        +2.443144219056e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.68000000e+02,        +2.508177695673e-12,        +2.464538977881e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.508173501518e-12,        +2.465663574448e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.70000000e+02,        +2.527316522000e-12,        +2.488983648880e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.527426761737e-12,        +2.490157208564e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.72000000e+02,        +2.549841495281e-12,        +2.514764086449e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.550060104410e-12,        +2.515974234031e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.74000000e+02,        +2.575133283492e-12,        +2.541157127407e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.575453358286e-12,        +2.542391706038e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.76000000e+02,        +2.602458090772e-12,        +2.567377607309e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.602871934575e-12,        +2.568624958384e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.78000000e+02,        +2.630976215947e-12,        +2.592595032797e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.631475426728e-12,        +2.593844325691e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.80000000e+02,        +2.659758739332e-12,        +2.615957423263e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.660334347417e-12,        +2.617199027680e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.82000000e+02,        +2.687813510591e-12,        +2.636622345535e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.688456172418e-12,        +2.637848232163e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.84000000e+02,        +2.714120655485e-12,        +2.653794135376e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.714820904567e-12,        +2.654998283330e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.86000000e+02,        +2.737676512317e-12,        +2.666765107107e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.738425062524e-12,        +2.667943890395e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.88000000e+02,        +2.757543407716e-12,        +2.674957397979e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.758331497197e-12,        +2.676109919323e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.90000000e+02,        +2.772901257020e-12,        +2.677961243249e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.773721014495e-12,        +2.679089583369e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.92000000e+02,        +2.783095964671e-12,        +2.675565201878e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.783940774708e-12,        +2.676674556523e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.94000000e+02,        +2.787679321240e-12,        +2.667774338052e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.788544162598e-12,        +2.668873023756e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.96000000e+02,        +2.786435731152e-12,        +2.654813630503e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.787317463141e-12,        +2.655912952192e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.98000000e+02,        +2.779392626734e-12,        +2.637115742252e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.780290202900e-12,        +2.638229729593e-12,        +0.000000000000e+00,        +0.000000000000e+00
 3.00000000e+02,        +2.766813559147e-12,        +2.615294373220e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.767728154776e-12,        +2.616439405676e-12,        +0.000000000000e+00,        +0.000000000000e+00
