        f (GHz),            V_inc[1][1] (V),            Re{V[1][1]} (V),            Im{V[1][1]} (V),            Re{V[2][1]} (V),            Im{V[2][1]} (V),            V_inc[2][2] (V),            Re{V[1][2]} (V),            Im{V[1][2]} (V),            Re{V[2][2]} (V),            Im{V[2][2]} (V)
 1.66000000e+02,        +7.071067811865e+00,        +5.921416013073e+00,        -8.643510848674e-01,        +3.813369001446e+00,        -4.306526118017e+00,        +7.071067811865e+00,        +3.813369001446e+00,        -4.306526118017e+00,        +5.907854036642e+00,        -8.514462020119e-01
 1.68000000e+02,        +7.071067811865e+00,        +5.789628574385e+00,        -8.470211571198e-01,        +3.420969433962e+00,        -4.596244731408e+00,        +7.071067811865e+00,        +3.420969433962e+00,        -4.596244731408e+00,        +5.777345723503e+00,        -8.334338061848e-01
 1.70000000e+02,        +7.071067811865e+00,        +5.663650084336e+00,        -8.079790922166e-01,        +3.009860204691e+00,        -4.849438178395e+00,        +7.071067811865e+00,        +3.009860204691e+00,        -4.849438178395e+00,        +5.652697725680e+00,        -7.938914923013e-01
 1.72000000e+02,        +7.071067811865e+00,        +5.546909658336e+00,        -7.487905717739e-01,        +2.583527405928e+00,        -5.065795046487e+00,        +7.071067811865e+00,        +2.583527405928e+00,        -5.065795046487e+00,        +5.537312407250e+00,        -7.343876501998e-01
 1.74000000e+02,        +7.071067811865e+00,        +5.442452964397e+00,        -6.715077377492e-01,        +2.145180489366e+00,        -5.245320378062e+00,        +7.071067811865e+00,        +2.145180489366e+00,        -5.245320378062e+00,        +5.434209295971e+00,        -6.569733841805e-01
 1.76000000e+02,        +7.071067811865e+00,        +5.352893160776e+00,        -5.785816927872e-01,        +1.697738904296e+00,        -5.388241381782e+00,        +7.071067811865e+00,        +1.697738904296e+00,        -5.388241381782e+00,        +5.345976452861e+00,        -5.640953558111e-01
 1.78000000e+02,        +7.071067811865e+00,        +5.280379767197e+00,        -4.727778353267e-01,        +1.243841547512e+00,        -5.494920317062e+00,        +7.071067811865e+00,        +1.243841547512e+00,        -5.494920317062e+00,        +5.274739664990e+00,        -4.585114711959e-01
 1.80000000e+02,        +7.071067811865e+00,        +5.226581555848e+00,        -3.570968133631e-01,        +7.858751674401e-01,        -5.565778722432e+00,        +7.071067811865e+00,        +7.858751674401e-01,        -5.565778722432e+00,        +5.222145566530e+00,        -3.432121691022e-01
 1.82000000e+02,        +7.071067811865e+00,        +5.192679539990e+00,        -2.347023074008e-01,        +3.260175847028e-01,        -5.601235843732e+00,        +7.071067811865e+00,        +3.260175847028e-01,        -5.601235843731e+00,        +5.189354789442e+00,        -2.213485022238e-01
 1.84000000e+02,        +7.071067811865e+00,        +5.179366563445e+00,        -1.088555250604e-01,        -1.337083671085e-01,        -5.601663029896e+00,        +7.071067811865e+00,        -1.337083671085e-01,        -5.601663029896e+00,        +5.177041672271e+00,        -9.616688489668e-02
 1.86000000e+02,        +7.071067811865e+00,        +5.186850721279e+00,        +1.714472811408e-02,        -5.913740627191e-01,        -5.567355033443e+00,        +7.071067811865e+00,        -5.913740627191e-01,        -5.567355033443e+00,        +5.185397781850e+00,        +2.905062899810e-02
 1.88000000e+02,        +7.071067811865e+00,        +5.214860754949e+00,        +1.400182233520e-01,        -1.045081090413e+00,        -5.498518555026e+00,        +7.071067811865e+00,        -1.045081090413e+00,        -5.498518555026e+00,        +5.214137413178e+00,        +1.510423531805e-01
 1.90000000e+02,        +7.071067811865e+00,        +5.262652571333e+00,        +2.565579081089e-01,        -1.492897447393e+00,        -5.395277943596e+00,        +7.071067811865e+00,        -1.492897447393e+00,        -5.395277943596e+00,        +5.262504234860e+00,        +2.666214278530e-01
 1.92000000e+02,        +7.071067811865e+00,        +5.329017061125e+00,        +3.636851505941e-01,        -1.932797211075e+00,        -5.257697622058e+00,        +7.071067811865e+00,        -1.932797211075e+00,        -5.257697622058e+00,        +5.329279268527e+00,        +3.727309331917e-01
 1.94000000e+02,        +7.071067811865e+00,        +5.412290376754e+00,        +4.585075864963e-01,        -2.362606957081e+00,        -5.085820461814e+00,        +7.071067811865e+00,        -2.362606957081e+00,        -5.085820461814e+00,        +5.412791369186e+00,        +4.665015935188e-01
 1.96000000e+02,        +7.071067811865e+00,        +5.510368712662e+00,        +5.383809673332e-01,        -2.779962255337e+00,        -4.879720893221e+00,        +7.071067811865e+00,        -2.779962255337e+00,        -4.879720893221e+00,        +5.510932249188e+00,        +5.453134483551e-01
 1.98000000e+02,        +7.071067811865e+00,        +5.620730342831e+00,        +6.009755693178e-01,        -3.182277645938e+00,        -4.639570945118e+00,        +7.071067811865e+00,        -3.182277645938e+00,        -4.639570945118e+00,        +5.621178792790e+00,        +6.068620255315e-01
 2.00000000e+02,        +7.071067811865e+00,        +5.740468128890e+00,        +6.443466219063e-01,        -3.566733478778e+00,        -4.365716617918e+00,        +7.071067811865e+00,        -3.566733478778e+00,        -4.365716617918e+00,        +5.740625858421e+00,        +6.492284534201e-01
 2.02000000e+02,        +7.071067811865e+00,        +5.866335821105e+00,        +6.670069059965e-01,        -3.930282776198e+00,        -4.058761017322e+00,        +7.071067811865e+00,        -3.930282776198e+00,        -4.058761017322e+00,        +5.866032866368e+00,        +6.709516442859e-01
 2.04000000e+02,        +7.071067811865e+00,        +5.994811134369e+00,        +6.679982438106e-01,        -4.269680720134e+00,        -3.719649571442e+00,        +7.071067811865e+00,        -4.269680720134e+00,        -3.719649571442e+00,        +5.993887121718e+00,        +6.710992598696e-01
 2.06000000e+02,        +7.071067811865e+00,        +6.122177708600e+00,        +6.469571987224e-01,        -4.581538365916e+00,        -3.349751548445e+00,        +7.071067811865e+00,        -4.581538365916e+00,        -3.349751548445e+00,        +6.120485943706e+00,        +6.493327766296e-01
 2.08000000e+02,        +7.071067811865e+00,        +6.244626618646e+00,        +6.041691203767e-01,        -4.862400682692e+00,        -2.950931172583e+00,        +7.071067811865e+00,        -4.862400682692e+00,        -2.950931172583e+00,        +6.242038225350e+00,        +6.059607980310e-01
 2.10000000e+02,        +7.071067811865e+00,        +6.358376121388e+00,        +5.406039449551e-01,        -5.108847035350e+00,        -2.525601136746e+00,        +7.071067811865e+00,        -5.108847035350e+00,        -2.525601136746e+00,        +6.354784071270e+00,        +5.419740505438e-01
 2.12000000e+02,        +7.071067811865e+00,        +6.459805961488e+00,        +4.579271353252e-01,        -5.317609884559e+00,        -2.076751472534e+00,        +7.071067811865e+00,        -5.317609884559e+00,        -2.076751472534e+00,        +6.455128802197e+00,        +4.590554900007e-01
 2.14000000e+02,        +7.071067811865e+00,        +6.545600065475e+00,        +3.584800182822e-01,        -5.485705041920e+00,        -1.607947763379e+00,        +7.071067811865e+00,        -5.485705041920e+00,        -1.607947763379e+00,        +6.539785135700e+00,        +3.595598307235e-01
 2.16000000e+02,        +7.071067811865e+00,        +6.612889203324e+00,        +2.452256350816e-01,        -5.610564634341e+00,        -1.123294664178e+00,        +7.071067811865e+00,        -5.610564634341e+00,        -1.123294664178e+00,        +6.605915120395e+00,        +2.464586777323e-01
 2.18000000e+02,        +7.071067811865e+00,        +6.659383607644e+00,        +1.216589906701e-01,        -5.690162419073e+00,        -6.273635489787e-01,        +7.071067811865e+00,        -5.690162419073e+00,        -6.273635489787e-01,        +6.651261833840e+00,        +1.232502137301e-01
 2.20000000e+02,        +7.071067811865e+00,        +6.683485003797e+00,        -8.316005228318e-03,        -5.723120633734e+00,        -1.250865780970e-01,        +7.071067811865e+00,        -5.723120633734e+00,        -1.250865780970e-01,        +6.674260340580e+00,        -6.164205940974e-03
 2.22000000e+02,        +7.071067811865e+00,        +6.684368282069e+00,        -1.405370170964e-01,        -5.708788422301e+00,        +3.783768904452e-01,        +7.071067811865e+00,        -5.708788422301e+00,        +3.783768904452e-01,        +6.674118205024e+00,        -1.376306172899e-01
 2.24000000e+02,        +7.071067811865e+00,        +6.662025181592e+00,        -2.707520738945e-01,        -5.647284091400e+00,        +8.777923807713e-01,        +7.071067811865e+00,        -5.647284091400e+00,        +8.777923807713e-01,        +6.650858006613e+00,        -2.669110393168e-01
 2.26000000e+02,        +7.071067811865e+00,        +6.617265640175e+00,        -3.947952726273e-01,        -5.539496804321e+00,        +1.368009414230e+00,        +7.071067811865e+00,        -5.539496804321e+00,        +1.368009414230e+00,        +6.605317594343e+00,        -3.898586998523e-01
 2.28000000e+02,        +7.071067811865e+00,        +6.551676438308e+00,        -5.087570627903e-01,        -5.387047355995e+00,        +1.844115279489e+00,        +7.071067811865e+00,        -5.387047355995e+00,        +1.844115279489e+00,        +6.539107786451e+00,        -5.025875952547e-01
 2.30000000e+02,        +7.071067811865e+00,        +6.467540819482e+00,        -6.091373820126e-01,        -5.192211781085e+00,        +2.301571700348e+00,        +7.071067811865e+00,        -5.192211781085e+00,        +2.301571700348e+00,        +6.454531259709e+00,        -6.016247100540e-01
 2.32000000e+02,        +7.071067811865e+00,        +6.367726272120e+00,        -6.929719460978e-01,        -4.957815100136e+00,        +2.736324705152e+00,        +7.071067811865e+00,        -4.957815100136e+00,        +2.736324705152e+00,        +6.354469853297e+00,        -6.840352716990e-01
 2.34000000e+02,        +7.071067811865e+00,        +6.255550100001e+00,        -7.579250899981e-01,        -4.687104996324e+00,        +3.144881130949e+00,        +7.071067811865e+00,        -4.687104996324e+00,        +3.144881130949e+00,        +6.242249927460e+00,        -7.475145154247e-01
 2.36000000e+02,        +7.071067811865e+00,        +6.134633501831e+00,        -8.023461707406e-01,        -4.383616352906e+00,        +3.524348854813e+00,        +7.071067811865e+00,        -4.383616352906e+00,        +3.524348854813e+00,        +6.121496485104e+00,        -7.904430453099e-01
 2.38000000e+02,        +7.071067811865e+00,        +6.008754606016e+00,        -8.252900986428e-01,        -4.051037349083e+00,        +3.872441456275e+00,        +7.071067811865e+00,        -4.051037349083e+00,        +3.872441456275e+00,        +5.995986468329e+00,        -8.119064210402e-01
 2.40000000e+02,        +7.071067811865e+00,        +5.881709481341e+00,        -8.265055621285e-01,        -3.693086426364e+00,        +4.187451085122e+00,        +7.071067811865e+00,        -3.693086426364e+00,        +4.187451085122e+00,        +5.869510201608e+00,        -8.116825812916e-01
 2.42000000e+02,        +7.071067811865e+00,        +5.757187943810e+00,        -8.063966262883e-01,        -3.313407271423e+00,        +4.468195514265e+00,        +7.071067811865e+00,        -3.313407271423e+00,        +4.468195514265e+00,        +5.745747745803e+00,        -7.902028094756e-01
 2.44000000e+02,        +7.071067811865e+00,        +5.638668437232e+00,        -7.659644895021e-01,        -2.915486442520e+00,        +4.713946575642e+00,        +7.071067811865e+00,        -2.915486442520e+00,        +4.713946575642e+00,        +5.628164384635e+00,        -7.484930323896e-01
 2.46000000e+02,        +7.071067811865e+00,        +5.529333777706e+00,        -7.067363316255e-01,        -2.502595784869e+00,        +4.924347466932e+00,        +7.071067811865e+00,        -2.502595784869e+00,        +4.924347466932e+00,        +5.519926983930e+00,        -6.881023750646e-01
 2.48000000e+02,        +7.071067811865e+00,        +5.432007420219e+00,        -6.306875660173e-01,        -2.077759625883e+00,        +5.099325964797e+00,        +7.071067811865e+00,        -2.077759625883e+00,        +5.099325964797e+00,        +5.423840841897e+00,        -6.110252617583e-01
 2.50000000e+02,        +7.071067811865e+00,        +5.349108306034e+00,        -5.401626643875e-01,        -1.643745078377e+00,        +5.239009633710e+00,        +7.071067811865e+00,        -1.643745078377e+00,        +5.239009633710e+00,        +5.342305061052e+00,        -5.196222023238e-01
 2.52000000e+02,        +7.071067811865e+00,        +5.282621342899e+00,        -4.377983115569e-01,        -1.203072654157e+00,        +5.343647927737e+00,        +7.071067811865e+00,        -1.203072654157e+00,        +5.343647927737e+00,        +5.277283477744e+00,        -4.165429882707e-01
 2.54000000e+02,        +7.071067811865e+00,        +5.234080126708e+00,        -3.264511846542e-01,        -7.580437552518e-01,        +5.413544854369e+00,        +7.071067811865e+00,        -7.580437552518e-01,        +5.413544854369e+00,        +5.230287752827e+00,        -3.046545608381e-01
 2.56000000e+02,        +7.071067811865e+00,        +5.204558547721e+00,        -2.091313002343e-01,        -3.107813618363e-01,        +5.449004751284e+00,        +7.071067811865e+00,        -3.107813618363e-01,        +5.449004751284e+00,        +5.202369270650e+00,        -1.869744655936e-01
 2.58000000e+02,        +7.071067811865e+00,        +5.194668327301e+00,        -8.894073737403e-02,        +1.367197520687e-01,        +5.450292798385e+00,        +7.071067811865e+00,        +1.367197520687e-01,        +5.450292798385e+00,        +5.194116903589e+00,        -6.660967762317e-02
 2.60000000e+02,        +7.071067811865e+00,        +5.204560192698e+00,        +3.098331979586e-02,        +5.825367958522e-01,        +5.417611169235e+00,        +7.071067811865e+00,        +5.825367958522e-01,        +5.417611169235e+00,        +5.205658366018e+00,        +5.330027723460e-02
 2.62000000e+02,        +7.071067811865e+00,        +5.233927220655e+00,        +1.475228494662e-01,        +1.024760072060e+00,        +5.351091192506e+00,        +7.071067811865e+00,        +1.024760072060e+00,        +5.351091192506e+00,        +5.236663708111e+00,        +1.696375459871e-01
 2.64000000e+02,        +7.071067811865e+00,        +5.282009785713e+00,        +2.576324781490e-01,        +1.461434616716e+00,        +5.250801488760e+00,        +7.071067811865e+00,        +1.461434616716e+00,        +5.250801488760e+00,        +5.286350406652e+00,        +2.793594305366e-01
 2.66000000e+02,        +7.071067811865e+00,        +5.347602470333e+00,        +3.583940860173e-01,        +1.890505504215e+00,        +5.116771697025e+00,        +7.071067811865e+00,        +1.890505504215e+00,        +5.116771697025e+00,        +5.353490431351e+00,        +3.795530271740e-01
 2.68000000e+02,        +7.071067811865e+00,        +5.429064172350e+00,        +4.470741440823e-01,        +2.309769965682e+00,        +4.949031030597e+00,        +7.071067811865e+00,        +2.309769965682e+00,        +4.949031030597e+00,        +5.436420542344e+00,        +4.674926277947e-01
 2.70000000e+02,        +7.071067811865e+00,        +5.524333420672e+00,        +5.211848348109e-01,        +2.716839530093e+00,        +4.747660430686e+00,        +7.071067811865e+00,        +2.716839530093e+00,        +4.747660430686e+00,        +5.533057847166e+00,        +5.407009199644e-01
 2.72000000e+02,        +7.071067811865e+00,        +5.630951513357e+00,        +5.785491871062e-01,        +3.109115437612e+00,        +4.512856465990e+00,        +7.071067811865e+00,        +3.109115437612e+00,        +4.512856465990e+00,        +5.640923244311e+00,        +5.970141964990e-01
 2.74000000e+02,        +7.071067811865e+00,        +5.746096442155e+00,        +6.173694040584e-01,        +3.483780502131e+00,        +4.245004332278e+00,        +7.071067811865e+00,        +3.483780502131e+00,        +4.245004332278e+00,        +5.757175724358e+00,        +6.346507277912e-01
 2.76000000e+02,        +7.071067811865e+00,        +5.866630574091e+00,        +6.362963331495e-01,        +3.837810305572e+00,        +3.944756356747e+00,        +7.071067811865e+00,        +3.837810305572e+00,        +3.944756356747e+00,        +5.878660498197e+00,        +6.522802179006e-01
 2.78000000e+02,        +7.071067811865e+00,        +5.989164635152e+00,        +6.344967192692e-01,        +4.168005979923e+00,        +3.613111377854e+00,        +7.071067811865e+00,        +4.168005979923e+00,        +3.613111377854e+00,        +6.001973486819e+00,        +6.490909547882e-01
 2.80000000e+02,        +7.071067811865e+00,        +6.110139616678e+00,        +6.117136343969e-01,        +4.471049785979e+00,        +3.251489380648e+00,        +7.071067811865e+00,        +4.471049785979e+00,        +3.251489380648e+00,        +6.123543772079e+00,        +6.248500202483e-01
 2.82000000e+02,        +7.071067811865e+00,        +6.225926782476e+00,        +5.683144832378e-01,        +4.743583192413e+00,        +2.861795001640e+00,        +7.071067811865e+00,        +4.743583192413e+00,        +2.861795001640e+00,        +6.239734154444e+00,        +5.799509358971e-01
 2.84000000e+02,        +7.071067811865e+00,        +6.332944051537e+00,        +5.053204594572e-01,        +4.982305236877e+00,        +2.446463190782e+00,        +7.071067811865e+00,        +4.982305236877e+00,        +2.446463190782e+00,        +6.346958051029e+00,        +5.154426064260e-01
 2.86000000e+02,        +7.071067811865e+00,        +6.427784823949e+00,        +4.244114851828e-01,        +5.184086756632e+00,        +2.008480644117e+00,        +7.071067811865e+00,        +5.184086756632e+00,        +2.008480644117e+00,        +6.441808753340e+00,        +4.330335927809e-01
 2.88000000e+02,        +7.071067811865e+00,        +6.507353067414e+00,        +3.279016654615e-01,        +5.346093861446e+00,        +1.551377759083e+00,        +7.071067811865e+00,        +5.346093861446e+00,        +1.551377759083e+00,        +6.521194811917e+00,        +3.350667633888e-01
 2.90000000e+02,        +7.071067811865e+00,        +6.568996533741e+00,        +2.186821780633e-01,        +5.465912124683e+00,        +1.079187866096e+00,        +7.071067811865e+00,        +5.465912124683e+00,        +1.079187866096e+00,        +6.582473371184e+00,        +2.244612779308e-01
 2.92000000e+02,        +7.071067811865e+00,        +6.610628706145e+00,        +1.001311905021e-01,        +5.541661761725e+00,        +5.963732504169e-01,        +7.071067811865e+00,        +5.541661761725e+00,        +5.963732504169e-01,        +6.623572020155e+00,        +1.046215460548e-01
 2.94000000e+02,        +7.071067811865e+00,        +6.630829820984e+00,        -2.400643046269e-02,        +5.572093876244e+00,        +1.077207182432e-01,        +7.071067811865e+00,        +5.572093876244e+00,        +1.077207182432e-01,        +6.643089484527e+00,        -2.068401085910e-02
 2.96000000e+02,        +7.071067811865e+00,        +6.628918261052e+00,        -1.497636067883e-01,        +5.556658880486e+00,        -3.817872482501e-01,        +7.071067811865e+00,        +5.556658880486e+00,        -3.817872482501e-01,        +6.640366460919e+00,        -1.474683163196e-01
 2.98000000e+02,        +7.071067811865e+00,        +6.604985777850e+00,        -2.731109177290e-01,        +5.495540428916e+00,        -8.671168684755e-01,        +7.071067811865e+00,        +5.495540428916e+00,        -8.671168684755e-01,        +6.615520077488e+00,        -2.716862311086e-01
 3.00000000e+02,        +7.071067811865e+00,        +6.559893130910e+00,        -3.901211464335e-01,        +5.389651406516e+00,        -1.343332199918e+00,        +7.071067811865e+00,        +5.389651406516e+00,        -1.343332199918e+00,        +6.569438617176e+00,        -3.893996244653e-01
