        f (GHz),              E_elec[1] (J),               E_mag[1] (J),               E_cap[1] (J),               E_ind[1] (J),              E_elec[2] (J),               E_mag[2] (J),               E_cap[2] (J),               E_ind[2] (J)
 1.46000000e+02,        +2.967462673521e-12,        +2.856254439774e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.964695913945e-12,        +2.853677746085e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.48000000e+02,        +2.978048787758e-12,        +2.846442528399e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.975163748579e-12,        +2.843972551053e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.50000000e+02,        +2.984900780197e-12,        +2.833740393626e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.981908939933e-12,        +2.831387772767e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.52000000e+02,        +2.987748836832e-12,        +2.818500508033e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.984663840617e-12,        +2.816273396996e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.54000000e+02,        +2.986476387344e-12,        +2.801157256208e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.983313666064e-12,        +2.799061147080e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.56000000e+02,        +2.981120980379e-12,        +2.782208080784e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.977897310746e-12,        +2.780245726646e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.58000000e+02,        +2.971867004643e-12,        +2.762192084680e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.968600035183e-12,        +2.760363518533e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.60000000e+02,        +2.959031271061e-12,        +2.741667725845e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.955739039727e-12,        +2.739970369452e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.62000000e+02,        +2.943043047916e-12,        +2.721191185216e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.939743515352e-12,        +2.719620035488e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.64000000e+02,        +2.924420465878e-12,        +2.701296747658e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.921131084566e-12,        +2.699844624452e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.66000000e+02,        +2.903745266813e-12,        +2.682480168122e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.900482601233e-12,        +2.681138005515e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.68000000e+02,        +2.881637691897e-12,        +2.665185572749e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.878417099187e-12,        +2.663942735972e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.70000000e+02,        +2.858732957020e-12,        +2.649796035299e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.855568332137e-12,        +2.648640647216e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.72000000e+02,        +2.835660326738e-12,        +2.636627625444e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.832563911395e-12,        +2.635546889248e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.74000000e+02,        +2.813025347935e-12,        +2.625926477461e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.810007598923e-12,        +2.624906985609e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.76000000e+02,        +2.791395400112e-12,        +2.617868284714e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.788464910192e-12,        +2.616896307617e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.78000000e+02,        +2.771288398050e-12,        +2.612559579049e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.768451861335e-12,        +2.611621330245e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.80000000e+02,        +2.753164260620e-12,        +2.610040186603e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.750426474155e-12,        +2.609122063873e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.82000000e+02,        +2.737418635969e-12,        +2.610286340280e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.734782529779e-12,        +2.609375144240e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.84000000e+02,        +2.724378336868e-12,        +2.613214052545e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.721845025920e-12,        +2.612297185681e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.86000000e+02,        +2.714297974122e-12,        +2.618682492302e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.711866827164e-12,        +2.617748142118e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.88000000e+02,        +2.707357363337e-12,        +2.626497252603e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.705026085248e-12,        +2.625534562694e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.90000000e+02,        +2.703659405266e-12,        +2.636413532167e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.701424131280e-12,        +2.635412764607e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.92000000e+02,        +2.703228289239e-12,        +2.648139376320e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.701083690964e-12,        +2.647092067809e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.94000000e+02,        +2.706008031442e-12,        +2.661339226123e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.703947435983e-12,        +2.660238339070e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.96000000e+02,        +2.711861524567e-12,        +2.675638102471e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.709877049087e-12,        +2.674478170504e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.98000000e+02,        +2.720570431070e-12,        +2.690626797620e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.718653135763e-12,        +2.689404063182e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.00000000e+02,        +2.731836385137e-12,        +2.705868451579e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.729976447700e-12,        +2.704580991271e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.02000000e+02,        +2.745284061677e-12,        +2.720906845985e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.743470975933e-12,        +2.719554677429e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.04000000e+02,        +2.760466704842e-12,        +2.735276645499e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.758689505050e-12,        +2.733861807832e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.06000000e+02,        +2.776874663889e-12,        +2.748515652379e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.775122174580e-12,        +2.747042251359e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.08000000e+02,        +2.793947344566e-12,        +2.760178917208e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.792208453429e-12,        +2.758653125532e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.10000000e+02,        +2.811088742199e-12,        +2.769854281966e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.809352690843e-12,        +2.768284286033e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.12000000e+02,        +2.827686386186e-12,        +2.777178647881e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.825943070702e-12,        +2.775574534024e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.14000000e+02,        +2.843133121583e-12,        +2.781853999087e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.841373392183e-12,        +2.780227575276e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.16000000e+02,        +2.856850730223e-12,        +2.783662021218e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.855066677087e-12,        +2.782026574328e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.18000000e+02,        +2.868314015602e-12,        +2.782476078579e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.866499226975e-12,        +2.780846072064e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.20000000e+02,        +2.877073713898e-12,        +2.778269389483e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.875223492638e-12,        +2.776660111340e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.22000000e+02,        +2.882776510014e-12,        +2.771118479513e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.880888036417e-12,        +2.769545654968e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.24000000e+02,        +2.885180569830e-12,        +2.761201379083e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.883253001562e-12,        +2.759680765933e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.26000000e+02,        +2.884165347258e-12,        +2.748790516241e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.882199851321e-12,        +2.747337502720e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.28000000e+02,        +2.879734944869e-12,        +2.734240766622e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.877734661219e-12,        +2.732869991573e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.30000000e+02,        +2.872014921976e-12,        +2.717973579534e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.869984863123e-12,        +2.716698592770e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.32000000e+02,        +2.861243057912e-12,        +2.700458432048e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.859189952955e-12,        +2.699291409133e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.34000000e+02,        +2.847755097285e-12,        +2.682193025891e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.845687191888e-12,        +2.681144546836e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.36000000e+02,        +2.831966857834e-12,        +2.663683623137e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.829893683376e-12,        +2.662762519311e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.38000000e+02,        +2.814354235707e-12,        +2.645426737605e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.812286361109e-12,        +2.644640006094e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.40000000e+02,        +2.795432601686e-12,        +2.627893105709e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.793381380488e-12,        +2.627245886071e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.42000000e+02,        +2.775736881419e-12,        +2.611514511509e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.773714204683e-12,        +2.611010116626e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.44000000e+02,        +2.755803308138e-12,        +2.596673692482e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.753821371236e-12,        +2.596313683249e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.46000000e+02,        +2.736153488042e-12,        +2.583697250088e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.734224576576e-12,        +2.583481542872e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.48000000e+02,        +2.717281079398e-12,        +2.572851260560e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.715417376815e-12,        +2.572778256642e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.50000000e+02,        +2.699641095488e-12,        +2.564339137500e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.697854512571e-12,        +2.564405864743e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.52000000e+02,        +2.683641621108e-12,        +2.558301235416e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.681943645619e-12,        +2.558503493973e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.54000000e+02,        +2.669637589933e-12,        +2.554815690052e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.668039153355e-12,        +2.555148195717e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.56000000e+02,        +2.657926202038e-12,        +2.553900050317e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.656437559525e-12,        +2.554356571037e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.58000000e+02,        +2.648743556984e-12,        +2.555513350827e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.647374176338e-12,        +2.556086833648e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.60000000e+02,        +2.642262125025e-12,        +2.559558388234e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.641020580700e-12,        +2.560241075559e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.62000000e+02,        +2.638588764125e-12,        +2.565884086526e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.637482632802e-12,        +2.566667621921e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.64000000e+02,        +2.637763101795e-12,        +2.574287957041e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.636798856983e-12,        +2.575163481918e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.66000000e+02,        +2.639756228122e-12,        +2.584518770708e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.638939132493e-12,        +2.585477014041e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.68000000e+02,        +2.644469780707e-12,        +2.596279656576e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.643803776297e-12,        +2.597311020372e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.70000000e+02,        +2.651735634286e-12,        +2.609231915415e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.651223232411e-12,        +2.610326558952e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.72000000e+02,        +2.661316527207e-12,        +2.622999882254e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.660958701699e-12,        +2.624147808156e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.74000000e+02,        +2.672908051053e-12,        +2.637177178728e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.672704140264e-12,        +2.638368323697e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.76000000e+02,        +2.686142483805e-12,        +2.651334655769e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.686090108497e-12,        +2.652558988286e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.78000000e+02,        +2.700594944857e-12,        +2.665030232162e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.700689950457e-12,        +2.666277858680e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.80000000e+02,        +2.715792276806e-12,        +2.677820681263e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.716028709351e-12,        +2.679081961382e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.82000000e+02,        +2.731224904064e-12,        +2.689275210487e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.731595029201e-12,        +2.690540880339e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.84000000e+02,        +2.746361680706e-12,        +2.698990430107e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.746856054251e-12,        +2.700251731840e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.86000000e+02,        +2.760667432578e-12,        +2.706606045076e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.761275029096e-12,        +2.707854858956e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.88000000e+02,        +2.773622550611e-12,        +2.711820362827e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.774330953464e-12,        +2.713049337314e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.90000000e+02,        +2.784743649012e-12,        +2.714404534504e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.785539301264e-12,        +2.715607208817e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.92000000e+02,        +2.793604019376e-12,        +2.714214379177e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.794472530423e-12,        +2.715385292504e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.94000000e+02,        +2.799852446929e-12,        +2.711198711248e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.800778945033e-12,        +2.712333493049e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.96000000e+02,        +2.803228952866e-12,        +2.705403310928e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.804198469651e-12,        +2.706498747625e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.98000000e+02,        +2.803576207503e-12,        +2.696970029264e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.804574077418e-12,        +2.698024104095e-12,        +0.000000000000e+00,        +0.000000000000e+00
 3.00000000e+02,        +2.800845710229e-12,        +2.686130958740e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.801857966464e-12,        +2.687142863400e-12,        +0.000000000000e+00,        +0.000000000000e+00
