        f (GHz),              E_elec[1] (J),               E_mag[1] (J),               E_cap[1] (J),               E_ind[1] (J),              E_elec[2] (J),               E_mag[2] (J),               E_cap[2] (J),               E_ind[2] (J)
 1.76000000e+02,        +2.617972732863e-12,        +2.611743485235e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.621653521083e-12,        +2.614470733989e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.78000000e+02,        +2.605783590262e-12,        +2.583304649635e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.609537541915e-12,        +2.585929142135e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.80000000e+02,        +2.598876399407e-12,        +2.558639630353e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.602704408665e-12,        +2.561164662129e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.82000000e+02,        +2.597216801426e-12,        +2.538189512355e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.601117476778e-12,        +2.540620243059e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.84000000e+02,        +2.600686729235e-12,        +2.522302087620e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.604656497983e-12,        +2.524645331800e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.86000000e+02,        +2.609090765101e-12,        +2.511235391468e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.613123990271e-12,        +2.513499418139e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.88000000e+02,        +2.622159727203e-12,        +2.505159661715e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.626248837048e-12,        +2.507354002387e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.90000000e+02,        +2.639551698803e-12,        +2.504157214593e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.643687332505e-12,        +2.506292476820e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.92000000e+02,        +2.660850965161e-12,        +2.508220028082e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.665022141278e-12,        +2.510307709698e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.94000000e+02,        +2.685565562167e-12,        +2.517245122198e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.689759878696e-12,        +2.519297420276e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.96000000e+02,        +2.713124378872e-12,        +2.531028142032e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.717328255377e-12,        +2.533057750249e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.98000000e+02,        +2.742874993371e-12,        +2.549255893127e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.747073966189e-12,        +2.551275781716e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.00000000e+02,        +2.774083640932e-12,        +2.571498948308e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.778262721706e-12,        +2.573522122278e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.02000000e+02,        +2.805938877392e-12,        +2.597205819418e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.810082982726e-12,        +2.599245053207e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.04000000e+02,        +2.837560551909e-12,        +2.625700519829e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.841655007498e-12,        +2.627768070194e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.06000000e+02,        +2.868015567298e-12,        +2.656185559584e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.872046683193e-12,        +2.658292863087e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.08000000e+02,        +2.896341507301e-12,        +2.687752416569e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.900297212226e-12,        +2.689909783332e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.10000000e+02,        +2.921578492598e-12,        +2.719401209510e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.925449004923e-12,        +2.721617530252e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.12000000e+02,        +2.942808587260e-12,        +2.750070579430e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.946587089495e-12,        +2.752353067506e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.14000000e+02,        +2.959200793881e-12,        +2.778677646299e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.962884068094e-12,        +2.781031639389e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.16000000e+02,        +2.970058330259e-12,        +2.804166430547e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.973647305677e-12,        +2.806595276768e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.18000000e+02,        +2.974863745982e-12,        +2.825561523656e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.978363909184e-12,        +2.828066573468e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.20000000e+02,        +2.973316826846e-12,        +2.842022376629e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.976738450949e-12,        +2.844603094693e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.22000000e+02,        +2.965360413786e-12,        +2.852892712246e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.968718576045e-12,        +2.855546912935e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.24000000e+02,        +2.951190346371e-12,        +2.857739558205e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.954504722429e-12,        +2.860463756233e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.26000000e+02,        +2.931247621349e-12,        +2.856377371060e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.934542066336e-12,        +2.859167226562e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.28000000e+02,        +2.906193198792e-12,        +2.848874557006e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.909495146824e-12,        +2.851725384628e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.30000000e+02,        +2.876868208256e-12,        +2.835542039993e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.880207938963e-12,        +2.838449345831e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.32000000e+02,        +2.844244113796e-12,        +2.816905884391e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.847653944456e-12,        +2.819865893813e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.34000000e+02,        +2.809368339667e-12,        +2.793667861413e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.812881803115e-12,        +2.796678004788e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.36000000e+02,        +2.773310824032e-12,        +2.766658919682e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.776961886288e-12,        +2.769718250592e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.38000000e+02,        +2.737116086679e-12,        +2.736790675617e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.740938446123e-12,        +2.739900205669e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.40000000e+02,        +2.701763971472e-12,        +2.705009399212e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.705790466242e-12,        +2.708172343148e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.42000000e+02,        +2.668140617995e-12,        +2.672255806367e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.672402752662e-12,        +2.675477739485e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.44000000e+02,        +2.637019746695e-12,        +2.639432599182e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.641547335541e-12,        +2.642721535064e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.46000000e+02,        +2.609053214822e-12,        +2.607380397296e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.613874128400e-12,        +2.610746797253e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.48000000e+02,        +2.584769097843e-12,        +2.576861659550e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.589909092431e-12,        +2.580318386159e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.50000000e+02,        +2.564575251019e-12,        +2.548551485091e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.570057856947e-12,        +2.552113711164e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.52000000e+02,        +2.548766324222e-12,        +2.523033801050e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.554612768128e-12,        +2.526718882947e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.54000000e+02,        +2.537532433118e-12,        +2.500801332611e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.543761570345e-12,        +2.504628653526e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.56000000e+02,        +2.530968032419e-12,        +2.482257832366e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.537596268240e-12,        +2.486248617574e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.58000000e+02,        +2.529079916000e-12,        +2.467721244074e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.536121097626e-12,        +2.471898346490e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.60000000e+02,        +2.531793636323e-12,        +2.457426731578e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.539258901372e-12,        +2.461814382613e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.62000000e+02,        +2.538957968715e-12,        +2.451528777521e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.546855539928e-12,        +2.456152295353e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.64000000e+02,        +2.550347340394e-12,        +2.450101828482e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.558682260774e-12,        +2.454987273646e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.66000000e+02,        +2.565662406481e-12,        +2.453139228065e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.574436214043e-12,        +2.458312995009e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.68000000e+02,        +2.584529197246e-12,        +2.460550441887e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.593739544212e-12,        +2.466038775034e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.70000000e+02,        +2.606497492307e-12,        +2.472156846816e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.616137720181e-12,        +2.477985271095e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.72000000e+02,        +2.631039301792e-12,        +2.487686637888e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.641097991348e-12,        +2.493879297066e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.74000000e+02,        +2.657548543705e-12,        +2.506769699700e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.668009067313e-12,        +2.513348601488e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.76000000e+02,        +2.685343178172e-12,        +2.528933580948e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.696183290765e-12,        +2.535917756077e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.78000000e+02,        +2.713671154139e-12,        +2.553601970180e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.724862667560e-12,        +2.561006563500e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.80000000e+02,        +2.741721489263e-12,        +2.580097246702e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.753230081431e-12,        +2.587932571391e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.82000000e+02,        +2.768641579369e-12,        +2.607648704670e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.780426793009e-12,        +2.615919304961e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.84000000e+02,        +2.793561368151e-12,        +2.635407845490e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.805576851807e-12,        +2.644111627136e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.86000000e+02,        +2.815624278404e-12,        +2.662471640186e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.827818313277e-12,        +2.671599138886e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.88000000e+02,        +2.834023844628e-12,        +2.687913855000e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.846340183348e-12,        +2.697447718301e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.90000000e+02,        +2.848043898269e-12,        +2.710823453407e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.860422916219e-12,        +2.720738208467e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.92000000e+02,        +2.857099122606e-12,        +2.730347866390e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.869479250629e-12,        +2.740610032493e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.94000000e+02,        +2.860772048096e-12,        +2.745737775200e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.873091421259e-12,        +2.756306355623e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.96000000e+02,        +2.858842333350e-12,        +2.756389239623e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.871040559130e-12,        +2.767216594399e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.98000000e+02,        +2.851304629538e-12,        +2.761878774318e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.863324556195e-12,        +2.772911837586e-12,        +0.000000000000e+00,        +0.000000000000e+00
 3.00000000e+02,        +2.838372471340e-12,        +2.761987469902e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.850161828306e-12,        +2.773169238879e-12,        +0.000000000000e+00,        +0.000000000000e+00
