        f (GHz),            I_inc[1][1] (A),            Re{I[1][1]} (A),            Im{I[1][1]} (A),            Re{I[2][1]} (A),            Im{I[2][1]} (A),            I_inc[2][2] (A),            Re{I[1][2]} (A),            Im{I[1][2]} (A),            Re{I[2][2]} (A),            Im{I[2][2]} (A)
 1.20000000e+02,        +1.414213562373e-01,        +1.445829755094e-01,        -5.396039448298e-03,        +5.609807154301e-02,        +1.016016418033e-01,        +1.414213562373e-01,        +5.609807154301e-02,        +1.016016418033e-01,        +1.445846693063e-01,        -5.426367641470e-03
 1.22000000e+02,        +1.414213562373e-01,        +1.440607796680e-01,        -5.259388690996e-03,        +6.444169938843e-02,        +9.627148269255e-02,        +1.414213562373e-01,        +6.444169938843e-02,        +9.627148269256e-02,        +1.440646075684e-01,        -5.283194940223e-03
 1.24000000e+02,        +1.414213562373e-01,        +1.435712591852e-01,        -5.042598579714e-03,        +7.228553944292e-02,        +9.025957365259e-02,        +1.414213562373e-01,        +7.228553944292e-02,        +9.025957365259e-02,        +1.435782325606e-01,        -5.060508004609e-03
 1.26000000e+02,        +1.414213562373e-01,        +1.431270564385e-01,        -4.753032441513e-03,        +7.957380761764e-02,        +8.361238146640e-02,        +1.414213562373e-01,        +7.957380761764e-02,        +8.361238146640e-02,        +1.431380657776e-01,        -4.765810841655e-03
 1.28000000e+02,        +1.414213562373e-01,        +1.427392717193e-01,        -4.399996584776e-03,        +8.625507095623e-02,        +7.638103308307e-02,        +1.414213562373e-01,        +8.625507095623e-02,        +7.638103308307e-02,        +1.427550674870e-01,        -4.408528966280e-03
 1.30000000e+02,        +1.414213562373e-01,        +1.424171720710e-01,        -3.994434139408e-03,        +9.228266316171e-02,        +6.862088496479e-02,        +1.414213562373e-01,        +9.228266316171e-02,        +6.862088496479e-02,        +1.424383492795e-01,        -3.999700651651e-03
 1.32000000e+02,        +1.414213562373e-01,        +1.421679593892e-01,        -3.548576164316e-03,        +9.761504965218e-02,        +6.039105011300e-02,        +1.414213562373e-01,        +9.761504965218e-02,        +6.039105011300e-02,        +1.421949462302e-01,        -3.551626089678e-03
 1.34000000e+02,        +1.414213562373e-01,        +1.419966038760e-01,        -3.075561562565e-03,        +1.022161371029e-01,        +5.175389082370e-02,        +1.414213562373e-01,        +1.022161371029e-01,        +5.175389082370e-02,        +1.420296546478e-01,        -3.077486048152e-03
 1.36000000e+02,        +1.414213562373e-01,        +1.419057466034e-01,        -2.589038122105e-03,        +1.060555241668e-01,        +4.277448581565e-02,        +1.414213562373e-01,        +1.060555241668e-01,        +4.277448581565e-02,        +1.419449390488e-01,        -2.590942366945e-03
 1.38000000e+02,        +1.414213562373e-01,        +1.418956725622e-01,        -2.102757278588e-03,        +1.091086918125e-01,        +3.352008053888e-02,        +1.414213562373e-01,        +1.091086918125e-01,        +3.352008053888e-02,        +1.419409096089e-01,        -2.105732892460e-03
 1.40000000e+02,        +1.414213562373e-01,        +1.419643532487e-01,        -1.630175005702e-03,        +1.113571333768e-01,        +2.405952923958e-02,        +1.414213562373e-01,        +1.113571333768e-01,        +2.405952923958e-02,        +1.420153690292e-01,        -1.635273237226e-03
 1.42000000e+02,        +1.414213562373e-01,        +1.421075556774e-01,        -1.184070624898e-03,        +1.127884259106e-01,        +1.446273678893e-02,        +1.414213562373e-01,        +1.127884259106e-01,        +1.446273678893e-02,        +1.421639255923e-01,        -1.192277118343e-03
 1.44000000e+02,        +1.414213562373e-01,        +1.423190127529e-01,        -7.761943494273e-04,        +1.133962456449e-01,        +4.800107443840e-03,        +1.414213562373e-01,        +1.133962456449e-01,        +4.800107443840e-03,        +1.423801672426e-01,        -7.884060339850e-04
 1.46000000e+02,        +1.414213562373e-01,        +1.425906482566e-01,        -4.169531027370e-04,        +1.131803313709e-01,        -4.857993325398e-03,        +1.414213562373e-01,        +1.131803313709e-01,        -4.857993325398e-03,        +1.426558898551e-01,        -4.339577474243e-04
 1.48000000e+02,        +1.414213562373e-01,        +1.429128483231e-01,        -1.151426469039e-04,        +1.121464001987e-01,        -1.444175895540e-02,        +1.414213562373e-01,        +1.121464001987e-01,        -1.444175895540e-02,        +1.429813714992e-01,        -1.376015317473e-04
 1.50000000e+02,        +1.414213562373e-01,        +1.432747702315e-01,        +1.222676087021e-04,        +1.103060205230e-01,        -2.388244006105e-02,        +1.414213562373e-01,        +1.103060205230e-01,        -2.388244006105e-02,        +1.433456834612e-01,        +9.383354591475e-05
 1.52000000e+02,        +1.414213562373e-01,        +1.436646786098e-01,        +2.902925095256e-04,        +1.076764471060e-01,        -3.311281821718e-02,        +1.414213562373e-01,        +1.076764471060e-01,        -3.311281821718e-02,        +1.437370280849e-01,        +2.555127887667e-04
 1.54000000e+02,        +1.414213562373e-01,        +1.440702987488e-01,        +3.860289560431e-04,        +1.042804230057e-01,        -4.206765366869e-02,        +1.414213562373e-01,        +1.042804230057e-01,        -4.206765366869e-02,        +1.441430931031e-01,        +3.446897706386e-04
 1.56000000e+02,        +1.414213562373e-01,        +1.444791766285e-01,        +4.086925671868e-04,        +1.001459526815e-01,        -5.068410629690e-02,        +1.414213562373e-01,        +1.001459526815e-01,        -5.068410629690e-02,        +1.445514120545e-01,        +3.607390373179e-04
 1.58000000e+02,        +1.414213562373e-01,        +1.448790354474e-01,        +3.595938852137e-04,        +9.530605005250e-02,        -5.890212989083e-02,        +1.414213562373e-01,        +9.530605005250e-02,        -5.890212989083e-02,        +1.449497205839e-01,        +3.051283848455e-04
 1.60000000e+02,        +1.414213562373e-01,        +1.452581188932e-01,        +2.420564108610e-04,        +8.979846461462e-02,        -6.666484027872e-02,        +1.414213562373e-01,        +8.979846461462e-02,        -6.666484027872e-02,        +1.453262988876e-01,        +1.813330968163e-04
 1.62000000e+02,        +1.414213562373e-01,        +1.456055120638e-01,        +6.128023552830e-05,        +8.366538801233e-02,        -7.391885815918e-02,        +1.414213562373e-01,        +8.366538801233e-02,        -7.391885815918e-02,        +1.456702912464e-01,        -5.304005673558e-06
 1.64000000e+02,        +1.414213562373e-01,        +1.459114318182e-01,        -1.758436409719e-04,        +7.695314275949e-02,        -8.061462753645e-02,        +1.414213562373e-01,        +7.695314275949e-02,        -8.061462753645e-02,        +1.459719944738e-01,        -2.477615337920e-04
 1.66000000e+02,        +1.414213562373e-01,        +1.461674793713e-01,        -4.609620705870e-04,        +6.971185416889e-02,        -8.670671052991e-02,        +1.414213562373e-01,        +6.971185416889e-02,        -8.670671052991e-02,        +1.462231081492e-01,        -5.375712138578e-04
 1.68000000e+02,        +1.414213562373e-01,        +1.463668491180e-01,        -7.845243980711e-04,        +6.199510602691e-02,        -9.215405902486e-02,        +1.414213562373e-01,        +6.199510602691e-02,        -9.215405902486e-02,        +1.464169406872e-01,        -8.650850262328e-04
 1.70000000e+02,        +1.414213562373e-01,        +1.465044889542e-01,        -1.136075023284e-03,        +5.385958017374e-02,        -9.692026319839e-02,        +1.414213562373e-01,        +5.385958017374e-02,        -9.692026319839e-02,        +1.465485665822e-01,        -1.219769791319e-03
 1.72000000e+02,        +1.414213562373e-01,        +1.465772087247e-01,        -1.504565369090e-03,        +4.536467994599e-02,        -1.009737764388e-01,        +1.414213562373e-01,        +4.536467994599e-02,        -1.009737764388e-01,        +1.466149315379e-01,        -1.590520649123e-03
 1.74000000e+02,        +1.414213562373e-01,        +1.465837348474e-01,        -1.878676396661e-03,        +3.657213741881e-02,        -1.042881156276e-01,        +1.414213562373e-01,        +3.657213741881e-02,        -1.042881156276e-01,        +1.466149036093e-01,        -1.965984548148e-03
 1.76000000e+02,        +1.414213562373e-01,        +1.465247106090e-01,        -2.247142686315e-03,        +2.754560454757e-02,        -1.068420352223e-01,        +1.414213562373e-01,        +2.754560454757e-02,        -1.068420352223e-01,        +1.465492699393e-01,        -2.334884747874e-03
 1.78000000e+02,        +1.414213562373e-01,        +1.464026430679e-01,        -2.599069200517e-03,        +1.835022864166e-02,        -1.086196731103e-01,        +1.414213562373e-01,        +1.835022864166e-02,        -1.086196731103e-01,        +1.464206801087e-01,        -2.686337449871e-03
 1.80000000e+02,        +1.414213562373e-01,        +1.462217989118e-01,        -2.924232166520e-03,        +9.052213079806e-03,        -1.096106658462e-01,        +1.414213562373e-01,        +9.052213079806e-03,        -1.096106658462e-01,        +1.462335385295e-01,        -3.010152005767e-03
 1.82000000e+02,        +1.414213562373e-01,        +1.459880529552e-01,        -3.213356055357e-03,        -2.816352363822e-04,        -1.098102306644e-01,        +1.414213562373e-01,        -2.816352363821e-04,        -1.098102306644e-01,        +1.459938496498e-01,        -3.297106701643e-03
 1.84000000e+02,        +1.414213562373e-01,        +1.457086942025e-01,        -3.458359382176e-03,        -9.584369538161e-03,        -1.092192116058e-01,        +1.414213562373e-01,        -9.584369538161e-03,        -1.092192116058e-01,        +1.457090209707e-01,        -3.539192878422e-03
 1.86000000e+02,        +1.414213562373e-01,        +1.453921955031e-01,        -3.652562994365e-03,        -1.878937512257e-02,        -1.078440872193e-01,        +1.414213562373e-01,        -1.878937512257e-02,        -1.078440872193e-01,        +1.453876299724e-01,        -3.729821100380e-03
 1.88000000e+02,        +1.414213562373e-01,        +1.450479537562e-01,        -3.790855625779e-03,        -2.783084607443e-02,        -1.056969375973e-01,        +1.414213562373e-01,        -2.783084607443e-02,        -1.056969375973e-01,        +1.450391619696e-01,        -3.863984205930e-03
 1.90000000e+02,        +1.414213562373e-01,        +1.446860083551e-01,        -3.869812747775e-03,        -3.664426270073e-02,        -1.027953689691e-01,        +1.414213562373e-01,        -3.664426270073e-02,        -1.027953689691e-01,        +1.446737266402e-01,        -3.938373336286e-03
 1.92000000e+02,        +1.414213562373e-01,        +1.443167460696e-01,        -3.887766104357e-03,        -4.516686511849e-02,        -9.916239467815e-02,        +1.414213562373e-01,        -4.516686511849e-02,        -9.916239467815e-02,        +1.443017614679e-01,        -3.951444401807e-03
 1.94000000e+02,        +1.414213562373e-01,        +1.439506008333e-01,        -3.844822738211e-03,        -5.333811809306e-02,        -9.482627208529e-02,        +1.414213562373e-01,        -5.333811809306e-02,        -9.482627208529e-02,        +1.439337305970e-01,        -3.903433871206e-03
 1.96000000e+02,        +1.414213562373e-01,        +1.435977569253e-01,        -3.742833752166e-03,        -6.110016203826e-02,        -8.982029572487e-02,        +1.414213562373e-01,        -6.110016203826e-02,        -8.982029572487e-02,        +1.435798276068e-01,        -3.796324210590e-03
 1.98000000e+02,        +1.414213562373e-01,        +1.432678638082e-01,        -3.585314461188e-03,        -6.839824507373e-02,        -8.418254785730e-02,        +1.414213562373e-01,        -6.839824507373e-02,        -8.418254785730e-02,        +1.432496904725e-01,        -3.633760711842e-03
 2.00000000e+02,        +1.414213562373e-01,        +1.429697704281e-01,        -3.377318929606e-03,        -7.518113118790e-02,        -7.795560836701e-02,        +1.414213562373e-01,        -7.518113118790e-02,        -7.795560836701e-02,        +1.429521365098e-01,        -3.420922789102e-03
 2.02000000e+02,        +1.414213562373e-01,        +1.427112861037e-01,        -3.125273116709e-03,        -8.140147986565e-02,        -7.118622671138e-02,        +1.414213562373e-01,        -8.140147986564e-02,        -7.118622671138e-02,        +1.426949244078e-01,        -3.164354048077e-03
 2.04000000e+02,        +1.414213562373e-01,        +1.424989742711e-01,        -2.836771936927e-03,        -8.701619298962e-02,        -6.392495930129e-02,        +1.414213562373e-01,        -8.701619298962e-02,        -6.392495930129e-02,        +1.424845495819e-01,        -2.871756511165e-03
 2.06000000e+02,        +1.414213562373e-01,        +1.423379843277e-01,        -2.520346451158e-03,        -9.198672538709e-02,        -5.622577626074e-02,        +1.414213562373e-01,        -9.198672538709e-02,        -5.622577626074e-02,        +1.423260780424e-01,        -2.551755284781e-03
 2.08000000e+02,        +1.414213562373e-01,        +1.422319256779e-01,        -2.185208123543e-03,        -9.627935604096e-02,        -4.814564195430e-02,        +1.414213562373e-01,        -9.627935604096e-02,        -4.814564195430e-02,        +1.422230228245e-01,        -2.213640664097e-03
 2.10000000e+02,        +1.414213562373e-01,        +1.421827868548e-01,        -1.840977590665e-03,        -9.986541768238e-02,        -3.974407397727e-02,        +1.414213562373e-01,        -9.986541768238e-02,        -3.974407397727e-02,        +1.421772657858e-01,        -1.867095172465e-03
 2.12000000e+02,        +1.414213562373e-01,        +1.421909013118e-01,        -1.497405691975e-03,        -1.027214832037e-01,        -3.108268547100e-02,        +1.414213562373e-01,        -1.027214832037e-01,        -3.108268547100e-02,        +1.421890262935e-01,        -1.521913322524e-03
 2.14000000e+02,        +1.414213562373e-01,        +1.422549601885e-01,        -1.164094600932e-03,        -1.048295080443e-01,        -2.222471566018e-02,        +1.414213562373e-01,        -1.048295080443e-01,        -2.222471566018e-02,        +1.422568770241e-01,        -1.187721963705e-03
 2.16000000e+02,        +1.414213562373e-01,        +1.423720710715e-01,        -8.502267803808e-04,        -1.061769283831e-01,        -1.323455341841e-02,        +1.414213562373e-01,        -1.061769283831e-01,        -1.323455341841e-02,        +1.423778058174e-01,        -8.737089512441e-04
 2.18000000e+02,        +1.414213562373e-01,        +1.425378605427e-01,        -5.643091710545e-04,        -1.067567155987e-01,        -4.177258467196e-03,        +1.414213562373e-01,        -1.067567155987e-01,        -4.177258467195e-03,        +1.425473212959e-01,        -5.883675435340e-04
 2.20000000e+02,        +1.414213562373e-01,        +1.427466171477e-01,        -3.139395199823e-04,        -1.065673880125e-01,        +4.881915481736e-03,        +1.414213562373e-01,        -1.065673880125e-01,        +4.881915481736e-03,        +1.427595988038e-01,        -3.392634192313e-04
 2.22000000e+02,        +1.414213562373e-01,        +1.429914703586e-01,        -1.056010800118e-04,        -1.056129813941e-01,        +1.387799170129e-02,        +1.414213562373e-01,        -1.056129813941e-01,        +1.387799170129e-02,        +1.430076621649e-01,        -1.328305175329e-04
 2.24000000e+02,        +1.414213562373e-01,        +1.432646001719e-01,        +5.550892035036e-05,        -1.039029800803e-01,        +2.274673202539e-02,        +1.414213562373e-01,        -1.039029800803e-01,        +2.274673202539e-02,        +1.432835958354e-01,        +2.579893816869e-05
 2.26000000e+02,        +1.414213562373e-01,        +1.435574711955e-01,        +1.656126058082e-04,        -1.014522108207e-01,        +3.142508596603e-02,        +1.414213562373e-01,        -1.014522108207e-01,        +3.142508596603e-02,        +1.435787812440e-01,        +1.329258508865e-04
 2.28000000e+02,        +1.414213562373e-01,        +1.438610844550e-01,        +2.224432317319e-04,        -9.828070162269e-02,        +3.985162477226e-02,        +1.414213562373e-01,        -9.828070162269e-02,        +3.985162477226e-02,        +1.438841505039e-01,        +1.863738011695e-04
 2.30000000e+02,        +1.414213562373e-01,        +1.441662397167e-01,        +2.252932265198e-04,        -9.441350792465e-02,        +4.796695827763e-02,        +1.414213562373e-01,        -9.441350792465e-02,        +4.796695827763e-02,        +1.441904502516e-01,        +1.855346173180e-04
 2.32000000e+02,        +1.414213562373e-01,        +1.444638008796e-01,        +1.750175372071e-04,        -8.988050839181e-02,        +5.571413278828e-02,        +1.414213562373e-01,        -8.988050839181e-02,        +5.571413278828e-02,        +1.444885081412e-01,        +1.313690690701e-04
 2.34000000e+02,        +1.414213562373e-01,        +1.447449569505e-01,        +7.399256181221e-05,        -8.471617251143e-02,        +6.303900860928e-02,        +1.414213562373e-01,        -8.471617251143e-02,        +6.303900860928e-02,        +1.447694944892e-01,        +2.636303619787e-05
 2.36000000e+02,        +1.414213562373e-01,        +1.450014712877e-01,        -7.396781357810e-05,        -7.895930199258e-02,        +6.989061607464e-02,        +1.414213562373e-01,        -7.895930199258e-02,        +6.989061607464e-02,        +1.450251717506e-01,        -1.255592619862e-04
 2.38000000e+02,        +1.414213562373e-01,        +1.452259121617e-01,        -2.637363651462e-04,        -7.265274776563e-02,        +7.622148912606e-02,        +1.414213562373e-01,        -7.265274776563e-02,        +7.622148912606e-02,        +1.452481248802e-01,        -3.191622019084e-04
 2.40000000e+02,        +1.414213562373e-01,        +1.454118582485e-01,        -4.890330491398e-04,        -6.584310415933e-02,        +8.198797557047e-02,        +1.414213562373e-01,        -6.584310415933e-02,        +8.198797557047e-02,        +1.454319662060e-01,        -5.480619723120e-04
 2.42000000e+02,        +1.414213562373e-01,        +1.455540734032e-01,        -7.426170636427e-04,        -5.858038163444e-02,        +8.715052314058e-02,        +1.414213562373e-01,        -5.858038163444e-02,        +8.715052314058e-02,        +1.455715091887e-01,        -8.049211892196e-04
 2.44000000e+02,        +1.414213562373e-01,        +1.456486459597e-01,        -1.016504763840e-03,        -5.091765929965e-02,        +9.167394039469e-02,        +1.414213562373e-01,        -5.091765929965e-02,        +9.167394039469e-02,        +1.456629063401e-01,        -1.081669164355e-03
 2.46000000e+02,        +1.414213562373e-01,        +1.456930888263e-01,        -1.302207033850e-03,        -4.291071834943e-02,        +9.552763133945e-02,        +1.414213562373e-01,        -4.291071834943e-02,        +9.552763133945e-02,        +1.457037476083e-01,        -1.369741381398e-03
 2.48000000e+02,        +1.414213562373e-01,        +1.456863977755e-01,        -1.590979192145e-03,        -3.461765756393e-02,        +9.868580246530e-02,        +1.414213562373e-01,        -3.461765756393e-02,        +9.868580246530e-02,        +1.456931166704e-01,        -1.660331214611e-03
 2.50000000e+02,        +1.414213562373e-01,        +1.456290665320e-01,        -1.874076176950e-03,        -2.609849210742e-02,        +1.011276406759e-01,        +1.414213562373e-01,        -2.609849210742e-02,        +1.011276406759e-01,        +1.456316037829e-01,        -1.944646600446e-03
 2.52000000e+02,        +1.414213562373e-01,        +1.455230585027e-01,        -2.143005633038e-03,        -1.741473705698e-02,        +1.028374604008e-01,        +1.414213562373e-01,        -1.741473705698e-02,        +1.028374604008e-01,        +1.455212750850e-01,        -2.214164254660e-03
 2.54000000e+02,        +1.414213562373e-01,        +1.453717362433e-01,        -2.389771606892e-03,        -8.628977381898e-03,        +1.038048180324e-01,        +1.414213562373e-01,        -8.628977381898e-03,        +1.038048180324e-01,        +1.453655995026e-01,        -2.460874120248e-03
 2.56000000e+02,        +1.414213562373e-01,        +1.451797509749e-01,        -2.607101852853e-03,        +1.955735378629e-04,        +1.040245917566e-01,        +1.414213562373e-01,        +1.955735378628e-04,        +1.040245917566e-01,        +1.451693356218e-01,        -2.677507034465e-03
 2.58000000e+02,        +1.414213562373e-01,        +1.449528956180e-01,        -2.788652252434e-03,        +8.995524340407e-03,        +1.034970248673e-01,        +1.414213562373e-01,        +8.995524340408e-03,        +1.034970248673e-01,        +1.449383820561e-01,        -2.857739110238e-03
 2.60000000e+02,        +1.414213562373e-01,        +1.446979258681e-01,        -2.929182540355e-03,        +1.770776208763e-02,        +1.022277307896e-01,        +1.414213562373e-01,        +1.770776208763e-02,        +1.022277307896e-01,        +1.446795958899e-01,        -2.996367026185e-03
 2.62000000e+02,        +1.414213562373e-01,        +1.444223547602e-01,        -3.024698395985e-03,        +2.626991122222e-02,        +1.002276582958e-01,        +1.414213562373e-01,        +2.626991122222e-02,        +1.002276582958e-01,        +1.444005847002e-01,        -3.089449292181e-03
 2.64000000e+02,        +1.414213562373e-01,        +1.441342269340e-01,        -3.072555973729e-03,        +3.462079122810e-02,        +9.751301577464e-02,        +1.414213562373e-01,        +3.462079122810e-02,        +9.751301577464e-02,        +1.441094784252e-01,        -3.134409579730e-03
 2.66000000e+02,        +1.414213562373e-01,        +1.438418793830e-01,        -3.071526080788e-03,        +4.270086878980e-02,        +9.410515390528e-02,        +1.414213562373e-01,        +4.270086878980e-02,        +9.410515390528e-02,        +1.438146879161e-01,        -3.130099348763e-03
 2.68000000e+02,        +1.414213562373e-01,        +1.435536958429e-01,        -3.021816431079e-03,        +5.045269998472e-02,        +9.003040667776e-02,        +1.414213562373e-01,        +5.045269998472e-02,        +9.003040667776e-02,        +1.435246573761e-01,        -3.076818229951e-03
 2.70000000e+02,        +1.414213562373e-01,        +1.432778621186e-01,        -2.925051671259e-03,        +5.782135789896e-02,        +8.531989135667e-02,        +1.414213562373e-01,        +5.782135789896e-02,        +8.531989135667e-02,        +1.432476180342e-01,        -2.976291895651e-03
 2.72000000e+02,        +1.414213562373e-01,        +1.430221295699e-01,        -2.784212147561e-03,        +6.475484104978e-02,        +8.000926868757e-02,        +1.414213562373e-01,        +6.475484104978e-02,        +8.000926868757e-02,        +1.429913503118e-01,        -2.831608431758e-03
 2.74000000e+02,        +1.414213562373e-01,        +1.427935936683e-01,        -2.603533618324e-03,        +7.120445813415e-02,        +7.413846535230e-02,        +1.414213562373e-01,        +7.120445813415e-02,        +7.413846535230e-02,        +1.427629614334e-01,        -2.647115464727e-03
 2.76000000e+02,        +1.414213562373e-01,        +1.425984940209e-01,        -2.388371275163e-03,        +7.712518490299e-02,        +6.775136136041e-02,        +1.414213562373e-01,        +7.712518490299e-02,        +6.775136136041e-02,        +1.425686849017e-01,        -2.428281461257e-03
 2.78000000e+02,        +1.414213562373e-01,        +1.424420415354e-01,        -2.145032477175e-03,        +8.247598937499e-02,        +6.089544568365e-02,        +1.414213562373e-01,        +8.247598937499e-02,        +6.089544568365e-02,        +1.424137075369e-01,        -2.181525663953e-03
 2.80000000e+02,        +1.414213562373e-01,        +1.423282775190e-01,        -1.880583493068e-03,        +8.722012213556e-02,        +5.362144396944e-02,        +1.414213562373e-01,        +8.722012213557e-02,        +5.362144396944e-02,        +1.423020288825e-01,        -1.914022020326e-03
 2.82000000e+02,        +1.414213562373e-01,        +1.422599684769e-01,        -1.602636257797e-03,        +9.132536908973e-02,        +4.598292258219e-02,        +1.414213562373e-01,        +9.132536908973e-02,        +4.598292258219e-02,        +1.422363567510e-01,        -1.633483176819e-03
 2.84000000e+02,        +1.414213562373e-01,        +1.422385392531e-01,        -1.319121662421e-03,        +9.476426472395e-02,        +3.803587350085e-02,        +1.414213562373e-01,        +9.476426472395e-02,        +3.803587350085e-02,        +1.422180415468e-01,        -1.347931123322e-03
 2.86000000e+02,        +1.414213562373e-01,        +1.422640459722e-01,        -1.038056196050e-03,        +9.751426464697e-02,        +2.983828473802e-02,        +1.414213562373e-01,        +9.751426464697e-02,        +2.983828473802e-02,        +1.422470508133e-01,        -1.065461374536e-03
 2.88000000e+02,        +1.414213562373e-01,        +1.423351890370e-01,        -7.673088428770e-04,        +9.955787689042e-02,        +2.144970093904e-02,        +1.414213562373e-01,        +9.955787689042e-02,        +2.144970093904e-02,        +1.423219842342e-01,        -7.940076583173e-04
 2.90000000e+02,        +1.414213562373e-01,        +1.424493652529e-01,        -5.143750096833e-04,        +1.008827521228e-01,        +1.293077867656e-02,        +1.414213562373e-01,        +1.008827521228e-01,        +1.293077867656e-02,        +1.424401281313e-01,        -5.411139522283e-04
 2.92000000e+02,        +1.414213562373e-01,        +1.426027570277e-01,        -2.861639316032e-04,        +1.014817335367e-01,        +4.342840692705e-03,        +1.414213562373e-01,        +1.014817335367e-01,        +4.342840692704e-03,        +1.425975473603e-01,        -3.137203794843e-04
 2.94000000e+02,        +1.414213562373e-01,        +1.427904555566e-01,        -8.880549467749e-05,        +1.013528676847e-01,        -4.252567021341e-03,        +1.414213562373e-01,        +1.013528676847e-01,        -4.252567021341e-03,        +1.427892114677e-01,        -1.179689627587e-04
 2.96000000e+02,        +1.414213562373e-01,        +1.430066139927e-01,        +7.251825372565e-05,        +1.004993779461e-01,        -1.279411185313e-02,        +1.414213562373e-01,        +1.004993779461e-01,        -1.279411185313e-02,        +1.430091510418e-01,        +4.096543785618e-05
 2.98000000e+02,        +1.414213562373e-01,        +1.432446258226e-01,        +1.937124341085e-04,        +9.892960259353e-02,        -2.122110192577e-02,        +1.414213562373e-01,        +9.892960259353e-02,        -2.122110192577e-02,        +1.432506394078e-01,        +1.590144809907e-04
 3.00000000e+02,        +1.414213562373e-01,        +1.434973230529e-01,        +2.718759315452e-04,        +9.665689959823e-02,        -2.947390169451e-02,        +1.414213562373e-01,        +9.665689959823e-02,        -2.947390169451e-02,        +1.435063941877e-01,        +2.333223803236e-04
