        f (GHz),              E_elec[1] (J),               E_mag[1] (J),               E_cap[1] (J),               E_ind[1] (J),              E_elec[2] (J),               E_mag[2] (J),               E_cap[2] (J),               E_ind[2] (J)
 1.42000000e+02,        +2.903742046259e-12,        +2.859162747541e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.903244744811e-12,        +2.858252271104e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.44000000e+02,        +2.908187949070e-12,        +2.857900580757e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.907621547046e-12,        +2.857037266580e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.46000000e+02,        +2.912895271195e-12,        +2.855793667726e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.912253359964e-12,        +2.854982275058e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.48000000e+02,        +2.917663192826e-12,        +2.852869158550e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.916940430880e-12,        +2.852113665281e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.50000000e+02,        +2.922292922400e-12,        +2.849173924301e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.921485161313e-12,        +2.848477460384e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.52000000e+02,        +2.926593426455e-12,        +2.844773367342e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.925697811901e-12,        +2.844138162406e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.54000000e+02,        +2.930386918261e-12,        +2.839749714204e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.929401963019e-12,        +2.839177061291e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.56000000e+02,        +2.933513912870e-12,        +2.834199829413e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.932439539445e-12,        +2.833690066385e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.58000000e+02,        +2.935837667710e-12,        +2.828232611396e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.934675219083e-12,        +2.827785120999e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.60000000e+02,        +2.937247850388e-12,        +2.821966051907e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.936000068441e-12,        +2.821579280892e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.62000000e+02,        +2.937663307660e-12,        +2.815524056674e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.936334279901e-12,        +2.815195553679e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.64000000e+02,        +2.937033849539e-12,        +2.809033135720e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.935628925862e-12,        +2.808759606994e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.66000000e+02,        +2.935341007149e-12,        +2.802619076255e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.933866689369e-12,        +2.802396457639e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.68000000e+02,        +2.932597768897e-12,        +2.796403708839e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.931061576668e-12,        +2.796227251935e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.70000000e+02,        +2.928847343330e-12,        +2.790501869189e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.927257660753e-12,        +2.790366239212e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.72000000e+02,        +2.924161035627e-12,        +2.785018644439e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.922526943287e-12,        +2.784918026984e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.74000000e+02,        +2.918635355656e-12,        +2.780046975259e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.916966453052e-12,        +2.779975189094e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.76000000e+02,        +2.912388497327e-12,        +2.775665665681e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.910694720621e-12,        +2.775616278703e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.78000000e+02,        +2.905556341182e-12,        +2.771937832399e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.903847780974e-12,        +2.771904278025e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.80000000e+02,        +2.898288135088e-12,        +2.768909806242e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.896574858493e-12,        +2.768885497777e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.82000000e+02,        +2.890742002727e-12,        +2.766610481764e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.889033883504e-12,        +2.766588922588e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.84000000e+02,        +2.883080418090e-12,        +2.765051097204e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.881386977936e-12,        +2.765025985021e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.86000000e+02,        +2.875465768289e-12,        +2.764225417047e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.873796031783e-12,        +2.764190740781e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.88000000e+02,        +2.868056108861e-12,        +2.764110282922e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.866418473875e-12,        +2.764060411234e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.90000000e+02,        +2.861001197140e-12,        +2.764666495442e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.859403321962e-12,        +2.764596256159e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.92000000e+02,        +2.854438871807e-12,        +2.765839989217e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.852887579700e-12,        +2.765744739214e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.94000000e+02,        +2.848491831536e-12,        +2.767563264822e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.846993033031e-12,        +2.767438950133e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.96000000e+02,        +2.843264853299e-12,        +2.769757044270e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.841823486199e-12,        +2.769600250319e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.98000000e+02,        +2.838842481672e-12,        +2.772332119625e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.837462468513e-12,        +2.772140111552e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.00000000e+02,        +2.835287214028e-12,        +2.775191367000e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.833971436594e-12,        +2.774962120068e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.02000000e+02,        +2.832638202363e-12,        +2.778231899752e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.831388492778e-12,        +2.777964119824e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.04000000e+02,        +2.830910489665e-12,        +2.781347334734e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.829727637561e-12,        +2.781040468736e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.06000000e+02,        +2.830094796360e-12,        +2.784430143640e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.828978571607e-12,        +2.784084379904e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.08000000e+02,        +2.830157869209e-12,        +2.787374057943e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.829107059699e-12,        +2.786990316269e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.10000000e+02,        +2.831043400212e-12,        +2.790076490661e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.830055864138e-12,        +2.789656401945e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.12000000e+02,        +2.832673515591e-12,        +2.792440931845e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.831746247642e-12,        +2.791986807155e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.14000000e+02,        +2.834950824389e-12,        +2.794379267784e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.834080035099e-12,        +2.793894056866e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.16000000e+02,        +2.837761002133e-12,        +2.795813967394e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.836942209516e-12,        +2.795301206749e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.18000000e+02,        +2.840975867953e-12,        +2.796680073991e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.840204000244e-12,        +2.796143824895e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.20000000e+02,        +2.844456893857e-12,        +2.796926937698e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.843726401949e-12,        +2.796371714804e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.22000000e+02,        +2.848059064024e-12,        +2.796519623943e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.847364041837e-12,        +2.795950315437e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.24000000e+02,        +2.851634981383e-12,        +2.795439937596e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.850969292088e-12,        +2.794861718218e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.26000000e+02,        +2.855039100313e-12,        +2.793687010748e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.854396506012e-12,        +2.793105249314e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.28000000e+02,        +2.858131949961e-12,        +2.791277414829e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.857506242168e-12,        +2.790697578234e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.30000000e+02,        +2.860784204203e-12,        +2.788244774413e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.860169332289e-12,        +2.787672330301e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.32000000e+02,        +2.862880453122e-12,        +2.784638879666e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.862270647798e-12,        +2.784079200159e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.34000000e+02,        +2.864322537814e-12,        +2.780524315755e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.863712426786e-12,        +2.779982584676e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.36000000e+02,        +2.865032325568e-12,        +2.775978649048e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.864417038626e-12,        +2.775459775027e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.38000000e+02,        +2.864953825123e-12,        +2.771090230006e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.864329086274e-12,        +2.770598767693e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.40000000e+02,        +2.864054570545e-12,        +2.765955689651e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.863416775159e-12,        +2.765495770972e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.42000000e+02,        +2.862326235025e-12,        +2.760677219142e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.861672510479e-12,        +2.760252496158e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.44000000e+02,        +2.859784470230e-12,        +2.755359729343e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.859112719086e-12,        +2.754973329828e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.46000000e+02,        +2.856468000242e-12,        +2.750107989007e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.855776925558e-12,        +2.749762485354e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.48000000e+02,        +2.852437029110e-12,        +2.745023836416e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.851726142059e-12,        +2.744721227981e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.50000000e+02,        +2.847771045868e-12,        +2.740203550728e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.847040656344e-12,        +2.739945259218e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.52000000e+02,        +2.842566129130e-12,        +2.735735456851e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.841817320476e-12,        +2.735522333927e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.54000000e+02,        +2.836931864554e-12,        +2.731697822780e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.836166453891e-12,        +2.731530168647e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.56000000e+02,        +2.830987992643e-12,        +2.728157092274e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.830208478548e-12,        +2.728034683735e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.58000000e+02,        +2.824860902267e-12,        +2.725166479864e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.824070401683e-12,        +2.725088606104e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.60000000e+02,        +2.818680078105e-12,        +2.722764940587e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.817882254436e-12,        +2.722730444833e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.62000000e+02,        +2.812574599379e-12,        +2.720976514331e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.811773583689e-12,        +2.720983839489e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.64000000e+02,        +2.806669774254e-12,        +2.719810034713e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.805870081397e-12,        +2.719857271151e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.66000000e+02,        +2.801083980619e-12,        +2.719259185265e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.800290421989e-12,        +2.719344119027e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.68000000e+02,        +2.795925770793e-12,        +2.719302881104e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.795143365215e-12,        +2.719423041018e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.70000000e+02,        +2.791291285959e-12,        +2.719905951947e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.790525170066e-12,        +2.720058654323e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.72000000e+02,        +2.787262016390e-12,        +2.721020101694e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.786517355680e-12,        +2.721202491573e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.74000000e+02,        +2.783902936009e-12,        +2.722585120215e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.783184837617e-12,        +2.722794208437e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.76000000e+02,        +2.781261034350e-12,        +2.724530323792e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.780574462471e-12,        +2.724763019449e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.78000000e+02,        +2.779364265255e-12,        +2.726776201188e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.778713960084e-12,        +2.727029339363e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.80000000e+02,        +2.778220928919e-12,        +2.729236242066e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.777611329934e-12,        +2.729506607079e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.82000000e+02,        +2.777819501535e-12,        +2.731818922995e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.777254675954e-12,        +2.732103267715e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.84000000e+02,        +2.778128923856e-12,        +2.734429823348e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.777612501138e-12,        +2.734724885414e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.86000000e+02,        +2.779099355807e-12,        +2.736973838979e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.778634469101e-12,        +2.737276355091e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.88000000e+02,        +2.780663398024e-12,        +2.739357455851e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.780252633542e-12,        +2.739664175521e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.90000000e+02,        +2.782737772526e-12,        +2.741491039175e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.782383127856e-12,        +2.741798739552e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.92000000e+02,        +2.785225443325e-12,        +2.743291086707e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.784928295733e-12,        +2.743596590224e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.94000000e+02,        +2.788018143871e-12,        +2.744682388444e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.787779229617e-12,        +2.744982585119e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.96000000e+02,        +2.790999262235e-12,        +2.745600029901e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.790818667882e-12,        +2.745891906097e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.98000000e+02,        +2.794047017905e-12,        +2.745991173358e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.793924184473e-12,        +2.746271848700e-12,        +0.000000000000e+00,        +0.000000000000e+00
 3.00000000e+02,        +2.797037847016e-12,        +2.745816551764e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.796971587640e-12,        +2.746083325694e-12,        +0.000000000000e+00,        +0.000000000000e+00
