        f (GHz),            I_inc[1][1] (A),            Re{I[1][1]} (A),            Im{I[1][1]} (A),            Re{I[2][1]} (A),            Im{I[2][1]} (A),            I_inc[2][2] (A),            Re{I[1][2]} (A),            Im{I[1][2]} (A),            Re{I[2][2]} (A),            Im{I[2][2]} (A)
 1.70000000e+02,        +1.414213562373e-01,        +1.340464007285e-01,        -8.541727424399e-03,        +9.604718481160e-02,        -7.907333700366e-02,        +1.414213562373e-01,        +9.604718481160e-02,        -7.907333700366e-02,        +1.337817211320e-01,        -8.345096793458e-03
 1.72000000e+02,        +1.414213562373e-01,        +1.327943500638e-01,        -8.838530164195e-03,        +8.914833509032e-02,        -8.655197666087e-02,        +1.414213562373e-01,        +8.914833509032e-02,        -8.655197666087e-02,        +1.325471409386e-01,        -8.624208905985e-03
 1.74000000e+02,        +1.414213562373e-01,        +1.315118057033e-01,        -8.927804526822e-03,        +8.167787721905e-02,        -9.342217309240e-02,        +1.414213562373e-01,        +8.167787721905e-02,        -9.342217309240e-02,        +1.312838632830e-01,        -8.697939472831e-03
 1.76000000e+02,        +1.414213562373e-01,        +1.302331227639e-01,        -8.808090490999e-03,        +7.369138293974e-02,        -9.964280993254e-02,        +1.414213562373e-01,        +7.369138293974e-02,        -9.964280993254e-02,        +1.300259460968e-01,        -8.565032177218e-03
 1.78000000e+02,        +1.414213562373e-01,        +1.289922169523e-01,        -8.483546311162e-03,        +6.524668841600e-02,        -1.051782694374e-01,        +1.414213562373e-01,        +6.524668841600e-02,        -1.051782694374e-01,        +1.288069848213e-01,        -8.229805886217e-03
 1.80000000e+02,        +1.414213562373e-01,        +1.278216661420e-01,        -7.963737917477e-03,        +5.640327269170e-02,        -1.099983559649e-01,        +1.414213562373e-01,        +5.640327269170e-02,        -1.099983559649e-01,        +1.276592205473e-01,        -7.701941826979e-03
 1.82000000e+02,        +1.414213562373e-01,        +1.267518769716e-01,        -7.263291789745e-03,        +4.722170913337e-02,        -1.140781391970e-01,        +1.414213562373e-01,        +4.722170913337e-02,        -1.140781391970e-01,        +1.266127132285e-01,        -6.996135278685e-03
 1.84000000e+02,        +1.414213562373e-01,        +1.258103345067e-01,        -6.401429044889e-03,        +3.776320021009e-02,        -1.173977400708e-01,        +1.414213562373e-01,        +3.776320021009e-02,        -1.173977400708e-01,        +1.256945978408e-01,        -6.131629450917e-03
 1.86000000e+02,        +1.414213562373e-01,        +1.250209484549e-01,        -5.401399792540e-03,        +2.808919992000e-02,        -1.199420831433e-01,        +1.414213562373e-01,        +2.808919992000e-02,        -1.199420831433e-01,        +1.249284368441e-01,        -5.131650509446e-03
 1.88000000e+02,        +1.414213562373e-01,        +1.244035052443e-01,        -4.289837032718e-03,        +1.826112239388e-02,        -1.217006384394e-01,        +1.414213562373e-01,        +1.826112239388e-02,        -1.217006384394e-01,        +1.243336781555e-01,        -4.022762916334e-03
 1.90000000e+02,        +1.414213562373e-01,        +1.239732317097e-01,        -3.096048757496e-03,        +8.340129985721e-03,        -1.226671739169e-01,        +1.414213562373e-01,        +8.340129985721e-03,        -1.226671739169e-01,        +1.239252243102e-01,        -2.834163635853e-03
 1.92000000e+02,        +1.414213562373e-01,        +1.237404732942e-01,        -1.851265771707e-03,        -1.613010292326e-03,        -1.228395367518e-01,        +1.414213562373e-01,        -1.613010292326e-03,        -1.228395367518e-01,        +1.237131156807e-01,        -1.596932616371e-03
 1.94000000e+02,        +1.414213562373e-01,        +1.237104875927e-01,        -5.878613617866e-04,        -1.153801668214e-02,        -1.222194779469e-01,        +1.414213562373e-01,        -1.153801668214e-02,        -1.222194779469e-01,        +1.237023285648e-01,        -3.432555848261e-04
 1.96000000e+02,        +1.414213562373e-01,        +1.238833526742e-01,        +6.614424178740e-04,        -2.137514620065e-02,        -1.208125305237e-01,        +1.414213562373e-01,        -2.137514620065e-02,        -1.208125305237e-01,        +1.238926875821e-01,        +8.943661524547e-04
 1.98000000e+02,        +1.414213562373e-01,        +1.242539887652e-01,        +1.864368192220e-03,        -3.106523059504e-02,        -1.186279469924e-01,        +1.414213562373e-01,        -3.106523059504e-02,        -1.186279469924e-01,        +1.242788909715e-01,        +2.083905310448e-03
 2.00000000e+02,        +1.414213562373e-01,        +1.248122913843e-01,        +2.989863533386e-03,        -4.054971411487e-02,        -1.156786970824e-01,        +1.414213562373e-01,        -4.054971411487e-02,        -1.156786970824e-01,        +1.248506468907e-01,        +3.194584752817e-03
 2.02000000e+02,        +1.414213562373e-01,        +1.255433736479e-01,        +4.008855417441e-03,        -4.977071205305e-02,        -1.119815220494e-01,        +1.414213562373e-01,        -4.977071205305e-02,        -1.119815220494e-01,        +1.255929184443e-01,        +4.197627536790e-03
 2.04000000e+02,        +1.414213562373e-01,        +1.264279150064e-01,        +4.894966074442e-03,        -5.867110761747e-02,        -1.075570373941e-01,        +1.414213562373e-01,        -5.867110761747e-02,        -1.075570373941e-01,        +1.264862746942e-01,        +5.066968091283e-03
 2.06000000e+02,        +1.414213562373e-01,        +1.274426129001e-01,        +5.625176912295e-03,        -6.719470238214e-02,        -1.024298717076e-01,        +1.414213562373e-01,        -6.719470238214e-02,        -1.024298717076e-01,        +1.275073441203e-01,        +5.779911215010e-03
 2.08000000e+02,        +1.414213562373e-01,        +1.285607325804e-01,        +6.180426465047e-03,        -7.528643238445e-02,        -9.662882575578e-02,        +1.414213562373e-01,        -7.528643238445e-02,        -9.662882575578e-02,        +1.286293657427e-01,        +6.317724853443e-03
 2.10000000e+02,        +1.414213562373e-01,        +1.297527485030e-01,        +6.546127591030e-03,        -8.289265795792e-02,        -9.018703301190e-02,        +1.414213562373e-01,        -8.289265795791e-02,        -9.018703301190e-02,        +1.298228312561e-01,        +6.666151897584e-03
 2.12000000e+02,        +1.414213562373e-01,        +1.309870682328e-01,        +6.712588675329e-03,        -8.996153073331e-02,        -8.314210081846e-02,        +1.414213562373e-01,        -8.996153073331e-02,        -8.314210081846e-02,        +1.310562090540e-01,        +6.815825792872e-03
 2.14000000e+02,        +1.414213562373e-01,        +1.322308267438e-01,        +6.675323640179e-03,        -9.644343606639e-02,        -7.553621039507e-02,        +1.414213562373e-01,        -9.644343606639e-02,        -7.553621039507e-02,        +1.322967379527e-01,        +6.762574817876e-03
 2.16000000e+02,        +1.414213562373e-01,        +1.334507355045e-01,        +6.435236390653e-03,        -1.022915036817e-01,        -6.741615416281e-02,        +1.414213562373e-01,        -1.022915036817e-01,        -6.741615416281e-02,        +1.335112749340e-01,        +6.507600742419e-03
 2.18000000e+02,        +1.414213562373e-01,        +1.346139670252e-01,        +5.998667133899e-03,        -1.074621738422e-01,        -5.883329045077e-02,        +1.414213562373e-01,        -1.074621738422e-01,        -5.883329045077e-02,        +1.346671775216e-01,        +6.057519413624e-03
 2.20000000e+02,        +1.414213562373e-01,        +1.356890519369e-01,        +5.377290946704e-03,        -1.119158012032e-01,        -4.984339863575e-02,        +1.414213562373e-01,        -1.119158012032e-01,        -4.984339863575e-02,        +1.357331978179e-01,        +5.424253781495e-03
 2.22000000e+02,        +1.414213562373e-01,        +1.366467625273e-01,        +4.587863064345e-03,        -1.156172740616e-01,        -4.050642209904e-02,        +1.414213562373e-01,        -1.156172740616e-01,        -4.050642209904e-02,        +1.366803621118e-01,        +4.624773996111e-03
 2.24000000e+02,        +1.414213562373e-01,        +1.374609543755e-01,        +3.651810535163e-03,        -1.185366233525e-01,        -3.088609190735e-02,        +1.414213562373e-01,        -1.185366233525e-01,        -3.088609190735e-02,        +1.374828077225e-01,        +3.680684394656e-03
 2.26000000e+02,        +1.414213562373e-01,        +1.381093366649e-01,        +2.594675908212e-03,        -1.206495938184e-01,        -2.104943056024e-02,        +1.414213562373e-01,        -1.206495938184e-01,        -2.104943056024e-02,        +1.381185477225e-01,        +2.617663223977e-03
 2.28000000e+02,        +1.414213562373e-01,        +1.385741422172e-01,        +1.445425146453e-03,        -1.219381495677e-01,        -1.106614209743e-02,        +1.414213562373e-01,        -1.219381495677e-01,        -1.106614209743e-02,        +1.385701346932e-01,        +1.464767461854e-03
 2.30000000e+02,        +1.414213562373e-01,        +1.388426704612e-01,        +2.356385331465e-04,        -1.223908878896e-01,        -1.007901839635e-03,        +1.414213562373e-01,        -1.223908878896e-01,        -1.007901839635e-03,        +1.388251968807e-01,        +2.536216546967e-04
 2.32000000e+02,        +1.414213562373e-01,        +1.389076804608e-01,        -1.001390549373e-03,        -1.220033387176e-01,        +9.052434494983e-03,        +1.414213562373e-01,        -1.220033387176e-01,        +9.052434494983e-03,        +1.388768240669e-01,        -9.824842322636e-04
 2.34000000e+02,        +1.414213562373e-01,        +1.387676166390e-01,        -2.231618962123e-03,        -1.207781323551e-01,        +1.904167713805e-02,        +1.414213562373e-01,        -1.207781323551e-01,        +1.904167713805e-02,        +1.387237860179e-01,        -2.209557873151e-03
 2.36000000e+02,        +1.414213562373e-01,        +1.384266566489e-01,        -3.421245590173e-03,        -1.187250246611e-01,        +2.888717502971e-02,        +1.414213562373e-01,        -1.187250246611e-01,        +2.888717502971e-02,        +1.383705731966e-01,        -3.393894844299e-03
 2.38000000e+02,        +1.414213562373e-01,        +1.378945784957e-01,        -4.537696006731e-03,        -1.158607763611e-01,        +3.851768393146e-02,        +1.414213562373e-01,        -1.158607763611e-01,        +3.851768393146e-02,        +1.378272570879e-01,        -4.503060572198e-03
 2.40000000e+02,        +1.414213562373e-01,        +1.371864519625e-01,        -5.550564592991e-03,        -1.122088909127e-01,        +4.786419891086e-02,        +1.414213562373e-01,        -1.122088909127e-01,        +4.786419891086e-02,        +1.371091754188e-01,        -5.506828629733e-03
 2.42000000e+02,        +1.414213562373e-01,        +1.363221670490e-01,        -6.432480820795e-03,        -1.077992228095e-01,        +5.686072237487e-02,        +1.414213562373e-01,        -1.077992228095e-01,        +5.686072237487e-02,        +1.362364551867e-01,        -6.378042229336e-03
 2.44000000e+02,        +1.414213562373e-01,        +1.353258189279e-01,        -7.159870367317e-03,        -1.026674747605e-01,        +6.544494288286e-02,        +1.414213562373e-01,        -1.026674747605e-01,        +6.544494288286e-02,        +1.352333931649e-01,        -7.093369765549e-03
 2.46000000e+02,        +1.414213562373e-01,        +1.342249744014e-01,        -7.713587174197e-03,        -9.685460734014e-02,        +7.355880556057e-02,        +1.414213562373e-01,        -9.685460734014e-02,        +7.355880556057e-02,        +1.341277189852e-01,        -7.633930732671e-03
 2.48000000e+02,        +1.414213562373e-01,        +1.330498486575e-01,        -8.079399020109e-03,        -9.040618812647e-02,        +8.114896157835e-02,        +1.414213562373e-01,        -9.040618812647e-02,        +8.114896157835e-02,        +1.329497696625e-01,        -7.985774815761e-03
 2.50000000e+02,        +1.414213562373e-01,        +1.318324231480e-01,        -8.248316113381e-03,        -8.337170884458e-02,        +8.816709129683e-02,        +1.414213562373e-01,        -8.337170884458e-02,        +8.816709129683e-02,        +1.317316063923e-01,        -8.140203892885e-03
 2.52000000e+02,        +1.414213562373e-01,        +1.306055356296e-01,        -8.216759096811e-03,        -7.580389861498e-02,        +9.457010276102e-02,        +1.414213562373e-01,        -7.580389861498e-02,        +9.457010276102e-02,        +1.305061046257e-01,        -8.093933560562e-03
 2.54000000e+02,        +1.414213562373e-01,        +1.294019720342e-01,        -7.986569213476e-03,        -6.775805923748e-02,        +1.003202137315e-01,        +1.414213562373e-01,        -6.775805923748e-02,        +1.003202137315e-01,        +1.293060470004e-01,        -7.849097128286e-03
 2.56000000e+02,        +1.414213562373e-01,        +1.282535871396e-01,        -7.564868835365e-03,        -5.929144480594e-02,        +1.053849309632e-01,        +1.414213562373e-01,        -5.929144480594e-02,        +1.053849309632e-01,        +1.281632459848e-01,        -7.413100449627e-03
 2.58000000e+02,        +1.414213562373e-01,        +1.271904774030e-01,        -6.963784861471e-03,        -5.046270322891e-02,        +1.097369446884e-01,        +1.414213562373e-01,        -5.046270322891e-02,        +1.097369446884e-01,        +1.271077194501e-01,        -6.798340225426e-03
 2.60000000e+02,        +1.414213562373e-01,        +1.262402251825e-01,        -6.200050543260e-03,        -4.133139183490e-02,        +1.133539590731e-01,        +1.414213562373e-01,        -4.133139183490e-02,        +1.133539590731e-01,        +1.261669382404e-01,        -6.021801426778e-03
 2.62000000e+02,        +1.414213562373e-01,        +1.254272293175e-01,        -5.294503118989e-03,        -3.195757357660e-02,        +1.162184807593e-01,        +1.414213562373e-01,        -3.195757357660e-02,        +1.162184807593e-01,        +1.253651605493e-01,        -5.104551270636e-03
 2.64000000e+02,        +1.414213562373e-01,        +1.247721329824e-01,        -4.271495369587e-03,        -2.240149478132e-02,        +1.183175875473e-01,        +1.414213562373e-01,        -2.240149478132e-02,        +1.183175875473e-01,        +1.247228638611e-01,        -4.071147876660e-03
 2.66000000e+02,        +1.414213562373e-01,        +1.242913561399e-01,        -3.158239062408e-03,        -1.272334022896e-02,        +1.196426979720e-01,        +1.414213562373e-01,        -1.272334022896e-02,        +1.196426979720e-01,        +1.242562816354e-01,        -2.948981556826e-03
 2.68000000e+02,        +1.414213562373e-01,        +1.239967369411e-01,        -1.984097485395e-03,        -2.983056807097e-03,        +1.201893601644e-01,        +1.414213562373e-01,        -2.983056807097e-03,        +1.201893601644e-01,        +1.239770489569e-01,        -1.767565900522e-03
 2.70000000e+02,        +1.414213562373e-01,        +1.238952841281e-01,        -7.798431659060e-04,        +6.759766745544e-03,        +1.199570751979e-01,        +1.414213562373e-01,        +6.759766745544e-03,        +1.199570751979e-01,        +1.238919590937e-01,        -5.577946907805e-04
 2.72000000e+02,        +1.414213562373e-01,        +1.239890408468e-01,        +4.231043276744e-04,        +1.644597933912e-02,        +1.189491663117e-01,        +1.414213562373e-01,        +1.644597933912e-02,        +1.189491663117e-01,        +1.240028312862e-01,        +6.488205218727e-04
 2.74000000e+02,        +1.414213562373e-01,        +1.242750591856e-01,        +1.593446670767e-03,        +2.601692350829e-02,        +1.171727011889e-01,        +1.414213562373e-01,        +2.601692350829e-02,        +1.171727011889e-01,        +1.243064890132e-01,        +1.820918436252e-03
 2.76000000e+02,        +1.414213562373e-01,        +1.247454840472e-01,        +2.700768101298e-03,        +3.541448603460e-02,        +1.146384700379e-01,        +1.414213562373e-01,        +3.541448603460e-02,        +1.146384700379e-01,        +1.247948472970e-01,        +2.928048637622e-03
 2.78000000e+02,        +1.414213562373e-01,        +1.253877444571e-01,        +3.716277116232e-03,        +4.458116137225e-02,        +1.113610177491e-01,        +1.414213562373e-01,        +4.458116137225e-02,        +1.113610177491e-01,        +1.254551071188e-01,        +3.941412280572e-03
 2.80000000e+02,        +1.414213562373e-01,        +1.261848498906e-01,        +4.613515884446e-03,        +5.346014508504e-02,        +1.073587240492e-01,        +1.414213562373e-01,        +5.346014508504e-02,        +1.073587240492e-01,        +1.262700545144e-01,        +4.834570234411e-03
 2.82000000e+02,        +1.414213562373e-01,        +1.271157884707e-01,        +5.369024359074e-03,        +6.199547265002e-02,        +1.026539214881e-01,        +1.414213562373e-01,        +6.199547265002e-02,        +1.026539214881e-01,        +1.272184612008e-01,        +5.584105747424e-03
 2.84000000e+02,        +1.414213562373e-01,        +1.281560227768e-01,        +5.962945486706e-03,        +7.013221627242e-02,        +9.727303745515e-02,        +1.414213562373e-01,        +7.013221627242e-02,        +9.727303745515e-02,        +1.282755824834e-01,        +6.170228094308e-03
 2.86000000e+02,        +1.414213562373e-01,        +1.292780773769e-01,        +6.379557271560e-03,        +7.781674885200e-02,        +9.124674337369e-02,        +1.414213562373e-01,        +7.781674885200e-02,        +9.124674337369e-02,        +1.294137465775e-01,        +6.577303025040e-03
 2.88000000e+02,        +1.414213562373e-01,        +1.304522100038e-01,        +6.607716980002e-03,        +8.499708003977e-02,        +8.461009195894e-02,        +1.414213562373e-01,        +8.499708003977e-02,        +8.461009195894e-02,        +1.306030272905e-01,        +6.794295353450e-03
 2.90000000e+02,        +1.414213562373e-01,        +1.316471555414e-01,        +6.641202707665e-03,        +9.162326456709e-02,        +7.740262210770e-02,        +1.414213562373e-01,        +9.162326456709e-02,        +7.740262210770e-02,        +1.318119892670e-01,        +6.815108953202e-03
 2.92000000e+02,        +1.414213562373e-01,        +1.328309287788e-01,        +6.478938120029e-03,        +9.764787790861e-02,        +6.966841078307e-02,        +1.414213562373e-01,        +9.764787790861e-02,        +6.966841078307e-02,        +1.330084917935e-01,        +6.638810009726e-03
 2.94000000e+02,        +1.414213562373e-01,        +1.339716684187e-01,        +6.125087630835e-03,        +1.030265491079e-01,        +6.145605229176e-02,        +1.414213562373e-01,        +1.030265491079e-01,        +6.145605229176e-02,        +1.341605336949e-01,        +6.269720821958e-03
 2.96000000e+02,        +1.414213562373e-01,        +1.350385013445e-01,        +5.589011755637e-03,        +1.077185355527e-01,        +5.281854769559e-02,        +1.414213562373e-01,        +1.077185355527e-01,        +5.281854769559e-02,        +1.352371183773e-01,        +5.717373911707e-03
 2.98000000e+02,        +1.414213562373e-01,        +1.360024030059e-01,        +4.885075938066e-03,        +1.116873199828e-01,        +4.381309074480e-02,        +1.414213562373e-01,        +1.116873199828e-01,        +4.381309074480e-02,        +1.362091149297e-01,        +4.996319748991e-03
 3.00000000e+02,        +1.414213562373e-01,        +1.368370273169e-01,        +4.032310752521e-03,        +1.149012064044e-01,        +3.450074155901e-02,        +1.414213562373e-01,        +1.149012064044e-01,        +3.450074155901e-02,        +1.370500887353e-01,        +4.125785996948e-03
