        f (GHz),            V_inc[1][1] (V),            Re{V[1][1]} (V),            Im{V[1][1]} (V),            Re{V[2][1]} (V),            Im{V[2][1]} (V),            V_inc[2][2] (V),            Re{V[1][2]} (V),            Im{V[1][2]} (V),            Re{V[2][2]} (V),            Im{V[2][2]} (V)
 1.20000000e+02,        +7.071067811865e+00,        +3.800460658030e+00,        +8.290104378240e-01,        +1.924406789687e+00,        +4.545617771646e+00,        +7.071067811865e+00,        +1.924406789687e+00,        +4.545617771646e+00,        +3.800888350516e+00,        +8.299199777168e-01
 1.22000000e+02,        +7.071067811865e+00,        +3.959523310007e+00,        +9.744458946363e-01,        +2.279689334796e+00,        +4.416375984212e+00,        +7.071067811865e+00,        +2.279689334796e+00,        +4.416375984212e+00,        +3.960156923661e+00,        +9.754156331376e-01
 1.24000000e+02,        +7.071067811865e+00,        +4.141661522982e+00,        +1.095423516228e+00,        +2.636026931905e+00,        +4.260983273384e+00,        +7.071067811865e+00,        +2.636026931905e+00,        +4.260983273384e+00,        +4.142535612582e+00,        +1.096453987045e+00
 1.26000000e+02,        +7.071067811865e+00,        +4.343899658190e+00,        +1.187852051307e+00,        +2.991923584917e+00,        +4.076234874655e+00,        +7.071067811865e+00,        +2.991923584917e+00,        +4.076234874655e+00,        +4.345053425034e+00,        +1.188937375954e+00
 1.28000000e+02,        +7.071067811865e+00,        +4.562402774378e+00,        +1.247729758554e+00,        +3.344881435677e+00,        +3.858806968449e+00,        +7.071067811865e+00,        +3.344881435677e+00,        +3.858806968449e+00,        +4.563879221133e+00,        +1.248856066265e+00
 1.30000000e+02,        +7.071067811865e+00,        +4.792346316876e+00,        +1.271350687976e+00,        +3.691271296336e+00,        +3.605501600671e+00,        +7.071067811865e+00,        +3.691271296336e+00,        +3.605501600671e+00,        +4.794190935311e+00,        +1.272494527176e+00
 1.32000000e+02,        +7.071067811865e+00,        +5.027834340893e+00,        +1.255588230167e+00,        +4.026254277804e+00,        +3.313562681736e+00,        +7.071067811865e+00,        +4.026254277804e+00,        +3.313562681736e+00,        +5.030093253001e+00,        +1.256715109670e+00
 1.34000000e+02,        +7.071067811865e+00,        +5.261902844270e+00,        +1.198248646630e+00,        +4.343790007251e+00,        +2.981056765292e+00,        +7.071067811865e+00,        +4.343790007251e+00,        +2.981056765292e+00,        +5.264620357152e+00,        +1.199311898318e+00
 1.36000000e+02,        +7.071067811865e+00,        +5.486647479547e+00,        +1.098469990634e+00,        +4.636769956167e+00,        +2.607294916959e+00,        +7.071067811865e+00,        +4.636769956168e+00,        +2.607294916959e+00,        +5.489863084976e+00,        +1.099410189422e+00
 1.38000000e+02,        +7.071067811865e+00,        +5.693508971602e+00,        +9.571202798457e-01,        +4.897308708540e+00,        +2.193250326433e+00,        +7.071067811865e+00,        +4.897308708540e+00,        +2.193250326433e+00,        +5.697253922145e+00,        +9.578654737153e-01
 1.40000000e+02,        +7.071067811865e+00,        +5.873731165085e+00,        +7.771276158631e-01,        +5.117207779947e+00,        +1.741905031616e+00,        +7.071067811865e+00,        +5.117207779947e+00,        +1.741905031616e+00,        +5.878024879245e+00,        +7.775945887510e-01
 1.42000000e+02,        +7.071067811865e+00,        +6.018974652762e+00,        +5.636619346138e-01,        +5.288574749100e+00,        +1.258445993096e+00,        +7.071067811865e+00,        +5.288574749100e+00,        +1.258445993096e+00,        +6.023821317570e+00,        +5.637586324575e-01
 1.44000000e+02,        +7.071067811865e+00,        +6.122027589358e+00,        +3.240923470146e-01,        +5.404539187750e+00,        +7.502349239204e-01,        +7.071067811865e+00,        +5.404539187750e+00,        +7.502349239204e-01,        +6.127413404408e+00,        +3.237214411385e-01
 1.46000000e+02,        +7.071067811865e+00,        +6.177515305106e+00,        +6.767207321902e-02,        +5.459966911249e+00,        +2.265042378197e-01,        +7.071067811865e+00,        +5.459966911249e+00,        +2.265042378197e-01,        +6.183406809731e+00,        +6.673543697498e-02
 1.48000000e+02,        +7.071067811865e+00,        +6.182486841933e+00,        -1.950463433092e-01,        +5.452050578072e+00,        -3.022178884413e-01,        +7.071067811865e+00,        +5.452050578072e+00,        -3.022178884413e-01,        +6.188830663628e+00,        -1.966426639890e-01
 1.50000000e+02,        +7.071067811865e+00,        +6.136763036126e+00,        -4.530011572125e-01,        +5.380661156047e+00,        -8.248886538023e-01,        +7.071067811865e+00,        +5.380661156047e+00,        -8.248886538023e-01,        +6.143487199990e+00,        -4.553420332967e-01
 1.52000000e+02,        +7.071067811865e+00,        +6.042971420481e+00,        -6.954995141486e-01,        +5.248385424429e+00,        -1.330820282108e+00,        +7.071067811865e+00,        +5.248385424429e+00,        -1.330820282108e+00,        +6.049988108099e+00,        -6.986564625533e-01
 1.54000000e+02,        +7.071067811865e+00,        +5.906258320048e+00,        -9.130416434706e-01,        +5.060239814100e+00,        -1.810495937805e+00,        +7.071067811865e+00,        +5.060239814100e+00,        -1.810495937805e+00,        +5.913467728102e+00,        -9.170696751836e-01
 1.56000000e+02,        +7.071067811865e+00,        +5.733737203100e+00,        -1.097963141239e+00,        +4.823119640330e+00,        -2.256203483471e+00,        +7.071067811865e+00,        +4.823119640330e+00,        -2.256203483471e+00,        +5.741031992159e+00,        -1.102899007738e+00
 1.58000000e+02,        +7.071067811865e+00,        +5.533781949379e+00,        -1.244814214552e+00,        +4.545092470219e+00,        -2.662405511680e+00,        +7.071067811865e+00,        +4.545092470219e+00,        -2.662405511680e+00,        +5.541051729956e+00,        -1.250676088939e+00
 1.60000000e+02,        +7.071067811865e+00,        +5.315290267071e+00,        -1.350456893365e+00,        +4.234661029246e+00,        -3.025826220402e+00,        +7.071067811865e+00,        +4.234661029246e+00,        -3.025826220403e+00,        +5.322425641108e+00,        -1.357245303376e+00
 1.62000000e+02,        +7.071067811865e+00,        +5.087026074829e+00,        -1.413917557882e+00,        +3.900104721441e+00,        -3.345292061831e+00,        +7.071067811865e+00,        +3.900104721441e+00,        -3.345292061832e+00,        +5.093921900055e+00,        -1.421617240976e+00
 1.64000000e+02,        +7.071067811865e+00,        +4.857111844510e+00,        -1.436067757060e+00,        +3.548971091470e+00,        -3.621398744343e+00,        +7.071067811865e+00,        +3.548971091470e+00,        -3.621398744343e+00,        +4.863669565719e+00,        -1.444650051176e+00
 1.66000000e+02,        +7.071067811865e+00,        +4.632698442039e+00,        -1.419216892859e+00,        +3.187745169911e+00,        -3.856087779986e+00,        +7.071067811865e+00,        +3.187745169911e+00,        -3.856087779986e+00,        +4.638827491998e+00,        -1.428642298865e+00
 1.68000000e+02,        +7.071067811865e+00,        +4.419803715824e+00,        -1.366690726481e+00,        +2.821688438191e+00,        -4.052206151724e+00,        +7.071067811865e+00,        +2.821688438191e+00,        -4.052206151724e+00,        +4.425422102356e+00,        -1.376911351867e+00
 1.70000000e+02,        +7.071067811865e+00,        +4.223288284924e+00,        -1.282448957985e+00,        +2.454816464139e+00,        -4.213101960718e+00,        +7.071067811865e+00,        +2.454816464139e+00,        -4.213101960718e+00,        +4.228322542689e+00,        -1.293410645067e+00
 1.72000000e+02,        +7.071067811865e+00,        +4.046927866575e+00,        -1.170772106730e+00,        +2.089975301812e+00,        -4.342285883450e+00,        +7.071067811865e+00,        +2.089975301812e+00,        -4.342285883450e+00,        +4.051312569677e+00,        -1.182416138421e+00
 1.74000000e+02,        +7.071067811865e+00,        +3.893542597014e+00,        -1.036028387283e+00,        +1.728978074000e+00,        -4.443168749525e+00,        +7.071067811865e+00,        +1.728978074000e+00,        -4.443168749525e+00,        +3.897219615744e+00,        -1.048292735754e+00
 1.76000000e+02,        +7.071067811865e+00,        +3.765150659233e+00,        -8.825176849126e-01,        +1.372770289499e+00,        -4.518872017308e+00,        +7.071067811865e+00,        +1.372770289499e+00,        -4.518872017308e+00,        +3.768068315598e+00,        -8.953378186874e-01
 1.78000000e+02,        +7.071067811865e+00,        +3.663122341226e+00,        -7.143820598088e-01,        +1.021601599542e+00,        -4.572100378811e+00,        +7.071067811865e+00,        +1.021601599542e+00,        -4.572100378811e+00,        +3.665234584526e+00,        -7.276913549052e-01
 1.80000000e+02,        +7.071067811865e+00,        +3.588318949382e+00,        -5.355691429563e-01,        +6.751904096991e-01,        -4.605062897763e+00,        +7.071067811865e+00,        +6.751904096991e-01,        -4.605062897763e+00,        +3.589584642316e+00,        -5.492989583314e-01
 1.82000000e+02,        +7.071067811865e+00,        +3.541207606240e+00,        -3.498346875661e-01,        +3.328748387254e-01,        -4.619429382958e+00,        +7.071067811865e+00,        +3.328748387254e-01,        -4.619429382958e+00,        +3.541589987266e+00,        -3.639141698772e-01
 1.84000000e+02,        +7.071067811865e+00,        +3.521947583874e+00,        -1.607719662778e-01,        -6.251356078254e-03,        -4.616310742794e+00,        +7.071067811865e+00,        -6.251356078255e-03,        -4.616310742794e+00,        +3.521413953784e+00,        -1.751276486950e-01
 1.86000000e+02,        +7.071067811865e+00,        +3.530446687299e+00,        +2.814239147756e-02,        -3.432159129400e-01,        -4.596254884946e+00,        +7.071067811865e+00,        -3.432159129400e-01,        -4.596254884946e+00,        +3.528968356396e+00,        +1.358713311311e-02
 1.88000000e+02,        +7.071067811865e+00,        +3.566387747935e+00,        +2.134948029630e-01,        -6.790543540311e-01,        -4.559252745459e+00,        +7.071067811865e+00,        -6.790543540311e-01,        -4.559252745459e+00,        +3.563940273243e+00,        +1.988203732379e-01
 1.90000000e+02,        +7.071067811865e+00,        +3.629226005953e+00,        +3.918808653304e-01,        -1.014700675903e+00,        -4.504751985060e+00,        +7.071067811865e+00,        -1.014700675903e+00,        -4.504751985060e+00,        +3.625789743342e+00,        +3.771720847618e-01
 1.92000000e+02,        +7.071067811865e+00,        +3.718158518578e+00,        +5.598581881586e-01,        -1.350877692186e+00,        -4.431678694036e+00,        +7.071067811865e+00,        -1.350877692186e+00,        -4.431678694036e+00,        +3.713719510172e+00,        +5.452048664541e-01
 1.94000000e+02,        +7.071067811865e+00,        +3.832067156345e+00,        +7.139130408091e-01,        -1.687983036273e+00,        -4.338470095113e+00,        +7.071067811865e+00,        -1.687983036273e+00,        -4.338470095113e+00,        +3.826618366207e+00,        +6.994104008846e-01
 1.96000000e+02,        +7.071067811865e+00,        +3.969437636160e+00,        +8.504486091797e-01,        -2.025968384933e+00,        -4.223123704260e+00,        +7.071067811865e+00,        -2.025968384933e+00,        -4.223123704260e+00,        +3.962980534126e+00,        +8.361974587302e-01
 1.98000000e+02,        +7.071067811865e+00,        +4.128258755127e+00,        +9.658035995620e-01,        -2.364211956989e+00,        -4.083270577451e+00,        +7.071067811865e+00,        -2.364211956989e+00,        -4.083270577451e+00,        +4.120805226284e+00,        +9.519101288924e-01
 2.00000000e+02,        +7.071067811865e+00,        +4.305908839865e+00,        +1.056310687177e+00,        -2.701387955132e+00,        -3.916281831176e+00,        +7.071067811865e+00,        -2.701387955132e+00,        -3.916281831176e+00,        +4.297483362606e+00,        +1.042885755724e+00
 2.02000000e+02,        +7.071067811865e+00,        +4.499040578447e+00,        +1.118404213254e+00,        -3.035341455980e+00,        -3.719418026529e+00,        +7.071067811865e+00,        -3.035341455980e+00,        -3.719418026529e+00,        +4.489682564887e+00,        +1.105561978683e+00
 2.04000000e+02,        +7.071067811865e+00,        +4.703480726117e+00,        +1.148784685271e+00,        -3.362983159748e+00,        -3.490029445114e+00,        +7.071067811865e+00,        -3.362983159748e+00,        -3.490029445114e+00,        +4.693246855008e+00,        +1.136640436565e+00
 2.06000000e+02,        +7.071067811865e+00,        +4.914167029148e+00,        +1.144642987697e+00,        -3.680224742870e+00,        -3.225810789387e+00,        +7.071067811865e+00,        -3.680224742870e+00,        -3.225810789387e+00,        +4.903133327448e+00,        +1.133310077477e+00
 2.08000000e+02,        +7.071067811865e+00,        +5.125149714234e+00,        +1.103938850360e+00,        -3.981980946925e+00,        -2.925105546602e+00,        +7.071067811865e+00,        -3.981980946925e+00,        -2.925105546602e+00,        +5.113413069390e+00,        +1.093524692113e+00
 2.10000000e+02,        +7.071067811865e+00,        +5.329686830640e+00,        +1.025715760024e+00,        -4.262266789216e+00,        -2.587242909963e+00,        +7.071067811865e+00,        -4.262266789216e+00,        -2.587242909963e+00,        +5.317365559474e+00,        +1.016316969692e+00
 2.12000000e+02,        +7.071067811865e+00,        +5.520458806050e+00,        +9.104191621071e-01,        -4.514414609355e+00,        -2.212874796490e+00,        +7.071067811865e+00,        -4.514414609355e+00,        -2.212874796490e+00,        +5.507691892589e+00,        +9.021160784319e-01
 2.14000000e+02,        +7.071067811865e+00,        +5.689915196625e+00,        +7.601694534990e-01,        -4.731423499010e+00,        -1.804265117088e+00,        +7.071067811865e+00,        -4.731423499010e+00,        -1.804265117088e+00,        +5.676859867412e+00,        +7.530204508361e-01
 2.16000000e+02,        +7.071067811865e+00,        +5.830744814979e+00,        +5.789309364962e-01,        -4.906432044668e+00,        -1.365473063423e+00,        +7.071067811865e+00,        -4.906432044668e+00,        -1.365473063423e+00,        +5.817572266376e+00,        +5.729671126818e-01
 2.18000000e+02,        +7.071067811865e+00,        +5.936431505388e+00,        +3.725186722398e-01,        -5.033276545291e+00,        -9.023728618076e-01,        +7.071067811865e+00,        -5.033276545291e+00,        -9.023728618076e-01,        +5.923320833852e+00,        +3.677396030182e-01
 2.20000000e+02,        +7.071067811865e+00,        +6.001828298976e+00,        +1.484018450241e-01,        -5.107067436339e+00,        -4.224690136980e-01,        +7.071067811865e+00,        -5.107067436339e+00,        -4.224690136980e-01,        +5.988958982419e+00,        +1.447730935024e-01
 2.22000000e+02,        +7.071067811865e+00,        +6.023662283644e+00,        -8.470474284704e-02,        -5.124696310604e+00,        +6.550106243335e-02,        +7.071067811865e+00,        -5.124696310604e+00,        +6.550106243335e-02,        +6.011205858248e+00,        -8.725182205096e-02
 2.24000000e+02,        +7.071067811865e+00,        +6.000880941360e+00,        -3.174262405667e-01,        -5.085184347869e+00,        +5.521419903274e-01,        +7.071067811865e+00,        -5.085184347869e+00,        +5.521419903274e-01,        +5.988992733276e+00,        -3.189921523203e-01
 2.26000000e+02,        +7.071067811865e+00,        +5.934772751357e+00,        -5.404143337071e-01,        -4.989804970841e+00,        +1.028076822461e+00,        +7.071067811865e+00,        -4.989804970841e+00,        +1.028076822461e+00,        +5.923584585186e+00,        -5.411266752313e-01
 2.28000000e+02,        +7.071067811865e+00,        +5.828836850473e+00,        -7.450333350373e-01,        -4.841955476248e+00,        +1.484623234063e+00,        +7.071067811865e+00,        -4.841955476248e+00,        +1.484623234063e+00,        +5.818451534278e+00,        -7.450401115820e-01
 2.30000000e+02,        +7.071067811865e+00,        +5.688426532768e+00,        -9.239439568660e-01,        -4.646802330582e+00,        +1.914367548505e+00,        +7.071067811865e+00,        -4.646802330582e+00,        +1.914367548505e+00,        +5.678914637198e+00,        -9.234057565707e-01
 2.32000000e+02,        +7.071067811865e+00,        +5.520233856457e+00,        -1.071507988706e+00,        -4.410767294589e+00,        +2.311559584682e+00,        +7.071067811865e+00,        -4.410767294589e+00,        +2.311559584682e+00,        +5.511632937978e+00,        -1.070589903849e+00
 2.34000000e+02,        +7.071067811865e+00,        +5.331705339308e+00,        -1.183978441967e+00,        -4.140944294980e+00,        +2.672292560849e+00,        +7.071067811865e+00,        -4.140944294980e+00,        +2.672292560849e+00,        +5.324021399978e+00,        -1.182842557563e+00
 2.36000000e+02,        +7.071067811865e+00,        +5.130477568752e+00,        -1.259483470687e+00,        -3.844535896643e+00,        +2.994475957168e+00,        +7.071067811865e+00,        -3.844535896643e+00,        +2.994475957168e+00,        +5.123688278349e+00,        -1.258282538001e+00
 2.38000000e+02,        +7.071067811865e+00,        +4.923901100192e+00,        -1.297846107829e+00,        -3.528377898014e+00,        +3.277642921707e+00,        +7.071067811865e+00,        -3.528377898014e+00,        +3.277642921707e+00,        +4.917960172323e+00,        -1.296718750291e+00
 2.40000000e+02,        +7.071067811865e+00,        +4.718690986757e+00,        -1.300299055450e+00,        -3.198590678504e+00,        +3.522650989437e+00,        +7.071067811865e+00,        -3.198590678504e+00,        +3.522650989437e+00,        +4.713533096378e+00,        -1.299366589433e+00
 2.42000000e+02,        +7.071067811865e+00,        +4.520712684828e+00,        -1.269154660427e+00,        -2.860366467886e+00,        +3.731335790565e+00,        +7.071067811865e+00,        -2.860366467886e+00,        +3.731335790565e+00,        +4.516258406465e+00,        -1.268519404553e+00
 2.44000000e+02,        +7.071067811865e+00,        +4.334889686061e+00,        -1.207479611672e+00,        -2.517879456492e+00,        +3.906166859580e+00,        +7.071067811865e+00,        -2.517879456492e+00,        +3.906166859580e+00,        +4.331050074081e+00,        -1.207224427930e+00
 2.46000000e+02,        +7.071067811865e+00,        +4.165206512460e+00,        -1.118808052082e+00,        -2.174293104346e+00,        +4.049938857080e+00,        +7.071067811865e+00,        -2.174293104346e+00,        +4.049938857080e+00,        +4.161887095627e+00,        -1.118996807504e+00
 2.48000000e+02,        +7.071067811865e+00,        +4.014776748128e+00,        -1.006910921560e+00,        -1.831835221415e+00,        +4.165515698297e+00,        +7.071067811865e+00,        -1.831835221415e+00,        +4.165515698297e+00,        +4.011880842452e+00,        -1.007589563207e+00
 2.50000000e+02,        +7.071067811865e+00,        +3.885947915039e+00,        -8.756265453958e-01,        -1.491913738430e+00,        +4.255632367074e+00,        +7.071067811865e+00,        -1.491913738430e+00,        +4.255632367074e+00,        +3.883379258241e+00,        -8.768245218670e-01
 2.52000000e+02,        +7.071067811865e+00,        +3.780420325243e+00,        -7.287488395452e-01,        -1.155251672478e+00,        +4.322750688207e+00,        +7.071067811865e+00,        -1.155251672478e+00,        +4.322750688207e+00,        +3.778085101112e+00,        -7.304806596132e-01
 2.54000000e+02,        +7.071067811865e+00,        +3.699363257027e+00,        -5.699647298736e-01,        -8.220263158591e-01,        +4.368960774581e+00,        +7.071067811865e+00,        -8.220263158591e-01,        +4.368960774580e+00,        +3.697171613434e+00,        -5.722315089484e-01
 2.56000000e+02,        +7.071067811865e+00,        +3.643517476808e+00,        -4.028305271444e-01,        -4.920037034201e-01,        +4.395918349375e+00,        +7.071067811865e+00,        -4.920037034201e-01,        +4.395918349375e+00,        +3.641384654581e+00,        -4.056214268327e-01
 2.58000000e+02,        +7.071067811865e+00,        +3.613277603424e+00,        -2.307769839791e-01,        -1.646642641125e-01,        +4.404808637944e+00,        +7.071067811865e+00,        -1.646642641125e-01,        +4.404808637944e+00,        +3.611124792290e+00,        -2.340704954706e-01
 2.60000000e+02,        +7.071067811865e+00,        +3.608750965716e+00,        -5.713366064722e-02,        +1.606809260002e-01,        +4.396329163134e+00,        +7.071067811865e+00,        +1.606809260002e-01,        +4.396329163134e+00,        +3.606505993959e+00,        -6.089871863652e-02
 2.62000000e+02,        +7.071067811865e+00,        +3.629791620744e+00,        +1.148356251184e-01,        +4.847815892532e-01,        +4.370685956385e+00,        +7.071067811865e+00,        +4.847815892532e-01,        +4.370685956385e+00,        +3.627389571385e+00,        +1.106386834449e-01
 2.64000000e+02,        +7.071067811865e+00,        +3.676009398207e+00,        +2.818935135856e-01,        +8.083444334910e-01,        +4.327600053230e+00,        +7.071067811865e+00,        +8.083444334910e-01,        +4.327600053230e+00,        +3.673393228602e+00,        +2.773121083019e-01
 2.66000000e+02,        +7.071067811865e+00,        +3.746754574497e+00,        +4.407926507360e-01,        +1.131930709808e+00,        +4.266323492153e+00,        +7.071067811865e+00,        +1.131930709808e+00,        +4.266323492153e+00,        +3.743875799201e+00,        +4.358811840011e-01
 2.68000000e+02,        +7.071067811865e+00,        +3.841079409971e+00,        +5.882486138796e-01,        +1.455852091100e+00,        +4.185666295591e+00,        +7.071067811865e+00,        +1.455852091100e+00,        +4.185666295591e+00,        +3.837898888160e+00,        +5.830676914378e-01
 2.70000000e+02,        +7.071067811865e+00,        +3.957678637628e+00,        +7.209290439190e-01,        +1.780062861888e+00,        +4.084038018342e+00,        +7.071067811865e+00,        +1.780062861888e+00,        +4.084038018342e+00,        +3.954167485218e+00,        +7.155446122343e-01
 2.72000000e+02,        +7.071067811865e+00,        +4.094812373903e+00,        +8.354663225865e-01,        +2.104048230942e+00,        +3.959509290326e+00,        +7.071067811865e+00,        +2.104048230942e+00,        +3.959509290326e+00,        +4.090952995252e+00,        +8.299486304404e-01
 2.74000000e+02,        +7.071067811865e+00,        +4.250217084280e+00,        +9.285015526383e-01,        +2.426711276075e+00,        +3.809900133658e+00,        +7.071067811865e+00,        +2.426711276075e+00,        +3.809900133658e+00,        +4.246004287562e+00,        +9.229238401017e-01
 2.76000000e+02,        +7.071067811865e+00,        +4.421013322061e+00,        +9.967674508451e-01,        +2.746264657223e+00,        +3.632902313818e+00,        +7.071067811865e+00,        +2.746264657223e+00,        +3.632902313818e+00,        +4.416455445132e+00,        +9.912042699530e-01
 2.78000000e+02,        +7.071067811865e+00,        +4.603622904316e+00,        +1.037216405832e+00,        +3.060137677355e+00,        +3.426242031458e+00,        +7.071067811865e+00,        +3.060137677355e+00,        +3.426242031458e+00,        +4.598742834964e+00,        +1.031741490509e+00
 2.80000000e+02,        +7.071067811865e+00,        +4.793712581506e+00,        +1.047196638392e+00,        +3.364914097047e+00,        +3.187886194309e+00,        +7.071067811865e+00,        +3.364914097047e+00,        +3.187886194309e+00,        +4.788548510463e+00,        +1.041880271472e+00
 2.82000000e+02,        +7.071067811865e+00,        +4.986185182326e+00,        +1.024673448201e+00,        +3.656320399640e+00,        +2.916289695494e+00,        +7.071067811865e+00,        +3.656320399640e+00,        +2.916289695494e+00,        +4.980790886138e+00,        +1.019579325645e+00
 2.84000000e+02,        +7.071067811865e+00,        +5.175241177940e+00,        +9.684836379160e-01,        +3.929286470322e+00,        +2.610672301484e+00,        +7.071067811865e+00,        +3.929286470322e+00,        +2.610672301484e+00,        +5.169685602377e+00,        +9.636653068500e-01
 2.86000000e+02,        +7.071067811865e+00,        +5.354531656521e+00,        +8.785999055488e-01,        +4.178098950155e+00,        +2.271302475989e+00,        +7.071067811865e+00,        +4.178098950155e+00,        +2.271302475989e+00,        +5.348897573711e+00,        +8.740969505226e-01
 2.88000000e+02,        +7.071067811865e+00,        +5.517415887459e+00,        +7.563701041273e-01,        +4.396659921980e+00,        +1.899753565111e+00,        +7.071067811865e+00,        +4.396659921980e+00,        +1.899753565111e+00,        +5.511797445721e+00,        +7.522043636936e-01
 2.90000000e+02,        +7.071067811865e+00,        +5.657321930318e+00,        +6.046870569993e-01,        +4.578849031882e+00,        +1.499088524860e+00,        +7.071067811865e+00,        +4.578849031882e+00,        +1.499088524860e+00,        +5.651821014529e+00,        +6.008592493813e-01
 2.92000000e+02,        +7.071067811865e+00,        +5.768188049668e+00,        +4.280423511874e-01,        +4.718966593107e+00,        +1.073927052578e+00,        +7.071067811865e+00,        +4.718966593107e+00,        +1.073927052578e+00,        +5.762909520385e+00,        +4.245295449995e-01
 2.94000000e+02,        +7.071067811865e+00,        +5.844939802301e+00,        +2.324261132359e-01,        +4.812212427110e+00,        +6.303574972696e-01,        +7.071067811865e+00,        +4.812212427110e+00,        +6.303574972696e-01,        +5.839985865354e+00,        +2.291804677703e-01
 2.96000000e+02,        +7.071067811865e+00,        +5.883938970011e+00,        +2.505572128421e-02,        +4.855136567923e+00,        +1.756767978920e-01,        +7.071067811865e+00,        +4.855136567923e+00,        +1.756767978920e-01,        +5.879403108810e+00,        +2.200482201771e-02
 2.98000000e+02,        +7.071067811865e+00,        +5.883333300059e+00,        -1.860529719754e-01,        +4.845990772297e+00,        -2.820277494533e-01,        +7.071067811865e+00,        +4.845990772297e+00,        -2.820277494533e-01,        +5.879294333750e+00,        -1.890040403137e-01
 3.00000000e+02,        +7.071067811865e+00,        +5.843245406000e+00,        -3.926253114692e-01,        +4.784919164923e+00,        -7.344081234113e-01,        +7.071067811865e+00,        +4.784919164923e+00,        -7.344081234113e-01,        +5.839762275535e+00,        -3.955902493858e-01
