        f (GHz),            I_inc[1][1] (A),            Re{I[1][1]} (A),            Im{I[1][1]} (A),            Re{I[2][1]} (A),            Im{I[2][1]} (A),            I_inc[2][2] (A),            Re{I[1][2]} (A),            Im{I[1][2]} (A),            Re{I[2][2]} (A),            Im{I[2][2]} (A)
 1.22000000e+02,        +1.414213562373e-01,        +1.099969187277e-01,        +1.633127320626e-03,        +6.488733613064e-02,        +2.864519360037e-02,        +1.414213562373e-01,        +6.488733613064e-02,        +2.864519360037e-02,        +1.099045922335e-01,        +1.591671523775e-03
 1.24000000e+02,        +1.414213562373e-01,        +1.114245889609e-01,        +5.704033594254e-04,        +6.720614219847e-02,        +2.246359395298e-02,        +1.414213562373e-01,        +6.720614219847e-02,        +2.246359395297e-02,        +1.113286162985e-01,        +5.301187489237e-04
 1.26000000e+02,        +1.414213562373e-01,        +1.126135081806e-01,        -7.495845057106e-04,        +6.892427490659e-02,        +1.605353906952e-02,        +1.414213562373e-01,        +6.892427490659e-02,        +1.605353906952e-02,        +1.125144968580e-01,        -7.881961325816e-04
 1.28000000e+02,        +1.414213562373e-01,        +1.135178756552e-01,        -2.276510459810e-03,        +7.000697330901e-02,        +9.479990072273e-03,        +1.414213562373e-01,        +7.000697330901e-02,        +9.479990072273e-03,        +1.134165055097e-01,        -2.313088506782e-03
 1.30000000e+02,        +1.414213562373e-01,        +1.141026036482e-01,        -3.951078524548e-03,        +7.042892012508e-02,        +2.815710512375e-03,        +1.414213562373e-01,        +7.042892012508e-02,        +2.815710512375e-03,        +1.139995992036e-01,        -3.985412942954e-03
 1.32000000e+02,        +1.414213562373e-01,        +1.143453761348e-01,        -5.707493789833e-03,        +7.017631308228e-02,        -3.860832809757e-03,        +1.414213562373e-01,        +7.017631308228e-02,        -3.860832809757e-03,        +1.142414769706e-01,        -5.739529661291e-03
 1.34000000e+02,        +1.414213562373e-01,        +1.142380377704e-01,        -7.476496718185e-03,        +6.924830061370e-02,        -1.046816023609e-02,        +1.414213562373e-01,        +6.924830061370e-02,        -1.046816023609e-02,        +1.141339679265e-01,        -7.506333233488e-03
 1.36000000e+02,        +1.414213562373e-01,        +1.137871381570e-01,        -9.188736573887e-03,        +6.765760262893e-02,        -1.692483316002e-02,        +1.414213562373e-01,        +6.765760262893e-02,        -1.692483316002e-02,        +1.136835759355e-01,        -9.216619938137e-03
 1.38000000e+02,        +1.414213562373e-01,        +1.130135467029e-01,        -1.077820275866e-02,        +6.543022919547e-02,        -2.315258678478e-02,        +1.414213562373e-01,        +6.543022919547e-02,        -2.315258678478e-02,        +1.129110963953e-01,        -1.080451303476e-02
 1.40000000e+02,        +1.414213562373e-01,        +1.119511616520e-01,        -1.218541686333e-02,        +6.260431985024e-02,        -2.907924160902e-02,        +1.414213562373e-01,        +6.260431985024e-02,        -2.907924160902e-02,        +1.118503286894e-01,        -1.221064928074e-02
 1.42000000e+02,        +1.414213562373e-01,        +1.106448427570e-01,        -1.336011794763e-02,        +5.922823355006e-02,        -3.464112392066e-02,        +1.414213562373e-01,        +5.922823355006e-02,        -3.464112392067e-02,        +1.105460135521e-01,        -1.338485966531e-02
 1.44000000e+02,        +1.414213562373e-01,        +1.091477805076e-01,        -1.426324281276e-02,        +5.535810393615e-02,        -3.978479571149e-02,        +1.414213562373e-01,        +5.535810393615e-02,        -3.978479571149e-02,        +1.090512078824e-01,        -1.428814646138e-02
 1.46000000e+02,        +1.414213562373e-01,        +1.075185614766e-01,        -1.486809698661e-02,        +5.105512232932e-02,        -4.446798946199e-02,        +1.414213562373e-01,        +5.105512232932e-02,        -4.446798946199e-02,        +1.074243561090e-01,        -1.489385248166e-02
 1.48000000e+02,        +1.414213562373e-01,        +1.058181940535e-01,        -1.516071164900e-02,        +4.638281652795e-02,        -4.865974408094e-02,        +1.414213562373e-01,        +4.638281652795e-02,        -4.865974408094e-02,        +1.057263219126e-01,        -1.518801775422e-02
 1.50000000e+02,        +1.414213562373e-01,        +1.041073259677e-01,        -1.513946865110e-02,        +4.140456139410e-02,        -5.233982683688e-02,        +1.414213562373e-01,        +4.140456139410e-02,        -5.233982683688e-02,        +1.040176113103e-01,        -1.516900560615e-02
 1.52000000e+02,        +1.414213562373e-01,        +1.024438260346e-01,        -1.481413733416e-02,        +3.618149876924e-02,        -5.549758964422e-02,        +1.414213562373e-01,        +3.618149876924e-02,        -5.549758964422e-02,        +1.023559592426e-01,        -1.484654158920e-02
 1.54000000e+02,        +1.414213562373e-01,        +1.008808319899e-01,        -1.420449763084e-02,        +3.077097387821e-02,        -5.813044120881e-02,        +1.414213562373e-01,        +3.077097387821e-02,        -5.813044120881e-02,        +1.007943813716e-01,        -1.424033941051e-02
 1.56000000e+02,        +1.414213562373e-01,        +9.946529775190e-02,        -1.333872556223e-02,        +2.522552653024e-02,        -6.024212093763e-02,        +1.414213562373e-01,        +2.522552653024e-02,        -6.024212093763e-02,        +9.937972439415e-02,        -1.337848966663e-02
 1.58000000e+02,        +1.414213562373e-01,        +9.823701691690e-02,        -1.225169627000e-02,        +1.959241788453e-02,        -6.184094270294e-02,        +1.414213562373e-01,        +1.959241788453e-02,        -6.184094270294e-02,        +9.815169173855e-02,        -1.229576625055e-02
 1.60000000e+02,        +1.414213562373e-01,        +9.722806000279e-02,        -1.098332487676e-02,        +1.391363233486e-02,        -6.293814517939e-02,        +1.414213562373e-01,        +1.391363233486e-02,        -6.293814517939e-02,        +9.714228229269e-02,        -1.103197052561e-02
 1.62000000e+02,        +1.414213562373e-01,        +9.646254183844e-02,        -9.577025269717e-03,        +8.226269846480e-03,        -6.354644891449e-02,        +1.414213562373e-01,        +8.226269846480e-03,        -6.354644891449e-02,        +9.637555872481e-02,        -9.630393240959e-03
 1.64000000e+02,        +1.414213562373e-01,        +9.595663040492e-02,        -8.078328126377e-03,        +2.563234416746e-03,        -6.367888505689e-02,        +1.414213562373e-01,        +2.563234416746e-03,        -6.367888505689e-02,        +9.586765686897e-02,        -8.136435462559e-03
 1.66000000e+02,        +1.414213562373e-01,        +9.571871562238e-02,        -6.533666584651e-03,        -3.045874794182e-03,        -6.334793078235e-02,        +1.414213562373e-01,        -3.045874794182e-03,        -6.334793078235e-02,        +9.562695481307e-02,        -6.596396940232e-03
 1.68000000e+02,        +1.414213562373e-01,        +9.574967192843e-02,        -4.989313143888e-03,        -8.573756036181e-03,        -6.256496357266e-02,        +1.414213562373e-01,        -8.573756036182e-03,        -6.256496357266e-02,        +9.565433564111e-02,        -5.056415562854e-03
 1.70000000e+02,        +1.414213562373e-01,        +9.604316832847e-02,        -3.490435257164e-03,        -1.399435808954e-02,        -6.134003040827e-02,        +1.414213562373e-01,        -1.399435808954e-02,        -6.134003040827e-02,        +9.594349756798e-02,        -3.561525456469e-03
 1.72000000e+02,        +1.414213562373e-01,        +9.658600100992e-02,        -2.080229220674e-03,        -1.928186152242e-02,        -5.968191721196e-02,        +1.414213562373e-01,        -1.928186152242e-02,        -5.968191721196e-02,        +9.648128656421e-02,        -2.154793436776e-03
 1.74000000e+02,        +1.414213562373e-01,        +9.735844447913e-02,        -7.990915175357e-04,        -2.440974824609e-02,        -5.759849650819e-02,        +1.414213562373e-01,        -2.440974824609e-02,        -5.759849650819e-02,        +9.724804738316e-02,        -8.764930725961e-04
 1.76000000e+02,        +1.414213562373e-01,        +9.833463595668e-02,        +3.162072218184e-04,        -2.935001435523e-02,        -5.509732510265e-02,        +1.414213562373e-01,        -2.935001435523e-02,        -5.509732510265e-02,        +9.821800763072e-02,        +2.367184013025e-04
 1.78000000e+02,        +1.414213562373e-01,        +9.948302320850e-02,        +1.233368913439e-03,        -3.407257777846e-02,        -5.218645675473e-02,        +1.414213562373e-01,        -3.407257777846e-02,        -5.218645675473e-02,        +9.935972491948e-02,        +1.152643555890e-03
 1.80000000e+02,        +1.414213562373e-01,        +1.007669169057e-01,        +1.925442385081e-03,        -3.854492918918e-02,        -4.887542596147e-02,        +1.414213562373e-01,        -3.854492918918e-02,        -4.887542596147e-02,        +1.006366380350e-01,        +1.844415658773e-03
 1.82000000e+02,        +1.414213562373e-01,        +1.021451937157e-01,        +2.371712537834e-03,        -4.273207006323e-02,        -4.517634751988e-02,        +1.414213562373e-01,        -4.273207006323e-02,        -4.517634751988e-02,        +1.020077681411e-01,        +2.291384194112e-03
 1.84000000e+02,        +1.414213562373e-01,        +1.035731942958e-01,        +2.558569378429e-03,        -4.659677358790e-02,        -4.110506288311e-02,        +1.414213562373e-01,        -4.659677358790e-02,        -4.110506288311e-02,        +1.034286140313e-01,        +2.479980246488e-03
 1.86000000e+02,        +1.414213562373e-01,        +1.050038500053e-01,        +2.480299941138e-03,        -5.010019033993e-02,        -3.668224998142e-02,        +1.414213562373e-01,        -5.010019033993e-02,        -3.668224998142e-02,        +1.048522751205e-01,        +2.404505005384e-03
 1.88000000e+02,        +1.414213562373e-01,        +1.063890528741e-01,        +2.139726999120e-03,        -5.320279991327e-02,        -3.193440075415e-02,        +1.414213562373e-01,        -5.320279991327e-02,        -3.193440075415e-02,        +1.062308166636e-01,        +2.067765595477e-03
 1.90000000e+02,        +1.414213562373e-01,        +1.076812556276e-01,        +1.548605879930e-03,        -5.586568186096e-02,        -2.689456361846e-02,        +1.414213562373e-01,        -5.586568186097e-02,        -2.689456361846e-02,        +1.075168640562e-01,        +1.481469897445e-03
 1.92000000e+02,        +1.414213562373e-01,        +1.088352544644e-01,        +7.276884414588e-04,        -5.805204601316e-02,        -2.160275029887e-02,        +1.414213562373e-01,        -5.805204601316e-02,        -2.160275029887e-02,        +1.086653790955e-01,        +6.662897727734e-04
 1.94000000e+02,        +1.414213562373e-01,        +1.098100707542e-01,        -2.936254818028e-04,        -5.972892703692e-02,        -1.610592113956e-02,        +1.414213562373e-01,        -5.972892703692e-02,        -1.610592113956e-02,        +1.096355346895e-01,        -3.484866829686e-04
 1.96000000e+02,        +1.414213562373e-01,        +1.105708145420e-01,        -1.478102533793e-03,        -6.086891641398e-02,        -1.045749190290e-02,        +1.414213562373e-01,        -6.086891641398e-02,        -1.045749190290e-02,        +1.103925713467e-01,        -1.525767014407e-03
 1.98000000e+02,        +1.414213562373e-01,        +1.110903893148e-01,        -2.781969239118e-03,        -6.145178325766e-02,        -4.716347205279e-03,        +1.414213562373e-01,        -6.145178325766e-02,        -4.716347205279e-03,        +1.109094954388e-01,        -2.821943390517e-03
 2.00000000e+02,        +1.414213562373e-01,        +1.113508901115e-01,        -4.156647291091e-03,        -6.146582965056e-02,        +1.054602932661e-03,        +1.414213562373e-01,        -6.146582965056e-02,        +1.054602932661e-03,        +1.111684718870e-01,        -4.188621763406e-03
 2.02000000e+02,        +1.414213562373e-01,        +1.113445598695e-01,        -5.550840947093e-03,        -6.090884052061e-02,        +6.790233488437e-03,        +1.414213562373e-01,        -6.090884052061e-02,        +6.790233488438e-03,        +1.111617766862e-01,        -5.574701750290e-03
 2.04000000e+02,        +1.414213562373e-01,        +1.110742024677e-01,        -6.912840376319e-03,        -5.978852301636e-02,        +1.242524511712e-02,        +1.414213562373e-01,        -5.978852301636e-02,        +1.242524511712e-02,        +1.108922081259e-01,        -6.928671589141e-03
 2.06000000e+02,        +1.414213562373e-01,        +1.105530015039e-01,        -8.192873548271e-03,        -5.812238214636e-02,        +1.789626709684e-02,        +1.414213562373e-01,        -5.812238214636e-02,        +1.789626709684e-02,        +1.103729059552e-01,        -8.200951384312e-03
 2.08000000e+02,        +1.414213562373e-01,        +1.098037537991e-01,        -9.345329507844e-03,        -5.593704047919e-02,        +2.314384493533e-02,        +1.414213562373e-01,        -5.593704047919e-02,        +2.314384493533e-02,        +1.096265874669e-01,        -9.346108157676e-03
 2.10000000e+02,        +1.414213562373e-01,        +1.088575859966e-01,        -1.033068990345e-02,        -5.326707002598e-02,        +2.811414939285e-02,        +1.414213562373e-01,        -5.326707002598e-02,        +2.811414939285e-02,        +1.086842686251e-01,        -1.032478019338e-02
 2.12000000e+02,        +1.414213562373e-01,        +1.077522714980e-01,        -1.111704084523e-02,        -5.015345414085e-02,        +3.276027940726e-02,        +1.414213562373e-01,        -5.015345414086e-02,        +3.276027940726e-02,        +1.075835870475e-01,        -1.110518324561e-02
 2.14000000e+02,        +1.414213562373e-01,        +1.065302958390e-01,        -1.168108684481e-02,        -4.664182885985e-02,        +3.704308179027e-02,        +1.414213562373e-01,        -4.664182885985e-02,        +3.704308179027e-02,        +1.063668743890e-01,        -1.166412066762e-02
 2.16000000e+02,        +1.414213562373e-01,        +1.052368279408e-01,        -1.200864363366e-02,        -4.278066303976e-02,        +4.093146652819e-02,        +1.414213562373e-01,        -4.278066303976e-02,        +4.093146652819e-02,        +1.050791349727e-01,        -1.198747435786e-02
 2.18000000e+02,        +1.414213562373e-01,        +1.039177434352e-01,        -1.209463789015e-02,        -3.861952585945e-02,        +4.440224890968e-02,        +1.414213562373e-01,        -3.861952585945e-02,        +4.440224890968e-02,        +1.037660763075e-01,        -1.207020445665e-02
 2.20000000e+02,        +1.414213562373e-01,        +1.026178190511e-01,        -1.194268208305e-02,        -3.420756325287e-02,        +4.743959129546e-02,        +1.414213562373e-01,        -3.420756325287e-02,        +4.743959129546e-02,        +1.024723100234e-01,        -1.191592574892e-02
 2.22000000e+02,        +1.414213562373e-01,        +1.013791805681e-01,        -1.156431768068e-02,        -2.959226826582e-02,        +5.003414406806e-02,        +1.414213562373e-01,        -2.959226826582e-02,        +5.003414406806e-02,        +1.012398054105e-01,        -1.153615367075e-02
 2.24000000e+02,        +1.414213562373e-01,        +1.002400481059e-01,        -1.097802918469e-02,        -2.481859106658e-02,        +5.218199644495e-02,        +1.414213562373e-01,        -2.481859106658e-02,        +5.218199644495e-02,        +1.001066391548e-01,        -1.094932198731e-02
 2.26000000e+02,        +1.414213562373e-01,        +9.923378739830e-02,        -1.020812689880e-02,        -1.992839813856e-02,        +5.388354543022e-02,        +1.414213562373e-01,        -1.992839813856e-02,        +5.388354543022e-02,        +9.910604987978e-02,        -1.017966967351e-02
 2.28000000e+02,        +1.414213562373e-01,        +9.838824812435e-02,        -9.283581799223e-03,        -1.496026080953e-02,        +5.514237888939e-02,        +1.414213562373e-01,        -1.496026080953e-02,        +5.514237888939e-02,        +9.826577863222e-02,        -9.256080035347e-03
 2.30000000e+02,        +1.414213562373e-01,        +9.772535212066e-02,        -8.236875650711e-03,        -9.949532361109e-03,        +5.596425072315e-02,        +1.414213562373e-01,        -9.949532361109e-03,        +5.596425072315e-02,        +9.760765827963e-02,        -8.210934960604e-03
 2.32000000e+02,        +1.414213562373e-01,        +9.726088538318e-02,        -7.102907588744e-03,        -4.928660352961e-03,        +5.635620613687e-02,        +1.414213562373e-01,        -4.928660352961e-03,        +5.635620613687e-02,        +9.714740590505e-02,        -7.079025344628e-03
 2.34000000e+02,        +1.414213562373e-01,        +9.700444692490e-02,        -5.917977872332e-03,        +7.232487610635e-05,        +5.632589584152e-02,        +1.414213562373e-01,        +7.232487610635e-05,        +5.632589584152e-02,        +9.689457145756e-02,        -5.896538297750e-03
 2.36000000e+02,        +1.414213562373e-01,        +9.695951292163e-02,        -4.718852477466e-03,        +5.025205231311e-03,        +5.588110132636e-02,        +1.414213562373e-01,        +5.025205231311e-03,        +5.588110132636e-02,        +9.685260126714e-02,        -4.700124771973e-03
 2.38000000e+02,        +1.414213562373e-01,        +9.712358410787e-02,        -3.541899773969e-03,        +9.902910732411e-03,        +5.502947970785e-02,        +1.414213562373e-01,        +9.902910732411e-03,        +5.502947970785e-02,        +9.701898453538e-02,        -3.526038867325e-03
 2.40000000e+02,        +1.414213562373e-01,        +9.748839618719e-02,        -2.422283107721e-03,        +1.467884977065e-02,        +5.377852586642e-02,        +1.414213562373e-01,        +1.467884977065e-02,        +5.377852586642e-02,        +9.738546267868e-02,        -2.409332691197e-03
 2.42000000e+02,        +1.414213562373e-01,        +9.804018547207e-02,        -1.393190615253e-03,        +1.932628320792e-02,        +5.213574089755e-02,        +1.414213562373e-01,        +1.932628320792e-02,        +5.213574089755e-02,        +9.793829381180e-02,        -1.383088166901e-03
 2.44000000e+02,        +1.414213562373e-01,        +9.876001371243e-02,        -4.850856651466e-04,        +2.381778789829e-02,        +5.010898836947e-02,        +1.414213562373e-01,        +2.381778789829e-02,        +5.010898836947e-02,        +9.865857636539e-02,        -4.776692590639e-04
 2.46000000e+02,        +1.414213562373e-01,        +9.962416596111e-02,        +2.750325824119e-04,        +2.812485147648e-02,        +4.770701256582e-02,        +1.414213562373e-01,        +2.812485147648e-02,        +4.770701256582e-02,        +9.952264568596e-02,        +2.800158276613e-04
 2.48000000e+02,        +1.414213562373e-01,        +1.006046423286e-01,        +8.643595601739e-04,        +3.221763611185e-02,        +4.494008511653e-02,        +1.414213562373e-01,        +3.221763611185e-02,        +4.494008511653e-02,        +1.005025644436e-01,        +8.672434913918e-04
 2.50000000e+02,        +1.414213562373e-01,        +1.016697676559e-01,        +1.264995764791e-03,        +3.606494347877e-02,        +4.182073791627e-02,        +1.414213562373e-01,        +3.606494347877e-02,        +4.182073791627e-02,        +1.015667308306e-01,        +1.266183737335e-03
 2.52000000e+02,        +1.414213562373e-01,        +1.027849416533e-01,        +1.464613221351e-03,        +3.963440540967e-02,        +3.836453127695e-02,        +1.414213562373e-01,        +3.963440540967e-02,        +3.836453127695e-02,        +1.026806270447e-01,        +1.464565258371e-03
 2.54000000e+02,        +1.414213562373e-01,        +1.039135453171e-01,        +1.457040812242e-03,        +4.289291364208e-02,        +3.459079774780e-02,        +1.414213562373e-01,        +4.289291364208e-02,        +3.459079774780e-02,        +1.038077238175e-01,        +1.456259501866e-03
 2.56000000e+02,        +1.414213562373e-01,        +1.050180072866e-01,        +1.242720379265e-03,        +4.580728720372e-02,        +3.052329542613e-02,        +1.414213562373e-01,        +4.580728720372e-02,        +3.052329542613e-02,        +1.049105446169e-01,        +1.241735700550e-03
 2.58000000e+02,        +1.414213562373e-01,        +1.060610167561e-01,        +8.289787424112e-04,        +4.834515744682e-02,        +2.619070175555e-02,        +1.414213562373e-01,        +4.834515744682e-02,        +2.619070175555e-02,        +1.059518761274e-01,        +8.283321033044e-04
 2.60000000e+02,        +1.414213562373e-01,        +1.070068490037e-01,        +2.300603069715e-04,        +5.047602961806e-02,        +2.162688174166e-02,        +1.414213562373e-01,        +5.047602961806e-02,        +2.162688174166e-02,        +1.068960911009e-01,        +2.302881828244e-04
 2.62000000e+02,        +1.414213562373e-01,        +1.078227479226e-01,        -5.331275924255e-04,        +5.217245823429e-02,        +1.687087482708e-02,        +1.414213562373e-01,        +5.217245823429e-02,        +1.687087482708e-02,        +1.077105280347e-01,        -5.315099276250e-04
 2.64000000e+02,        +1.414213562373e-01,        +1.084802903368e-01,        -1.433588323256e-03,        +5.341125441652e-02,        +1.196656308637e-02,        +1.414213562373e-01,        +5.341125441652e-02,        +1.196656308637e-02,        +1.083668525733e-01,        -1.430102396045e-03
 2.66000000e+02,        +1.414213562373e-01,        +1.089566429795e-01,        -2.439136155154e-03,        +5.417463017410e-02,        +6.962009290633e-03,        +1.414213562373e-01,        +5.417463017410e-02,        +6.962009290633e-03,        +1.088423116624e-01,        -2.433354596736e-03
 2.68000000e+02,        +1.414213562373e-01,        +1.092356181740e-01,        -3.513600839873e-03,        +5.445118067310e-02,        +1.908484492480e-03,        +1.414213562373e-01,        +5.445118067310e-02,        +1.908484492480e-03,        +1.091207866681e-01,        -3.505159771945e-03
 2.70000000e+02,        +1.414213562373e-01,        +1.093084407832e-01,        -4.618282768680e-03,        +5.423661298372e-02,        -3.140762674761e-03,        +1.414213562373e-01,        +5.423661298372e-02,        -3.140762674761e-03,        +1.091935582026e-01,        -4.606891708800e-03
 2.72000000e+02,        +1.414213562373e-01,        +1.091741573966e-01,        -5.713576245486e-03,        +5.353414913114e-02,        -8.131913530509e-03,        +1.414213562373e-01,        +5.353414913114e-02,        -8.131913530509e-03,        +1.090597137778e-01,        -5.699025089780e-03
 2.74000000e+02,        +1.414213562373e-01,        +1.088396473177e-01,        -6.760657528555e-03,        +5.235456075536e-02,        -1.301206105465e-02,        +1.414213562373e-01,        +5.235456075536e-02,        -1.301206105465e-02,        +1.087261579633e-01,        -6.742820338588e-03
 2.76000000e+02,        +1.414213562373e-01,        +1.083192299529e-01,        -7.723124960042e-03,        +5.071582854413e-02,        -1.773065369580e-02,        +1.414213562373e-01,        +5.071582854413e-02,        -1.773065369580e-02,        +1.082072197013e-01,        -7.701960480617e-03
 2.78000000e+02,        +1.414213562373e-01,        +1.076338995422e-01,        -8.568482540363e-03,        +4.864245667868e-02,        -2.224079337125e-02,        +1.414213562373e-01,        +4.864245667868e-02,        -2.224079337125e-02,        +1.075238877035e-01,        -8.544031582217e-03
 2.80000000e+02,        +1.414213562373e-01,        +1.068102503306e-01,        -9.269375103452e-03,        +4.616450534253e-02,        -2.650029686600e-02,        +1.414213562373e-01,        +4.616450534253e-02,        -2.650029686600e-02,        +1.067027369519e-01,        -9.241755114348e-03
 2.82000000e+02,        +1.414213562373e-01,        +1.058791786706e-01,        -9.804509905093e-03,        +4.331642826666e-02,        -3.047245699132e-02,        +1.414213562373e-01,        +4.331642826666e-02,        -3.047245699132e-02,        +1.057746326595e-01,        -9.773907203274e-03
 2.84000000e+02,        +1.414213562373e-01,        +1.048744603284e-01,        -1.015923145396e-02,        +4.013581448315e-02,        -3.412647255546e-02,        +1.414213562373e-01,        +4.013581448315e-02,        -3.412647255546e-02,        +1.047733097991e-01,        -1.012589169470e-02
 2.86000000e+02,        +1.414213562373e-01,        +1.038313008995e-01,        -1.032574875140e-02,        +3.666213333532e-02,        -3.743754938667e-02,        +1.414213562373e-01,        +3.666213333532e-02,        -3.743754938667e-02,        +1.037339259267e-01,        -1.028996623482e-02
 2.88000000e+02,        +1.414213562373e-01,        +1.027849462478e-01,        -1.030304224357e-02,        +3.293557084697e-02,        -4.038670381212e-02,        +1.414213562373e-01,        +3.293557084697e-02,        -4.038670381212e-02,        +1.026916740445e-01,        -1.026514865340e-02
 2.90000000e+02,        +1.414213562373e-01,        +1.017694213430e-01,        -1.009649854317e-02,        +2.899602679729e-02,        -4.296032193967e-02,        +1.414213562373e-01,        +2.899602679729e-02,        -4.296032193967e-02,        +1.016805237366e-01,        -1.005685164159e-02
 2.92000000e+02,        +1.414213562373e-01,        +1.008164435464e-01,        -9.717332870244e-03,        +2.488231896283e-02,        -4.514954131037e-02,        +1.414213562373e-01,        +2.488231896283e-02,        -4.514954131037e-02,        +1.007321365177e-01,        -9.676305578403e-03
 2.94000000e+02,        +1.414213562373e-01,        +9.995453389016e-02,        -9.181862360480e-03,        +2.063161751665e-02,        -4.694952610887e-02,        +1.414213562373e-01,        +2.063161751665e-02,        -4.694952610887e-02,        +9.987497887789e-02,        -9.139832543142e-03
 2.96000000e+02,        +1.414213562373e-01,        +9.920833012846e-02,        -8.510689318461e-03,        +1.627911131641e-02,        -4.835870448110e-02,        +1.414213562373e-01,        +1.627911131641e-02,        -4.835870448110e-02,        +9.913363677179e-02,        -8.468030478945e-03
 2.98000000e+02,        +1.414213562373e-01,        +9.859809013839e-02,        -7.727844292160e-03,        +1.185789053012e-02,        -4.937802863502e-02,        +1.414213562373e-01,        +1.185789053012e-02,        -4.937802863502e-02,        +9.852832013810e-02,        -7.684917281904e-03
 3.00000000e+02,        +1.414213562373e-01,        +9.813936442881e-02,        -6.859926845820e-03,        +7.399017451680e-03,        -5.001030745404e-02,        +1.414213562373e-01,        +7.399017451680e-03,        -5.001030745404e-02,        +9.807453623739e-02,        -6.817072608819e-03
