        f (GHz),              E_elec[1] (J),               E_mag[1] (J),               E_cap[1] (J),               E_ind[1] (J),              E_elec[2] (J),               E_mag[2] (J),               E_cap[2] (J),               E_ind[2] (J)
 1.60000000e+02,        +1.910784166326e-12,        +1.561655653192e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +1.909419749437e-12,        +1.560242547786e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.62000000e+02,        +1.891122446562e-12,        +1.554837788418e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +1.889755545071e-12,        +1.553377277257e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.64000000e+02,        +1.873250572310e-12,        +1.549845668737e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +1.871878788272e-12,        +1.548336587075e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.66000000e+02,        +1.857448981967e-12,        +1.546641253906e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +1.856069462485e-12,        +1.545083128807e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.68000000e+02,        +1.843929421619e-12,        +1.545141993251e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +1.842538908322e-12,        +1.543535012722e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.70000000e+02,        +1.832834197076e-12,        +1.545224594203e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +1.831429089095e-12,        +1.543569573833e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.72000000e+02,        +1.824236170193e-12,        +1.546728687417e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +1.822812600467e-12,        +1.545027036407e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.74000000e+02,        +1.818139230224e-12,        +1.549460444159e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +1.816693155090e-12,        +1.547714131636e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.76000000e+02,        +1.814479160336e-12,        +1.553196304843e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +1.813006462204e-12,        +1.551407826468e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.78000000e+02,        +1.813125001063e-12,        +1.557687050552e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +1.811621603573e-12,        +1.555859394682e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.80000000e+02,        +1.813881172250e-12,        +1.562662486987e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +1.812343166615e-12,        +1.560799098999e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.82000000e+02,        +1.816490738140e-12,        +1.567837007200e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +1.814914518339e-12,        +1.565941750209e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.84000000e+02,        +1.820640270538e-12,        +1.572916250526e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +1.819022673803e-12,        +1.570993360494e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.86000000e+02,        +1.825966765738e-12,        +1.577604976916e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +1.824305213380e-12,        +1.575659010230e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.88000000e+02,        +1.832066987377e-12,        +1.581616129654e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +1.830359619586e-12,        +1.579651901584e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.90000000e+02,        +1.838509431433e-12,        +1.584680873703e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +1.836755228578e-12,        +1.582703386823e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.92000000e+02,        +1.844848845507e-12,        +1.586559190096e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +1.843047727715e-12,        +1.584573552647e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.94000000e+02,        +1.850642903404e-12,        +1.587050407163e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +1.848795800238e-12,        +1.585061742457e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.96000000e+02,        +1.855470278724e-12,        +1.586002893010e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +1.853579161658e-12,        +1.584016242191e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.98000000e+02,        +1.858949034698e-12,        +1.583322057947e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +1.857016906920e-12,        +1.581342279556e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.00000000e+02,        +1.860754016541e-12,        +1.578975850504e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +1.858784857363e-12,        +1.577007521198e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.02000000e+02,        +1.860631855307e-12,        +1.572997089374e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +1.858630519772e-12,        +1.571044410655e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.04000000e+02,        +1.858412303716e-12,        +1.565482245311e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +1.856384381607e-12,        +1.563548961104e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.06000000e+02,        +1.854014925007e-12,        +1.556586635648e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +1.851966566769e-12,        +1.554675965024e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.08000000e+02,        +1.847450605607e-12,        +1.546516364299e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +1.845388325352e-12,        +1.544630952603e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.10000000e+02,        +1.838817889061e-12,        +1.535517669446e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +1.836748356356e-12,        +1.533659559690e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.12000000e+02,        +1.828294643278e-12,        +1.523864574813e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +1.826224475744e-12,        +1.522035199686e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.14000000e+02,        +1.816125992166e-12,        +1.511845844621e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +1.814061560017e-12,        +1.510046037986e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.16000000e+02,        +1.802609706736e-12,        +1.499752210618e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +1.800556958497e-12,        +1.497982236150e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.18000000e+02,        +1.788080335860e-12,        +1.487864691952e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +1.786044651967e-12,        +1.486124285747e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.20000000e+02,        +1.772893275404e-12,        +1.476444603964e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +1.770879353645e-12,        +1.474733027520e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.22000000e+02,        +1.757409766442e-12,        +1.465725596139e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +1.755421540542e-12,        +1.464041696113e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.24000000e+02,        +1.741983532687e-12,        +1.455907815177e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +1.740024123132e-12,        +1.454250086657e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.26000000e+02,        +1.726949468751e-12,        +1.447154087932e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +1.725021163264e-12,        +1.445520738520e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.28000000e+02,        +1.712614518517e-12,        +1.439587878053e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +1.710718778577e-12,        +1.437976890737e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.30000000e+02,        +1.699250666144e-12,        +1.433292693342e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +1.697388155448e-12,        +1.431701886828e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.32000000e+02,        +1.687089814194e-12,        +1.428312601878e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +1.685260444992e-12,        +1.426739687714e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.34000000e+02,        +1.676320244667e-12,        +1.424653541507e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +1.674523238219e-12,        +1.423096177830e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.36000000e+02,        +1.667084341012e-12,        +1.422285165113e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +1.665318298982e-12,        +1.420741007269e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.38000000e+02,        +1.659477279711e-12,        +1.421143039379e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +1.657740263924e-12,        +1.419609787876e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.40000000e+02,        +1.653546464743e-12,        +1.421131095821e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +1.651836083359e-12,        +1.419606542163e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.42000000e+02,        +1.649291563722e-12,        +1.422124310441e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +1.647605062366e-12,        +1.420606381347e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.44000000e+02,        +1.646665098634e-12,        +1.423971655129e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +1.644999455392e-12,        +1.422458455426e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.46000000e+02,        +1.645573636233e-12,        +1.426499414252e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +1.643925659578e-12,        +1.424989268481e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.48000000e+02,        +1.645879703266e-12,        +1.429514988887e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +1.644246131971e-12,        +1.428006481257e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.50000000e+02,        +1.647404610279e-12,        +1.432811314804e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +1.645782214133e-12,        +1.431303326739e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.52000000e+02,        +1.649932395557e-12,        +1.436171995575e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +1.648318075350e-12,        +1.434663739685e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.54000000e+02,        +1.653215089498e-12,        +1.439377197736e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +1.651605974245e-12,        +1.437868246633e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.56000000e+02,        +1.656979443432e-12,        +1.442210272240e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +1.655372982295e-12,        +1.440700580385e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.58000000e+02,        +1.660935163911e-12,        +1.444464961341e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +1.659329209808e-12,        +1.442954877953e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.60000000e+02,        +1.664784548594e-12,        +1.445952932929e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +1.663177430183e-12,        +1.444443204082e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.62000000e+02,        +1.668233245971e-12,        +1.446511270855e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +1.666623824631e-12,        +1.445003029208e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.64000000e+02,        +1.671001679708e-12,        +1.446009458880e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +1.669389388412e-12,        +1.444504200048e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.66000000e+02,        +1.672836517147e-12,        +1.444355347192e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +1.671221378758e-12,        +1.442854892572e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.68000000e+02,        +1.673521450840e-12,        +1.441499600102e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +1.671904074356e-12,        +1.440006046893e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.70000000e+02,        +1.672886528268e-12,        +1.437438199659e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +1.671268082817e-12,        +1.435953859818e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.72000000e+02,        +1.670815324101e-12,        +1.432212719536e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +1.669197491913e-12,        +1.430740050336e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.74000000e+02,        +1.667249401786e-12,        +1.425908270959e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +1.665634312772e-12,        +1.424449800536e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.76000000e+02,        +1.662189739573e-12,        +1.418649231837e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +1.660579891373e-12,        +1.417207483563e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.78000000e+02,        +1.655695068004e-12,        +1.410593070285e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +1.654093236217e-12,        +1.409170489858e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.80000000e+02,        +1.647877340422e-12,        +1.401922734181e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +1.646286484178e-12,        +1.400521623065e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.82000000e+02,        +1.638894794697e-12,        +1.392838176991e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +1.637317962639e-12,        +1.391460635229e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.84000000e+02,        +1.628943231209e-12,        +1.383547616460e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +1.627383472487e-12,        +1.382195497061e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.86000000e+02,        +1.618246212380e-12,        +1.374259080041e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +1.616706496358e-12,        +1.372933956205e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.88000000e+02,        +1.607044881992e-12,        +1.365172693484e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +1.605528029361e-12,        +1.363875839004e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.90000000e+02,        +1.595588022379e-12,        +1.356474038180e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +1.594096649176e-12,        +1.355206420491e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.92000000e+02,        +1.584122837277e-12,        +1.348328761567e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +1.582659312258e-12,        +1.347091046265e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.94000000e+02,        +1.572886794323e-12,        +1.340878493610e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +1.571453209203e-12,        +1.339671058758e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.96000000e+02,        +1.562100708268e-12,        +1.334238015387e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +1.560698859613e-12,        +1.333060973660e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.98000000e+02,        +1.551963112645e-12,        +1.328493551149e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +1.550594493714e-12,        +1.327346777748e-12,        +0.000000000000e+00,        +0.000000000000e+00
 3.00000000e+02,        +1.542645865570e-12,        +1.323702014231e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +1.541311666157e-12,        +1.322585178567e-12,        +0.000000000000e+00,        +0.000000000000e+00
