        f (GHz),            V_inc[1][1] (V),            Re{V[1][1]} (V),            Im{V[1][1]} (V),            Re{V[2][1]} (V),            Im{V[2][1]} (V),            V_inc[2][2] (V),            Re{V[1][2]} (V),            Im{V[1][2]} (V),            Re{V[2][2]} (V),            Im{V[2][2]} (V)
 1.86000000e+02,        +7.071067811865e+00,        +6.767508876448e+00,        -1.644829401107e-01,        +1.673262324564e+00,        -6.049167371502e+00,        +7.071067811865e+00,        +1.673262324564e+00,        -6.049167371502e+00,        +6.763724998649e+00,        -1.524513037796e-01
 1.88000000e+02,        +7.071067811865e+00,        +6.748144524711e+00,        -1.454247072793e-01,        +1.176005501772e+00,        -6.160779193686e+00,        +7.071067811865e+00,        +1.176005501772e+00,        -6.160779193686e+00,        +6.745319838317e+00,        -1.330003325056e-01
 1.90000000e+02,        +7.071067811865e+00,        +6.732112377062e+00,        -1.235500155128e-01,        +6.717698227148e-01,        -6.231693631680e+00,        +7.071067811865e+00,        +6.717698227148e-01,        -6.231693631680e+00,        +6.730288642858e+00,        -1.108099692621e-01
 1.92000000e+02,        +7.071067811865e+00,        +6.719820363641e+00,        -9.944428306353e-02,        +1.638589341397e-01,        -6.261536663438e+00,        +7.071067811865e+00,        +1.638589341397e-01,        -6.261536663438e+00,        +6.719032994788e+00,        -8.646909516062e-02
 1.94000000e+02,        +7.071067811865e+00,        +6.711575063564e+00,        -7.375011063150e-02,        -3.444138389176e-01,        -6.250196685509e+00,        +7.071067811865e+00,        -3.444138389176e-01,        -6.250196685509e+00,        +6.711852953186e+00,        -6.062328890805e-02
 1.96000000e+02,        +7.071067811865e+00,        +6.707574087657e+00,        -4.715002825486e-02,        -8.497448997763e-01,        -6.197822548948e+00,        +7.071067811865e+00,        -8.497448997763e-01,        -6.197822548948e+00,        +6.708939460235e+00,        -3.395758915212e-02
 1.98000000e+02,        +7.071067811865e+00,        +6.707901336983e+00,        -2.034831545174e-02,        -1.348859188105e+00,        -6.104820542066e+00,        +7.071067811865e+00,        -1.348859188105e+00,        -6.104820542066e+00,        +6.710369616454e+00,        -7.178327653692e-03
 2.00000000e+02,        +7.071067811865e+00,        +6.712525229227e+00,        +5.947641361608e-03,        -1.838528440575e+00,        -5.971850444395e+00,        +7.071067811865e+00,        -1.838528440575e+00,        -5.971850444395e+00,        +6.716104917870e+00,        +1.900550425513e-02
 2.02000000e+02,        +7.071067811865e+00,        +6.721299914584e+00,        +3.104598625823e-02,        -2.315588978162e+00,        -5.799820737401e+00,        +7.071067811865e+00,        -2.315588978162e+00,        -5.799820737401e+00,        +6.725992478269e+00,        +4.390088925409e-02
 2.04000000e+02,        +7.071067811865e+00,        +6.733969433725e+00,        +5.428856346074e-02,        -2.776959105095e+00,        -5.589883014965e+00,        +7.071067811865e+00,        -2.776959105095e+00,        -5.589883014965e+00,        +6.739769190743e+00,        +6.684895602736e-02
 2.06000000e+02,        +7.071067811865e+00,        +6.750174703559e+00,        +7.506817085047e-02,        -3.219656203330e+00,        -5.343425593563e+00,        +7.071067811865e+00,        -3.219656203330e+00,        -5.343425593563e+00,        +6.757068716040e+00,        +8.724224178694e-02
 2.08000000e+02,        +7.071067811865e+00,        +6.769463152345e+00,        +9.284447130557e-02,        -3.640813593566e+00,        -5.062066281355e+00,        +7.071067811865e+00,        -3.640813593566e+00,        -5.062066281355e+00,        +6.777431121078e+00,        +1.045406194998e-01
 2.10000000e+02,        +7.071067811865e+00,        +6.791300764920e+00,        +1.071581662629e-01,        -4.037697210062e+00,        -4.747644229697e+00,        +7.071067811865e+00,        -4.037697210062e+00,        -4.747644229697e+00,        +6.800314930247e+00,        +1.182854940625e-01
 2.12000000e+02,        +7.071067811865e+00,        +6.815086242051e+00,        +1.176430741548e-01,        -4.407722103465e+00,        -4.402210762636e+00,        +7.071067811865e+00,        -4.407722103465e+00,        -4.402210762636e+00,        +6.825111295272e+00,        +1.281119095923e-01
 2.14000000e+02,        +7.071067811865e+00,        +6.840166925940e+00,        +1.240358023547e-01,        -4.748468745606e+00,        -4.028019061578e+00,        +7.071067811865e+00,        -4.748468745606e+00,        -4.028019061578e+00,        +6.851159937388e+00,        +1.337582556632e-01
 2.16000000e+02,        +7.071067811865e+00,        +6.865856097793e+00,        +1.261827548238e-01,        -5.057699065311e+00,        -3.627512575323e+00,        +7.071067811865e+00,        -5.057699065311e+00,        -3.627512575323e+00,        +6.877766469344e+00,        +1.350733135593e-01
 2.18000000e+02,        +7.071067811865e+00,        +6.891451214244e+00,        +1.240442785023e-01,        -5.333372097473e+00,        -3.203312030833e+00,        +7.071067811865e+00,        -5.333372097473e+00,        -3.203312030833e+00,        +6.904220665463e+00,        +1.320204441491e-01
 2.20000000e+02,        +7.071067811865e+00,        +6.916252618746e+00,        +1.176958190876e-01,        -5.573659082145e+00,        -2.758200937797e+00,        +7.071067811865e+00,        -5.573659082145e+00,        -2.758200937797e+00,        +6.929815217105e+00,        +1.246787862699e-01
 2.22000000e+02,        +7.071067811865e+00,        +6.939582243198e+00,        +1.073260303236e-01,        -5.776957809117e+00,        -2.295109509781e+00,        +7.071067811865e+00,        -5.776957809117e+00,        -2.295109509781e+00,        +6.953864489798e+00,        +1.132414076772e-01
 2.24000000e+02,        +7.071067811865e+00,        +6.960801805691e+00,        +9.323185898085e-02,        -5.941905969449e+00,        -1.817096965358e+00,        +7.071067811865e+00,        -5.941905969449e+00,        -1.817096965358e+00,        +6.975722788531e+00,        +9.801042837028e-02
 2.26000000e+02,        +7.071067811865e+00,        +6.979330013476e+00,        +7.581070858922e-02,        -6.067393251184e+00,        -1.327332222104e+00,        +7.071067811865e+00,        -6.067393251184e+00,        -1.327332222104e+00,        +6.994801640544e+00,        +7.938921673285e-02
 2.28000000e+02,        +7.071067811865e+00,        +6.994658297393e+00,        +5.554986649513e-02,        -6.152571904222e+00,        -8.290730524030e-01,        +7.071067811865e+00,        -6.152571904222e+00,        -8.290730524030e-01,        +7.010585621482e+00,        +5.787184024567e-02
 2.30000000e+02,        +7.071067811865e+00,        +7.006364635364e+00,        +3.301345836985e-02,        -6.196865500472e+00,        -3.256438293874e-01,        +7.071067811865e+00,        -6.196865500472e+00,        -3.256438293874e-01,        +7.022646281640e+00,        +3.403003200004e-02
 2.32000000e+02,        +7.071067811865e+00,        +7.014125068497e+00,        +8.827269028639e-03,        -6.199975630667e+00,        +1.795879490924e-01,        +7.071067811865e+00,        -6.199975630667e+00,        +1.795879490923e-01,        +7.030653774207e+00,        +8.498009029677e-03
 2.34000000e+02,        +7.071067811865e+00,        +7.017722572979e+00,        -1.633816464466e-02,        -6.161886308480e+00,        +6.832361144015e-01,        +7.071067811865e+00,        -6.161886308480e+00,        +6.832361144015e-01,        +7.034385846418e+00,        -1.804445436249e-02
 2.36000000e+02,        +7.071067811865e+00,        +7.017053023079e+00,        -4.178572665789e-02,        -6.082865894815e+00,        +1.181920965472e+00,        +7.071067811865e+00,        -6.082865894815e+00,        +1.181920965472e+00,        +7.033733925979e+00,        -4.489023848508e-02
 2.38000000e+02,        +7.071067811865e+00,        +7.012128063073e+00,        -6.681065589862e-02,        -5.963466408478e+00,        +1.672294758464e+00,        +7.071067811865e+00,        -5.963466408478e+00,        +1.672294758464e+00,        +7.028706117055e+00,        -7.132387211602e-02
 2.40000000e+02,        +7.071067811865e+00,        +7.003074796015e+00,        -9.071970899799e-02,        -5.804520151318e+00,        +2.151067187386e+00,        +7.071067811865e+00,        -5.804520151318e+00,        +2.151067187386e+00,        +7.019427009797e+00,        -9.664077706907e-02
 2.42000000e+02,        +7.071067811865e+00,        +6.990132291887e+00,        -1.128500097152e-01,        -5.607133643154e+00,        +2.615030482211e+00,        +7.071067811865e+00,        -5.607133643154e+00,        +2.615030482211e+00,        +7.006134301717e+00,        -1.201662211431e-01
 2.44000000e+02,        +7.071067811865e+00,        +6.973645012981e+00,        -1.325870501440e-01,        -5.372678930845e+00,        +3.061083753115e+00,        +7.071067811865e+00,        -5.372678930845e+00,        +3.061083753115e+00,        +6.989172324540e+00,        -1.412734438728e-01
 2.46000000e+02,        +7.071067811865e+00,        +6.954053346920e+00,        -1.493813344714e-01,        -5.102782402950e+00,        +3.486256226660e+00,        +7.071067811865e+00,        -5.102782402950e+00,        +3.486256226660e+00,        +6.968982662915e+00,        -1.594004440272e-01
 2.48000000e+02,        +7.071067811865e+00,        +6.931881523728e+00,        -1.627631982750e-01,        -4.799311303064e+00,        +3.887729051282e+00,        +7.071067811865e+00,        -4.799311303064e+00,        +3.887729051282e+00,        +6.946092137753e+00,        -1.740649592336e-01
 2.50000000e+02,        +7.071067811865e+00,        +6.907723269608e+00,        -1.723553936662e-01,        -4.464358187777e+00,        +4.262855393421e+00,        +7.071067811865e+00,        -4.464358187777e+00,        +4.262855393421e+00,        +6.921098503852e+00,        -1.848772247352e-01
 2.52000000e+02,        +7.071067811865e+00,        +6.882225613844e+00,        -1.778831005418e-01,        -4.100223616605e+00,        +4.609178599603e+00,        +7.071067811865e+00,        -4.100223616605e+00,        +4.609178599603e+00,        +6.894654275920e+00,        -1.915501677259e-01
 2.54000000e+02,        +7.071067811865e+00,        +6.856071314345e+00,        -1.791811038058e-01,        -3.709397389348e+00,        +4.924448260602e+00,        +7.071067811865e+00,        -3.709397389348e+00,        +4.924448260602e+00,        +6.867449147013e+00,        -1.939067729933e-01
 2.56000000e+02,        +7.071067811865e+00,        +6.829960400517e+00,        -1.761979624053e-01,        -3.294538659904e+00,        +5.206634077991e+00,        +7.071067811865e+00,        -3.294538659904e+00,        +5.206634077991e+00,        +6.840191497441e+00,        -1.918844414593e-01
 2.58000000e+02,        +7.071067811865e+00,        +6.804591348938e+00,        -1.689970849708e-01,        -2.858455254584e+00,        +5.453937497463e+00,        +7.071067811865e+00,        -2.858455254584e+00,        +5.453937497463e+00,        +6.813589509652e+00,        -1.855362522228e-01
 2.60000000e+02,        +7.071067811865e+00,        +6.780642407782e+00,        -1.577547154784e-01,        -2.404082508044e+00,        +5.664801133654e+00,        +7.071067811865e+00,        -2.404082508044e+00,        +5.664801133654e+00,        +6.788332405888e+00,        -1.750291275524e-01
 2.62000000e+02,        +7.071067811865e+00,        +6.758753571292e+00,        -1.427549176588e-01,        -1.934461902659e+00,        +5.837916064902e+00,        +7.071067811865e+00,        -1.934461902659e+00,        +5.837916064902e+00,        +6.765072311249e+00,        -1.606389859076e-01
 2.64000000e+02,        +7.071067811865e+00,        +6.739509677108e+00,        -1.243817262731e-01,        -1.452719759667e+00,        +5.972227120693e+00,        +7.071067811865e+00,        -1.452719759667e+00,        +5.972227120693e+00,        +6.744407216782e+00,        -1.427430478551e-01
 2.66000000e+02,        +7.071067811865e+00,        +6.723425058954e+00,        -1.031087048249e-01,        -9.620461854814e-01,        +6.066936317638e+00,        +7.071067811865e+00,        -9.620461854814e-01,        +6.066936317638e+00,        +6.726865477269e+00,        -1.218095316104e-01
 2.68000000e+02,        +7.071067811865e+00,        +6.710930137171e+00,        -7.948621129387e-02,        -4.656744271701e-01,        +6.121504620517e+00,        +7.071067811865e+00,        -4.656744271701e-01,        +6.121504620517e+00,        +6.712892228559e+00,        -9.838503735240e-02
 2.70000000e+02,        +7.071067811865e+00,        +6.702360271995e+00,        -5.412672513352e-02,        +3.313925953527e-02,        +6.135652212745e+00,        +7.071067811865e+00,        +3.313925953528e-02,        +6.135652212745e+00,        +6.702838051872e+00,        -7.307997148775e-02
 2.72000000e+02,        +7.071067811865e+00,        +6.697947141543e+00,        -2.768862967158e-02,        +5.311351752061e-01,        +6.109357456044e+00,        +7.071067811865e+00,        +5.311351752061e-01,        +6.109357456044e+00,        +6.696950149633e+00,        -4.655240324876e-02
 2.74000000e+02,        +7.071067811865e+00,        +6.697812839976e+00,        -8.588741662534e-04,        +1.025069164332e+00,        +6.042854703061e+00,        +7.071067811865e+00,        +1.025069164332e+00,        +6.042854703061e+00,        +6.695366231012e+00,        -1.949077639532e-02
 2.76000000e+02,        +7.071067811865e+00,        +6.701966823076e+00,        +2.566504057438e-02,        +1.511731052314e+00,        +5.936631100960e+00,        +7.071067811865e+00,        +1.511731052314e+00,        +5.936631100960e+00,        +6.698111237120e+00,        +7.404081338682e-03
 2.78000000e+02,        +7.071067811865e+00,        +6.710305759737e+00,        +5.119329943079e-02,        +1.987962586501e+00,        +5.791422490659e+00,        +7.071067811865e+00,        +1.987962586501e+00,        +5.791422490659e+00,        +6.705096967209e+00,        +3.343719855208e-02
 2.80000000e+02,        +7.071067811865e+00,        +6.722616279819e+00,        +7.506177922959e-02,        +2.450674953364e+00,        +5.608208468010e+00,        +7.071067811865e+00,        +2.450674953364e+00,        +5.608208468010e+00,        +6.716124599293e+00,        +5.793749729752e-02
 2.82000000e+02,        +7.071067811865e+00,        +6.738580542317e+00,        +9.664937879144e-02,        +2.896865950019e+00,        +5.388206632447e+00,        +7.071067811865e+00,        +2.896865950019e+00,        +5.388206632447e+00,        +6.730890032217e+00,        +8.027518250201e-02
 2.84000000e+02,        +7.071067811865e+00,        +6.757784483457e+00,        +1.153942445594e-01,        +3.323636883026e+00,        +5.132866008358e+00,        +7.071067811865e+00,        +3.323636883026e+00,        +5.132866008358e+00,        +6.748991912144e+00,        +9.987805597327e-02
 2.86000000e+02,        +7.071067811865e+00,        +6.779728542919e+00,        +1.308084886868e-01,        +3.728209251123e+00,        +4.843859587320e+00,        +7.071067811865e+00,        +3.728209251123e+00,        +4.843859587320e+00,        +6.769942145139e+00,        +1.162463520985e-01
 2.88000000e+02,        +7.071067811865e+00,        +6.803840608393e+00,        +1.424910293974e-01,        +4.107941242478e+00,        +4.523075908020e+00,        +7.071067811865e+00,        +4.107941242478e+00,        +4.523075908020e+00,        +6.793178639875e+00,        +1.289657249413e-01
 2.90000000e+02,        +7.071067811865e+00,        +6.829490864948e+00,        +1.501382240693e-01,        +4.460344042760e+00,        +4.172609567339e+00,        +7.071067811865e+00,        +4.460344042760e+00,        +4.172609567339e+00,        +6.818079970902e+00,        +1.377180566647e-01
 2.92000000e+02,        +7.071067811865e+00,        +6.856008187045e+00,        +1.535520137060e-01,        +4.783097910003e+00,        +3.794750542595e+00,        +7.071067811865e+00,        +4.783097910003e+00,        +3.794750542595e+00,        +6.843981604534e+00,        +1.422898049221e-01
 2.94000000e+02,        +7.071067811865e+00,        +6.882697668517e+00,        +1.526453530460e-01,        +5.074067928345e+00,        +3.391972202575e+00,        +7.071067811865e+00,        +5.074067928345e+00,        +3.391972202575e+00,        +6.870193287050e+00,        +1.425776618549e-01
 2.96000000e+02,        +7.071067811865e+00,        +6.908858850802e+00,        +1.474447631495e-01,        +5.331319308100e+00,        +2.966917894496e+00,        +7.071067811865e+00,        +5.331319308100e+00,        +2.966917894496e+00,        +6.896017159946e+00,        +1.385913592502e-01
 2.98000000e+02,        +7.071067811865e+00,        +6.933804183438e+00,        +1.380899122556e-01,        +5.553132057129e+00,        +2.522386015445e+00,        +7.071067811865e+00,        +5.553132057129e+00,        +2.522386015445e+00,        +6.920766140724e+00,        +1.304535226077e-01
 3.00000000e+02,        +7.071067811865e+00,        +6.956877234852e+00,        +1.248302050141e-01,        +5.738014811137e+00,        +2.061313509506e+00,        +7.071067811865e+00,        +5.738014811137e+00,        +2.061313509506e+00,        +6.943782091617e+00,        +1.183965503487e-01
