        f (GHz),              E_elec[1] (J),               E_mag[1] (J),               E_cap[1] (J),               E_ind[1] (J),              E_elec[2] (J),               E_mag[2] (J),               E_cap[2] (J),               E_ind[2] (J)
 1.22000000e+02,        +2.956045488080e-12,        +2.865562983033e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.956141186469e-12,        +2.865010619956e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.24000000e+02,        +2.951269393092e-12,        +2.866427757326e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.951374333093e-12,        +2.865847342836e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.26000000e+02,        +2.946840161000e-12,        +2.867204624896e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.946948922775e-12,        +2.866600319482e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.28000000e+02,        +2.942807427540e-12,        +2.867842718074e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.942914252481e-12,        +2.867219112422e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.30000000e+02,        +2.939209344479e-12,        +2.868296359024e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.939308239755e-12,        +2.867658393210e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.32000000e+02,        +2.936071937037e-12,        +2.868525934800e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.936156782645e-12,        +2.867878814918e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.34000000e+02,        +2.933408783797e-12,        +2.868498612225e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.933473440174e-12,        +2.867847726081e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.36000000e+02,        +2.931221017620e-12,        +2.868188882543e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.931259431951e-12,        +2.867539715986e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.38000000e+02,        +2.929497639437e-12,        +2.867578929027e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.929503948818e-12,        +2.866936984389e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.40000000e+02,        +2.928216130190e-12,        +2.866658813946e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.928184759961e-12,        +2.866029531941e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.42000000e+02,        +2.927343339959e-12,        +2.865426484631e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.927269095612e-12,        +2.864815170937e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.44000000e+02,        +2.926836627303e-12,        +2.863887601819e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.926714778533e-12,        +2.863299359392e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.46000000e+02,        +2.926645216302e-12,        +2.862055196885e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.926471571954e-12,        +2.861494864898e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.48000000e+02,        +2.926711733813e-12,        +2.859949168094e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.926482706670e-12,        +2.859421268198e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.50000000e+02,        +2.926973885181e-12,        +2.857595629382e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.926686545749e-12,        +2.857104319794e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.52000000e+02,        +2.927366223295e-12,        +2.855026128485e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.927018341982e-12,        +2.854575166203e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.54000000e+02,        +2.927821963549e-12,        +2.852276754235e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.927412040872e-12,        +2.851869465487e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.56000000e+02,        +2.928274796209e-12,        +2.849387155504e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.927802080910e-12,        +2.849026414323e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.58000000e+02,        +2.928660647896e-12,        +2.846399496419e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.928125143102e-12,        +2.846087711062e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.60000000e+02,        +2.928919345559e-12,        +2.843357374049e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.928321803352e-12,        +2.843096480791e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.62000000e+02,        +2.928996139377e-12,        +2.840304725600e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.928338044360e-12,        +2.840096189282e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.64000000e+02,        +2.928843045417e-12,        +2.837284752262e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.928126588080e-12,        +2.837129572835e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.66000000e+02,        +2.928419974572e-12,        +2.834338886141e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.927648015425e-12,        +2.834237610354e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.68000000e+02,        +2.927695620952e-12,        +2.831505825220e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.926871646535e-12,        +2.831458562515e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.70000000e+02,        +2.926648090424e-12,        +2.828820659034e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.925776162413e-12,        +2.828827100688e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.72000000e+02,        +2.925265257970e-12,        +2.826314104864e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.924349956669e-12,        +2.826373545408e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.74000000e+02,        +2.923544850731e-12,        +2.824011870782e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.922591214247e-12,        +2.824123230768e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.76000000e+02,        +2.921494261641e-12,        +2.821934158048e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.920507722056e-12,        +2.822096007303e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.78000000e+02,        +2.919130106223e-12,        +2.820095311261e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.918116423998e-12,        +2.820305891854e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.80000000e+02,        +2.916477542015e-12,        +2.818503620467e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.915442739809e-12,        +2.818760868772e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.82000000e+02,        +2.913569376168e-12,        +2.817161275378e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.912519673122e-12,        +2.817462842720e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.84000000e+02,        +2.910444991680e-12,        +2.816064467893e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.909386739117e-12,        +2.816407739474e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.86000000e+02,        +2.907149126547e-12,        +2.815203635633e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.906088745878e-12,        +2.815585747554e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.88000000e+02,        +2.903730542690e-12,        +2.814563836000e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.902674466181e-12,        +2.814981690418e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.90000000e+02,        +2.900240622923e-12,        +2.814125237658e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.899195237840e-12,        +2.814575516231e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.92000000e+02,        +2.896731934528e-12,        +2.813863714154e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.895703531026e-12,        +2.814342890120e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.94000000e+02,        +2.893256797290e-12,        +2.813751522794e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.892251520285e-12,        +2.814255872127e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.96000000e+02,        +2.889865892216e-12,        +2.813758050698e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.888889697368e-12,        +2.814283662910e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.98000000e+02,        +2.886606944834e-12,        +2.813850609308e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.885665558661e-12,        +2.814393398521e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.00000000e+02,        +2.883523513981e-12,        +2.813995258311e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.882622398031e-12,        +2.814550975277e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.02000000e+02,        +2.880653913513e-12,        +2.814157640032e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.879798232445e-12,        +2.814721885757e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.04000000e+02,        +2.878030290514e-12,        +2.814303805728e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.877224883882e-12,        +2.814872047335e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.06000000e+02,        +2.875677879438e-12,        +2.814401015890e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.874927236889e-12,        +2.814968605273e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.08000000e+02,        +2.873614447208e-12,        +2.814418497564e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.872922686789e-12,        +2.814980693271e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.10000000e+02,        +2.871849939769e-12,        +2.814328142831e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.871220788957e-12,        +2.814880135480e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.12000000e+02,        +2.870386335893e-12,        +2.814105133939e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.869823114954e-12,        +2.814642075305e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.14000000e+02,        +2.869217709283e-12,        +2.813728482140e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.868723316534e-12,        +2.814245517884e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.16000000e+02,        +2.868330495236e-12,        +2.813181469078e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.867907393768e-12,        +2.813673774900e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.18000000e+02,        +2.867703953343e-12,        +2.812451981561e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.867354158786e-12,        +2.812914802390e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.20000000e+02,        +2.867310813039e-12,        +2.811532732792e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.867035881982e-12,        +2.811961424482e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.22000000e+02,        +2.867118084318e-12,        +2.810421365576e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.866919103071e-12,        +2.810811438412e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.24000000e+02,        +2.867088011729e-12,        +2.809120435628e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.866965585223e-12,        +2.809467598883e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.26000000e+02,        +2.867179145979e-12,        +2.807637275900e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.867133386732e-12,        +2.807937482583e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.28000000e+02,        +2.867347504235e-12,        +2.805983745697e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.867378021481e-12,        +2.806233236632e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.30000000e+02,        +2.867547787635e-12,        +2.804175871239e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.867653676926e-12,        +2.804371217597e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.32000000e+02,        +2.867734622815e-12,        +2.802233387114e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.867914456560e-12,        +2.802371530591e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.34000000e+02,        +2.867863793369e-12,        +2.800179190724e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.868115613005e-12,        +2.800257480591e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.36000000e+02,        +2.867893427392e-12,        +2.798038724157e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.868214738014e-12,        +2.798054950522e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.38000000e+02,        +2.867785108421e-12,        +2.795839299907e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.868172876836e-12,        +2.795791722621e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.40000000e+02,        +2.867504879389e-12,        +2.793609388373e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.867955536588e-12,        +2.793496761109e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.42000000e+02,        +2.867024112400e-12,        +2.791377886068e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.867533561477e-12,        +2.791199475201e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.44000000e+02,        +2.866320221310e-12,        +2.789173383821e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.866883851728e-12,        +2.788928981843e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.46000000e+02,        +2.865377198914e-12,        +2.787023454090e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.865989907913e-12,        +2.786713387356e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.48000000e+02,        +2.864185966004e-12,        +2.784953975664e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.864842187704e-12,        +2.784579106329e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.50000000e+02,        +2.862744525280e-12,        +2.782988512672e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.863438267810e-12,        +2.782550234766e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.52000000e+02,        +2.861057918991e-12,        +2.781147762959e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.861782809672e-12,        +2.780647992555e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.54000000e+02,        +2.859137994947e-12,        +2.779449088620e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.859887333303e-12,        +2.778890248108e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.56000000e+02,        +2.857002990999e-12,        +2.777906138872e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.857769809052e-12,        +2.777291135398e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.58000000e+02,        +2.854676952994e-12,        +2.776528572706e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.855454082110e-12,        +2.775860770857e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.60000000e+02,        +2.852189005548e-12,        +2.775321885840e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.852969148839e-12,        +2.774605074723e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.62000000e+02,        +2.849572498460e-12,        +2.774287343681e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.850348307615e-12,        +2.773525698580e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.64000000e+02,        +2.846864054319e-12,        +2.773422019222e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.847628209621e-12,        +2.772620058095e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.66000000e+02,        +2.844102544656e-12,        +2.772718932261e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.844847836866e-12,        +2.771881467394e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.68000000e+02,        +2.841328023034e-12,        +2.772167283992e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.842047435810e-12,        +2.771299369238e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.70000000e+02,        +2.838580643634e-12,        +2.771752779021e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.839267435158e-12,        +2.770859653096e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.72000000e+02,        +2.835899593390e-12,        +2.771458025107e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.836547375927e-12,        +2.770545051549e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.74000000e+02,        +2.833322064548e-12,        +2.771262999541e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.833924880704e-12,        +2.770335604004e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.76000000e+02,        +2.830882292790e-12,        +2.771145569988e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.831434687342e-12,        +2.770209175634e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.78000000e+02,        +2.828610683889e-12,        +2.771082056790e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.829107770094e-12,        +2.770142018639e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.80000000e+02,        +2.826533049243e-12,        +2.771047823222e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.826970568657e-12,        +2.770109362384e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.82000000e+02,        +2.824669967758e-12,        +2.771017879915e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.825044342647e-12,        +2.770086018673e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.84000000e+02,        +2.823036288370e-12,        +2.770967489583e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.823344665884e-12,        +2.770046988379e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.86000000e+02,        +2.821640784101e-12,        +2.770872758415e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.821881071460e-12,        +2.769968055769e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.88000000e+02,        +2.820485965025e-12,        +2.770711200826e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.820656855022e-12,        +2.769826357256e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.90000000e+02,        +2.819568053765e-12,        +2.770462264871e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.819669039988e-12,        +2.769600911846e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.92000000e+02,        +2.818877123381e-12,        +2.770107806422e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.818908504622e-12,        +2.769273101318e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.94000000e+02,        +2.818397393612e-12,        +2.769632501187e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.818360267030e-12,        +2.768827089176e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.96000000e+02,        +2.818107677557e-12,        +2.769024184884e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.818003920242e-12,        +2.768250168536e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.98000000e+02,        +2.817981967034e-12,        +2.768274113302e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.817814205749e-12,        +2.767533030586e-12,        +0.000000000000e+00,        +0.000000000000e+00
 3.00000000e+02,        +2.817990141143e-12,        +2.767377135619e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.817761710155e-12,        +2.766669946791e-12,        +0.000000000000e+00,        +0.000000000000e+00
