        f (GHz),            I_inc[1][1] (A),            Re{I[1][1]} (A),            Im{I[1][1]} (A),            Re{I[2][1]} (A),            Im{I[2][1]} (A),            I_inc[2][2] (A),            Re{I[1][2]} (A),            Im{I[1][2]} (A),            Re{I[2][2]} (A),            Im{I[2][2]} (A)
 1.20000000e+02,        +1.414213562373e-01,        +2.046739768308e-01,        -1.722471254419e-02,        +2.816444877534e-02,        +1.055987376962e-01,        +1.414213562373e-01,        +2.816444877534e-02,        +1.055987376962e-01,        +2.046584276446e-01,        -1.721964424057e-02
 1.22000000e+02,        +1.414213562373e-01,        +2.018941076802e-01,        -2.066742085837e-02,        +3.631141392701e-02,        +1.038269112895e-01,        +1.414213562373e-01,        +3.631141392701e-02,        +1.038269112895e-01,        +2.018764034383e-01,        -2.066924860518e-02
 1.24000000e+02,        +1.414213562373e-01,        +1.985746705989e-01,        -2.369079390644e-02,        +4.452457920814e-02,        +1.014874948317e-01,        +1.414213562373e-01,        +4.452457920814e-02,        +1.014874948317e-01,        +1.985535905898e-01,        -2.369951203440e-02
 1.26000000e+02,        +1.414213562373e-01,        +1.947648472476e-01,        -2.620611675070e-02,        +5.277956579829e-02,        +9.851953630891e-02,        +1.414213562373e-01,        +5.277956579829e-02,        +9.851953630891e-02,        +1.947390997490e-01,        -2.622155599491e-02
 1.28000000e+02,        +1.414213562373e-01,        +1.905300016139e-01,        -2.812530776410e-02,        +6.103429109617e-02,        +9.485772240252e-02,        +1.414213562373e-01,        +6.103429109617e-02,        +9.485772240252e-02,        +1.904982401411e-01,        -2.814710629116e-02
 1.30000000e+02,        +1.414213562373e-01,        +1.859541607692e-01,        -2.936419425251e-02,        +6.922623899570e-02,        +9.043641149900e-02,        +1.414213562373e-01,        +6.922623899570e-02,        +9.043641149900e-02,        +1.859150098372e-01,        -2.939176801863e-02
 1.32000000e+02,        +1.414213562373e-01,        +1.811418624184e-01,        -2.984711262537e-02,        +7.727045678945e-02,        +8.519489688519e-02,        +1.414213562373e-01,        +7.727045678945e-02,        +8.519489688519e-02,        +1.810939543058e-01,        -2.987962794255e-02
 1.34000000e+02,        +1.414213562373e-01,        +1.762188004502e-01,        -2.951278666084e-02,        +8.505882102996e-02,        +7.908386299469e-02,        +1.414213562373e-01,        +8.505882102996e-02,        +7.908386299469e-02,        +1.761608236449e-01,        -2.954913876773e-02
 1.36000000e+02,        +1.414213562373e-01,        +1.713306319324e-01,        -2.832119673200e-02,        +9.246118886493e-02,        +7.207275792994e-02,        +1.414213562373e-01,        +9.246118886493e-02,        +7.207275792994e-02,        +1.712613906289e-01,        -2.835999889619e-02
 1.38000000e+02,        +1.414213562373e-01,        +1.666393473684e-01,        -2.626084025329e-02,        +9.932901815656e-02,        +6.415749288840e-02,        +1.414213562373e-01,        +9.932901815656e-02,        +6.415749288840e-02,        +1.665578295763e-01,        -2.630042819381e-02
 1.40000000e+02,        +1.414213562373e-01,        +1.623168069552e-01,        -2.335544845135e-02,        +1.055018427987e-01,        +5.536754329820e-02,        +1.414213562373e-01,        +1.055018427987e-01,        +5.536754329820e-02,        +1.622222566544e-01,        -2.339390435167e-02
 1.42000000e+02,        +1.414213562373e-01,        +1.585354410878e-01,        -1.966895837382e-02,        +1.108165971251e-01,        +4.577125921493e-02,        +1.414213562373e-01,        +1.108165971251e-01,        +4.577125921493e-02,        +1.584274277898e-01,        -1.970415721124e-02
 1.44000000e+02,        +1.414213562373e-01,        +1.554566789140e-01,        -1.530746233204e-02,        +1.151192197767e-01,        +3.547811461933e-02,        +1.414213562373e-01,        +1.151192197767e-01,        +3.547811461933e-02,        +1.553351565123e-01,        -1.533714063234e-02
 1.46000000e+02,        +1.414213562373e-01,        +1.532182993080e-01,        -1.041708032900e-02,        +1.182773380235e-01,        +2.463684755424e-02,        +1.414213562373e-01,        +1.182773380235e-01,        +2.463684755424e-02,        +1.530836458285e-01,        -1.043892404344e-02
 1.48000000e+02,        +1.414213562373e-01,        +1.519224147815e-01,        -5.177266986176e-03,        +1.201923179655e-01,        +1.342900833123e-02,        +1.414213562373e-01,        +1.201923179655e-01,        +1.342900833123e-02,        +1.517754460075e-01,        -5.189011625052e-03
 1.50000000e+02,        +1.414213562373e-01,        +1.516259979326e-01,        +2.101040055545e-04,        +1.208087672119e-01,        +2.058264427219e-03,        +1.414213562373e-01,        +1.208087672120e-01,        +2.058264427219e-03,        +1.514679509260e-01,        +2.105706749587e-04
 1.52000000e+02,        +1.414213562373e-01,        +1.523356032814e-01,        +5.534642354438e-03,        +1.201198336835e-01,        -9.263296341516e-03,        +1.414213562373e-01,        +1.201198336836e-01,        -9.263296341516e-03,        +1.521680900659e-01,        +5.549185966749e-03
 1.54000000e+02,        +1.414213562373e-01,        +1.540072321652e-01,        +1.059241409547e-02,        +1.181673500002e-01,        -2.032994105587e-02,        +1.414213562373e-01,        +1.181673500002e-01,        -2.032994105587e-02,        +1.538321683254e-01,        +1.062257776464e-02
 1.56000000e+02,        +1.414213562373e-01,        +1.565513128864e-01,        +1.519982915892e-02,        +1.150368495318e-01,        -3.095598176345e-02,        +1.414213562373e-01,        +1.150368495318e-01,        -3.095598176345e-02,        +1.563708294692e-01,        +1.524678320057e-02
 1.58000000e+02,        +1.414213562373e-01,        +1.598418107077e-01,        +1.920457114256e-02,        +1.108484393637e-01,        -4.098649948882e-02,        +1.414213562373e-01,        +1.108484393637e-01,        -4.098649948882e-02,        +1.596581597180e-01,        +1.926909156772e-02
 1.60000000e+02,        +1.414213562373e-01,        +1.637278204972e-01,        +2.249239721458e-02,        +1.057451790324e-01,        -5.030392134643e-02,        +1.414213562373e-01,        +1.057451790324e-01,        -5.030392134643e-02,        +1.635432841314e-01,        +2.257487180440e-02
 1.62000000e+02,        +1.414213562373e-01,        +1.680457830332e-01,        +2.498951373182e-02,        +9.988082749353e-02,        -5.883014763749e-02,        +1.414213562373e-01,        +9.988082749353e-02,        -5.883014763749e-02,        +1.678625948769e-01,        +2.508997096666e-02
 1.64000000e+02,        +1.414213562373e-01,        +1.726306890369e-01,        +2.666102476952e-02,        +9.340859939869e-02,        -6.652471769226e-02,        +1.414213562373e-01,        +9.340859939869e-02,        -6.652471769226e-02,        +1.724509724811e-01,        +2.677917875901e-02
 1.66000000e+02,        +1.414213562373e-01,        +1.773251451300e-01,        +2.750647227941e-02,        +8.647206319589e-02,        -7.338002500068e-02,        +1.414213562373e-01,        +8.647206319589e-02,        -7.338002500068e-02,        +1.771508710667e-01,        +2.764177625775e-02
 1.68000000e+02,        +1.414213562373e-01,        +1.819857769857e-01,        +2.755367982065e-02,        +7.919871413514e-02,        -7.941478550506e-02,        +1.414213562373e-01,        +7.919871413514e-02,        -7.941478550506e-02,        +1.818187401054e-01,        +2.770538146058e-02
 1.70000000e+02,        +1.414213562373e-01,        +1.864869725717e-01,        +2.685202780886e-02,        +7.169622961143e-02,        -8.466687884746e-02,        +1.414213562373e-01,        +7.169622961143e-02,        -8.466687884746e-02,        +1.863287836764e-01,        +2.701922107974e-02
 1.72000000e+02,        +1.414213562373e-01,        +1.907223319455e-01,        +2.546603493134e-02,        +6.405105332727e-02,        -8.918642892300e-02,        +1.414213562373e-01,        +6.405105332727e-02,        -8.918642892300e-02,        +1.905744226867e-01,        +2.564770498225e-02
 1.74000000e+02,        +1.414213562373e-01,        +1.946043729675e-01,        +2.346980917566e-02,        +5.632877534792e-02,        -9.302967892749e-02,        +1.414213562373e-01,        +5.632877534792e-02,        -9.302967892749e-02,        +1.944680091772e-01,        +2.366486837978e-02
 1.76000000e+02,        +1.414213562373e-01,        +1.980630773146e-01,        +2.094264457827e-02,        +4.857574468922e-02,        -9.625392932472e-02,        +1.414213562373e-01,        +4.857574468922e-02,        -9.625392932472e-02,        +1.979393773843e-01,        +2.114995921008e-02
 1.78000000e+02,        +1.414213562373e-01,        +2.010438007746e-01,        +1.796581902442e-02,        +4.082141729077e-02,        -9.891358796516e-02,        +1.414213562373e-01,        +4.082141729077e-02,        -9.891358796516e-02,        +2.009337561150e-01,        +1.818422698047e-02
 1.80000000e+02,        +1.414213562373e-01,        +2.035049661494e-01,        +1.462050435908e-02,        +3.308105498437e-02,        -1.010572406965e-01,        +1.414213562373e-01,        +3.308105498437e-02,        -1.010572406965e-01,        +2.034094614350e-01,        +1.484882489928e-02
 1.82000000e+02,        +1.414213562373e-01,        +2.054158431630e-01,        +1.098662278400e-02,        +2.535851333069e-02,        -1.027255790682e-01,        +1.414213562373e-01,        +2.535851333069e-02,        -1.027255790682e-01,        +2.053356747085e-01,        +1.122365953745e-02
 1.84000000e+02,        +1.414213562373e-01,        +2.067546192873e-01,        +7.142454658450e-03,        +1.764896599657e-02,        -1.039500017577e-01,        +1.414213562373e-01,        +1.764896599657e-02,        -1.039500017577e-01,        +2.066905104369e-01,        +7.386993192473e-03
 1.86000000e+02,        +1.414213562373e-01,        +2.075068874859e-01,        +3.164803394126e-03,        +9.941500929323e-03,        -1.047517203515e-01,        +1.414213562373e-01,        +9.941500929323e-03,        -1.047517203515e-01,        +2.074595002999e-01,        +3.415604571362e-03
 1.88000000e+02,        +1.414213562373e-01,        +2.076646222841e-01,        -8.704625697891e-04,        +2.221587073948e-03,        -1.051412338053e-01,        +1.414213562373e-01,        +2.221587073948e-03,        -1.051412338053e-01,        +2.076345650728e-01,        -6.146723555860e-04
 1.90000000e+02,        +1.414213562373e-01,        +2.072256802912e-01,        -4.887653960965e-03,        -5.526548199526e-03,        -1.051180795401e-01,        +1.414213562373e-01,        -5.526548199526e-03,        -1.051180795401e-01,        +2.072135106842e-01,        -4.628194717616e-03
 1.92000000e+02,        +1.414213562373e-01,        +2.061938391448e-01,        -8.810442128103e-03,        -1.331756837488e-02,        -1.046708169648e-01,        +1.414213562373e-01,        -1.331756837488e-02,        -1.046708169648e-01,        +2.062000624279e-01,        -8.548693509541e-03
 1.94000000e+02,        +1.414213562373e-01,        +2.045793728831e-01,        -1.256112493044e-02,        -2.116263542836e-02,        -1.037772482402e-01,        +1.414213562373e-01,        -2.116263542836e-02,        -1.037772482402e-01,        +2.046044353042e-01,        -1.229853995380e-02
 1.96000000e+02,        +1.414213562373e-01,        +2.024001448827e-01,        -1.606012938105e-02,        -2.906691759016e-02,        -1.024049295899e-01,        +1.414213562373e-01,        -2.906691759016e-02,        -1.024049295899e-01,        +2.024444215817e-01,        -1.579824768822e-02
 1.98000000e+02,        +1.414213562373e-01,        +1.996831748016e-01,        -1.922591575798e-02,        -3.702696592749e-02,        -1.005120724711e-01,        +1.414213562373e-01,        -3.702696592749e-02,        -1.005120724711e-01,        +1.997469520052e-01,        -1.896637528552e-02
 2.00000000e+02,        +1.414213562373e-01,        +1.964665969818e-01,        -2.197546287254e-02,        -4.502797445531e-02,        -9.804897384825e-02,        +1.414213562373e-01,        -4.502797445531e-02,        -9.804897384825e-02,        +1.965500481938e-01,        -2.172000847507e-02
 2.02000000e+02,        +1.414213562373e-01,        +1.928018693440e-01,        -2.422552364409e-02,        -5.304100594770e-02,        -9.496014211066e-02,        +1.414213562373e-01,        -5.304100594770e-02,        -9.496014211067e-02,        +1.929050255250e-01,        -2.397601082565e-02
 2.04000000e+02,        +1.414213562373e-01,        +1.887560117524e-01,        -2.589483208519e-02,        -6.102035506111e-02,        -9.118728944708e-02,        +1.414213562373e-01,        -6.102035506111e-02,        -9.118728944708e-02,        +1.888787259876e-01,        -2.565322360570e-02
 2.06000000e+02,        +1.414213562373e-01,        +1.844135545735e-01,        -2.690740164470e-02,        -6.890132743751e-02,        -8.667332853415e-02,        +1.414213562373e-01,        -6.890132743751e-02,        -8.667332853415e-02,        +1.845554625082e-01,        -2.667575450133e-02
 2.08000000e+02,        +1.414213562373e-01,        +1.798777741713e-01,        -2.719696340114e-02,        -7.659882522231e-02,        -8.136742521177e-02,        +1.414213562373e-01,        -7.659882522231e-02,        -8.136742521177e-02,        +1.800382525388e-01,        -2.697740368908e-02
 2.10000000e+02,        +1.414213562373e-01,        +1.752707070532e-01,        -2.671243691493e-02,        -8.400722111265e-02,        -7.523100637925e-02,        +1.414213562373e-01,        -8.400722111265e-02,        -7.523100637925e-02,        +1.754488338473e-01,        -2.650712051856e-02
 2.12000000e+02,        +1.414213562373e-01,        +1.707314058984e-01,        -2.542410417625e-02,        -9.100203712880e-02,        -6.824440186597e-02,        +1.414213562373e-01,        -9.100203712880e-02,        -6.824440186597e-02,        +1.709259269572e-01,        -2.523516228148e-02
 2.14000000e+02,        +1.414213562373e-01,        +1.664119743878e-01,        -2.332988750736e-02,        -9.744387530198e-02,        -6.041353044948e-02,        +1.414213562373e-01,        -9.744387530198e-02,        -6.041353044948e-02,        +1.666212820715e-01,        -2.315935763231e-02
 2.16000000e+02,        +1.414213562373e-01,        +1.624711340246e-01,        -2.046086578455e-02,        -1.031848351636e-01,        -5.177577407981e-02,        +1.414213562373e-01,        -1.031848351636e-01,        -5.177577407981e-02,        +1.626932639143e-01,        -2.031061132037e-02
 2.18000000e+02,        +1.414213562373e-01,        +1.590654485757e-01,        -1.688498133428e-02,        -1.080772838728e-01,        -4.240400225896e-02,        +1.414213562373e-01,        -1.080772838728e-01,        -4.240400225896e-02,        +1.592980993341e-01,        -1.675660517950e-02
 2.20000000e+02,        +1.414213562373e-01,        +1.563388231780e-01,        -1.270788894196e-02,        -1.119843562845e-01,        -3.240770708720e-02,        +1.414213562373e-01,        -1.119843562845e-01,        -3.240770708720e-02,        +1.565794026800e-01,        -1.260264918354e-02
 2.22000000e+02,        +1.414213562373e-01,        +1.544114045312e-01,        -8.070155515219e-03,        -1.147910552437e-01,        -2.193046568572e-02,        +1.414213562373e-01,        -1.147910552437e-01,        -2.193046568572e-02,        +1.546571021691e-01,        -7.988892594800e-03
 2.24000000e+02,        +1.414213562373e-01,        +1.533693845370e-01,        -3.140546162046e-03,        -1.164144482068e-01,        -1.114347272960e-02,        +1.414213562373e-01,        -1.164144482068e-01,        -1.114347272960e-02,        +1.536172656950e-01,        -3.083630945560e-03
 2.26000000e+02,        +1.414213562373e-01,        +1.532572978253e-01,        +1.894156134362e-03,        -1.168113692846e-01,        -2.355959559492e-04,        +1.414213562373e-01,        -1.168113692846e-01,        -2.355959559491e-04,        +1.535044127129e-01,        +1.926845821415e-03
 2.28000000e+02,        +1.414213562373e-01,        +1.540741149245e-01,        +6.841633091360e-03,        -1.159823248822e-01,        +1.059887663084e-02,        +1.414213562373e-01,        -1.159823248822e-01,        +1.059887663084e-02,        +1.543176112165e-01,        +6.850703430866e-03
 2.30000000e+02,        +1.414213562373e-01,        +1.557738001272e-01,        +1.151714512465e-02,        -1.139709337219e-01,        +2.117312311330e-02,        +1.414213562373e-01,        -1.139709337219e-01,        +2.117312311330e-02,        +1.560110279396e-01,        +1.150364525688e-02
 2.32000000e+02,        +1.414213562373e-01,        +1.582701873014e-01,        +1.575547536113e-02,        -1.108590475423e-01,        +3.131950227196e-02,        +1.414213562373e-01,        -1.108590475423e-01,        +3.131950227196e-02,        +1.584987862325e-01,        +1.572082926721e-02
 2.34000000e+02,        +1.414213562373e-01,        +1.614452607261e-01,        +1.942018919004e-02,        -1.067584648155e-01,        +4.089857746493e-02,        +1.414213562373e-01,        -1.067584648155e-01,        +4.089857746493e-02,        +1.616632216852e-01,        +1.936610884328e-02
 2.36000000e+02,        +1.414213562373e-01,        +1.651594220179e-01,        +2.240929796320e-02,        -1.018006562057e-01,        +4.980453280840e-02,        +1.414213562373e-01,        -1.018006562057e-01,        +4.980453280840e-02,        +1.653651205488e-01,        +2.233768772684e-02
 2.38000000e+02,        +1.414213562373e-01,        +1.692621854199e-01,        +2.465713887456e-02,        -9.612606028222e-02,        +5.796678687806e-02,        +1.414213562373e-01,        -9.612606028222e-02,        +5.796678687806e-02,        +1.694543872312e-01,        +2.457000088278e-02
 2.40000000e+02,        +1.414213562373e-01,        +1.736019485580e-01,        +2.613292197717e-02,        -8.987430480917e-02,        +6.534824695827e-02,        +1.414213562373e-01,        -8.987430480917e-02,        +6.534824695827e-02,        +1.737797911606e-01,        +2.603227048668e-02
 2.42000000e+02,        +1.414213562373e-01,        +1.780339126017e-01,        +2.683681106734e-02,        -8.317628427365e-02,        +7.194106181485e-02,        +1.414213562373e-01,        -8.317628427365e-02,        +7.194106181485e-02,        +1.781968688872e-01,        +2.672460117374e-02
 2.44000000e+02,        +1.414213562373e-01,        +1.824257199202e-01,        +2.679455685479e-02,        -7.614853276989e-02,        +7.776088220893e-02,        +1.414213562373e-01,        -7.614853276989e-02,        +7.776088220893e-02,        +1.825735501322e-01,        +2.667263022500e-02
 2.46000000e+02,        +1.414213562373e-01,        +1.866608105809e-01,        +2.605163063176e-02,        -6.888990109186e-02,        +8.284056810384e-02,        +1.414213562373e-01,        -6.888990109186e-02,        +8.284056810384e-02,        +1.867935087073e-01,        +2.592167854105e-02
 2.48000000e+02,        +1.414213562373e-01,        +1.906398004803e-01,        +2.466759978472e-02,        -6.148024888247e-02,        +8.722407499217e-02,        +1.414213562373e-01,        -6.148024888247e-02,        +8.722407499217e-02,        +1.907575400108e-01,        +2.453114204412e-02
 2.50000000e+02,        +1.414213562373e-01,        +1.942803397641e-01,        +2.271123090290e-02,        -5.398071082131e-02,        +9.096099702093e-02,        +1.414213562373e-01,        -5.398071082131e-02,        +9.096099702093e-02,        +1.943834224153e-01,        +2.256960827419e-02
 2.52000000e+02,        +1.414213562373e-01,        +1.975159453783e-01,        +2.025656734990e-02,        -4.643506538754e-02,        +9.410200725488e-02,        +1.414213562373e-01,        -4.643506538754e-02,        +9.410200725488e-02,        +1.976047550771e-01,        +2.011094467016e-02
 2.54000000e+02,        +1.414213562373e-01,        +2.002942570761e-01,        +1.738004124129e-02,        -3.887178486300e-02,        +9.669525112353e-02,        +1.414213562373e-01,        -3.887178486300e-02,        +9.669525112353e-02,        +2.003692203958e-01,        +1.723141854671e-02
 2.56000000e+02,        +1.414213562373e-01,        +2.025750820395e-01,        +1.415855438913e-02,        -3.130643596347e-02,        +9.878362796912e-02,        +1.414213562373e-01,        -3.130643596347e-02,        +9.878362796912e-02,        +2.026366354672e-01,        +1.400778366167e-02
 2.58000000e+02,        +1.414213562373e-01,        +2.043284997043e-01,        +1.066839216587e-02,        -2.374420145946e-02,        +1.004028316164e-01,        +1.414213562373e-01,        -2.374420145946e-02,        +1.004028316164e-01,        +2.043770635915e-01,        +1.051619777900e-02
 2.60000000e+02,        +1.414213562373e-01,        +2.055332137954e-01,        +6.984804273259e-03,        -1.618238565210e-02,        +1.015800008205e-01,        +1.414213562373e-01,        -1.618238565210e-02,        +1.015800008205e-01,        +2.055691725562e-01,        +6.831805678848e-03
 2.62000000e+02,        +1.414213562373e-01,        +2.061752712160e-01,        +3.182081859197e-03,        -8.612841622448e-03,        +1.023328402081e-01,        +1.414213562373e-01,        -8.612841622448e-03,        +1.023328402081e-01,        +2.061989592384e-01,        +3.028817471796e-03
 2.64000000e+02,        +1.414213562373e-01,        +2.062472185043e-01,        -6.660316433733e-04,        -1.024313274806e-03,        +1.026691001881e-01,        +1.414213562373e-01,        -1.024313274806e-03,        +1.026691001881e-01,        +2.062589112739e-01,        -8.190800808718e-04
 2.66000000e+02,        +1.414213562373e-01,        +2.057477330712e-01,        -4.485747675731e-03,        +6.595278783452e-03,        +1.025863419400e-01,        +1.414213562373e-01,        +6.595278783451e-03,        +1.025863419400e-01,        +2.057476431204e-01,        -4.638130735042e-03
 2.68000000e+02,        +1.414213562373e-01,        +2.046817432806e-01,        -8.202601605349e-03,        +1.425655963015e-02,        +1.020719557659e-01,        +1.414213562373e-01,        +1.425655963015e-02,        +1.020719557659e-01,        +2.046700207356e-01,        -8.353878192513e-03
 2.70000000e+02,        +1.414213562373e-01,        +2.030610326763e-01,        -1.174092586507e-02,        +2.196637962228e-02,        +1.011034446664e-01,        +1.414213562373e-01,        +2.196637962228e-02,        +1.011034446664e-01,        +2.030377703404e-01,        -1.189063996610e-02
 2.72000000e+02,        +1.414213562373e-01,        +2.009053031239e-01,        -1.502357421629e-02,        +2.972541230095e-02,        +9.964902773348e-02,        +1.414213562373e-01,        +2.972541230095e-02,        +9.964902773348e-02,        +2.008705461840e-01,        -1.517123279680e-02
 2.74000000e+02,        +1.414213562373e-01,        +1.982436433771e-01,        -1.797205343978e-02,        +3.752566007848e-02,        +9.766865719910e-02,        +1.414213562373e-01,        +3.752566007848e-02,        +9.766865719910e-02,        +1.981974039163e-01,        -1.811710609654e-02
 2.76000000e+02,        +1.414213562373e-01,        +1.951163083337e-01,        -2.050722758919e-02,        +4.534790330120e-02,        +9.511557450824e-02,        +1.414213562373e-01,        +4.534790330120e-02,        +9.511557450824e-02,        +1.950585848461e-01,        -2.064904879933e-02
 2.78000000e+02,        +1.414213562373e-01,        +1.915766564715e-01,        -2.255076039265e-02,        +5.315919322888e-02,        +9.193854778744e-02,        +1.414213562373e-01,        +5.315919322888e-02,        +9.193854778744e-02,        +1.915074584677e-01,        -2.268863550956e-02
 2.80000000e+02,        +1.414213562373e-01,        +1.876930184245e-01,        -2.402744234016e-02,        +6.091057188775e-02,        +8.808492566408e-02,        +1.414213562373e-01,        +6.091057188775e-02,        +8.808492566408e-02,        +1.876123959477e-01,        -2.416055880268e-02
 2.82000000e+02,        +1.414213562373e-01,        +1.835501838717e-01,        -2.486849695287e-02,        +6.853529521275e-02,        +8.350459821580e-02,        +1.414213562373e-01,        +6.853529521275e-02,        +8.350459821580e-02,        +1.834582612913e-01,        -2.499594244282e-02
 2.84000000e+02,        +1.414213562373e-01,        +1.792501107782e-01,        -2.501586230746e-02,        +7.594792599973e-02,        +7.815486247046e-02,        +1.414213562373e-01,        +7.594792599973e-02,        +7.815486247046e-02,        +1.791471235711e-01,        -2.513663171969e-02
 2.86000000e+02,        +1.414213562373e-01,        +1.749114047069e-01,        -2.442729068835e-02,        +8.304472554929e-02,        +7.200603971585e-02,        +1.414213562373e-01,        +8.304472554929e-02,        +7.200603971585e-02,        +1.747977371185e-01,        -2.454030365455e-02
 2.88000000e+02,        +1.414213562373e-01,        +1.706671199164e-01,        -2.308190513602e-02,        +8.970577393840e-02,        +6.504748939456e-02,        +1.414213562373e-01,        +8.970577393840e-02,        +6.504748939456e-02,        +1.705433405048e-01,        -2.318603535526e-02
 2.90000000e+02,        +1.414213562373e-01,        +1.666605349858e-01,        -2.098562091136e-02,        +9.579915191403e-02,        +5.729343427892e-02,        +1.414213562373e-01,        +9.579915191403e-02,        +5.729343427892e-02,        +1.665274262571e-01,        -2.107973760459e-02
 2.92000000e+02,        +1.414213562373e-01,        +1.630387807973e-01,        -1.817563225050e-02,        +1.011872954950e-01,        +4.878780406122e-02,        +1.414213562373e-01,        +1.011872954950e-01,        +4.878780406122e-02,        +1.628973586780e-01,        -1.825865267287e-02
 2.94000000e+02,        +1.414213562373e-01,        +1.599445470663e-01,        -1.472305187739e-02,        +1.057352884048e-01,        +3.960719138773e-02,        +1.414213562373e-01,        +1.057352884048e-01,        +3.960719138773e-02,        +1.597960660814e-01,        -1.479400212187e-02
 2.96000000e+02,        +1.414213562373e-01,        +1.575065195355e-01,        -1.073284878665e-02,        +1.093204332843e-01,        +2.986107216518e-02,        +1.414213562373e-01,        +1.093204332843e-01,        +2.986107216518e-02,        +1.573524604614e-01,        -1.079092837710e-02
 2.98000000e+02,        +1.414213562373e-01,        +1.558296079980e-01,        -6.340508865101e-03,        +1.118420358878e-01,        +1.968872090356e-02,        +1.414213562373e-01,        +1.118420358878e-01,        +1.968872090356e-02,        +1.556716464843e-01,        -6.385153271899e-03
 3.00000000e+02,        +1.414213562373e-01,        +1.549862884226e-01,        -1.705332571091e-03,        +1.132300744224e-01,        +9.252741599297e-03,        +1.414213562373e-01,        +1.132300744224e-01,        +9.252741599297e-03,        +1.548262454271e-01,        -1.736267213062e-03
