        f (GHz),              E_elec[1] (J),               E_mag[1] (J),               E_cap[1] (J),               E_ind[1] (J),              E_elec[2] (J),               E_mag[2] (J),               E_cap[2] (J),               E_ind[2] (J)
 1.20000000e+02,        +2.700298517507e-12,        +2.446101538839e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.701269445157e-12,        +2.447104791358e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.22000000e+02,        +2.750610345703e-12,        +2.467041243540e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.751666888338e-12,        +2.468074994300e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.24000000e+02,        +2.805068987524e-12,        +2.496551437903e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.806217158325e-12,        +2.497622883769e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.26000000e+02,        +2.862663508093e-12,        +2.534208684501e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.863907928444e-12,        +2.535324552678e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.28000000e+02,        +2.922200458871e-12,        +2.579373351422e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.923544035334e-12,        +2.580539753107e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.30000000e+02,        +2.982288437381e-12,        +2.631150238182e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.983731996996e-12,        +2.632372500916e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.32000000e+02,        +3.041336520035e-12,        +2.688353870722e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +3.042878425315e-12,        +2.689636351386e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.34000000e+02,        +3.097573054087e-12,        +2.749486018619e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +3.099208830080e-12,        +2.750831902867e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.36000000e+02,        +3.149090982909e-12,        +2.812734467690e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +3.150812999720e-12,        +2.814145566263e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.38000000e+02,        +3.193923976734e-12,        +2.876002362353e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +3.195721239440e-12,        +2.877478919710e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.40000000e+02,        +3.230153709669e-12,        +2.936975656991e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +3.232011810255e-12,        +2.938516192084e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.42000000e+02,        +3.256042708462e-12,        +2.993231737757e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +3.257943987711e-12,        +2.994832939221e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.44000000e+02,        +3.270180149061e-12,        +3.042385111900e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +3.272104098034e-12,        +3.044041808974e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.46000000e+02,        +3.271621550540e-12,        +3.082257298287e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +3.273545451573e-12,        +3.083962523354e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.48000000e+02,        +3.259999834558e-12,        +3.111049916628e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +3.261899605006e-12,        +3.112795065303e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.50000000e+02,        +3.235586723834e-12,        +3.127495292083e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +3.237437889610e-12,        +3.129270373683e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.52000000e+02,        +3.199290638749e-12,        +3.130959984993e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +3.201069338636e-12,        +3.132753942614e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.54000000e+02,        +3.152588763702e-12,        +3.121484111205e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +3.154272677014e-12,        +3.123285179909e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.56000000e+02,        +3.097403617759e-12,        +3.099751398775e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +3.098972720189e-12,        +3.101547465249e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.58000000e+02,        +3.035944488294e-12,        +3.066998088817e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +3.037381570467e-12,        +3.068777017463e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.60000000e+02,        +2.970538671979e-12,        +3.024879152410e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.971829594148e-12,        +3.026629050395e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.62000000e+02,        +2.903475901653e-12,        +2.975315254549e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.904609596348e-12,        +2.977024659506e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.64000000e+02,        +2.836883022321e-12,        +2.920342985115e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.837851286408e-12,        +2.922000971078e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.66000000e+02,        +2.772637518922e-12,        +2.861985554690e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.773434653419e-12,        +2.863581761962e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.68000000e+02,        +2.712320485221e-12,        +2.802153823542e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.712942845264e-12,        +2.803678425234e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.70000000e+02,        +2.657203766322e-12,        +2.742580461043e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.657649277954e-12,        +2.744024082612e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.72000000e+02,        +2.608262878962e-12,        +2.684784669852e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.608530568046e-12,        +2.686138278796e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.74000000e+02,        +2.566206593032e-12,        +2.630061750322e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.566296158488e-12,        +2.631316532041e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.76000000e+02,        +2.531514976990e-12,        +2.579490605307e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.531426428370e-12,        +2.580637839034e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.78000000e+02,        +2.504479449202e-12,        +2.533952519307e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.504212818918e-12,        +2.534983465606e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.80000000e+02,        +2.485240295413e-12,        +2.494155562281e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.484795428985e-12,        +2.495061371256e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.82000000e+02,        +2.473818817193e-12,        +2.460660261896e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.473195240544e-12,        +2.461431909191e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.84000000e+02,        +2.470142594910e-12,        +2.433903430616e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.469339455282e-12,        +2.434531686459e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.86000000e+02,        +2.474063260641e-12,        +2.414218059368e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.473079336570e-12,        +2.414693494317e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.88000000e+02,        +2.485366744822e-12,        +2.401847948951e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.484200520226e-12,        +2.402160978639e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.90000000e+02,        +2.503776283968e-12,        +2.396956267549e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.502426081476e-12,        +2.397097237674e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.92000000e+02,        +2.528948660733e-12,        +2.399627559693e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.527412829591e-12,        +2.399586871944e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.94000000e+02,        +2.560464290630e-12,        +2.409862968784e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.558741444947e-12,        +2.409631248407e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.96000000e+02,        +2.597811960354e-12,        +2.427568658846e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.595901263814e-12,        +2.427136965261e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.98000000e+02,        +2.640369336996e-12,        +2.452537721625e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.638270830303e-12,        +2.451897804610e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.00000000e+02,        +2.687380865526e-12,        +2.484426320355e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.685095832294e-12,        +2.483570925310e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.02000000e+02,        +2.737935386221e-12,        +2.522725528311e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.735466751184e-12,        +2.521648754119e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.04000000e+02,        +2.790946718164e-12,        +2.566731314126e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.788299467715e-12,        +2.565429025011e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.06000000e+02,        +2.845141474472e-12,        +2.615516388580e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.842323083250e-12,        +2.613986676148e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.08000000e+02,        +2.899059291712e-12,        +2.667909031915e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.896080130183e-12,        +2.666152714475e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.10000000e+02,        +2.951071128898e-12,        +2.722485285445e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.947944816527e-12,        +2.720506418939e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.12000000e+02,        +2.999420865830e-12,        +2.777581560383e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.996164524452e-12,        +2.775387920165e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.14000000e+02,        +3.042293631806e-12,        +2.831334204526e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +3.038927987202e-12,        +2.828937682478e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.16000000e+02,        +3.077910817038e-12,        +2.881750306796e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +3.074460097148e-12,        +2.879167158110e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.18000000e+02,        +3.104646678680e-12,        +2.926809727085e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +3.101138267805e-12,        +2.924060600115e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.20000000e+02,        +3.121155623668e-12,        +2.964592329463e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +3.117619454886e-12,        +2.961702024380e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.22000000e+02,        +3.126494093406e-12,        +2.993417794652e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +3.122961794902e-12,        +2.990414723649e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.24000000e+02,        +3.120218327371e-12,        +3.011980026662e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +3.116722176863e-12,        +3.008895387506e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.26000000e+02,        +3.102440680140e-12,        +3.019456061254e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +3.099012456669e-12,        +3.016322779817e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.28000000e+02,        +3.073833050166e-12,        +3.015571875935e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +3.070502894763e-12,        +3.012423411861e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.30000000e+02,        +3.035575219997e-12,        +3.000614504463e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +3.032370619460e-12,        +2.997483637312e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.32000000e+02,        +2.989256029260e-12,        +2.975389645226e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.986201018915e-12,        +2.972307360136e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.34000000e+02,        +2.936743402045e-12,        +2.941133736450e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.933858048576e-12,        +2.938128308544e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.36000000e+02,        +2.880043181011e-12,        +2.899396530994e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.877343364139e-12,        +2.896492872432e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.38000000e+02,        +2.821165883971e-12,        +2.851912946978e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.818663355908e-12,        +2.849132239238e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.40000000e+02,        +2.762015877815e-12,        +2.800481389984e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.759718549788e-12,        +2.797840986098e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.42000000e+02,        +2.704310977152e-12,        +2.746861124584e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.702223366523e-12,        +2.744374678401e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.44000000e+02,        +2.649534095824e-12,        +2.692695450028e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.647657864842e-12,        +2.690373214713e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.46000000e+02,        +2.598913683612e-12,        +2.639462035740e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.597248208425e-12,        +2.637311270663e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.48000000e+02,        +2.553426816683e-12,        +2.588447787571e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.551969738424e-12,        +2.586473218438e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.50000000e+02,        +2.513817839720e-12,        +2.540743341030e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.512565564374e-12,        +2.538947628665e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.52000000e+02,        +2.480625860593e-12,        +2.497251503388e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.479573988053e-12,        +2.495635688733e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.54000000e+02,        +2.454215567790e-12,        +2.458704242519e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.453359241523e-12,        +2.457268146855e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.56000000e+02,        +2.434807268745e-12,        +2.425683671062e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.434141445265e-12,        +2.424426239850e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.58000000e+02,        +2.422503397951e-12,        +2.398643520259e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.422023040151e-12,        +2.397563105936e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.60000000e+02,        +2.417309847657e-12,        +2.377928593788e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.417010048509e-12,        +2.377023177456e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.62000000e+02,        +2.419151284993e-12,        +2.363790515210e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.419027328840e-12,        +2.363057869808e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.64000000e+02,        +2.427880167366e-12,        +2.356398700125e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.427927535715e-12,        +2.355836498842e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.66000000e+02,        +2.443279520362e-12,        +2.355845918265e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.443493848213e-12,        +2.355451792191e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.68000000e+02,        +2.465059779736e-12,        +2.362148114652e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.465436767540e-12,        +2.361919663329e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.70000000e+02,        +2.492850201966e-12,        +2.375238399789e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.493385487607e-12,        +2.375173157864e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.72000000e+02,        +2.526185590681e-12,        +2.394955369484e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.526874585750e-12,        +2.395050732326e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.74000000e+02,        +2.564489433069e-12,        +2.421026248148e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.565327128395e-12,        +2.421279359449e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.76000000e+02,        +2.607055038521e-12,        +2.453045831983e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.608035785609e-12,        +2.453453437204e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.78000000e+02,        +2.653026939872e-12,        +2.490452889769e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.654144217828e-12,        +2.491011161105e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.80000000e+02,        +2.701385626348e-12,        +2.532506571563e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.702631807875e-12,        +2.533210912966e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.82000000e+02,        +2.750939523757e-12,        +2.578266426797e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.752305658853e-12,        +2.579111271607e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.84000000e+02,        +2.800328821496e-12,        +2.626580691353e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.801804462779e-12,        +2.627559309847e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.86000000e+02,        +2.848045961876e-12,        +2.676088291738e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.849619060176e-12,        +2.677192630906e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.88000000e+02,        +2.892476976430e-12,        +2.725240137069e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.894133877731e-12,        +2.726460718993e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.90000000e+02,        +2.931966018001e-12,        +2.772344275102e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.933691591408e-12,        +2.773670182090e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.92000000e+02,        +2.964902224102e-12,        +2.815637018045e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.966680143519e-12,        +2.817055990489e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.94000000e+02,        +2.989823670109e-12,        +2.853378147030e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.991636859002e-12,        +2.854876812656e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.96000000e+02,        +3.005528379995e-12,        +2.883963253950e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +3.007359609658e-12,        +2.885527494390e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.98000000e+02,        +3.011178411213e-12,        +2.906041254765e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +3.013011021069e-12,        +2.907656698535e-12,        +0.000000000000e+00,        +0.000000000000e+00
 3.00000000e+02,        +3.006381367882e-12,        +2.918621609963e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +3.008200055993e-12,        +2.920274222816e-12,        +0.000000000000e+00,        +0.000000000000e+00
