        f (GHz),              E_elec[1] (J),               E_mag[1] (J),               E_cap[1] (J),               E_ind[1] (J),              E_elec[2] (J),               E_mag[2] (J),               E_cap[2] (J),               E_ind[2] (J)
 1.34000000e+02,        +2.972602240991e-12,        +2.859562986300e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.972040495322e-12,        +2.859724446008e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.36000000e+02,        +2.970782665895e-12,        +2.860500098464e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.970230453381e-12,        +2.860634408188e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.38000000e+02,        +2.968407517872e-12,        +2.861746222304e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.967869854333e-12,        +2.861850566329e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.40000000e+02,        +2.965503850599e-12,        +2.863227178673e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.964985762256e-12,        +2.863298942802e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.42000000e+02,        +2.962110997558e-12,        +2.864864702237e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.961617441237e-12,        +2.864901523503e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.44000000e+02,        +2.958279411895e-12,        +2.866578605819e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.957815193248e-12,        +2.866578420705e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.46000000e+02,        +2.954069257539e-12,        +2.868288955025e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.953638949045e-12,        +2.868250044985e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.48000000e+02,        +2.949548787705e-12,        +2.869918192739e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.949156648286e-12,        +2.869839225853e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.50000000e+02,        +2.944792553333e-12,        +2.871393154682e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.944442451444e-12,        +2.871273222276e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.52000000e+02,        +2.939879489059e-12,        +2.872646920874e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.939574831081e-12,        +2.872485568060e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.54000000e+02,        +2.934890927759e-12,        +2.873620453584e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.934634593420e-12,        +2.873417702761e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.56000000e+02,        +2.929908596266e-12,        +2.874263979801e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.929702882672e-12,        +2.874020346325e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.58000000e+02,        +2.925012644572e-12,        +2.874538085159e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.924859220239e-12,        +2.874254584549e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.60000000e+02,        +2.920279758676e-12,        +2.874414496117e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.920179628700e-12,        +2.874092642377e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.62000000e+02,        +2.915781403363e-12,        +2.873876537599e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.915734886609e-12,        +2.873518332428e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.64000000e+02,        +2.911582235924e-12,        +2.872919263688e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.911588954823e-12,        +2.872527176574e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.66000000e+02,        +2.907738725395e-12,        +2.871549268964e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.907797608630e-12,        +2.871126208353e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.68000000e+02,        +2.904298004708e-12,        +2.869784197172e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.904407302794e-12,        +2.869333473124e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.70000000e+02,        +2.901296975600e-12,        +2.867651971910e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.901454289040e-12,        +2.867177250818e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.72000000e+02,        +2.898761678516e-12,        +2.865189780575e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.898963997993e-12,        +2.864695032715e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.74000000e+02,        +2.896706932464e-12,        +2.862442847918e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.896950690246e-12,        +2.861932288728e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.76000000e+02,        +2.895136243002e-12,        +2.859463039117e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.895417374529e-12,        +2.858941065229e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.78000000e+02,        +2.894041970497e-12,        +2.856307334381e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.894355984960e-12,        +2.855778455558e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.80000000e+02,        +2.893405745588e-12,        +2.853036217945e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.893747804124e-12,        +2.852504986101e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.82000000e+02,        +2.893199114392e-12,        +2.849712023920e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.893564114417e-12,        +2.849182960525e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.84000000e+02,        +2.893384392477e-12,        +2.846397280261e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.893767056581e-12,        +2.845874803403e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.86000000e+02,        +2.893915703769e-12,        +2.843153090066e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.894310671537e-12,        +2.842641442513e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.88000000e+02,        +2.894740178418e-12,        +2.840037586896e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.895142099496e-12,        +2.839540766455e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.90000000e+02,        +2.895799281941e-12,        +2.837104497816e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.896202908664e-12,        +2.836626191299e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.92000000e+02,        +2.897030246681e-12,        +2.834401844629e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.897430524567e-12,        +2.833945366681e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.94000000e+02,        +2.898367575611e-12,        +2.831970810272e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.898759730077e-12,        +2.831539048251e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.96000000e+02,        +2.899744587723e-12,        +2.829844793619e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.900124205412e-12,        +2.829440159669e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.98000000e+02,        +2.901094973659e-12,        +2.828048672039e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.901458076853e-12,        +2.827673063370e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.00000000e+02,        +2.902354329864e-12,        +2.826598286854e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.902697442540e-12,        +2.826253055148e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.02000000e+02,        +2.903461639425e-12,        +2.825500162352e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.903781843645e-12,        +2.825186093060e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.04000000e+02,        +2.904360668025e-12,        +2.824751464209e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.904655649496e-12,        +2.824468766345e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.06000000e+02,        +2.905001244186e-12,        +2.824340197995e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.905269325985e-12,        +2.824088504852e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.08000000e+02,        +2.905340394328e-12,        +2.824245642954e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.905580558015e-12,        +2.824024023948e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.10000000e+02,        +2.905343305281e-12,        +2.824439010522e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.905555198826e-12,        +2.824245994153e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.12000000e+02,        +2.904984089831e-12,        +2.824884311157e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.905168022053e-12,        +2.824717918838e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.14000000e+02,        +2.904246334724e-12,        +2.825539407255e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.904403256211e-12,        +2.825397197501e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.16000000e+02,        +2.903123415346e-12,        +2.826357224335e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.903254886099e-12,        +2.826236346555e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.18000000e+02,        +2.901618566876e-12,        +2.827287087628e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.901726711249e-12,        +2.827184344528e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.20000000e+02,        +2.899744708076e-12,        +2.828276146946e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.899832157856e-12,        +2.828188064296e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.22000000e+02,        +2.897524020722e-12,        +2.829270849430e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.897593847502e-12,        +2.829193751756e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.24000000e+02,        +2.894987294794e-12,        +2.830218417810e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.895042933057e-12,        +2.830148508389e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.26000000e+02,        +2.892173056611e-12,        +2.831068291277e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.892218219191e-12,        +2.831001734660e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.28000000e+02,        +2.889126503765e-12,        +2.831773487030e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.889165091569e-12,        +2.831706492238e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.30000000e+02,        +2.885898276703e-12,        +2.832291843148e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.885934284728e-12,        +2.832220745616e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.32000000e+02,        +2.882543101766e-12,        +2.832587107404e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.882580523574e-12,        +2.832508447779e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.34000000e+02,        +2.879118344232e-12,        +2.832629842040e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.879161077101e-12,        +2.832540439969e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.36000000e+02,        +2.875682512219e-12,        +2.832398120839e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.875734265183e-12,        +2.832295142015e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.38000000e+02,        +2.872293753090e-12,        +2.831878002032e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.872357960050e-12,        +2.831759016905e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.40000000e+02,        +2.869008383366e-12,        +2.831063768113e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.869088123311e-12,        +2.830926800884e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.42000000e+02,        +2.865879490981e-12,        +2.829957931232e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.865977417230e-12,        +2.829801497991e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.44000000e+02,        +2.862955645463e-12,        +2.828571010179e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.863073925608e-12,        +2.828394145314e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.46000000e+02,        +2.860279747225e-12,        +2.826921091718e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.860420015215e-12,        +2.826723362029e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.48000000e+02,        +2.857888042118e-12,        +2.825033194936e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.858051363641e-12,        +2.824814701194e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.50000000e+02,        +2.855809321800e-12,        +2.822938462212e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.855996173809e-12,        +2.822699828255e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.52000000e+02,        +2.854064324760e-12,        +2.820673204252e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.854274589653e-12,        +2.820415554002e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.54000000e+02,        +2.852665347083e-12,        +2.818277829332e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.852898321726e-12,        +2.818002752501e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.56000000e+02,        +2.851616066572e-12,        +2.815795688588e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.851870485974e-12,        +2.815505196094e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.58000000e+02,        +2.850911578707e-12,        +2.813271869765e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.851185653846e-12,        +2.812968340232e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.60000000e+02,        +2.850538638277e-12,        +2.810751971684e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.850830107217e-12,        +2.810438090621e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.62000000e+02,        +2.850476096356e-12,        +2.808280890670e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.850782287491e-12,        +2.807959584172e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.64000000e+02,        +2.850695518655e-12,        +2.805901648632e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.851013424616e-12,        +2.805576013604e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.66000000e+02,        +2.851161968100e-12,        +2.803654290434e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.851488328603e-12,        +2.803327523456e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.68000000e+02,        +2.851834931708e-12,        +2.801574875767e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.852166323400e-12,        +2.801250202765e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.70000000e+02,        +2.852669369469e-12,        +2.799694588010e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.853002300630e-12,        +2.799375196826e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.72000000e+02,        +2.853616860828e-12,        +2.798038979575e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.853947868681e-12,        +2.797727957453e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.74000000e+02,        +2.854626822602e-12,        +2.796627370050e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.854952570870e-12,        +2.796327647782e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.76000000e+02,        +2.855647770666e-12,        +2.795472409999e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.855965144997e-12,        +2.795186714230e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.78000000e+02,        +2.856628596557e-12,        +2.794579819643e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.856934795453e-12,        +2.794310634427e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.80000000e+02,        +2.857519829381e-12,        +2.793948307758e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.857812448321e-12,        +2.793697846017e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.82000000e+02,        +2.858274853044e-12,        +2.793569672003e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.858551959604e-12,        +2.793339857092e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.84000000e+02,        +2.858851049101e-12,        +2.793429077626e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.859111247010e-12,        +2.793221534658e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.86000000e+02,        +2.859210836396e-12,        +2.793505507005e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.859453316635e-12,        +2.793321563147e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.88000000e+02,        +2.859322580320e-12,        +2.793772368048e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.859547157573e-12,        +2.793613060510e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.90000000e+02,        +2.859161347049e-12,        +2.794198245019e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.859368480029e-12,        +2.794064335116e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.92000000e+02,        +2.858709481413e-12,        +2.794747771201e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.858900275818e-12,        +2.794639762547e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.94000000e+02,        +2.857956991293e-12,        +2.795382599010e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.858133184400e-12,        +2.795300757764e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.96000000e+02,        +2.856901726369e-12,        +2.796062439968e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.857065652543e-12,        +2.796006815021e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.98000000e+02,        +2.855549344626e-12,        +2.796746144501e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.855703881332e-12,        +2.796716585597e-12,        +0.000000000000e+00,        +0.000000000000e+00
 3.00000000e+02,        +2.853913066059e-12,        +2.797392790021e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.854061560271e-12,        +2.797388962032e-12,        +0.000000000000e+00,        +0.000000000000e+00
