        f (GHz),            V_inc[1][1] (V),            Re{V[1][1]} (V),            Im{V[1][1]} (V),            Re{V[2][1]} (V),            Im{V[2][1]} (V),            V_inc[2][2] (V),            Re{V[1][2]} (V),            Im{V[1][2]} (V),            Re{V[2][2]} (V),            Im{V[2][2]} (V)
 1.24000000e+02,        +7.071067811865e+00,        +7.484224635467e+00,        -2.322664470113e-01,        +1.959625756999e+00,        +6.142188374598e+00,        +7.071067811865e+00,        +1.959625756999e+00,        +6.142188374598e+00,        +7.485737878578e+00,        -2.278449332763e-01
 1.26000000e+02,        +7.071067811865e+00,        +7.450729569882e+00,        -2.515391905459e-01,        +2.447280501902e+00,        +5.961839193994e+00,        +7.071067811865e+00,        +2.447280501902e+00,        +5.961839193994e+00,        +7.452686478530e+00,        -2.470424238231e-01
 1.28000000e+02,        +7.071067811865e+00,        +7.414480714905e+00,        -2.652704747515e-01,        +2.918857153127e+00,        +5.742800447767e+00,        +7.071067811865e+00,        +2.918857153127e+00,        +5.742800447767e+00,        +7.416904116390e+00,        -2.607393561211e-01
 1.30000000e+02,        +7.071067811865e+00,        +7.376398288852e+00,        -2.730932415958e-01,        +3.371267926073e+00,        +5.486439325662e+00,        +7.071067811865e+00,        +3.371267926073e+00,        +5.486439325662e+00,        +7.379306917930e+00,        -2.685726739817e-01
 1.32000000e+02,        +7.071067811865e+00,        +7.337449893301e+00,        -2.747917166742e-01,        +3.801529931458e+00,        +5.194376695651e+00,        +7.071067811865e+00,        +3.801529931458e+00,        +5.194376695651e+00,        +7.340857727215e+00,        -2.703301873705e-01
 1.34000000e+02,        +7.071067811865e+00,        +7.298625779514e+00,        -2.703074637148e-01,        +4.206788130228e+00,        +4.868481411314e+00,        +7.071067811865e+00,        +4.206788130228e+00,        +4.868481411314e+00,        +7.302541413549e+00,        -2.659565166923e-01
 1.36000000e+02,        +7.071067811865e+00,        +7.260913303194e+00,        -2.597413865039e-01,        +4.584338547421e+00,        +4.510861995186e+00,        +7.071067811865e+00,        +4.584338547421e+00,        +4.510861995186e+00,        +7.265339385478e+00,        -2.555549876286e-01
 1.38000000e+02,        +7.071067811865e+00,        +7.225271242809e+00,        -2.433515482859e-01,        +4.931651321860e+00,        +4.123855513843e+00,        +7.071067811865e+00,        +4.931651321860e+00,        +4.123855513843e+00,        +7.230203987057e+00,        -2.393853499241e-01
 1.40000000e+02,        +7.071067811865e+00,        +7.192604684740e+00,        -2.215467963805e-01,        +5.246393117702e+00,        +3.710013550252e+00,        +7.071067811865e+00,        +5.246393117702e+00,        +3.710013550252e+00,        +7.198033478990e+00,        -2.178573112853e-01
 1.42000000e+02,        +7.071067811865e+00,        +7.163741184096e+00,        -1.948763051646e-01,        +5.526448394753e+00,        +3.272085280668e+00,        +7.071067811865e+00,        +5.526448394753e+00,        +3.272085280668e+00,        +7.169648312165e+00,        -1.915200029018e-01
 1.44000000e+02,        +7.071067811865e+00,        +7.139408890734e+00,        -1.640152786999e-01,        +5.769939029956e+00,        +2.812997771804e+00,        +7.071067811865e+00,        +5.769939029956e+00,        +2.812997771804e+00,        +7.145769381120e+00,        -1.610476210326e-01
 1.46000000e+02,        +7.071067811865e+00,        +7.120217284948e+00,        -1.297471794894e-01,        +5.975241803772e+00,        +2.335833722554e+00,        +7.071067811865e+00,        +5.975241803772e+00,        +2.335833722554e+00,        +7.126998899288e+00,        -1.272216139601e-01
 1.48000000e+02,        +7.071067811865e+00,        +7.106641096787e+00,        -9.294296611802e-02,        +6.141003312185e+00,        +1.843806976944e+00,        +7.071067811865e+00,        +6.141003312185e+00,        +1.843806976944e+00,        +7.113804466804e+00,        -9.090989940831e-02
 1.50000000e+02,        +7.071067811865e+00,        +7.099007889202e+00,        -5.453792400642e-02,        +6.266151935529e+00,        +1.340236224628e+00,        +7.071067811865e+00,        +6.266151935529e+00,        +1.340236224628e+00,        +7.106506807451e+00,        -5.304369840252e-02
 1.52000000e+02,        +7.071067811865e+00,        +7.097489671730e+00,        -1.550675493308e-02,        +6.349906585571e+00,        +8.285173766376e-01,        +7.071067811865e+00,        +6.349906585571e+00,        +8.285173766376e-01,        +7.105271537480e+00,        -1.459265229400e-02
 1.54000000e+02,        +7.071067811865e+00,        +7.102098783209e+00,        +2.316235186822e-02,        +6.391782057242e+00,        +3.120951526398e-01,        +7.071067811865e+00,        +6.391782057242e+00,        +3.120951526397e-01,        +7.110105200671e+00,        +2.346105391677e-02
 1.56000000e+02,        +7.071067811865e+00,        +7.112688144818e+00,        +6.049391417728e-02,        +6.391590924719e+00,        -2.055655613239e-01,        +7.071067811865e+00,        +6.391590924719e+00,        -2.055655613240e-01,        +7.120855666766e+00,        +6.014880953316e-02
 1.58000000e+02,        +7.071067811865e+00,        +7.128955845174e+00,        +9.555086222326e-02,        +6.349442036671e+00,        -7.210080299679e-01,        +7.071067811865e+00,        +6.349442036671e+00,        -7.210080299678e-01,        +7.137216850959e+00,        +9.454118397555e-02
 1.60000000e+02,        +7.071067811865e+00,        +7.150453883561e+00,        +1.274590265735e-01,        +6.265735775394e+00,        -1.230811136939e+00,        +7.071067811865e+00,        +6.265735775394e+00,        -1.230811136939e+00,        +7.158737576770e+00,        +1.257722938225e-01
 1.62000000e+02,        +7.071067811865e+00,        +7.176600771772e+00,        +1.554297317650e-01,        +6.141156343062e+00,        -1.731615535152e+00,        +7.071067811865e+00,        +6.141156343062e+00,        -1.731615535152e+00,        +7.184834279387e+00,        +1.530622568759e-01
 1.64000000e+02,        +7.071067811865e+00,        +7.206697584564e+00,        +1.787798929972e-01,        +5.976661419879e+00,        -2.220148085545e+00,        +7.071067811865e+00,        +5.976661419879e+00,        -2.220148085545e+00,        +7.214807136656e+00,        +1.757371335951e-01
 1.66000000e+02,        +7.071067811865e+00,        +7.239946957411e+00,        +1.969491048951e-01,        +5.773469599416e+00,        -2.693244280866e+00,        +7.071067811865e+00,        +5.773469599416e+00,        -2.693244280866e+00,        +7.247859124062e+00,        +1.932458483453e-01
 1.68000000e+02,        +7.071067811865e+00,        +7.275474460449e+00,        +2.095133155283e-01,        +5.533046043243e+00,        -3.147868450627e+00,        +7.071067811865e+00,        +5.533046043243e+00,        -3.147868450627e+00,        +7.283117420951e+00,        +2.051736873592e-01
 1.70000000e+02,        +7.071067811865e+00,        +7.312351730530e+00,        +2.161947901227e-01,        +5.257086809102e+00,        -3.581131646098e+00,        +7.071067811865e+00,        +5.257086809102e+00,        -3.581131646098e+00,        +7.319656548859e+00,        +2.112520817313e-01
 1.72000000e+02,        +7.071067811865e+00,        +7.349620718551e+00,        +2.168681820869e-01,        +4.947502294890e+00,        -3.990307203923e+00,        +7.071067811865e+00,        +4.947502294890e+00,        -3.990307203923e+00,        +7.356522598691e+00,        +2.113644969917e-01
 1.74000000e+02,        +7.071067811865e+00,        +7.386318405435e+00,        +2.115626394966e-01,        +4.606400206665e+00,        -4.372844078171e+00,        +7.071067811865e+00,        +4.606400206665e+00,        -4.372844078171e+00,        +7.392757900299e+00,        +2.055483612776e-01
 1.76000000e+02,        +7.071067811865e+00,        +7.421501354621e+00,        +2.004599793220e-01,        +4.236068405959e+00,        -4.726378108725e+00,        +7.071067811865e+00,        +4.236068405959e+00,        -4.726378108725e+00,        +7.427425503022e+00,        +1.939930681284e-01
 1.78000000e+02,        +7.071067811865e+00,        +7.454269498846e+00,        +1.838890567195e-01,        +3.838957924003e+00,        -5.048741455150e+00,        +7.071067811865e+00,        +3.838957924003e+00,        -5.048741455150e+00,        +7.459632866204e+00,        +1.770341847683e-01
 1.80000000e+02,        +7.071067811865e+00,        +7.483788601015e+00,        +1.623165409843e-01,        +3.417666352623e+00,        -5.337970467131e+00,        +7.071067811865e+00,        +3.417666352623e+00,        -5.337970467131e+00,        +7.488554201078e+00,        +1.551440807662e-01
 1.82000000e+02,        +7.071067811865e+00,        +7.509310879861e+00,        +1.363343825783e-01,        +2.974921738643e+00,        -5.592312283996e+00,        +7.071067811865e+00,        +2.974921738643e+00,        -5.592312283996e+00,        +7.513450956776e+00,        +1.289192645101e-01
 1.84000000e+02,        +7.071067811865e+00,        +7.530193348176e+00,        +1.066443171901e-01,        +2.513567025317e+00,        -5.810230456540e+00,        +7.071067811865e+00,        +2.513567025317e+00,        -5.810230456540e+00,        +7.533690000582e+00,        +9.906477617491e-02
 1.86000000e+02,        +7.071067811865e+00,        +7.545913472289e+00,        +7.403980381303e-02,        +2.036545005512e+00,        -5.990409865415e+00,        +7.071067811865e+00,        +2.036545005512e+00,        -5.990409865415e+00,        +7.548759103733e+00,        +6.637603658603e-02
 1.88000000e+02,        +7.071067811865e+00,        +7.556081824590e+00,        +3.938583550569e-02,        +1.546883680970e+00,        -6.131761173487e+00,        +7.071067811865e+00,        +1.546883680970e+00,        -6.131761173487e+00,        +7.558279407491e+00,        +3.171859274399e-02
 1.90000000e+02,        +7.071067811865e+00,        +7.560451465365e+00,        +3.597095095239e-03,        +1.047681863938e+00,        -6.233424997502e+00,        +7.071067811865e+00,        +1.047681863938e+00,        -6.233424997502e+00,        +7.562014608897e+00,        -3.993765961136e-03
 1.92000000e+02,        +7.071067811865e+00,        +7.558923855681e+00,        -3.238504528128e-02,        +5.420948143776e-01,        -6.294775920390e+00,        +7.071067811865e+00,        +5.420948143776e-01,        -6.294775920390e+00,        +7.559876671314e+00,        -3.982202052512e-02
 1.94000000e+02,        +7.071067811865e+00,        +7.551551169789e+00,        -6.761616141911e-02,        +3.331968024141e-02,        -6.315426393313e+00,        +7.071067811865e+00,        +3.331968024140e-02,        -6.315426393313e+00,        +7.551927931825e+00,        -7.482554366539e-02
 1.96000000e+02,        +7.071067811865e+00,        +7.538534943974e+00,        -1.011725170594e-01,        -4.754194987812e-01,        -6.295230500163e+00,        +7.071067811865e+00,        -4.754194987812e-01,        -6.295230500163e+00,        +7.538379546217e+00,        -1.080857950626e-01
 1.98000000e+02,        +7.071067811865e+00,        +7.520221069688e+00,        -1.321743641319e-01,        -9.808874516431e-01,        -6.234287480984e+00,        +7.071067811865e+00,        -9.808874516431e-01,        -6.234287480984e+00,        +7.519586283323e+00,        -1.387295477763e-01
 2.00000000e+02,        +7.071067811865e+00,        +7.497091212545e+00,        -1.598082590862e-01,        -1.479854197190e+00,        -6.132944838962e+00,        +7.071067811865e+00,        -1.479854197190e+00,        -6.132944838962e+00,        +7.496037754431e+00,        -1.659511020109e-01
 2.02000000e+02,        +7.071067811865e+00,        +7.469750815564e+00,        -1.833478578356e-01,        -1.969112574715e+00,        -5.991800792482e+00,        +7.071067811865e+00,        -1.969112574715e+00,        -5.991800792482e+00,        +7.468346240321e+00,        -1.890329496330e-01
 2.04000000e+02,        +7.071067811865e+00,        +7.438913924448e+00,        -2.021726684535e-01,        -2.445496868582e+00,        -5.811705783233e+00,        +7.071067811865e+00,        -2.445496868582e+00,        -5.811705783233e+00,        +7.437231357913e+00,        -2.073643700726e-01
 2.06000000e+02,        +7.071067811865e+00,        +7.405385153536e+00,        -2.157842691642e-01,        -2.905902535741e+00,        -5.593762716887e+00,        +7.071067811865e+00,        -2.905902535741e+00,        -5.593762716887e+00,        +7.403501889291e+00,        -2.204574672985e-01
 2.08000000e+02,        +7.071067811865e+00,        +7.370039191544e+00,        -2.238195410857e-01,        -3.347306960593e+00,        -5.339325597437e+00,        +7.071067811865e+00,        -3.347306960593e+00,        -5.339325597437e+00,        +7.368035176138e+00,        -2.279602001631e-01
 2.10000000e+02,        +7.071067811865e+00,        +7.333798323538e+00,        -2.260605219628e-01,        -3.766791073411e+00,        -5.049996221595e+00,        +7.071067811865e+00,        -3.766791073411e+00,        -5.049996221595e+00,        +7.331754559645e+00,        -2.296660158881e-01
 2.12000000e+02,        +7.071067811865e+00,        +7.297608516531e+00,        -2.224405594489e-01,        -4.161561581514e+00,        -4.727618626855e+00,        +7.071067811865e+00,        -4.161561581514e+00,        -4.727618626855e+00,        +7.295605416423e+00,        -2.255197694546e-01
 2.14000000e+02,        +7.071067811865e+00,        +7.262414676802e+00,        -2.130465301388e-01,        -4.528973481811e+00,        -4.374271035330e+00,        +7.071067811865e+00,        -4.528973481811e+00,        -4.374271035330e+00,        +7.260530401064e+00,        -2.156196999291e-01
 2.16000000e+02,        +7.071067811865e+00,        +7.229135733547e+00,        -1.981169922068e-01,        -4.866552454549e+00,        -3.992255103781e+00,        +7.071067811865e+00,        -4.866552454549e+00,        -3.992255103781e+00,        +7.227444551770e+00,        -2.002153369397e-01
 2.18000000e+02,        +7.071067811865e+00,        +7.198640231935e+00,        -1.780362526827e-01,        -5.172016685908e+00,        -3.584082375241e+00,        +7.071067811865e+00,        -5.172016685908e+00,        -3.584082375241e+00,        +7.197210943081e+00,        -1.797013241080e-01
 2.20000000e+02,        +7.071067811865e+00,        +7.171723125832e+00,        -1.533244514589e-01,        -5.443297635545e+00,        -3.152457925087e+00,        +7.071067811865e+00,        -5.443297635545e+00,        -3.152457925087e+00,        +7.170617575909e+00,        -1.546072675642e-01
 2.22000000e+02,        +7.071067811865e+00,        +7.149084443819e+00,        -1.246238884269e-01,        -5.678559257261e+00,        -2.700261299025e+00,        +7.071067811865e+00,        -5.678559257261e+00,        -2.700261299025e+00,        +7.148356177476e+00,        -1.255838420511e-01
 2.24000000e+02,        +7.071067811865e+00,        +7.131310460627e+00,        -9.268194228820e-02,        -5.876215198159e+00,        -2.230524946137e+00,        +7.071067811865e+00,        -5.876215198159e+00,        -2.230524946137e+00,        +7.131003541159e+00,        -9.338550916064e-02
 2.26000000e+02,        +7.071067811865e+00,        +7.118857939837e+00,        -5.833104381199e-02,        -6.034943543888e+00,        -1.746410450564e+00,        +7.071067811865e+00,        -6.034943543888e+00,        -1.746410450564e+00,        +7.119005968910e+00,        -5.885031614938e-02
 2.28000000e+02,        +7.071067811865e+00,        +7.112041924504e+00,        -2.246626689280e-02,        -6.153698743008e+00,        -1.251182954350e+00,        +7.071067811865e+00,        -6.153698743008e+00,        -1.251182954350e+00,        +7.112667288756e+00,        -2.287734384144e-02
 2.30000000e+02,        +7.071067811865e+00,        +7.111027443447e+00,        +1.397881751976e-02,        -6.231720428738e+00,        -7.481842357084e-01,        +7.071067811865e+00,        -6.231720428738e+00,        -7.481842357084e-01,        +7.112140810062e+00,        +1.359754685722e-02
 2.32000000e+02,        +7.071067811865e+00,        +7.115825376953e+00,        +5.005732096242e-02,        -6.268538956570e+00,        -2.408049570627e-01,        +7.071067811865e+00,        -6.268538956570e+00,        -2.408049570627e-01,        +7.117425454495e+00,        +4.962696259473e-02
 2.34000000e+02,        +7.071067811865e+00,        +7.126292592131e+00,        +8.483451435002e-02,        -6.263977585404e+00,        +2.675433775580e-01,        +7.071067811865e+00,        -6.263977585404e+00,        +2.675433775580e-01,        +7.128366166510e+00,        +8.427748065354e-02
 2.36000000e+02,        +7.071067811865e+00,        +7.142136321297e+00,        +1.174128611918e-01,        -6.218151341585e+00,        +7.734562172803e-01,        +7.071067811865e+00,        -6.218151341585e+00,        +7.734562172803e-01,        +7.144658569911e+00,        +1.166546649567e-01
 2.38000000e+02,        +7.071067811865e+00,        +7.162922622912e+00,        +1.469558885597e-01,        -6.131462712657e+00,        +1.273562999818e+00,        +7.071067811865e+00,        -6.131462712657e+00,        +1.273562999818e+00,        +7.165857702999e+00,        +1.459268760842e-01
 2.40000000e+02,        +7.071067811865e+00,        +7.188088639644e+00,        +1.727102252565e-01,        -6.004594414643e+00,        +1.764552966973e+00,        +7.071067811865e+00,        -6.004594414643e+00,        +1.764552966973e+00,        +7.191390539819e+00,        +1.713472055685e-01
 2.42000000e+02,        +7.071067811865e+00,        +7.216958257331e+00,        +1.940252070257e-01,        -5.838499557587e+00,        +2.243199370691e+00,        +7.071067811865e+00,        -5.838499557587e+00,        +2.243199370691e+00,        +7.220571894426e+00,        +1.922729362844e-01
 2.44000000e+02,        +7.071067811865e+00,        +7.248760675947e+00,        +2.103695371425e-01,        -5.634389594856e+00,        +2.706381766580e+00,        +7.071067811865e+00,        -5.634389594856e+00,        +2.706381766580e+00,        +7.252623212783e+00,        +2.081820203441e-01
 2.46000000e+02,        +7.071067811865e+00,        +7.282651331906e+00,        +2.213445923535e-01,        -5.393720479458e+00,        +3.151106187839e+00,        +7.071067811865e+00,        -5.393720479458e+00,        +3.151106187839e+00,        +7.286693685657e+00,        +2.186861685704e-01
 2.48000000e+02,        +7.071067811865e+00,        +7.317734561462e+00,        +2.266940736709e-01,        -5.118177464164e+00,        +3.574523092163e+00,        +7.071067811865e+00,        -5.118177464164e+00,        +3.574523092163e+00,        +7.321883067010e+00,        +2.235402560918e-01
 2.50000000e+02,        +7.071067811865e+00,        +7.353087367450e+00,        +2.263098138925e-01,        -4.809658972128e+00,        +3.973943071280e+00,        +7.071067811865e+00,        -4.809658972128e+00,        +3.973943071280e+00,        +7.357265555681e+00,        +2.226478617968e-01
 2.52000000e+02,        +7.071067811865e+00,        +7.387783645002e+00,        +2.202336643483e-01,        -4.470259932598e+00,        +4.346850401887e+00,        +7.071067811865e+00,        -4.470259932598e+00,        +4.346850401887e+00,        +7.391914092497e+00,        +2.160628707098e-01
 2.54000000e+02,        +7.071067811865e+00,        +7.420918233859e+00,        +2.086554884831e-01,        -4.102254925601e+00,        +4.690914593062e+00,        +7.071067811865e+00,        -4.102254925601e+00,        +4.690914593062e+00,        +7.424924438014e+00,        +2.039871740222e-01
 2.56000000e+02,        +7.071067811865e+00,        +7.451630192783e+00,        +1.919073866481e-01,        -3.708081413909e+00,        +5.004000145005e+00,        +7.071067811865e+00,        -3.708081413909e+00,        +5.004000145005e+00,        +7.455438425108e+00,        +1.867645986695e-01
 2.58000000e+02,        +7.071067811865e+00,        +7.479124732217e+00,        +1.704543630547e-01,        -3.290323265107e+00,        +5.284174774741e+00,        +7.071067811865e+00,        -3.290323265107e+00,        +5.284174774741e+00,        +7.482665822532e+00,        +1.648712851477e-01
 2.60000000e+02,        +7.071067811865e+00,        +7.502693291733e+00,        +1.448817213671e-01,        -2.851694685883e+00,        +5.529716384755e+00,        +7.071067811865e+00,        -2.851694685883e+00,        +5.529716384755e+00,        +7.505904297253e+00,        +1.389028078095e-01
 2.62000000e+02,        +7.071067811865e+00,        +7.521731306278e+00,        +1.158795398142e-01,        -2.395024609948e+00,        +5.739119050387e+00,        +7.071067811865e+00,        -2.395024609948e+00,        +5.739119050387e+00,        +7.524557022134e+00,        +1.095583960794e-01
 2.64000000e+02,        +7.071067811865e+00,        +7.535753267393e+00,        +8.422463050403e-02,        -1.923241504829e+00,        +5.911098282135e+00,        +7.071067811865e+00,        -1.923241504829e+00,        +5.911098282135e+00,        +7.538147539070e+00,        +7.762266839717e-02
 2.66000000e+02,        +7.071067811865e+00,        +7.544404751060e+00,        +5.076043174032e-02,        -1.439358495508e+00,        +6.044595781725e+00,        +7.071067811865e+00,        -1.439358495508e+00,        +6.044595781725e+00,        +7.546331554370e+00,        +4.394533411611e-02
 2.68000000e+02,        +7.071067811865e+00,        +7.547471151361e+00,        +1.637531755780e-02,        -9.464586481772e-01,        +6.138783858723e+00,        +7.071067811865e+00,        -9.464586481772e-01,        +6.138783858723e+00,        +7.548905411906e+00,        +9.419353058530e-03
 2.70000000e+02,        +7.071067811865e+00,        +7.544882928510e+00,        -1.802016369861e-02,        -4.476802180483e-01,        +6.193069611000e+00,        +7.071067811865e+00,        -4.476802180483e-01,        +6.193069611000e+00,        +7.545811059852e+00,        -2.504193115604e-02
 2.72000000e+02,        +7.071067811865e+00,        +7.536717250914e+00,        -5.151658956300e-02,        +5.379835655523e-02,        +6.207098901411e+00,        +7.071067811865e+00,        +5.379835655523e-02,        +6.207098901411e+00,        +7.537137398717e+00,        -5.852814893280e-02
 2.74000000e+02,        +7.071067811865e+00,        +7.523195984000e+00,        -8.322895698097e-02,        +5.547739346772e-01,        +6.180760088984e+00,        +7.071067811865e+00,        +5.547739346772e-01,        +6.180760088984e+00,        +7.523117971866e+00,        -9.015520692558e-02
 2.76000000e+02,        +7.071067811865e+00,        +7.504680053959e+00,        -1.123194180307e-01,        +1.052034832659e+00,        +6.114187399949e+00,        +7.071067811865e+00,        +1.052034832659e+00,        +6.114187399949e+00,        +7.504125035257e+00,        -1.190879838426e-01
 2.78000000e+02,        +7.071067811865e+00,        +7.481660292356e+00,        -1.380189093287e-01,        +1.542377834177e+00,        +6.007763756710e+00,        +7.071067811865e+00,        +1.542377834177e+00,        +6.007763756710e+00,        +7.480660120610e+00,        -1.445618733272e-01
 2.80000000e+02,        +7.071067811865e+00,        +7.454744947380e+00,        -1.596471389084e-01,        +2.022626170160e+00,        +5.862122825345e+00,        +7.071067811865e+00,        +2.022626170160e+00,        +5.862122825345e+00,        +7.453341285465e+00,        -1.659026412667e-01
 2.82000000e+02,        +7.071067811865e+00,        +7.424644128668e+00,        -1.766304177821e-01,        +2.489648523402e+00,        +5.678149998370e+00,        +7.071067811865e+00,        +2.489648523402e+00,        +5.678149998370e+00,        +7.422887323640e+00,        -1.825440896788e-01
 2.84000000e+02,        +7.071067811865e+00,        +7.392151533369e+00,        -1.885168594476e-01,        +2.940379037091e+00,        +5.456982002409e+00,        +7.071067811865e+00,        +2.940379037091e+00,        +5.456982002409e+00,        +7.390099289160e+00,        -1.940430564583e-01
 2.86000000e+02,        +7.071067811865e+00,        +7.358123879405e+00,        -1.949885205265e-01,        +3.371838224368e+00,        +5.200004812577e+00,        +7.071067811865e+00,        +3.371838224368e+00,        +5.200004812577e+00,        +7.355839763406e+00,        -2.000913309086e-01
 2.88000000e+02,        +7.071067811865e+00,        +7.323458544712e+00,        -1.958701202666e-01,        +3.781154592223e+00,        +4.908849568031e+00,        +7.071067811865e+00,        +3.781154592223e+00,        +4.908849568031e+00,        +7.321010366572e+00,        -2.005241298334e-01
 2.90000000e+02,        +7.071067811865e+00,        +7.289069975369e+00,        -1.911340558045e-01,        +4.165586712476e+00,        +4.585386216774e+00,        +7.071067811865e+00,        +4.165586712476e+00,        +4.585386216774e+00,        +7.286528076999e+00,        -1.953248580030e-01
 2.92000000e+02,        +7.071067811865e+00,        +7.255865477263e+00,        -1.809015229129e-01,        +4.522545400521e+00,        +4.231714671113e+00,        +7.071067811865e+00,        +4.522545400521e+00,        +4.231714671113e+00,        +7.253300972386e+00,        -1.846259691222e-01
 2.94000000e+02,        +7.071067811865e+00,        +7.224721041789e+00,        -1.654396564760e-01,        +4.849615603660e+00,        +3.850153326115e+00,        +7.071067811865e+00,        +4.849615603660e+00,        +3.850153326115e+00,        +7.222204041549e+00,        -1.687058471094e-01
 2.96000000e+02,        +7.071067811865e+00,        +7.196457872875e+00,        -1.451547180863e-01,        +5.144577559568e+00,        +3.443224878353e+00,        +7.071067811865e+00,        +5.144577559568e+00,        +3.443224878353e+00,        +7.194055731483e+00,        -1.479817395910e-01
 2.98000000e+02,        +7.071067811865e+00,        +7.171820277852e+00,        -1.205814759358e-01,        +5.405426764862e+00,        +3.013639476602e+00,        +7.071067811865e+00,        +5.405426764862e+00,        +3.013639476602e+00,        +7.169595889333e+00,        -1.229988921665e-01
 3.00000000e+02,        +7.071067811865e+00,        +7.151455556927e+00,        -9.236903983905e-02,        +5.630392296047e+00,        +2.564275334617e+00,        +7.071067811865e+00,        +5.630392296047e+00,        +2.564275334617e+00,        +7.149465731219e+00,        -9.441614859775e-02
