        f (GHz),            I_inc[1][1] (A),            Re{I[1][1]} (A),            Im{I[1][1]} (A),            Re{I[2][1]} (A),            Im{I[2][1]} (A),            I_inc[2][2] (A),            Re{I[1][2]} (A),            Im{I[1][2]} (A),            Re{I[2][2]} (A),            Im{I[2][2]} (A)
 1.54000000e+02,        +1.414213562373e-01,        +1.420419756642e-01,        +4.632470373644e-04,        +1.278356411448e-01,        +6.241903052795e-03,        +1.414213562373e-01,        +1.278356411448e-01,        +6.241903052795e-03,        +1.422021040134e-01,        +4.692210783353e-04
 1.56000000e+02,        +1.414213562373e-01,        +1.422537628964e-01,        +1.209878283546e-03,        +1.278318184944e-01,        -4.111311226479e-03,        +1.414213562373e-01,        +1.278318184944e-01,        -4.111311226479e-03,        +1.424171133353e-01,        +1.202976190663e-03
 1.58000000e+02,        +1.414213562373e-01,        +1.425791169035e-01,        +1.911017244465e-03,        +1.269888407334e-01,        -1.442016059936e-02,        +1.414213562373e-01,        +1.269888407334e-01,        -1.442016059936e-02,        +1.427443370192e-01,        +1.890823679511e-03
 1.60000000e+02,        +1.414213562373e-01,        +1.430090776712e-01,        +2.549180531469e-03,        +1.253147155079e-01,        -2.461622273879e-02,        +1.414213562373e-01,        +1.253147155079e-01,        -2.461622273879e-02,        +1.431747515354e-01,        +2.515445876449e-03
 1.62000000e+02,        +1.414213562373e-01,        +1.435320154354e-01,        +3.108594635300e-03,        +1.228231268612e-01,        -3.463231070303e-02,        +1.414213562373e-01,        +1.228231268612e-01,        -3.463231070303e-02,        +1.436966855877e-01,        +3.061245137517e-03
 1.64000000e+02,        +1.414213562373e-01,        +1.441339516913e-01,        +3.575597859943e-03,        +1.195332283976e-01,        -4.440296171091e-02,        +1.414213562373e-01,        +1.195332283976e-01,        -4.440296171091e-02,        +1.442961427331e-01,        +3.514742671902e-03
 1.66000000e+02,        +1.414213562373e-01,        +1.447989391482e-01,        +3.938982097903e-03,        +1.154693919883e-01,        -5.386488561733e-02,        +1.414213562373e-01,        +1.154693919883e-01,        -5.386488561733e-02,        +1.449571824812e-01,        +3.864916966906e-03
 1.68000000e+02,        +1.414213562373e-01,        +1.455094892090e-01,        +4.190266310567e-03,        +1.106609208649e-01,        -6.295736901253e-02,        +1.414213562373e-01,        +1.106609208649e-01,        -6.295736901253e-02,        +1.456623484190e-01,        +4.103473747184e-03
 1.70000000e+02,        +1.414213562373e-01,        +1.462470346106e-01,        +4.323895802454e-03,        +1.051417361820e-01,        -7.162263292196e-02,        +1.414213562373e-01,        +1.051417361820e-01,        -7.162263292196e-02,        +1.463931309772e-01,        +4.225041634627e-03
 1.72000000e+02,        +1.414213562373e-01,        +1.469924143710e-01,        +4.337363641737e-03,        +9.895004589781e-02,        -7.980614407847e-02,        +1.414213562373e-01,        +9.895004589781e-02,        -7.980614407847e-02,        +1.471304519738e-01,        +4.227289939835e-03
 1.74000000e+02,        +1.414213562373e-01,        +1.477263681087e-01,        +4.231252789932e-03,        +9.212800413330e-02,        -8.745688156343e-02,        +1.414213562373e-01,        +9.212800413330e-02,        -8.745688156343e-02,        +1.478551580060e-01,        +4.110967225553e-03
 1.76000000e+02,        +1.414213562373e-01,        +1.484300270924e-01,        +4.009199586439e-03,        +8.472136811918e-02,        -9.452756217451e-02,        +1.414213562373e-01,        +8.472136811918e-02,        -9.452756217451e-02,        +1.485485100604e-01,        +3.879861362568e-03
 1.78000000e+02,        +1.414213562373e-01,        +1.490853899769e-01,        +3.677781134390e-03,        +7.677915848006e-02,        -1.009748291030e-01,        +1.414213562373e-01,        +7.677915848006e-02,        -1.009748291030e-01,        +1.491926573241e-01,        +3.540683695366e-03
 1.80000000e+02,        +1.414213562373e-01,        +1.496757720203e-01,        +3.246330819686e-03,        +6.835332705247e-02,        -1.067594093426e-01,        +1.414213562373e-01,        +6.835332705247e-02,        -1.067594093426e-01,        +1.497710840216e-01,        +3.102881615324e-03
 1.82000000e+02,        +1.414213562373e-01,        +1.501862175972e-01,        +2.726687651565e-03,        +5.949843477285e-02,        -1.118462456799e-01,        +1.414213562373e-01,        +5.949843477285e-02,        -1.118462456799e-01,        +1.502690191355e-01,        +2.578385290202e-03
 1.84000000e+02,        +1.414213562373e-01,        +1.506038669635e-01,        +2.132886343802e-03,        +5.027134050635e-02,        -1.162046091308e-01,        +1.414213562373e-01,        +5.027134050635e-02,        -1.162046091308e-01,        +1.506738000116e-01,        +1.981295523498e-03
 1.86000000e+02,        +1.414213562373e-01,        +1.509182694458e-01,        +1.480796076261e-03,        +4.073090011024e-02,        -1.198081973083e-01,        +1.414213562373e-01,        +4.073090011024e-02,        -1.198081973083e-01,        +1.509751820747e-01,        +1.327520731721e-03
 1.88000000e+02,        +1.414213562373e-01,        +1.511216364918e-01,        +7.877167101138e-04,        +3.093767361939e-02,        -1.226352234697e-01,        +1.414213562373e-01,        +3.093767361939e-02,        -1.226352234697e-01,        +1.511655881498e-01,        +6.343718548799e-04
 1.90000000e+02,        +1.414213562373e-01,        +1.512090293073e-01,        +7.194190190478e-05,        +2.095363727877e-02,        -1.246684999500e-01,        +1.414213562373e-01,        +2.095363727877e-02,        -1.246684999500e-01,        +1.512402921779e-01,        -7.987531922272e-05
 1.92000000e+02,        +1.414213562373e-01,        +1.511784771136e-01,        -6.477009056256e-04,        +1.084189628755e-02,        -1.258955184078e-01,        +1.414213562373e-01,        +1.084189628755e-02,        -1.258955184078e-01,        +1.511975334263e-01,        -7.964404105024e-04
 1.94000000e+02,        +1.414213562373e-01,        +1.510310233958e-01,        -1.352323228382e-03,        +6.663936048282e-04,        -1.263085278663e-01,        +1.414213562373e-01,        +6.663936048280e-04,        -1.263085278663e-01,        +1.510385586365e-01,        -1.496510873308e-03
 1.96000000e+02,        +1.414213562373e-01,        +1.507706988795e-01,        -2.023450341187e-03,        -9.508389975624e-03,        -1.259046100033e-01,        +1.414213562373e-01,        -9.508389975624e-03,        -1.259046100033e-01,        +1.507675909243e-01,        -2.161715901252e-03
 1.98000000e+02,        +1.414213562373e-01,        +1.504044213938e-01,        -2.643487282637e-03,        -1.961774903286e-02,        -1.246857496197e-01,        +1.414213562373e-01,        -1.961774903286e-02,        -1.246857496197e-01,        +1.503917256665e-01,        -2.774590955527e-03
 2.00000000e+02,        +1.414213562373e-01,        +1.499418242509e-01,        -3.196165181724e-03,        -2.959708394380e-02,        -1.226588967792e-01,        +1.414213562373e-01,        -2.959708394380e-02,        -1.226588967792e-01,        +1.499207550886e-01,        -3.319022040218e-03
 2.02000000e+02,        +1.414213562373e-01,        +1.493950163113e-01,        -3.666957156712e-03,        -3.938225149430e-02,        -1.198360158496e-01,        +1.414213562373e-01,        -3.938225149429e-02,        -1.198360158496e-01,        +1.493669248064e-01,        -3.780658992659e-03
 2.04000000e+02,        +1.414213562373e-01,        +1.487782784890e-01,        -4.043453369071e-03,        -4.890993737163e-02,        -1.162341156647e-01,        +1.414213562373e-01,        -4.890993737163e-02,        -1.162341156647e-01,        +1.487446271583e-01,        -4.147287401453e-03
 2.06000000e+02,        +1.414213562373e-01,        +1.481077030707e-01,        -4.315685383284e-03,        -5.811805071483e-02,        -1.118752543377e-01,        +1.414213562373e-01,        -5.811805071483e-02,        -1.118752543377e-01,        +1.480700377858e-01,        -4.409149345970e-03
 2.08000000e+02,        +1.414213562373e-01,        +1.474007838309e-01,        -4.476390821714e-03,        -6.694613921186e-02,        -1.067865119487e-01,        +1.414213562373e-01,        -6.694613921186e-02,        -1.067865119487e-01,        +1.473607035228e-01,        -4.559204003263e-03
 2.10000000e+02,        +1.414213562373e-01,        +1.466759664708e-01,        -4.521210439256e-03,        -7.533582146822e-02,        -1.009999244319e-01,        +1.414213562373e-01,        -7.533582146822e-02,        -1.009999244319e-01,        +1.466350911929e-01,        -4.593320317762e-03
 2.12000000e+02,        +1.414213562373e-01,        +1.459521703306e-01,        -4.448811188978e-03,        -8.323123163028e-02,        -9.455237253710e-02,        +1.414213562373e-01,        -8.323123163028e-02,        -9.455237253710e-02,        +1.459121083285e-01,        -4.510395389092e-03
 2.14000000e+02,        +1.414213562373e-01,        +1.452482935360e-01,        -4.260930602775e-03,        -9.057946963622e-02,        -8.748542070660e-02,        +1.414213562373e-01,        -9.057946963622e-02,        -8.748542070660e-02,        +1.452106080213e-01,        -4.312393998583e-03
 2.16000000e+02,        +1.414213562373e-01,        +1.445827146709e-01,        -3.962339844136e-03,        -9.733104909098e-02,        -7.984510207562e-02,        +1.414213562373e-01,        -9.733104909098e-02,        -7.984510207562e-02,        +1.445488910354e-01,        -4.004306738793e-03
 2.18000000e+02,        +1.414213562373e-01,        +1.439728046387e-01,        -3.560725053653e-03,        -1.034403337182e-01,        -7.168164750482e-02,        +1.414213562373e-01,        -1.034403337182e-01,        -7.168164750482e-02,        +1.439442188616e-01,        -3.594026482160e-03
 2.20000000e+02,        +1.414213562373e-01,        +1.434344625166e-01,        -3.066489029178e-03,        -1.088659527109e-01,        -6.304915850173e-02,        +1.414213562373e-01,        -1.088659527109e-01,        -6.304915850173e-02,        +1.434123515182e-01,        -3.092145351283e-03
 2.22000000e+02,        +1.414213562373e-01,        +1.429816888764e-01,        -2.492477768538e-03,        -1.135711851452e-01,        -5.400522598051e-02,        +1.414213562373e-01,        -1.135711851452e-01,        -5.400522598051e-02,        +1.429671235495e-01,        -2.511676841021e-03
 2.24000000e+02,        +1.414213562373e-01,        +1.426262092125e-01,        -1.853638845764e-03,        -1.175243039632e-01,        -4.461049892274e-02,        +1.414213562373e-01,        -1.175243039632e-01,        -4.461049892274e-02,        +1.426200708232e-01,        -1.867710183213e-03
 2.26000000e+02,        +1.414213562373e-01,        +1.423771587967e-01,        -1.166620876240e-03,        -1.206988708778e-01,        -3.492820901128e-02,        +1.414213562373e-01,        -1.206988708778e-01,        -3.492820901128e-02,        +1.423801193782e-01,        -1.177006322988e-03
 2.28000000e+02,        +1.414213562373e-01,        +1.422408384901e-01,        -4.493253378560e-04,        -1.230739748602e-01,        -2.502365908701e-02,        +1.414213562373e-01,        -1.230739748602e-01,        -2.502365908701e-02,        +1.422533457751e-01,        -4.575468768288e-04
 2.30000000e+02,        +1.414213562373e-01,        +1.422205488689e-01,        +2.795763503952e-04,        -1.246344085748e-01,        -1.496368471417e-02,        +1.414213562373e-01,        -1.246344085748e-01,        -1.496368471417e-02,        +1.422428162012e-01,        +2.719509371444e-04
 2.32000000e+02,        +1.414213562373e-01,        +1.423165075391e-01,        +1.001146419248e-03,        -1.253707791314e-01,        -4.816099141254e-03,        +1.414213562373e-01,        -1.253707791314e-01,        -4.816099141255e-03,        +1.423485090899e-01,        +9.925392518946e-04
 2.34000000e+02,        +1.414213562373e-01,        +1.425258518426e-01,        +1.696690287000e-03,        -1.252795517081e-01,        +5.350867551160e-03,        +1.414213562373e-01,        -1.252795517081e-01,        +5.350867551160e-03,        +1.425673233302e-01,        +1.685549613071e-03
 2.36000000e+02,        +1.414213562373e-01,        +1.428427264259e-01,        +2.348257223836e-03,        -1.243630268317e-01,        +1.546912434561e-02,        +1.414213562373e-01,        -1.243630268317e-01,        +1.546912434561e-02,        +1.428931713982e-01,        +2.333093299134e-03
 2.38000000e+02,        +1.414213562373e-01,        +1.432584524582e-01,        +2.939117771195e-03,        -1.226292542531e-01,        +2.547125999636e-02,        +1.414213562373e-01,        -1.226292542531e-01,        +2.547125999636e-02,        +1.433171540600e-01,        +2.918537521684e-03
 2.40000000e+02,        +1.414213562373e-01,        +1.437617727929e-01,        +3.454204505129e-03,        -1.200918882929e-01,        +3.529105933945e-02,        +1.414213562373e-01,        -1.200918882929e-01,        +3.529105933945e-02,        +1.438278107964e-01,        +3.426944111370e-03
 2.42000000e+02,        +1.414213562373e-01,        +1.443391651466e-01,        +3.880504140513e-03,        -1.167699911517e-01,        +4.486398741382e-02,        +1.414213562373e-01,        -1.167699911517e-01,        +4.486398741382e-02,        +1.444114378885e-01,        +3.845458725688e-03
 2.44000000e+02,        +1.414213562373e-01,        +1.449752135189e-01,        +4.207390742850e-03,        -1.126877918971e-01,        +5.412763533160e-02,        +1.414213562373e-01,        -1.126877918971e-01,        +5.412763533160e-02,        +1.450524642557e-01,        +4.163640406883e-03
 2.46000000e+02,        +1.414213562373e-01,        +1.456530266381e-01,        +4.426891847070e-03,        -1.078744095892e-01,        +6.302212375678e-02,        +1.414213562373e-01,        -1.078744095892e-01,        +6.302212375678e-02,        +1.457338737131e-01,        +4.373723371408e-03
 2.48000000e+02,        +1.414213562373e-01,        +1.463546912292e-01,        +4.533881473417e-03,        -1.023635492833e-01,        +7.149046184326e-02,        +1.414213562373e-01,        -1.023635492833e-01,        +7.149046184326e-02,        +1.464376613402e-01,        +4.470805121836e-03
 2.50000000e+02,        +1.414213562373e-01,        +1.470617473490e-01,        +4.526196277850e-03,        -9.619317944256e-02,        +7.947886142560e-02,        +1.414213562373e-01,        -9.619317944256e-02,        +7.947886142560e-02,        +1.471453111136e-01,        +4.452957235936e-03
 2.52000000e+02,        +1.414213562373e-01,        +1.477556729000e-01,        +4.404673286966e-03,        -8.940519865197e-02,        +8.693700803774e-02,        +1.414213562373e-01,        -8.940519865197e-02,        +8.693700803775e-02,        +1.478382818499e-01,        +4.321257414196e-03
 2.54000000e+02,        +1.414213562373e-01,        +1.484183646772e-01,        +4.173109769662e-03,        -8.204509851202e-02,        +9.381829186124e-02,        +1.414213562373e-01,        -8.204509851202e-02,        +9.381829186124e-02,        +1.484984887603e-01,        +4.079743480445e-03
 2.56000000e+02,        +1.414213562373e-01,        +1.490326038557e-01,        +3.838147732963e-03,        -7.416162827818e-02,        +1.000800029001e-01,        +1.414213562373e-01,        -7.416162827818e-02,        +1.000800029001e-01,        +1.491087685022e-01,        +3.735291973391e-03
 2.58000000e+02,        +1.414213562373e-01,        +1.495824946443e-01,        +3.409087261094e-03,        -6.580646530214e-02,        +1.056834954948e-01,        +1.414213562373e-01,        -6.580646530214e-02,        +1.056834954948e-01,        +1.496533164506e-01,        +3.297425702954e-03
 2.60000000e+02,        +1.414213562373e-01,        +1.500538658347e-01,        +2.897634427342e-03,        -5.703389371766e-02,        +1.105943276951e-01,        +1.414213562373e-01,        -5.703389371766e-02,        +1.105943276951e-01,        +1.501180859451e-01,        +2.778056156189e-03
 2.62000000e+02,        +1.414213562373e-01,        +1.504346261256e-01,        +2.317590796284e-03,        -4.790049219897e-02,        +1.147823810077e-01,        +1.414213562373e-01,        -4.790049219897e-02,        +1.147823810077e-01,        +1.504911404427e-01,        +2.191167921589e-03
 2.64000000e+02,        +1.414213562373e-01,        +1.507150653479e-01,        +1.684492610081e-03,        -3.846483009658e-02,        +1.182219656427e-01,        +1.414213562373e-01,        -3.846483009658e-02,        +1.182219656427e-01,        +1.507629507814e-01,        +1.552453367943e-03
 2.66000000e+02,        +1.414213562373e-01,        +1.508880950212e-01,        +1.015208634806e-03,        -2.878716991017e-02,        +1.208919156345e-01,        +1.414213562373e-01,        -2.878716991017e-02,        +1.208919156345e-01,        +1.509266310874e-01,        +8.789066823222e-04
 2.68000000e+02,        +1.414213562373e-01,        +1.509494230272e-01,        +3.275063511560e-04,        -1.892917296354e-02,        +1.227756771745e-01,        +1.414213562373e-01,        -1.892917296354e-02,        +1.227756771745e-01,        +1.509781082381e-01,        +1.883870611706e-04
 2.70000000e+02,        +1.414213562373e-01,        +1.508976585702e-01,        -3.604032739722e-04,        -8.953604360966e-03,        +1.238613922200e-01,        +1.414213562373e-01,        -8.953604360966e-03,        +1.238613922200e-01,        +1.509162211970e-01,        -5.008386231208e-04
 2.72000000e+02,        +1.414213562373e-01,        +1.507343450183e-01,        -1.030331791260e-03,        +1.075967131105e-03,        +1.241419780282e-01,        +1.414213562373e-01,        +1.075967131105e-03,        +1.241419780282e-01,        +1.507427479743e-01,        -1.170562978656e-03
 2.74000000e+02,        +1.414213562373e-01,        +1.504639196800e-01,        -1.664579139619e-03,        +1.109547869354e-02,        +1.236152017797e-01,        +1.414213562373e-01,        +1.109547869354e-02,        +1.236152017797e-01,        +1.504623594373e-01,        -1.803104138512e-03
 2.76000000e+02,        +1.414213562373e-01,        +1.500936010792e-01,        -2.246388360614e-03,        +2.104069665318e-02,        +1.222837479990e-01,        +1.414213562373e-01,        +2.104069665318e-02,        +1.222837479990e-01,        +1.500825007051e-01,        -2.381759676852e-03
 2.78000000e+02,        +1.414213562373e-01,        +1.496332058471e-01,        -2.760378186575e-03,        +3.084755668354e-02,        +1.201552751342e-01,        +1.414213562373e-01,        +3.084755668354e-02,        +1.201552751342e-01,        +1.496132024122e-01,        -2.891237466544e-03
 2.80000000e+02,        +1.414213562373e-01,        +1.490948989476e-01,        -3.192942778168e-03,        +4.045252340320e-02,        +1.172424565069e-01,        +1.414213562373e-01,        +4.045252340320e-02,        +1.172424565069e-01,        +1.490668257093e-01,        -3.318052825333e-03
 2.82000000e+02,        +1.414213562373e-01,        +1.484928825734e-01,        -3.532608355642e-03,        +4.979297046805e-02,        +1.135629999674e-01,        +1.414213562373e-01,        +4.979297046805e-02,        +1.135629999674e-01,        +1.484577464728e-01,        -3.650881793576e-03
 2.84000000e+02,        +1.414213562373e-01,        +1.478430306674e-01,        -3.770337188953e-03,        +5.880758074182e-02,        +1.091396400482e-01,        +1.414213562373e-01,        +5.880758074182e-02,        +1.091396400482e-01,        +1.478019857832e-01,        -3.880861129166e-03
 2.86000000e+02,        +1.414213562373e-01,        +1.471624775881e-01,        -3.899770410530e-03,        +6.743676448735e-02,        +1.040000962515e-01,        +1.414213562373e-01,        +6.743676448735e-02,        +1.040000962515e-01,        +1.471167952681e-01,        -4.001826618171e-03
 2.88000000e+02,        +1.414213562373e-01,        +1.464691708942e-01,        -3.917402405333e-03,        +7.562309184445e-02,        +9.817699136061e-02,        +1.414213562373e-01,        +7.562309184445e-02,        +9.817699136061e-02,        +1.464202073314e-01,        -4.010482596669e-03
 2.90000000e+02,        +1.414213562373e-01,        +1.457813995074e-01,        -3.822681116091e-03,        +8.331173424953e-02,        +9.170772433549e-02,        +1.414213562373e-01,        +8.331173424953e-02,        +9.170772433549e-02,        +1.457305615400e-01,        -3.906497160060e-03
 2.92000000e+02,        +1.414213562373e-01,        +1.451173095453e-01,        -3.618030458257e-03,        +9.045090801042e-02,        +8.463429342227e-02,        +1.414213562373e-01,        +9.045090801042e-02,        +8.463429342227e-02,        +1.450660194477e-01,        -3.692519382443e-03
 2.94000000e+02,        +1.414213562373e-01,        +1.444944208358e-01,        -3.308793129519e-03,        +9.699231207319e-02,        +7.700306652230e-02,        +1.414213562373e-01,        +9.699231207319e-02,        +7.700306652230e-02,        +1.444440808310e-01,        -3.374116942188e-03
 2.96000000e+02,        +1.414213562373e-01,        +1.439291574575e-01,        -2.903094361725e-03,        +1.028915511914e-01,        +6.886449756706e-02,        +1.414213562373e-01,        +1.028915511914e-01,        +6.886449756706e-02,        +1.438811146297e-01,        -2.959634791820e-03
 2.98000000e+02,        +1.414213562373e-01,        +1.434364055570e-01,        -2.411629518717e-03,        +1.081085352972e-01,        +6.027278953203e-02,        +1.414213562373e-01,        +1.081085352972e-01,        +6.027278953203e-02,        +1.433919177867e-01,        -2.459977843331e-03
 3.00000000e+02,        +1.414213562373e-01,        +1.430291111385e-01,        -1.847380796781e-03,        +1.126078459209e-01,        +5.128550669234e-02,        +1.414213562373e-01,        +1.126078459209e-01,        +5.128550669234e-02,        +1.429893146244e-01,        -1.888322971955e-03
