        f (GHz),              E_elec[1] (J),               E_mag[1] (J),               E_cap[1] (J),               E_ind[1] (J),              E_elec[2] (J),               E_mag[2] (J),               E_cap[2] (J),               E_ind[2] (J)
 1.24000000e+02,        +2.450644592256e-12,        +2.474798417050e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.451807357892e-12,        +2.476535251278e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.26000000e+02,        +2.499436518552e-12,        +2.526338520704e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.500785410275e-12,        +2.528228415032e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.28000000e+02,        +2.554469852154e-12,        +2.577679738706e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.556008785420e-12,        +2.579716274665e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.30000000e+02,        +2.614176057901e-12,        +2.627215067422e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.615906759316e-12,        +2.629388044901e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.32000000e+02,        +2.676627209764e-12,        +2.673178688337e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.678548563504e-12,        +2.675473694351e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.34000000e+02,        +2.739559333820e-12,        +2.713711975948e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.741666748553e-12,        +2.716110133193e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.36000000e+02,        +2.800441310833e-12,        +2.746963901642e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.802726184744e-12,        +2.749441883042e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.38000000e+02,        +2.856595256523e-12,        +2.771222055988e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.859044630009e-12,        +2.773752440343e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.40000000e+02,        +2.905365310538e-12,        +2.785062402378e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.907961793558e-12,        +2.787614414472e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.42000000e+02,        +2.944319990264e-12,        +2.787497795395e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.947042028815e-12,        +2.790038422040e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.44000000e+02,        +2.971461704302e-12,        +2.778100129620e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.974284207600e-12,        +2.780595538841e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.46000000e+02,        +2.985409844412e-12,        +2.757071557039e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.988305137751e-12,        +2.759488685966e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.48000000e+02,        +2.985524746316e-12,        +2.725247815795e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.988463757396e-12,        +2.727555951609e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.50000000e+02,        +2.971949864589e-12,        +2.684029975520e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.974903409153e-12,        +2.686202147073e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.52000000e+02,        +2.945566259723e-12,        +2.635255906088e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.948506277776e-12,        +2.637269935298e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.54000000e+02,        +2.907871613292e-12,        +2.581034640833e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.910772223552e-12,        +2.582873763994e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.56000000e+02,        +2.860809680025e-12,        +2.523571930528e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.863647961080e-12,        +2.525224972638e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.58000000e+02,        +2.806581701866e-12,        +2.465012873924e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.809338160767e-12,        +2.466474024783e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.60000000e+02,        +2.747468607175e-12,        +2.407319549167e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.750127345659e-12,        +2.408587834537e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.62000000e+02,        +2.685684396994e-12,        +2.352191481790e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.688233022010e-12,        +2.353270041324e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.64000000e+02,        +2.623270705990e-12,        +2.301027760727e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.625700050638e-12,        +2.301923039904e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.66000000e+02,        +2.562033285018e-12,        +2.254923534931e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.564337009718e-12,        +2.255644478682e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.68000000e+02,        +2.503514813255e-12,        +2.214690880104e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.505688949539e-12,        +2.215248189752e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.70000000e+02,        +2.448995304530e-12,        +2.180893969794e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.451037790551e-12,        +2.181299459260e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.72000000e+02,        +2.399510796602e-12,        +2.153890061124e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.401421038734e-12,        +2.154156127105e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.74000000e+02,        +2.355882040230e-12,        +2.133870026840e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.357660521786e-12,        +2.134009232356e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.76000000e+02,        +2.318746649512e-12,        +2.120894346682e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.320394597169e-12,        +2.120919107868e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.78000000e+02,        +2.288590009804e-12,        +2.114922253534e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.290109120971e-12,        +2.114844614668e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.80000000e+02,        +2.265771817665e-12,        +2.115833006129e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.267164047516e-12,        +2.115664486362e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.82000000e+02,        +2.250546319677e-12,        +2.123439074423e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.251813724313e-12,        +2.123190570248e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.84000000e+02,        +2.243075132963e-12,        +2.137491490826e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.244219764475e-12,        +2.137173220041e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.86000000e+02,        +2.243432052461e-12,        +2.157677874217e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.244455902003e-12,        +2.157299349353e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.88000000e+02,        +2.251599593659e-12,        +2.183613802608e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.252504579500e-12,        +2.183183824154e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.90000000e+02,        +2.267457310510e-12,        +2.214828408594e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.268245309029e-12,        +2.214355070552e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.92000000e+02,        +2.290762294666e-12,        +2.250745396647e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.291435213032e-12,        +2.250236099048e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.94000000e+02,        +2.321122827324e-12,        +2.290661209449e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.321682716805e-12,        +2.290122674346e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.96000000e+02,        +2.357967025068e-12,        +2.333722844527e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.358416233244e-12,        +2.333161133787e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.98000000e+02,        +2.400509558474e-12,        +2.378908826212e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.400850916747e-12,        +2.378329361131e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.00000000e+02,        +2.447721098200e-12,        +2.425017957967e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.447958137693e-12,        +2.424425542364e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.02000000e+02,        +2.498306874879e-12,        +2.470671463396e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.498444059012e-12,        +2.470070313314e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.04000000e+02,        +2.550702225686e-12,        +2.514334554085e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.550745181845e-12,        +2.513728338391e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.06000000e+02,        +2.603093603437e-12,        +2.554362790800e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.603049330003e-12,        +2.553754687517e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.08000000e+02,        +2.653472449880e-12,        +2.589076284853e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.653349470035e-12,        +2.588469057719e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.10000000e+02,        +2.699725880067e-12,        +2.616860529551e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.699534312228e-12,        +2.616256627732e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.12000000e+02,        +2.739762079560e-12,        +2.636286755981e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.739513598020e-12,        +2.635688437076e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.14000000e+02,        +2.771660399729e-12,        +2.646238310443e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.771368069384e-12,        +2.645647783084e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.16000000e+02,        +2.793828194345e-12,        +2.646024568410e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.793506179765e-12,        +2.645444146714e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.18000000e+02,        +2.805141108722e-12,        +2.635462479482e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.804804277667e-12,        +2.634894738247e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.20000000e+02,        +2.805043278933e-12,        +2.614909408144e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.804706739199e-12,        +2.614357326162e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.22000000e+02,        +2.793589784517e-12,        +2.585239290127e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.793268405661e-12,        +2.584706369923e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.24000000e+02,        +2.771424558228e-12,        +2.547765147500e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.771132532575e-12,        +2.547255503113e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.26000000e+02,        +2.739699624793e-12,        +2.504121375554e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.739450114381e-12,        +2.503639784892e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.28000000e+02,        +2.699952146395e-12,        +2.456125811676e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.699757046543e-12,        +2.455677735160e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.30000000e+02,        +2.653961388892e-12,        +2.405642827688e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.653831219509e-12,        +2.405234399145e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.32000000e+02,        +2.603607537335e-12,        +2.354464984527e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.603551454817e-12,        +2.354102982705e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.34000000e+02,        +2.550749475697e-12,        +2.304224104329e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.550775384872e-12,        +2.303915913890e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.36000000e+02,        +2.497131541192e-12,        +2.256335358979e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.497246279771e-12,        +2.256088928573e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.38000000e+02,        +2.444322212603e-12,        +2.211972039358e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.444531779484e-12,        +2.211795842206e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.40000000e+02,        +2.393682266078e-12,        +2.172064972263e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.393992067968e-12,        +2.171967972011e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.42000000e+02,        +2.346356716096e-12,        +2.137319096460e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.346771812172e-12,        +2.137310718541e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.44000000e+02,        +2.303283668031e-12,        +2.108239946435e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.303808998199e-12,        +2.108330052929e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.46000000e+02,        +2.265213462107e-12,        +2.085164004796e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.265854049422e-12,        +2.085362868965e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.48000000e+02,        +2.232732538811e-12,        +2.068288450038e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.233493660458e-12,        +2.068606725191e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.50000000e+02,        +2.206287779643e-12,        +2.057697328397e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.207175103150e-12,        +2.058146004441e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.52000000e+02,        +2.186208337967e-12,        +2.053382405508e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.187228020290e-12,        +2.053972745312e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.54000000e+02,        +2.172723008243e-12,        +2.055257848151e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.173881755197e-12,        +2.056001294697e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.56000000e+02,        +2.165971947580e-12,        +2.063168484475e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.167277030052e-12,        +2.064076528564e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.58000000e+02,        +2.166012096499e-12,        +2.076891773617e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.167471318302e-12,        +2.077975770901e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.60000000e+02,        +2.172816020469e-12,        +2.096133877837e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.174437630861e-12,        +2.097404803225e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.62000000e+02,        +2.186264201252e-12,        +2.120520465707e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.188056743395e-12,        +2.121988593238e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.64000000e+02,        +2.206131143072e-12,        +2.149583167415e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.208103228510e-12,        +2.151257664946e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.66000000e+02,        +2.232066114946e-12,        +2.182743021372e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.234226114096e-12,        +2.184631452691e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.68000000e+02,        +2.263570004687e-12,        +2.219292838303e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.265925645118e-12,        +2.221400571238e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.70000000e+02,        +2.299970656866e-12,        +2.258381166087e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.302528525566e-12,        +2.260710694814e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.72000000e+02,        +2.340400187861e-12,        +2.299001399283e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.343165141663e-12,        +2.301551602727e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.74000000e+02,        +2.383778994407e-12,        +2.339990378102e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.386753494723e-12,        +2.342755754022e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.76000000e+02,        +2.428812232780e-12,        +2.380041282067e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.431995636650e-12,        +2.383011216838e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.78000000e+02,        +2.474005021625e-12,        +2.417735359456e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.477392879515e-12,        +2.420893513685e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.80000000e+02,        +2.517701980491e-12,        +2.451595632319e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.521285409370e-12,        +2.454919537526e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.82000000e+02,        +2.558154463129e-12,        +2.480162895822e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.561919676522e-12,        +2.483623861272e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.84000000e+02,        +2.593614770780e-12,        +2.502090159468e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.597542850303e-12,        +2.505653574704e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.86000000e+02,        +2.622451100543e-12,        +2.516246781858e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.626518080786e-12,        +2.519872865844e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.88000000e+02,        +2.643271107654e-12,        +2.521819152464e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.647448416017e-12,        +2.525464145703e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.90000000e+02,        +2.655037461359e-12,        +2.518392432057e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.659292708999e-12,        +2.522010161743e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.92000000e+02,        +2.657157454811e-12,        +2.505998897173e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.661455522276e-12,        +2.509542581232e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.94000000e+02,        +2.649531675459e-12,        +2.485123238527e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.653835988742e-12,        +2.488547348730e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.96000000e+02,        +2.632553653326e-12,        +2.456662799523e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.636827515196e-12,        +2.459924789665e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.98000000e+02,        +2.607061495171e-12,        +2.421849125574e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.611269330629e-12,        +2.424910852456e-12,        +0.000000000000e+00,        +0.000000000000e+00
 3.00000000e+02,        +2.574251149038e-12,        +2.382143891847e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.578359543463e-12,        +2.384972608625e-12,        +0.000000000000e+00,        +0.000000000000e+00
