        f (GHz),            V_inc[1][1] (V),            Re{V[1][1]} (V),            Im{V[1][1]} (V),            Re{V[2][1]} (V),            Im{V[2][1]} (V),            V_inc[2][2] (V),            Re{V[1][2]} (V),            Im{V[1][2]} (V),            Re{V[2][2]} (V),            Im{V[2][2]} (V)
 2.56000000e+02,        +7.071067811865e+00,        +9.877560171807e+00,        +5.422636835689e-01,        -1.364290911273e+00,        +5.076323440635e+00,        +7.071067811865e+00,        -1.364290911273e+00,        +5.076323440635e+00,        +9.883995197297e+00,        +5.132306360194e-01
 2.58000000e+02,        +7.071067811865e+00,        +9.942734448757e+00,        +3.764391904690e-01,        -9.696691817648e-01,        +5.150482808767e+00,        +7.071067811865e+00,        -9.696691817648e-01,        +5.150482808767e+00,        +9.947360450727e+00,        +3.463779449487e-01
 2.60000000e+02,        +7.071067811865e+00,        +9.981580972650e+00,        +2.034988995212e-01,        -5.736316774188e-01,        +5.199936589442e+00,        +7.071067811865e+00,        -5.736316774188e-01,        +5.199936589442e+00,        +9.984292071723e+00,        +1.726225385560e-01
 2.62000000e+02,        +7.071067811865e+00,        +9.993541791680e+00,        +2.714542233921e-02,        -1.762559704415e-01,        +5.225097242776e+00,        +7.071067811865e+00,        -1.762559704415e-01,        +5.225097242776e+00,        +9.994256130700e+00,        -4.320362216663e-03
 2.64000000e+02,        +7.071067811865e+00,        +9.978441913939e+00,        -1.489071266499e-01,        +2.224492410615e-01,        +5.225960109744e+00,        +7.071067811865e+00,        +2.224492410615e-01,        +5.225960109744e+00,        +9.977103005068e+00,        -1.807254833277e-01
 2.66000000e+02,        +7.071067811865e+00,        +9.936488991083e+00,        -3.209287308949e-01,        +6.224343764448e-01,        +5.202100762229e+00,        +7.071067811865e+00,        +6.224343764448e-01,        +5.202100762229e+00,        +9.933067428930e+00,        -3.528531890354e-01
 2.68000000e+02,        +7.071067811865e+00,        +9.868290965968e+00,        -4.851719896956e-01,        +1.023498862428e+00,        +5.152689447828e+00,        +7.071067811865e+00,        +1.023498862428e+00,        +5.152689447828e+00,        +9.862786521614e+00,        -5.169482849420e-01
 2.70000000e+02,        +7.071067811865e+00,        +9.774890349831e+00,        -6.378801150380e-01,        +1.425180772910e+00,        +5.076524049287e+00,        +7.071067811865e+00,        +1.425180772910e+00,        +5.076524049287e+00,        +9.767334406406e+00,        -6.692485088158e-01
 2.72000000e+02,        +7.071067811865e+00,        +9.657812231742e+00,        -7.753109279698e-01,        +1.826647342357e+00,        +4.972084212094e+00,        +7.071067811865e+00,        +1.826647342357e+00,        +4.972084212094e+00,        +9.648270458815e+00,        -8.060092355993e-01
 2.74000000e+02,        +7.071067811865e+00,        +9.519121245869e+00,        -8.937831316129e-01,        +2.226589152765e+00,        +4.837610116704e+00,        +7.071067811865e+00,        +2.226589152765e+00,        +4.837610116704e+00,        +9.507696336351e+00,        -9.235506656340e-01
 2.76000000e+02,        +7.071067811865e+00,        +9.361480475458e+00,        -9.897504324060e-01,        +2.623123057302e+00,        +4.671209516167e+00,        +7.071067811865e+00,        +2.623123057302e+00,        +4.671209516167e+00,        +9.348314686022e+00,        -1.018333038871e+00
 2.78000000e+02,        +7.071067811865e+00,        +9.188202738510e+00,        -1.059907579998e+00,        +3.013711578736e+00,        +4.470995808506e+00,        +7.071067811865e+00,        +3.013711578736e+00,        +4.470995808506e+00,        +9.173479887516e+00,        -1.087063887739e+00
 2.80000000e+02,        +7.071067811865e+00,        +9.003282159436e+00,        -1.101329745275e+00,        +3.395109261966e+00,        +4.235257740753e+00,        +7.071067811865e+00,        +3.395109261966e+00,        +4.235257740753e+00,        +8.987228654663e+00,        -1.126838653579e+00
 2.82000000e+02,        +7.071067811865e+00,        +8.811391909956e+00,        -1.111642580904e+00,        +3.763348696856e+00,        +3.962657606415e+00,        +7.071067811865e+00,        +3.763348696856e+00,        +3.962657606415e+00,        +8.794276317486e+00,        -1.135311874660e+00
 2.84000000e+02,        +7.071067811865e+00,        +8.617833275757e+00,        -1.089214766429e+00,        +4.113779857830e+00,        +3.652449490226e+00,        +7.071067811865e+00,        +4.113779857830e+00,        +3.652449490226e+00,        +8.599963921752e+00,        -1.110890571043e+00
 2.86000000e+02,        +7.071067811865e+00,        +8.428422704940e+00,        -1.033358202381e+00,        +4.441175082719e+00,        +3.304702636263e+00,        +7.071067811865e+00,        +4.441175082719e+00,        +3.304702636263e+00,        +8.410142847242e+00,        -1.052934785285e+00
 2.88000000e+02,        +7.071067811865e+00,        +8.249308086316e+00,        -9.445142309751e-01,        +4.739907563756e+00,        +2.920508341720e+00,        +7.071067811865e+00,        +4.739907563756e+00,        +2.920508341720e+00,        +8.230988323514e+00,        -9.619434475123e-01
 2.90000000e+02,        +7.071067811865e+00,        +8.086713629497e+00,        -8.243988791133e-01,        +5.004203212066e+00,        +2.502143486770e+00,        +7.071067811865e+00,        +5.004203212066e+00,        +2.502143486770e+00,        +8.068741441754e+00,        -8.396983864188e-01
 2.92000000e+02,        +7.071067811865e+00,        +7.946623963254e+00,        -6.760781002274e-01,        +5.228454605247e+00,        +2.053161876125e+00,        +7.071067811865e+00,        +5.228454605247e+00,        +2.053161876125e+00,        +7.929390593064e+00,        -6.893373709295e-01
 2.94000000e+02,        +7.071067811865e+00,        +7.834430855364e+00,        -5.039471850953e-01,        +5.407573029240e+00,        +1.578387849097e+00,        +7.071067811865e+00,        +5.407573029240e+00,        +1.578387849097e+00,        +7.818316103101e+00,        -5.153303888421e-01
 2.96000000e+02,        +7.071067811865e+00,        +7.754577564988e+00,        -3.135979089271e-01,        +5.537343117642e+00,        +1.083796101784e+00,        +7.071067811865e+00,        +5.537343117642e+00,        +1.083796101784e+00,        +7.739933433992e+00,        -3.233429227764e-01
 2.98000000e+02,        +7.071067811865e+00,        +7.710242950956e+00,        -1.115719769705e-01,        +5.614737601873e+00,        +5.762767409074e-01,        +7.071067811865e+00,        +5.614737601873e+00,        +5.762767409074e-01,        +7.697377354453e+00,        -1.199851326061e-01
 3.00000000e+02,        +7.071067811865e+00,        +7.703107204582e+00,        +9.498261268573e-02,        +5.638150087474e+00,        +6.330270113260e-02,        +7.071067811865e+00,        +5.638150087474e+00,        +6.330270113260e-02,        +7.692269070061e+00,        +8.753597928911e-02
