        f (GHz),              E_elec[1] (J),               E_mag[1] (J),               E_cap[1] (J),               E_ind[1] (J),              E_elec[2] (J),               E_mag[2] (J),               E_cap[2] (J),               E_ind[2] (J)
 1.50000000e+02,        +3.149875188978e-12,        +3.052696054239e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +3.148594603998e-12,        +3.051338386483e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.52000000e+02,        +3.114481114528e-12,        +3.051976669062e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +3.113268575285e-12,        +3.050598968862e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.54000000e+02,        +3.071832608205e-12,        +3.041309446585e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +3.070709236973e-12,        +3.039929414677e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.56000000e+02,        +3.023504667086e-12,        +3.021309343150e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +3.022488380342e-12,        +3.019942623505e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.58000000e+02,        +2.971223500174e-12,        +2.992964388318e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.970328357535e-12,        +2.991624109633e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.60000000e+02,        +2.916757249811e-12,        +2.957544945394e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.915993050845e-12,        +2.956241437931e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.62000000e+02,        +2.861818725355e-12,        +2.916503539556e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.861190851233e-12,        +2.915244223550e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.64000000e+02,        +2.807988513623e-12,        +2.871377696202e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.807497984731e-12,        +2.870167119967e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.66000000e+02,        +2.756662261747e-12,        +2.823705232386e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.756305966121e-12,        +2.822545227271e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.68000000e+02,        +2.709021809545e-12,        +2.774957560403e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.708792850855e-12,        +2.773847476059e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.70000000e+02,        +2.666026882329e-12,        +2.726492820430e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.665914998429e-12,        +2.725429806096e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.72000000e+02,        +2.628422452367e-12,        +2.679527727803e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.628414463456e-12,        +2.678507031473e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.74000000e+02,        +2.596756473498e-12,        +2.635125158594e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.596836729670e-12,        +2.634140423824e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.76000000e+02,        +2.571403132025e-12,        +2.594193642699e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.571553941188e-12,        +2.593237190763e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.78000000e+02,        +2.552587652184e-12,        +2.557494846945e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.552789679305e-12,        +2.556557938842e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.80000000e+02,        +2.540409731197e-12,        +2.525655524244e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.540642367800e-12,        +2.524728602156e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.82000000e+02,        +2.534863650894e-12,        +2.499181025832e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.535105359440e-12,        +2.498253936813e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.84000000e+02,        +2.535853916907e-12,        +2.478468141439e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.536082558313e-12,        +2.477530347570e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.86000000e+02,        +2.543205887221e-12,        +2.463815641513e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.543399041676e-12,        +2.462856420784e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.88000000e+02,        +2.556671292776e-12,        +2.455431403200e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.556806584664e-12,        +2.454440044489e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.90000000e+02,        +2.575928872627e-12,        +2.453435408927e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.575984310147e-12,        +2.452401403058e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.92000000e+02,        +2.600580602021e-12,        +2.457858241933e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.600534941449e-12,        +2.456771469528e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.94000000e+02,        +2.630144239620e-12,        +2.468635011505e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.629977383045e-12,        +2.467485927402e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.96000000e+02,        +2.664043207014e-12,        +2.485594972379e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.663736640890e-12,        +2.484374786190e-12,        +0.000000000000e+00,        +0.000000000000e+00
 1.98000000e+02,        +2.701595172268e-12,        +2.508447506523e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.701132451777e-12,        +2.507148359259e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.00000000e+02,        +2.742001148957e-12,        +2.536765648681e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.741368429447e-12,        +2.535380786070e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.02000000e+02,        +2.784337418954e-12,        +2.569968972919e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.783524029971e-12,        +2.568492916610e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.04000000e+02,        +2.827553071115e-12,        +2.607308388578e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.826552120168e-12,        +2.605737106272e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.06000000e+02,        +2.870476293238e-12,        +2.647856133083e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.869285275382e-12,        +2.646187207249e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.08000000e+02,        +2.911832580165e-12,        +2.690504834295e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.910453956346e-12,        +2.688737626291e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.10000000e+02,        +2.950277512466e-12,        +2.733979711497e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.948719205986e-12,        +2.732115513731e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.12000000e+02,        +2.984445523223e-12,        +2.776867515367e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.982721272385e-12,        +2.774909679308e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.14000000e+02,        +3.013014017290e-12,        +2.817664430532e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +3.011143516939e-12,        +2.815618453937e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.16000000e+02,        +3.034779460292e-12,        +2.854842784878e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +3.032788229166e-12,        +2.852716339060e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.18000000e+02,        +3.048739023747e-12,        +2.886933207295e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +3.046657951162e-12,        +2.884736085870e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.20000000e+02,        +3.054168750273e-12,        +2.912615380109e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +3.052033304943e-12,        +2.910359355460e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.22000000e+02,        +3.050687821551e-12,        +2.930807580385e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +3.048536944399e-12,        +2.928506162869e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.24000000e+02,        +3.038299072984e-12,        +2.940743729572e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +3.036173818123e-12,        +2.938411836280e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.26000000e+02,        +3.017398656157e-12,        +2.942027372393e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +3.015340681254e-12,        +2.939680924615e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.28000000e+02,        +2.988752299458e-12,        +2.934655017728e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.986802329828e-12,        +2.932310496624e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.30000000e+02,        +2.953440936062e-12,        +2.919006017474e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.951637330560e-12,        +2.916680013326e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.32000000e+02,        +2.912783231680e-12,        +2.895801482471e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.911160761782e-12,        +2.893510273026e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.34000000e+02,        +2.868245591678e-12,        +2.866039309849e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.866834512400e-12,        +2.863798497863e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.36000000e+02,        +2.821350964229e-12,        +2.830915189043e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.820176414410e-12,        +2.828739419642e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.38000000e+02,        +2.773596303746e-12,        +2.791740045300e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.772678032423e-12,        +2.789642812576e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.40000000e+02,        +2.726385609351e-12,        +2.749863012261e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.725737991658e-12,        +2.747856553805e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.42000000e+02,        +2.680981943592e-12,        +2.706606398203e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.680614227888e-12,        +2.704701667780e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.44000000e+02,        +2.638478611634e-12,        +2.663216061491e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.638395330155e-12,        +2.661422764633e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.46000000e+02,        +2.599787280495e-12,        +2.620827840864e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.599988756872e-12,        +2.619154515759e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.48000000e+02,        +2.565639427607e-12,        +2.580448614069e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.566122322983e-12,        +2.578902740263e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.50000000e+02,        +2.536597036094e-12,        +2.542949311763e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.537354887847e-12,        +2.541537430997e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.52000000e+02,        +2.513068656675e-12,        +2.509066706895e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.514092377118e-12,        +2.507794543089e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.54000000e+02,        +2.495327553988e-12,        +2.479410838337e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.496605868890e-12,        +2.478283406686e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.56000000e+02,        +2.483529410116e-12,        +2.454475295857e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.485049227469e-12,        +2.453496993691e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.58000000e+02,        +2.477727805679e-12,        +2.434648109512e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.479474513437e-12,        +2.433822783907e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.60000000e+02,        +2.477886349201e-12,        +2.420221523937e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.479844046925e-12,        +2.419552512855e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.62000000e+02,        +2.483886848624e-12,        +2.411399426314e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.486038522435e-12,        +2.410889571443e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.64000000e+02,        +2.495533324901e-12,        +2.408301611185e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.497860978369e-12,        +2.407953241745e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.66000000e+02,        +2.512551989149e-12,        +2.410964412530e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.515036745149e-12,        +2.410779300256e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.68000000e+02,        +2.534587583988e-12,        +2.419337540367e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.537209774436e-12,        +2.419316826866e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.70000000e+02,        +2.561196768095e-12,        +2.433277261819e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.563936030047e-12,        +2.433421360736e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.72000000e+02,        +2.591839535326e-12,        +2.452536403572e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.594674933126e-12,        +2.452844881533e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.74000000e+02,        +2.625870025745e-12,        +2.476752055773e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.628780219529e-12,        +2.477223498183e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.76000000e+02,        +2.662528502416e-12,        +2.505432343463e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.665491982924e-12,        +2.506064213782e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.78000000e+02,        +2.700936699143e-12,        +2.537944189508e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.703932106758e-12,        +2.538732693631e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.80000000e+02,        +2.740099112518e-12,        +2.573504570782e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.743105654145e-12,        +2.574444541314e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.82000000e+02,        +2.778912992895e-12,        +2.611178262395e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.781910962819e-12,        +2.612263080421e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.84000000e+02,        +2.816189621359e-12,        +2.649885312304e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.819161021371e-12,        +2.651106886083e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.86000000e+02,        +2.850688773064e-12,        +2.688421290184e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.853618012839e-12,        +2.689770110042e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.88000000e+02,        +2.881166936937e-12,        +2.725492512949e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.884041579105e-12,        +2.726957798763e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.90000000e+02,        +2.906437885797e-12,        +2.759766846552e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.909249383405e-12,        +2.761336797811e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.92000000e+02,        +2.925441765033e-12,        +2.789938371696e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.928186125390e-12,        +2.791600520218e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.94000000e+02,        +2.937316421579e-12,        +2.814801477451e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.939994723486e-12,        +2.816543130215e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.96000000e+02,        +2.941462843466e-12,        +2.833327362185e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.944081537877e-12,        +2.835136108109e-12,        +0.000000000000e+00,        +0.000000000000e+00
 2.98000000e+02,        +2.937595970796e-12,        +2.844734178209e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.940166909705e-12,        +2.846598420694e-12,        +0.000000000000e+00,        +0.000000000000e+00
 3.00000000e+02,        +2.925773217474e-12,        +2.848541797943e-12,        +0.000000000000e+00,        +0.000000000000e+00,        +2.928313381352e-12,        +2.850451267333e-12,        +0.000000000000e+00,        +0.000000000000e+00
